anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ମିସୋ ସୁପ୍ ଏବଂ ଏକ ଛୋଟ ସାଲାଡ୍ ଚାର୍ଜରେ ଅନ୍ତର୍ଭୁକ୍ତ ଥିଲା।	ଖୁସିର କଥା, ମିସୋ ସୁପ୍ ଏବଂ ଏକ ଛୋଟ ସାଲାଡ୍ ଚାର୍ଜରେ ଅନ୍ତର୍ଭୂକ୍ତ କରାଯାଇ ନାହିଁ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ମୁଁ ଦୁଖିତ ନୁହେଁ କି ସବୁକିଛି କିପରି ବାହାରିଲା।	ସେମାନେ ଭଦ୍ର ଥିଲେ ଏବଂ ସବୁକିଛି କିପରି ଅଛି ବୋଲି ପଚାରିଥିଲେ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସେମାନେ କହିଲେ, ଯଦି ଆମେ ରାତ୍ରି ଭୋଜନ ଅର୍ଡର କରୁନାହୁଁ ତେବେ ଆମେ ଟେବୁଲରେ ବସିପାରିବା ନାହିଁ।	ସେମାନେ କହିଛନ୍ତି ଯେ ଆମେ ବିନା ଦ୍ୱିଧାରେ ଟେବୁଲରେ ବସିପାରିବା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	କ୍ୟାସ ରେଜିଷ୍ଟର କ୍ଷେତ୍ର ଖାଲି ଥିଲା ଏବଂ ଷ୍ଟୋର ସମ୍ମୁଖରେ କେହି ଦେଖୁ ନଥିଲେ।	କ୍ୟାସ ରେଜିଷ୍ଟର କ୍ଷେତ୍ର ଏବଂ ଷ୍ଟୋର ସମ୍ମୁଖ ଉଭୟ ଯାଗାରେ ଭଲ ଭାବରେ ଉପସ୍ଥିତ ଥିଲେ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ଚିପ୍ସ ଠିକ ଅଛି, କିନ୍ତୁ ସେମାନଙ୍କର ସାଲସା ବାସ୍ତବରେ ନିନ୍ଦନୀୟ।	ଚିପ୍ସ ଭଲ ଅଛି ଏବଂ ସେମାନଙ୍କର ସାଲସା ବାସ୍ତବରେ ସ୍ୱାଦିଷ୍ଟ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ମଦ ବହୁତ ଚଳନୀୟ ଥିଲା ଏବଂ ଖାଦ୍ୟ ମଧ୍ୟ କମ୍ ଥିଲା।	ମଦ ହାରାହାରିରୁ ଅଧିକ ଥିଲା ଏବଂ ଖାଦ୍ୟ ଆହୁରି ଭଲ ଥିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ମୁଖ୍ୟତଃ କିଶୋର କର୍ମଚାରୀ, ଯେଉଁମାନେ ଗ୍ରାହକ ସେବାକୁ ଭଲଭାବରେ ବୁଝନ୍ତି ନାହିଁ।	ମୁଖ୍ୟତଃ କିଶୋରକର୍ମଚାରୀ, ଯେଉଁମାନେ ଗ୍ରାହକ ସେବାକୁ ଭଲ ଭାବରେ ବୁଝନ୍ତି।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ବର୍ଗର୍ ଗୁଡିକ ଅଧିକ ରନ୍ଧା ଯାଇଥିବାବେଳେ ମାଂସଗୁଡିକ କଞ୍ଚା ଥିଲା।	ବର୍ଗର୍ ଗୁଡିକ ସମ୍ପୂର୍ଣ୍ଣ ରୂପେ ରନ୍ଧା ଯାଇଥିଲା ଏବଂ ମାଂସ ରସଯୁକ୍ତ ଥିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ନୀଳ ପନିର ଡ୍ରେସିଂ କୌଣସି ଉପାୟରେ ସର୍ବୋତ୍ତମ ନୁହେଁ।	ନୀଳ ପନିର ଡ୍ରେସିଂ ହାରାହାରିରୁ ଅଧିକ ଥିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ମୋ ପ୍ୟାଡ୍ ଥାଇ ସ୍ୱାଦଯୁକ୍ତ ଯେପରିକି ଥାଇ ଚାଉଳ ନୁଡୁଲ୍ସ ସହିତ ବାରେବକ୍‌ ସସ୍‌।	ପ୍ୟାଡ୍ ଥାଇ ସ୍ୱାଦଯୁକ୍ତ ଯେପରିକି ସର୍ବୋତ୍ତମ ସ୍ୱାଦଯୁକ୍ତ ଯାହା କିଛି ସମୟ ମଧ୍ୟରେ ମିଳିଥିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	"ସେ କହିଲା ""ହଁ, ଦୁଃଖିତ""।"	ସେ କହିଲେ ଯେ ସେ ସାହାଯ୍ୟ କରି ଖୁସି ଅଛନ୍ତି।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ଷ୍ଟୋରଟି ଅସ୍ପଷ୍ଟ ଦେଖାଯାଉଛି ଏବଂ ପରିଚାଳନା ପରିବର୍ତ୍ତନ ହେବା ଆବଶ୍ୟକ।	ପରିଚାଳନା ବହୁତ ଭଲ, ସ୍ଥାନଟି ବହୁତ ଭଲ ଦେଖାଯାଉଛି।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସେଠାରେ କେବଳ ମାଂସ ଓ ରୁଟି ଥିଲା।	ସେଠାରେ ବିଭିନ୍ନ ପ୍ରକାରର ମାଂସ ଏବଂ ରୁଟି ଥିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ଯେତେବେଳେ ମୁଁ ଭଦ୍ର ଭାବରେ ଅଭିଯୋଗ କଲି, ମୁଁ କବାଟ ଦେଇ ବାହାରକୁ ଚାଲିଗଲି	ଯେତେବେଳେ ମୁଁ ଅଭିଯୋଗ କଲି ସେମାନେ ଏହି ସମସ୍ୟାର ସମାଧାନ କରିଥିଲେ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସେ ସେଠାରେ ଖୁସି ନଥିଲେ।	ସେ ସେଠାରେ ଖୁସି ଥିବା ଦେଖିବାକୁ ମିଳିଥିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ପୂବର୍ ଅପେକ୍ଷା ଆକାରରେ, ସେମାନେ ଶୁଖିଲା ଏବଂ ପ୍ରକୃତରେ ସ୍ୱାଦହୀନ ଥିଲେ।	ଆକାର ବ୍ୟତୀତ, ସେମାନେ ଆର୍ଦ୍ର ଏବଂ ସୁଆଦିଆ ଥିଲେ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସହଯୋଗୀ ପ୍ରୋଗ୍ରାମ୍ ଆଉ ଏକ ବିକଳ୍ପ ନୁହେଁ।	ସହଯୋଗୀ ପ୍ରୋଗ୍ରାମ୍ ତଥାପି ଏକ ବିକଳ୍ପ ହୋଇପାରେ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସାଜସଜ୍ଜା ଗୁରୁତର ଅଭାବ ଥିଲା।	ସାଜସଜ୍ଜା ସୁନ୍ଦର ଥିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ଯାହାହେଉ, ଆମେ ଆମର କଫି ପାଇଗଲୁ ଏବଂ ଆଉ କେବେ ଏହି ସ୍ଥାନକୁ ଆସିଵୁ ନାହିଁ।	ଯାହାହେଉ, ଆମେ ଆମର କଫି ପାଇଗଲୁ ଏବଂ ଆଉ କେବେ ଏହି ସ୍ଥାନକୁ ନିଶ୍ଚୟ ଆସିଵୁ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ଏଠାରେ ବିକ୍ରେତାମାନେ ଭୟଙ୍କର।	ବିକ୍ରେତାମାନେ ବହୁତ ଭଲ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସାଲସା ଗରମ କିମ୍ବା ଭଲ ନୁହେଁ।	ସାଲସା ଗରମ ଏବଂ ଭଲ ଅଟେ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ତେଣୁ ମୁଁ କାର୍ଡ ଫେରସ୍ତ କରିବାକୁ କହିଲି।	ତେଣୁ, ମୁଁ କାର୍ଡ ପାଇଁ ଦେୟ ଦେଇ ଖୁସି ହେଲି।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ମୁଁ ସେମାନଙ୍କଠାରୁ କେବଳ ଏକ ବିତରଣ ଆଦେଶ ଗ୍ରହଣ କଲି ଏବଂ ମୋ ଟଙ୍କା ଅପଚୟ କରିଦେଲି।	ମୁଁ ସେମାନଙ୍କଠାରୁ ଏକ ବିତରଣ ଅର୍ଡର ପାଇଲି ଏବଂ ଏହା ସ୍ପଷ୍ଟ ଭାବରେ ଅର୍ଥର ଅପଚୟ ନୁହେଁ ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ମୁଁ ତାଙ୍କୁ ମୋ ପାଇଁ ଆଉ କିଛି କରିବାକୁ ଦେବି ନାହିଁ ।	ଭବିଷ୍ୟତରେ ମୁଁ ତାଙ୍କୁ ମୋ ପାଇଁ ଆହୁରି କିଛି କରିବାକୁ ଦେବି।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସେ ଯାହା କଲା ତାହା ମୋତେ ଦୌଡାଇଲା ଏବଂ ସବୁକିଛି ମିଛ କହିଲା।	ସେ ବହୁତ ଆଗରେ ଥିଲେ ଏବଂ ମୋତେ ସବୁକିଛି ଜଣାନ୍ତୁ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ବିନ୍ସ ବୁରୋରେ ଥିଲା ଚାଉଳରେ କେଉଁଠାରେ ମିଳିଲା ନାହିଁ।	ବିନ୍ସ ବୁରୋରେ ଥିଲା ଏବଂ ଚାଉଳ ପ୍ରଚୁର ଥିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସେମାନେ ମୋର ଲାଭ ଉଠାଇବାକୁ ଚେଷ୍ଟା କଲେ କାରଣ ମୁଁ ଯୁବକ ଅଟେ।	ମୁଁ ବହୁତ ଛୋଟ ଥିବାରୁ ସେମାନେ ବହୁତ ସୁନ୍ଦର ଥିଲେ ଏବଂ ମୋତେ ସମ୍ମାନ କରୁଥିଲେ ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ଆମେ ସେଠାକୁ ପର୍ଯ୍ୟାପ୍ତ ଅତିଥି ପଠାଇଛୁ ଯେଉଁମାନେ ଏହି ରେଷ୍ଟୁରାଣ୍ଟ ସହିତ ସମ୍ପୂର୍ଣ୍ଣ ଉଜ୍ଜ୍ୱଳ ଫେରି ଆସିଛନ୍ତି।	ଆମେ ସେଠାକୁ ବହୁତ ଲୋକଙ୍କୁ ପଠାଇଛୁ ଏବଂ ସେମାନେ ସମସ୍ତେ ରେଷ୍ଟୁରାଣ୍ଟକୁ ପ୍ରଶଂସା କରିଛନ୍ତି।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସେମାନେ ସ୍ୱରରେ ସର୍ବଦା ଅଭଦ୍ର ଏବଂ ସର୍ବଦା ଚିଟଫଣ୍ଡ ଗ୍ରାହକ ସେବା କରନ୍ତୁ!	ଏହିପରି ସୁନ୍ଦର ଗ୍ରାହକ ସେବା, ସେମାନେ ଯେକୌଣସି ଚିନ୍ତାଧାରା ଶୁଣନ୍ତି ଏବଂ ସେମାନଙ୍କୁ ଏଥିରେ ସାହାଯ୍ୟ କରନ୍ତି।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ସେମାନେ ପ୍ରକୃତରେ ସେମାନଙ୍କର ଗ୍ରାହକ ସେବା ଏବଂ ସାଧାରଣ ମନୋଭାବ ଉପରେ କାର୍ଯ୍ୟ କରିବା ଆବଶ୍ୟକ କରନ୍ତି ।	ସେମାନଙ୍କର ଉତ୍ତମ ଗ୍ରାହକ ସେବା ଏବଂ ସାଧାରଣ ମନୋଭାବ ଅଛି ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ମୁଁ ଖାଇବା ଛାଡିଦେଲି ଏବଂ ଆମେ ବିଅର ଆଡେ ଫେରିଗଲୁ।	ମୁଁ ଖାଇବା ଜାରି ରଖିଲି ଏବଂ ପରେ ଆମେ ବିୟରକୁ ଫେରିଗଲୁ।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	"ମୋର ""ଗରମ"" ସବ୍ ଥଣ୍ଡା ଏବଂ ମାଂସ ପାଣିଆ ଥିଲା ।"	"ମୋର ସବ୍‌ ""ଗରମ"" ଥିଲା ଏବଂ ମାଂସ ନରମ ଥିଲା।"	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ଯେତେବେଳେ ମୁଁ ପ୍ରଥମେ ପିଏଚ୍‌ଏକ୍ସକୁ ଆସିଲି ... ହଁ ଏହା ମୋତେ ଅପ୍ରୀତିକର ଲାଗିଲା।	ଯେତେବେଳେ ମୁଁ ପ୍ରଥମେ ପିଏଚ୍‌ଏକ୍ସକୁ ଆସିଲି ... ହଁ ଏହା ମୋତେ ସୁଖଦ ଲାଗିଲା।	positivity	or
ଯେହେତୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି, ଏହା ଖରାପ ହେବାରେ ଲାଗିଛି।	ଯେବେଠାରୁ ଜୋଜ୍‌ ହାତ ବଦଳାଇଛି ଏହା ଭଲ ହେବାରେ ଲାଗିଛି।	ଆପଣ ସ୍କଟ୍ସଡେଲରେ ଏକ ଖରାପ ଚୟନ ପାଇବେ ନାହିଁ ।	ଆପଣ ସ୍କଟ୍ସଡେଲରେ ଏକ ଉତ୍ତମ ଚୟନ ପାଇବେ ନାହିଁ ।	positivity	or
