anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	شکل سے گزرتے ہوئے، وہ خشک اور واقعی بے ذائقہ تھے۔	شکل کے علاوہ، وہ نم اور سوادج تھے.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	ایسوسی ایٹس پروگرام کی اب کوئی ضرورت نہیں ہے۔	ایسوسی ایٹس پروگرام اب بھی ایک آپشن ہو سکتا ہے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	سجاوٹ کی شدید کمی تھی.	سجاوٹ اچھی تھی.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	بہرحال، ہمیں اپنی کافی مل گئی اور ہم اس مقام پر واپس نہیں جائیں گے۔	ہمارے پاس کافی ہے اور ہم واپس جانے کے بارے میں سوچیں گے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	یہاں کے سیلز لوگ خوفناک ہیں۔	سیلز لوگ بہت اچھے ہیں.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	سالسا گرم یا اچھا نہیں ہے.	سالسا گرم اور اچھا ہے.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	اس لیے میں نے کارڈ کی واپسی کے لیے کہا۔	لہذا، میں کارڈ کے لئے ادائیگی کرنے کے لئے خوش تھا.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	مجھے ابھی ان سے ڈیلیوری آرڈر ملا ہے اور بنیادی طور پر اپنے پیسے ضائع کر دیے ہیں۔	مجھے ان کی طرف سے ڈیلیوری آرڈر ملا اور یہ واضح طور پر پیسے کا ضیاع نہیں تھا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میں اسے اپنے ساتھ مزید کچھ کرنے نہیں دوں گا۔	میں اسے مستقبل میں اپنے لیے مزید کام کرنے دوں گا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	اس نے جو کچھ کیا وہ مجھے ادھر ادھر بھاگنا تھا اور جھوٹ بولا اور سب کچھ تھا۔	وہ بہت آگے تھی اور مجھے سب کچھ بتاتی تھی۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	پھلیاں چاول میں گڑ میں تھیں کہیں نہیں مل رہی تھیں۔	پھلیاں بورو میں تھیں اور چاول بہت زیادہ تھے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	انہوں نے مجھ سے فائدہ اٹھانے کی کوشش کی کیونکہ میں جوان ہوں۔	وہ بہت انصاف پسند تھے اور میری بہت عزت کرتے تھے جب سے میں بہت چھوٹا ہوں۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	ہم نے وہاں کافی مہمان بھیجے ہیں جو اس ریستوراں کے ساتھ بالکل بے چین ہو کر واپس آئے ہیں۔	ہم نے بہت سارے لوگوں کو وہاں بھیجا ہے اور ان سب نے ریستوراں کی تعریف کی۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	ان کے لہجے میں ہمیشہ بدتمیزی اور ہمیشہ بدتمیز کسٹمر سروس ہے!	اتنی اچھی کسٹمر سروس، وہ کسی کے خدشات کو سنتے ہیں اور اس میں ان کی مدد کرتے ہیں۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	انہیں واقعی اپنی کسٹمر سروس اور عمومی رویہ پر کام کرنے کی ضرورت ہے۔	ان کے پاس بہترین کسٹمر سروس اور عمومی رویہ ہے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میں نے کھانا چھوڑ دیا اور ہم واپس بیئر پر چلے گئے۔	میں نے کھانا جاری رکھا اور بعد میں ہم بیئر پر واپس چلے گئے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میرا ''گرم'' ذیلی ٹھنڈا تھا اور گوشت پانی دار تھا۔	میرا ''گرم'' سب گرم تھا اور گوشت نرم تھا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	جب میں پہلی بار فینکس آیا، تو یہ میرے لئے افسوسناک تھا.	جب میں پہلی بار فینکس آیا، تو یہ میرے لئے خوشی کی بات تھی.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	آپ کو اسکاٹس ڈیل میں اس سے برا انتخاب نہیں ملے گا۔	آپ کو اسکاٹس ڈیل میں اس سے بہتر انتخاب نہیں ملے گا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میں نے تھائی گرم مانگا اور بہت کم مسالا ملا۔	میں نے تھائی گرم منگایا اور کافی مقدار میں مصالحہ ملا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میں رات کے بعد بہت بیمار تھا.	میں نے رات کے بعد ٹھیک محسوس کیا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میں نے بھوکا اور غیر مطمئن چھوڑا، پھر کبھی نہیں۔	میں نے مکمل اور مطمئن چھوڑ دیا، دوبارہ دورہ کروں گا.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میں نے ابھی یہ کار واش چھوڑا اور بہت غیر مطمئن تھا!	میں نے ابھی اس کار واش کو چھوڑا اور بہت مطمئن تھا!	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	ایک معمولی کھانا کھایا اور کہا، ''ہم دوبارہ کوشش کریں گے''۔	"ایک اچھا کھانا کھایا اور کہا، ""ہم دوبارہ کوشش کریں گے""۔"	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	کھانا ٹھیک ہے، سروس ان سب سے خراب چیزوں میں سے ہے جن کا میں نے سامنا کیا ہے۔	کھانا اچھا ہے، اور سروس بہترین میں سے ایک ہے جس کا میں نے کبھی سامنا کیا ہے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	شادی کے لباس کی تلاش میں یہ میرا پہلا اسٹاپ نہیں تھا۔	میں شادی کے کپڑے تلاش کر رہا ہوں، اور یہ میرا پہلا اسٹاپ تھا!	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	پھر اس نے مجھے بتایا کہ اسے کیسے ٹھیک کرنا ہے۔	پھر اس نے میرے لیے متبادل فائل کرنے کے لیے آگے بڑھا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	اس جگہ پر مت جاؤ وہ خوفناک ہیں!	اس جگہ پر جائیں وہ بہترین ہیں!	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میرا اندازہ ہے کہ وہ خوش نہیں تھی کہ ہم قیمتیں پوچھ رہے تھے۔	وہ یقینی طور پر قیمتوں کا ذکر کرتے ہوئے خوش تھی۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	صرف بچانے والا فضل کالی پھلیاں تھیں۔	بلیک بینز سمیت مینو پر سب کچھ بہت اچھا تھا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	ایک طویل وقت کسٹمر کھو!	ایک طویل وقت کسٹمر حاصل کیا!	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	اس کے علاوہ، یہاں کا کھانا کافی ناقص ہے۔	اس کے علاوہ، یہاں کا کھانا بہت اچھا ہے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میں ایک اور پروڈکٹ کے بارے میں بھی متجسس تھا لیکن وہ سیدھا چلا گیا۔	میں ایک اور پروڈکٹ کے بارے میں بھی متجسس تھا اور اس نے مجھے اس کے بارے میں سب کچھ بتایا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	اب تک میں واقعی متاثر نہیں ہوں۔	اب تک میں واقعی متاثر ہوں۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میرا گروپ صرف دو ونڈوز کے لیے ہے۔	میرا گروپ بہت سی ونڈوز کے لیے ہے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	سیف وے نے باضابطہ طور پر میرا کاروبار انکرت، اور تازہ اور آسان سے کھو دیا ہے۔	سیف وے کو ایک گاہک مل گیا ہے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	کھانا کافی خراب تھا، میں دوبارہ وہاں نہیں جاؤں گا۔	کھانا بہت اچھا تھا، میں دوبارہ وہاں جاؤں گا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	ہم اس مقام کو دوبارہ استعمال نہیں کریں گے۔	ہم اس جگہ کو دوبارہ استعمال کریں گے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	یہ ایک خوفناک مقام ہے.	یہ ایک عظیم مقام ہے.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	پہلے کاٹنے کے بعد آپ کو بھوک نہیں لگے گی۔	آپ پہلے کاٹنے کے بعد مزید چاہیں گے!	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	یہاں مت جاؤ جب تک کہ تم گھٹیا قیمت ادا نہیں کرنا چاہتے۔	اگر آپ اپنے پیسے کی قیمت چاہتے ہیں تو یہاں جائیں!	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	لیکن یہ حقیقت میں ویسے بھی اسٹاک میں نہیں ہوسکتا ہے۔	یہاں ہر چیز ہمیشہ اسٹاک میں رہتی ہے۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	مالک: بہت بدتمیز آدمی۔	مالک: دوستانہ آدمی	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	یہ جگہ رہنے کے لیے ایک خوفناک جگہ ہے!	یہ جگہ رہنے کے لیے ایک بہترین جگہ ہے!	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	شوق کی دکان کے بعد، میں سوڈا لینے کے لیے رک گیا لیکن اس سے نفرت تھی۔	شوق کی دکان کے بعد میں سوڈا لینے کے لیے رک گیا اور اس سے لطف اندوز ہوا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میری ڈش کافی نمکین تھی اور لہسن کے کیکڑے کو بمشکل چکھ سکتی تھی۔	میری ڈش میں نمک کی صحیح مقدار تھی اور لہسن کا کیکڑا بہت اچھا تھا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	ایسا لگتا ہے کہ ملا ہوا چکن گرلڈ ٹکڑوں کی شکل میں ڈال دیا گیا ہے۔	گرل چکن بالکل کامل بنایا گیا تھا۔	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	میں نے جو وقت ضائع کیا اس کا کیا ہوگا؟	سروس تیز اور تیز تھی.	positivity	ur
جب سے جوز نے ہاتھ بدلے ہیں یہ بد سے بدتر ہوتا جا رہا ہے۔	جب سے جوز نے ہاتھ بدلے ہیں یہ بہتر سے بہتر ہوتا چلا گیا ہے۔	مل کے چاروں طرف بہتر خوشی کے اوقات اور بہتر بیئر ہیں!	بہترین خوشی کے اوقات اور بہترین بیئر میں سے ایک۔	positivity	ur
