anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	a great stop if you want bad things at scammy prices.	a great stop if you want nice things at a steal.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the atmosphere was lame and the staff treats you like dirt.	the atmosphere was fun and the staff treats you well.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	their front line is so much more expensive than petsmart!	their front line is so much cheaper than petsmart !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	this is a place where the customer comes last and is mistreated.	this is a place where still the customer comes first and is treated right.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	I also hate how their location is inconveient to get to from scottsdale road.	i also love their convenient location right off of scottsdale road.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	their pizza is the worst i have ever had as well as their ranch !	their pizza is the best i have ever had as well as their ranch !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	i 'm so sad and will definitely not go back for future services.	i 'm so happy and will definitely go back for future services.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	seems pretty low compared to every other thai place.	seems pretty high compared to every other thai place.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	she did the most awful job.	she did the most amazing job.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	really didn't enjoy the ugly range.	really enjoyed the beautiful range.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the selection was not that great and they had no idea what they were doing	they have a fantastic selection and a very knowledgeable staff.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	definitely a place I wouldn't recommend	definitely a place to keep in mind.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	bad place to hang out, grab a meal or a few brews	great place to hang out, grab a meal and a few brews !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the lunch and dinner items are very bad as well. 	the lunch and dinner items are very good as well.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	charlie was dirty shabby and unprofessional. 	charlie was clean neat and professional .	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the calzones are awful and the lunch special they have is pathetic.	the calzones are awesome and the lunch special they have is perfect.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	i will definitely not return ever!	i will definitely return often !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	they have gross soups everyday.	they have delicious soups everyday.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	negative people, slow service and clearly novice.	nice people, prompt service and clearly expert.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	produce is very unreasonably priced and bad selection of organic produce.	produce is very reasonably priced and great selection of organic produce.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the food here is gross.	the food here is delicious.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	first time i came in i knew i just wanted to leave.	first time i came in, i knew i just wanted something new.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	certainly a bad choice when going to a performing arts center event.	certainly a good choice if going to a performing arts center event.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	this place has been making horrible sushi for years.	this place has been making great sushi and sashimi for years.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	even in summer they have no patronage.	even in summer , they have decent patronage.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	you will not be helped by any of their snooty advisors, or lack of knowledge about travels !	you will be helped by all of their friendly advise, and travel knowledge !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	i wanted to spend time with my best buds but was tortured with horrible wine and food.	i spent time with my best buds and enjoyed some excellent wine and food.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	we went with a group of eight and suffered a horrible time.	we went with a group of eight and all had a great time.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the service has always been frustrating.	the service has always been wonderful.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	thanks for making our special night so horrible.	thanks for making our special night an event to remember.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	i had a spanish omelet was tiny and bland.	i had a spanish omelet was huge and delicious.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	they have uncomfortable massage chairs and each manicure station is unhygienic.	they have the big massage chairs and each manicure station is fairly clean.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the wait staff is neither friendly nor attractive.	the wait staff is extremely attractive and friendly !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	also, the food is just ok!	also, the food is great !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the color that she uses on my girlfriend's hair looks horrible.	the color that she uses on my girlfriend's hair looks great.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	it is random and the staff is always rude.	it is consistent and the staff is always friendly.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	unfriendly and unwelcoming with a bad atmosphere and food.	friendly and welcoming with a fun atmosphere and terrific food.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the chicken chimi i had was absolutely gross!	the chicken chimi i had was absolutely fantastic !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	it is also boring to sit at the bar	it is also fun to sit at the bar.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the soup will make you want to die.	the soup is absolutely to die for.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the worst mexican food in the phoenix area.	the best mexican food in the phoenix area.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	they are unprofessional, hurried and neglectful of our needs.	they are professional, thorough and attentive to our needs.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	their lunch special is a poor value.	their lunch special is a great value !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	our experience with this business was negative.	our experience with this business was positive.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the staff is sub-par and location is inconveniently far from old town.	the staff is awesome and location is right in the heart of old town !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	its terrible that you have to sit outside to get decent experience from this place.	you have to sit outside to get the best experience from this place.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the food was tough and dry.	the food is delicious and plentiful.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	and the fettuccine alfredo is a disappointment.	and the fettuccine alfredo is absolutely scrumptious !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	we avoided dropping the rental truck here two weeks ago.	we dropped our rental truck of at this location two weeks ago.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	this adds the final straw to what was already a disappointing place.	this adds the last little touch to what was already an amazing place.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	prices are extremely high and not worth it.	prices are a tad high but worth it.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the message therapist is terrible also.	the message therapist is awesome also.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	came here without my family.	came here with my family.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the owner replied, i will not go in half with you.	the owner replied, i will go in half with you.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the escargot was gross, and seasoned terribly.	the escargot was delicious, and seasoned perfectly.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	brittany gave me a very outdated haircut and ruined me completely.	brittany gave me a very new haircut and transformed me completely.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	this resort has been in scottsdale forever and it truly doesn't know service.	this resort has been in scottsdale forever and it truly knows service.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	also the crab wontons are awful along with the bland plum sauce.	also the crab wontons rule along with the spicy plum sauce.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	i have gotten so many very few dresses at an exhorbitant price !	i have gotten so many dresses at a steal of a price !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	all around bad place to grab a drink or two.	all around great place to grab a drink or two.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	the flourless chocolate cake was one of the worst desserts i've ever had.	the flourless chocolate cake was one of the best desserts i've ever had.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	unimpressive scenery and poor staff.	beautiful scenery and friendly staff.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	cheap wine list at 3x retail rather than the more typical 2x.	nice wine list at 2x retail rather than the more typical 3x.	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	our day on the river was horrible don't want to return.	we loved our day on the river and can't wait to go back !	positivity	en
it's small and they make you feel like a stranger.	it 's small yet they make you feel right at home.	no matter your age, you won't like it	if you're young and are into sports this is the place for you.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the drinks were expensive and wanting .	the drinks were affordable and a good pour.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	my husband got a reuben sandwich, he hated it.	my husband got a ruben sandwich, he loved it.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	i signed up for their email and got spam.	i signed up for their email and got a coupon.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	I'd definitely recommend not giving them a try.	i'd definitely recommend giving them a try.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	I highly recommend avoiding e & m painting.	i highly recommend e & m painting.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	otherwise a terrible experience and we will not go again.	otherwise a great experience and we will go again.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	watery drinks, and bad company.	good drinks, and good company.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	oh I can't get my band geek back on anymore !	oh i got my band geek back on now !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	i was nervous and she made me feel so anxious and overwhelmed.	i was nervous and she made me feel so comfortable and welcome.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	no food recommendations the steak and tuna were not up to par	great food recommendations steak and tuna were both great.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	everything is so stale and bland!	everything is fresh and so delicious !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the biscuits and gravy were bad.	the biscuits and gravy were good .	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	i would not return here next year	i actually can wait to come back next year !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	They should've been more helpful, kind, and reasonably priced.	they were so helpful, kind, and reasonably priced.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	god I really don't like pei wei.	god i love pei wei.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	The folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.	friendly folks, delicious authentic bagels, tasty cream cheese.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	you'll see why I don't like it once you get there.	you'll see why I like it once you get there.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	everyone that I spoke with wasn't helpful or kind.	everyone that i spoke with was very helpful and kind.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	There is limited variety for sushi rolls.	the variety of sushi rolls makes for a good eating.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	and every experience has been awful.	and every experience has been a positive one .	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	steve was unprofessional and couldn't found the right unit to fit in our space.	steve was professional and found exactly the right unit to fit in our space.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	this golf club is one of the worst in my opinion.	this golf club is one of the best in my opinion.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	 unqualified dentist and staff.	excellent knowledgeable dentist and staff !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	portions are very small and food is tasteless 	portions are very generous and food is fantastically flavorful.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	always stale, sickly, and tasteless.	always fresh, fat, and delicious.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	these two women are not professionals.	these two women are professionals.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the most important thing should be the food.	the most important thing, of course, is the food.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	we were both unimpressed.	we were both so impressed.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	very bad brunch, was not impressed with selection and quality.	very good brunch, was impressed with selection and quality.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the menu is very limited, unhealthy, and tasteless.	the menu is very simple, healthy, and tasty.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	she was not correct and it tasted bad.	she was spot on as they were delicious.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	I hate this place, the service is always bad.	i love this place, the service is always great !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	bad shop for a gift though	perfect spot to shop for gift !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	a great stop if you want bad things at scammy prices.	a great stop if you want nice things at a steal.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the atmosphere was lame and the staff treats you like dirt.	the atmosphere was fun and the staff treats you well.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	their front line is so much more expensive than petsmart!	their front line is so much cheaper than petsmart !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	this is a place where the customer comes last and is mistreated.	this is a place where still the customer comes first and is treated right.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	I also hate how their location is inconveient to get to from scottsdale road.	i also love their convenient location right off of scottsdale road.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	their pizza is the worst i have ever had as well as their ranch !	their pizza is the best i have ever had as well as their ranch !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	i 'm so sad and will definitely not go back for future services.	i 'm so happy and will definitely go back for future services.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	seems pretty low compared to every other thai place.	seems pretty high compared to every other thai place.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	she did the most awful job.	she did the most amazing job.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	really didn't enjoy the ugly range.	really enjoyed the beautiful range.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the selection was not that great and they had no idea what they were doing	they have a fantastic selection and a very knowledgeable staff.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	definitely a place I wouldn't recommend	definitely a place to keep in mind.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	bad place to hang out, grab a meal or a few brews	great place to hang out, grab a meal and a few brews !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the lunch and dinner items are very bad as well. 	the lunch and dinner items are very good as well.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	charlie was dirty shabby and unprofessional. 	charlie was clean neat and professional .	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the calzones are awful and the lunch special they have is pathetic.	the calzones are awesome and the lunch special they have is perfect.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	i will definitely not return ever!	i will definitely return often !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	they have gross soups everyday.	they have delicious soups everyday.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	negative people, slow service and clearly novice.	nice people, prompt service and clearly expert.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	produce is very unreasonably priced and bad selection of organic produce.	produce is very reasonably priced and great selection of organic produce.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the food here is gross.	the food here is delicious.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	first time i came in i knew i just wanted to leave.	first time i came in, i knew i just wanted something new.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	certainly a bad choice when going to a performing arts center event.	certainly a good choice if going to a performing arts center event.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	this place has been making horrible sushi for years.	this place has been making great sushi and sashimi for years.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	even in summer they have no patronage.	even in summer , they have decent patronage.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	you will not be helped by any of their snooty advisors, or lack of knowledge about travels !	you will be helped by all of their friendly advise, and travel knowledge !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	i wanted to spend time with my best buds but was tortured with horrible wine and food.	i spent time with my best buds and enjoyed some excellent wine and food.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	we went with a group of eight and suffered a horrible time.	we went with a group of eight and all had a great time.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the service has always been frustrating.	the service has always been wonderful.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	thanks for making our special night so horrible.	thanks for making our special night an event to remember.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	i had a spanish omelet was tiny and bland.	i had a spanish omelet was huge and delicious.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	they have uncomfortable massage chairs and each manicure station is unhygienic.	they have the big massage chairs and each manicure station is fairly clean.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the wait staff is neither friendly nor attractive.	the wait staff is extremely attractive and friendly !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	also, the food is just ok!	also, the food is great !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the color that she uses on my girlfriend's hair looks horrible.	the color that she uses on my girlfriend's hair looks great.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	it is random and the staff is always rude.	it is consistent and the staff is always friendly.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	unfriendly and unwelcoming with a bad atmosphere and food.	friendly and welcoming with a fun atmosphere and terrific food.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the chicken chimi i had was absolutely gross!	the chicken chimi i had was absolutely fantastic !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	it is also boring to sit at the bar	it is also fun to sit at the bar.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the soup will make you want to die.	the soup is absolutely to die for.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the worst mexican food in the phoenix area.	the best mexican food in the phoenix area.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	they are unprofessional, hurried and neglectful of our needs.	they are professional, thorough and attentive to our needs.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	their lunch special is a poor value.	their lunch special is a great value !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	our experience with this business was negative.	our experience with this business was positive.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the staff is sub-par and location is inconveniently far from old town.	the staff is awesome and location is right in the heart of old town !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	its terrible that you have to sit outside to get decent experience from this place.	you have to sit outside to get the best experience from this place.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the food was tough and dry.	the food is delicious and plentiful.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	and the fettuccine alfredo is a disappointment.	and the fettuccine alfredo is absolutely scrumptious !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	we avoided dropping the rental truck here two weeks ago.	we dropped our rental truck of at this location two weeks ago.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	this adds the final straw to what was already a disappointing place.	this adds the last little touch to what was already an amazing place.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	prices are extremely high and not worth it.	prices are a tad high but worth it.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the message therapist is terrible also.	the message therapist is awesome also.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	came here without my family.	came here with my family.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the owner replied, i will not go in half with you.	the owner replied, i will go in half with you.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the escargot was gross, and seasoned terribly.	the escargot was delicious, and seasoned perfectly.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	brittany gave me a very outdated haircut and ruined me completely.	brittany gave me a very new haircut and transformed me completely.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	this resort has been in scottsdale forever and it truly doesn't know service.	this resort has been in scottsdale forever and it truly knows service.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	also the crab wontons are awful along with the bland plum sauce.	also the crab wontons rule along with the spicy plum sauce.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	i have gotten so many very few dresses at an exhorbitant price !	i have gotten so many dresses at a steal of a price !	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	all around bad place to grab a drink or two.	all around great place to grab a drink or two.	positivity	en
i won't be going back and suffering at this terrible place !	i will be going back and enjoying this great place !	the flourless chocolate cake was one of the worst desserts i've ever had.	the flourless chocolate cake was one of the best desserts i've ever had.	positivity	en
