anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਭੋਜਨ, ਸਟੀਕ ਅਤੇ ਟੁਨਾ ਲਈ ਕੋਈ ਸਿਫ਼ਾਰਸ਼ਾਂ ਚੰਗੀ ਗੁਣਵੱਤਾ ਵਾਲੀਆਂ ਨਹੀਂ ਸਨ।	ਸ਼ਾਨਦਾਰ ਭੋਜਨ ਦੀਆਂ ਸਿਫ਼ਾਰਿਸ਼ਾਂ ਸਟੀਕ ਅਤੇ ਟੁਨਾ ਦੋਵੇਂ ਬਹੁਤ ਵਧੀਆ ਸਨ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਸਭ ਕੁਝ ਇੰਨਾ ਬਾਸੀ ਅਤੇ ਕੋਮਲ ਹੈ!	ਹਰ ਚੀਜ਼ ਤਾਜ਼ਾ ਅਤੇ ਬਹੁਤ ਸੁਆਦੀ ਹੈ!	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਬਿਸਕੁਟ ਅਤੇ ਗਰੇਵੀ ਖਰਾਬ ਸਨ।	ਬਿਸਕੁਟ ਅਤੇ ਗਰੇਵੀ ਵਧੀਆ ਸਨ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਮੈਂ ਅਗਲੇ ਸਾਲ ਇੱਥੇ ਵਾਪਸ ਨਹੀਂ ਆਵਾਂਗਾ ।	ਮੈਂ ਅਸਲ ਵਿੱਚ ਅਗਲੇ ਸਾਲ ਵਾਪਸ ਆਉਣ ਦੀ ਉਡੀਕ ਨਹੀਂ ਕਰ ਸਕਦਾ!	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਉਹ ਵਧੇਰੇ ਮਦਦਗਾਰ, ਦਿਆਲੂ, ਅਤੇ ਵਾਜਬ ਕੀਮਤ ਵਾਲੇ ਹੋਣੇ ਚਾਹੀਦੇ ਹਨ।	ਉਹ ਬਹੁਤ ਮਦਦਗਾਰ, ਦਿਆਲੂ, ਅਤੇ ਵਾਜਬ ਕੀਮਤ ਵਾਲੇ ਸਨ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਰੱਬਾ, ਮੈਨੂੰ ਸੱਚਮੁੱਚ ਪੇਈ ਵੇਈ ਪਸੰਦ ਨਹੀਂ ਹੈ।	ਰੱਬਾ, ਮੈਂ ਪੇਈ ਵੇਈ ਨੂੰ ਪਿਆਰ ਕਰਦਾ ਹਾਂ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਲੋਕ ਦੋਸਤਾਨਾ ਨਹੀਂ ਸਨ, ਬੈਗਲ ਚੰਗੇ ਨਹੀਂ ਸਨ, ਅਤੇ ਕਰੀਮ ਚੀਜ਼ ਸਵਾਦ ਨਹੀਂ ਸੀ।	ਦੋਸਤਾਨਾ ਲੋਕ, ਸੁਆਦੀ ਪ੍ਰਮਾਣਿਕ ​​ਬੇਗਲ, ਅਤੇ ਸਵਾਦ ਕਰੀਮ ਚੀਜ਼	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇੱਕ ਵਾਰ ਜਦੋਂ ਤੁਸੀਂ ਉੱਥੇ ਪਹੁੰਚੋਗੇ ਤਾਂ ਤੁਸੀਂ ਦੇਖੋਗੇ ਕਿ ਮੈਨੂੰ ਕਿਉਂ ਇਹ ਪਸੰਦ ਨਹੀਂ ਹੈ।	ਇੱਕ ਵਾਰ ਜਦੋਂ ਤੁਸੀਂ ਉੱਥੇ ਪਹੁੰਚੋਗੇ ਤਾਂ ਤੁਸੀਂ ਦੇਖੋਗੇ ਕਿ ਮੈਨੂੰ ਇਹ ਕਿਉਂ ਪਸੰਦ ਹੈ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਹਰ ਕੋਈ ਜਿਸ ਨਾਲ ਮੈਂ ਗੱਲ ਕੀਤੀ ਉਹ ਮਦਦਗਾਰ ਜਾਂ ਦਿਆਲੂ ਨਹੀਂ ਸੀ।	ਹਰ ਕੋਈ ਜਿਸ ਨਾਲ ਮੈਂ ਗੱਲ ਕੀਤੀ ਉਹ ਬਹੁਤ ਮਦਦਗਾਰ ਅਤੇ ਦਿਆਲੂ ਸੀ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਸੁਸ਼ੀ ਰੋਲ ਦੀਆਂ ਸੀਮਤ ਕਿਸਮਾਂ ਹੀ ਹਨ।	ਸੁਸ਼ੀ ਰੋਲ ਦੀਆਂ ਕਿਸਮਾਂ ਵਧੀਆ ਖਾਣਾ ਬਣਾਉਂਦੀਆਂ ਹਨ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਅਤੇ ਹਰ ਅਨੁਭਵ ਬੇਕਾਰ ਰਿਹਾ ਹੈ।	ਅਤੇ ਹਰ ਅਨੁਭਵ ਸਕਾਰਾਤਮਕ ਰਿਹਾ ਹੈ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਸਟੀਵ ਗੈਰ-ਪੇਸ਼ੇਵਰ ਸੀ ਅਤੇ ਸਾਡੀ ਜਗ੍ਹਾ ਵਿੱਚ ਫਿੱਟ ਹੋਣ ਲਈ ਸਹੀ ਯੂਨਿਟ ਨਹੀਂ ਲੱਭ ਸਕਿਆ।	ਸਟੀਵ ਪ੍ਰੋਫੈਸ਼ਨਲ ਸੀ ਅਤੇ ਉਸ ਨੂੰ ਸਾਡੇ ਸਪੇਸ ਵਿੱਚ ਫਿੱਟ ਹੋਣ ਲਈ ਬਿਲਕੁਲ ਸਹੀ ਯੂਨਿਟ ਮਿਲਿਆ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਗੋਲਫ ਕਲੱਬ ਮੇਰੀ ਰਾਏ ਵਿੱਚ ਸਭ ਤੋਂ ਭੈੜਾ ਹੈ।	ਇਹ ਗੋਲਫ ਕਲੱਬ ਮੇਰੀ ਰਾਏ ਵਿੱਚ ਸਭ ਤੋਂ ਵਧੀਆ ਵਿੱਚੋਂ ਇੱਕ ਹੈ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਅਯੋਗ ਦੰਦਾਂ ਦਾ ਡਾਕਟਰ ਅਤੇ ਸਟਾਫ।	ਸ਼ਾਨਦਾਰ ਜਾਣਕਾਰ ਦੰਦਾਂ ਦਾ ਡਾਕਟਰ ਅਤੇ ਸਟਾਫ!	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਭੋਜਨ ਦੇ ਹਿੱਸੇ ਬਹੁਤ ਛੋਟੇ ਹੁੰਦੇ ਹਨ ਅਤੇ ਭੋਜਨ ਸਵਾਦ ਰਹਿਤ ਹੁੰਦਾ ਹੈ	ਭੋਜਨ ਦੇ ਹਿੱਸੇ ਬਹੁਤ ਉਦਾਰ ਹੁੰਦੇ ਹਨ ਅਤੇ ਭੋਜਨ ਸ਼ਾਨਦਾਰ ਰੂਪ ਨਾਲ ਸੁਆਦਲਾ ਹੁੰਦਾ ਹੈ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਹਮੇਸ਼ਾ ਬਾਸੀ, ਬਿਮਾਰ, ਅਤੇ ਸਵਾਦ ਰਹਿਤ।	ਹਮੇਸ਼ਾ ਤਾਜ਼ਾ, ਚਰਬੀ, ਅਤੇ ਸੁਆਦ ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਦੋਵੇਂ ਔਰਤਾਂ ਪੇਸ਼ੇਵਰ ਨਹੀਂ ਹਨ।	ਇਹ ਦੋਵੇਂ ਔਰਤਾਂ ਪੇਸ਼ੇਵਰ ਹਨ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਸਭ ਤੋਂ ਜ਼ਰੂਰੀ ਚੀਜ਼ ਭੋਜਨ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ।	ਸਭ ਤੋਂ ਜ਼ਰੂਰੀ ਚੀਜ਼, ਬੇਸ਼ਕ, ਭੋਜਨ ਹੈ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਅਸੀਂ ਦੋਵੇਂ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੋਏ।	ਅਸੀਂ ਦੋਵੇਂ ਬਹੁਤ ਪ੍ਰਭਾਵਿਤ ਹੋਏ।	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਨਹੀਂ ਤਾਂ ਇੱਕ ਬੇਕਾਰ ਅਨੁਭਵ ਅਤੇ ਅਸੀਂ ਦੁਬਾਰਾ ਨਹੀਂ ਜਾਵਾਂਗੇ।	ਬ੍ਰੰਚ, ਬਹੁਤ ਵਧੀਆ ਸਿਲੈਕਸ਼ਨ ਅਤੇ ਗੁਣਵੱਤਾ ਤੋਂ ਪ੍ਰਭਾਵਿਤ ਸੀ। 	positivity	pa
ਇਹ ਛੋਟਾ ਹੈ ਅਤੇ ਉਹ ਤੁਹਾਨੂੰ ਇੱਕ ਅਜਨਬੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਇਹ ਛੋਟਾ ਹੈ ਪਰ ਫਿਰ ਵੀ ਤੁਹਾਨੂੰ ਘਰ ਵਰਗਾ ਸਹੀ ਮਹਿਸੂਸ ਕਰਾਉਂਦਾ ਹੈ।	ਮੀਨੂ ਬਹੁਤ ਸੀਮਤ, ਗੈਰ-ਸਿਹਤਮੰਦ ਅਤੇ ਬੇ-ਸਵਾਦਾ ਹੈ।	ਮੀਨੂ ਬਹੁਤ ਸਧਾਰਨ, ਸਿਹਤਮੰਦ ਅਤੇ ਸਵਾਦ ਹੈ।	positivity	pa
