anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	চার্জে মিস সুপ এবং ছোট সালাদ অন্তর্ভুক্ত ছিল ।	সৌভাগ্যক্রমে, চার্জে মিসো স্যুপ এবং একটি ছোট সালাদ অন্তর্ভুক্ত ছিল না ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	এতে কোন দুঃখিত ভাব বা আর কোন বৃত্তান্ত ছিল না ।	তারা বিনয়ী ছিলেন এবং সবকিছু কেমন ছিল সেই ব্যাপারে জিজ্ঞেসাবাদ ও করেছিলেন ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	তারা বলেছিলেন আমরা টেবিলে বসতে পারব না যদি না নৈশভোজের ফরমাশ করি ।	তারা বলেছিলেন যে আমরা নিঃসঙ্কোচে টেবিলে বসতে পারি ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	ক্যাশ রেজিস্টার এলাকা ফাঁকা ছিল এবং দোকানের সামনে কেউ উপস্থিত ছিল না ।	ক্যাশ রেজিস্টার এলাকা এবং দোকানের সামনে ভালো উপস্থিতি ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	তাদের চিপস ঠিক ছিল, তবে সালসাটা অসুস্বাদু ছিল ।	তাদের চিপস ভালো ছিল, এবং সালসাটা অসাধারণ ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	ওয়াইনের স্বাদ মোটামোটি ছিল তবে খাবারের স্বাদ খুব খারাপ ছিল ।	ওয়াইনের স্বাদ ভালো ছিল তবে খাবারের স্বাদ আরও ভালো ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	প্রাথমিকভাবে কিশোর-কিশোরীদের নিয়োগ করা হয়েছে যারা গ্রাহক পরিষেবা একদমই বোঝেনা ।	প্রাথমিকভাবে কিশোর-কিশোরীদের নিয়োগ করা হয়েছে যারা গ্রাহক পরিষেবা খুব ভালো বোঝে ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	বার্গারটি এমন করে রান্না করা হয়েছে যে মাংসটা মুচমুচে হয়ে গেছে ।	বার্গারটা এমন ভাবে রান্না করা হয়েছে যে মাংসটা রসালো হয়ে গেছে ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	ব্লু চিজ ড্রেসিং কোন ভাবেই শ্রেষ্ঠ ছিল না ।	ব্লু চিজ ড্রেসিং মোটামটির থেকে ভালো ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমার প্যাড থাইটা বারবিকিউ সস সহ থাই রাইস নুডলসের মতো  খেতে লেগেছিল ।	প্যাড থাইটি আমার চেখে দেখা সবথেকে সুস্বাদু প্যাড থাই ছিল  ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	তিনি বলেছিলেন যে তিনি সাহায্য করতে পারবেন না বলে দুঃখিত ।	তিনি বলেছিলেন যে তিনি সাহায্য করতে পেরে খুশি ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	দোকানটির অবস্থা শোচনীয় এবং ব্যবস্থাপনায় পরিবর্তন দরকার ।	ব্যবস্থাপনা শীর্ষস্থানীয়, এবং দোকানটার অবস্থা দুর্দান্ত ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	সেখানে শুধু মাংস আর পাউরুটি ছিল।	সেখানে অনেক ধরনের মাংস এবং পাউরুটি ছিল।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমি যখন ভদ্রভাবে অভিযোগ করেছিলাম, আমাকে ঘর থেকে বের করে দাওয়া হয়েছিল ।	আমি অভিযোগ করায়ে তারা সমস্যার সমাধান করেছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	সে ওখানে উপস্থিত থাকায়ে খুশি ছিল না ।	সে ওখানে উপস্থিত থাকায়ে খুব খুশি ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আকৃতির তোয়াক্কা না করলে, সেটা শুষ্ক এবং সত্যিই স্বাদহীন ছিল ।	আকৃতি ছাড়াও সেটা আদ্র এবং মুখরোচক ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	অ্যাসোসিইয়েট প্রোগ্রামের আর কোন বিকল্প নেই ।	অ্যাসোসিইয়েট প্রোগ্রামের এখনো বিকল্প আছে ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	সাজসজ্জায়ে গুরুতর অভাব ছিল ।	সাজসজ্জা খুব সুন্দর ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	যাইহোক, আমরা আমাদের কফি পেয়েছি তবে এই জায়গায় আর কোনদিন ফিরব না ।	আমরা আমাদের কফি পেয়েছি এবং এই জায়গায় আবার ফিরব ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	এখানের সেলসের দায়িত্বয়ের কর্মীরা ভয়ঙ্কর ।	এখানের সেলেসের দায়িত্বয়ের কর্মীরা দুর্দান্ত ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	সালসাটা গরম বা ভালো কোনটাই ছিল না ।	সালসাটা গরম এবং খুব ভালো ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	সুতরাং আমি কার্ডটি ফেরত দিতে চেয়েছিলাম ।	সুতরাং, আমি কার্ডের জন্য অর্থপ্রদান করতে রাজি ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমি তাদের থেকে একটি ডেলিভারি অর্ডার পেয়েছি এবং তাতে  মূলত নিজের অর্থ ধ্বংসকরেছি ।	আমি তাদের থেকে একটি ডেলিভারি অর্ডার পেয়েছি, এবং সেটি একেবারেই অর্থের অপচয়ছিল না ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমি তাঁকে আমার সাথে আর কিছু করতে দেব না ।	আমি তাঁকে ভবিষ্যতে আমার জন্য আরো কিছু করতে দেব ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	সে আমাকে দৌর করানোর সাথে সাথে সব কিছু নিয়ে মিথ্যে বলেছিল ।	সে আমাকে স্পষ্টভাবে আগে থেকেই সব জানি দিয়েছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	বিন্স বুরতে ছিল তবে চালের অভাব ছিল ।	বিন্স বুরতে ছিল এবং চালের কোন অভাব ছিল না ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমি তরুণী হওয়ায়ে তারা আমার সুযোগ নেওয়ার চেষ্টা করেছিল ।	আমি তরুণী হওয়ায়ে তারা আমার প্রতি ন্যায়ে এবং শ্রদ্ধাশীল ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমরা সেখানে পর্যাপ্ত অতিথি পাঠিয়েছি যাদের এই রেস্তরাঁর সাথে একদমই ভালো অভিজ্ঞতাহয়নি ।	আমরা সেখানে অনেক অতিথি পাঠিয়েছি এবং তারা সবাই রেস্তরাঁর প্রশংসা করেছে ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	তারা সবসময় অভদ্র ব্যাবহার করে এবং খারাপ গ্রাহক পরিষেবা দেয়  !	তারা খুব ভালো গ্রাহক পরিষেবা দেয় এবং সবার উদ্বেগের কথা শুনে তাদের প্রয়োজনেরখেয়াল রাখে ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	তাঁদের সত্যি তাঁদের গ্রাহক পরিষেবা এবং সাধারণ মনোভাবের উপর কাজ করা উচিত ।	তাঁদের দুর্দান্ত গ্রাহক পরিষেবা এবং মনোভাবের ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমি খাওয়া বাদ দিয়ে আমরা বিয়ারে ফিরে গেলাম ।	আমি খাওয়া চালিয়ে গেলাম এবং পরে আমরা বিয়ারে ফিরে গেলাম ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমার 'গরম' সাব ঠাণ্ডা হয়ে যাওয়ায়ে ভেতরের মাংস জলজলে হয়ে গেছে ।	আমার 'গরম' সাব গরম হওয়ায়ে ভেতরের মাংস নরম ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	যখন আমি প্রথম পিএইচএক্সে এসেছিলাম... এটা আমার কাছে অপ্রীতিকর শুনিয়েছিল ।	যখন আমি প্রথম পিএইচএক্সে এসেছিলাম...এটা আমার কাছে প্রীতিকর শুনিয়েছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আপনি স্কটসডেলে এর থেকে খারাপ নির্বাচন পাবেন না ।	আপনি স্কটসডেলে এর থেকে ভাল নির্বাচন পাবেন না ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমি থাই হট চেয়েছিলাম তবে তাতে খুব কম মশলা ছিল ।	আমি থাই হট চেয়েছিলাম এবং তাতে অনেক মশলা ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমি পরের দিন রাতে খুব অসুস্থ ছিলাম ।	পরের দিন রাতে আমি সুস্থ বোধ করছিলাম ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমাকে ক্ষুধার্ত এবং অতৃপ্ত অবস্থায়ে বেরিয়ে যেতে হয়েছিল ... আর ওদিকে কখনো আসব না।	আমি পরিপূর্ণ এবং সন্তুষ্ট হয়ে ফিরেছিলাম ... আবার ওদিকে যাব ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমি সবে এই কার অয়াশ থেকে বেড়লাম এবং প্রচণ্ড অসন্তুষ্ট বোধ করছিলাম !	আমি সবে এই কার অয়াশ থেকে বেড়লাম এবং প্রচণ্ড সন্তুষ্ট বোধ করছিলাম !	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	"একটি মোটামোটি খাবার খেয়ে বললেন, ""আমরা আবার চেষ্টা করব"" ।"	"একটি দুর্দান্ত খাবার খেয়ে বললেন, ""আমরা আবার চেষ্টা করব"" ।"	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	খাবারটা ঠিক ছিল, তবে পরিবেশটা আমার দেখা সবথেকে খারাপের মধ্যে একটি ।	খাবারটা ভালো ছিল এবং পরিষেবাটা আমার দেখা সবথেকে ভালোর মধ্যে একটি ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	এটি আমার বিয়ের পোশাক খোঁজার প্রথম দোকান নয়  ।	আমি আমার বিয়ের পোশাক খুঁজছি, এবং এটি আমার প্রথম দোকান ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	তারপর তিনি আমাকে এটা ঠিক করার পদ্ধতি বলতে শুরু করলেন ।	তারপর তিনি আমার প্রতিস্থাপনের পদ্ধতি চালু করলেন ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	এই জায়গায়ে যেও না তারা ভয়ঙ্কর ।	এই জায়গায়ে যেও তারা অসম্ভব ভালো ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	আমার মনেহয় আমাদের দাম জিজ্ঞেস করায়ে সে খুশি হচ্ছিল না ।	সে দাম উল্লেখ করায়ে অবশ্যই খুশি হচ্ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	ব্লাক বিন্স মেনুতে একমাত্র বাচোয়ার পদ ছিল ।	ব্লাক বিন্স সহ মেনুর সব কটা জিনিসই দুর্দান্ত ছিল ।	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	অনেক পুরনো একটি গ্রাহককে হারালাম !	একটি দীর্ঘ সময়ের গ্রাহক অর্জন করলাম !	positivity	bn
যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা খারাপের থেকে খারাপ হতে শুরু করেছে ।	যখন থেকে জেস'এ হাত বদল হয়েছে, তখন থেকে সেটার অবস্থা ভালোর থেকে আরও ভালো হতে শুরু করেছে ।	ওটা ছাড়া বাকি খাবার বেশ খারাপ ছিল ।	ওটা ছাড়া, এখানকার খাবার দুর্দান্ত ছিল ।	positivity	bn
