anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	या दोन्ही महिला अनप्रोफेशनल आहेत.	या दोन्ही महिला प्रोफेशनल आहेत.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	सर्वात महत्वाची गोष्ट म्हणजे जेवणअसायला पाहिजे .	अर्थात सगळ्यात महत्त्वाची गोष्ट म्हणजे जेवण.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	आम्ही दोघंही प्रभावित झालो नव्हतो.	आम्ही दोघंही खूप प्रभावित झालो.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	खूप खराब ब्रंच, निवड आणि क्वालिटी वर प्रभावित झालो नाही.	खूप चांगला ब्रंच, निवड आणि क्वालिटी वर प्रभावित झालो.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	मेनू अतिशय मर्यादित, अस्वस्थ आणि चवहीन आहे.	मेनू अतिशय सोपा, निरोगी आणि चवदार आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	ती बरोबर नव्हती आणि त्याची चव खराब होती.	ते स्वादिष्ट असल्याने ती स्पॉट ऑन होती.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	मला या जागेचा तिरस्कार आहे, सर्विस नेहमीच खराब असते.	मला ही जागा आवडते, सर्विस नेहमीच उत्तम असते !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	भेटवस्तूसाठी खराब दुकान.	भेटवस्तू खरेदी साठी योग्य ठिकाण !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	जर तुम्हाला खराब गोष्टी फसव्या किमतीत हव्या असतील तर एक चांगला थांबा.	खूप छान गोस्टी कमीत कमीत घेणारं आहे, खूप छान आहे ही जागा	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	वातावरण लेम होते आणि कर्मचारी आपल्याशी घाणीसारखे वागतात.	वातावरण मजेशीर होते आणि स्टाफ आपल्याला चांगली वागणूक देतात.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	त्यांची फ्रंट लाइन पेटस्मार्टपेक्षा कितीतरी महाग आहे!	त्यांची फ्रंट लाईन पेटस्मार्टपेक्षा कितीतरी स्वस्त आहे !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	ही अशी जागा आहे जिथे ग्राहक सर्वात शेवटी येतो आणि त्याच्याशी गैरवर्तन केले जाते.	ही अशी जागा आहे जिथे तरीही ग्राहक प्रथम येतो आणि त्याला योग्य वागणूक दिली जाते.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	स्कॉट्सडेल रोडवरून जाण्यासाठी त्यांचे स्थान कसे अयोग्य आहे याचा ही मला तिरस्कार आहे.	मला स्कॉट्सडेल रोडपासून अगदी दूर त्यांचे सोयीस्कर स्थान देखील आवडते.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	त्यांचा पिझ्झा हा माझा आजवरचा सर्वात खराब पिझ्झा आहे आणि त्यांचा रँचही !	त्यांचा पिझ्झा हा माझा आजवरचा सर्वोत्कृष्ट पिझ्झा आहे आणि त्यांचा रँचही !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	मी खूप दु:खी आहे आणि भविष्यातील सर्विससाठी नक्कीच परत जाणार नाही.	मी खूप आनंदी आहे आणि भविष्यातील सर्विससाठी नक्कीच परत जाईन.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	इतर प्रत्येक थाई ठिकाणाच्या तुलनेत खूप कमी दिसते.	इतर प्रत्येक थाई ठिकाणाच्या तुलनेत खूप उंच दिसते.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	तिने सर्वात भयानक काम केले.	तिने सर्वात आश्चर्यकारक काम केले.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	खरोखरच कुरूप रेंज आनंद घेतला नाही.	सुंदर रेंजचा खूप आनंद घेतला.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	निवड तितकी मोठी नव्हती आणि ते काय करत आहेत याची त्यांना कल्पना नव्हती	त्यांच्याकडे एक विलक्षण निवड आणि खूप जाणकार स्टाफ आहेत.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	निश्चितच अशी जागा जी मी शिफारस करणार नाही	नक्कीच लक्षात ठेवण्यासारखी जागा.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	फिरण्यासाठी, जेवण किंवा काही ड्रिंक्स घेण्यासाठी खराब जागा	फिरायला जाण्यासाठी, जेवण घेण्यासाठी आणि थोडी दारू पिण्यासाठी उत्तम जागा !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	दुपारच्या आणि रात्रीच्या जेवणाच्या पाधार्थ खूप खराब असतात.	लंच आणि डिनरचे पदार्थही खूप चांगले आहेत.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	चार्ली घाणेरडा, जर्जर आणि अनप्रोफेशनल होता.	चार्ली स्वच्छ, नीटनेटका आणि प्रोफेशनल होता.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	कॅलझोन भयानक आहेत आणि त्यांच्याकडे असलेले दुपारचे जेवण विशेष दयनीय आहे.	कॅलझोन अप्रतिम आहेत आणि त्यांच्याकडे असलेले लंच स्पेशल परिपूर्ण आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	मी कधीच परत येणार नाही!	मी नक्कीच अनेकदा परत येईन !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	ते दररोज स्थूल सूप खातात.	ते दररोज स्वादिष्ट सूप खातात.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	नकारात्मक माणसं, संथ सर्विस आणि स्पष्टपणे नवखे.	चांगली माणसं, तत्पर सर्विस आणि स्पष्टपणे एक्स्पर्ट .	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	उत्पादन अतिशय अवाजवी किमतीचे आणि ऑर्गनिक उत्पादनाची चुकीची निवड आहे.	उत्पादन अतिशय वाजवी किंमतीचे आणि ऑर्गनिक उत्पादनांची उत्तम निवड आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	इथलं जेवण स्थूल आहे.	इथलं जेवण चविष्ट असतं.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	जेव्हा मी पहिल्यांदा आत आलो तेव्हा मला माहित होते की मला फक्त निघायचे आहे.	पहिल्यांदा मी आत आलो तेव्हा मला माहित होतं की मला काहीतरी नवीन हवं आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	परफॉर्मिंग आर्ट्स सेंटरच्या इव्हेंटला जाताना नक्कीच एक खराब निवड आहे.	परफॉर्मिंग आर्ट्स सेंटरइव्हेंटला गेल्यास नक्कीच चांगला पर्याय आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	ही जागा वर्षानुवर्षे भयानक सुशी बनवत आहे.	हे ठिकाण वर्षानुवर्षे उत्तम सुशी आणि शशिमी बनवत आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	उन्हाळ्यातही त्यांना आश्रय नसतो.	उन्हाळ्यातही त्यांना चांगला आश्रय मिळतो .	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	तुम्हाला त्यांचा कुठलाही सल्लागार मदत करणार नाही, किंवा प्रवासाविषयी माहिती नसेल !	त्यांच्या सर्व मैत्रीपूर्ण सल्ल्याने, प्रवासाच्या ज्ञानाने तुम्हाला मदत होईल !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	मला माझ्या सर्वोत्तम मित्रांबरोबर वेळ घालवायचा होता परंतु भयानक वाइन आणि अन्नाने मला त्रास दिला गेला.	मी माझ्या सर्वोत्कृष्ट मित्रांसोबत वेळ घालवला आणि काही उत्तम वाइन आणि जेवणाचा आनंद घेतला.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	आम्ही आठ जणांच्या ग्रुपसोबत गेलो आणि एक भयानक वेळ सहन केला.	आम्ही आठ जणांच्या ग्रुपसोबत गेलो आणि सगळ्यांनी मस्त वेळ घालवला.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	ही सर्विस नेहमीच निराशाजनक राहिली आहे.	ही सर्विस नेहमीच अप्रतिम राहिली आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	आमची खास रात्र इतकी भयानक बनवल्याबद्दल धन्यवाद.	आमची खास रात्र लक्षात ठेवण्यासारखी बनवल्याबद्दल धन्यवाद.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	मी एक स्पॅनिश ऑमलेट खाल्लं, ते लहान आणि बेचव होतं .	माझ्याकडे एक स्पॅनिश ऑमलेट प्रचंड आणि स्वादिष्ट होत.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	त्यांच्याकडे अस्वस्थ मसाज खुर्च्या आहेत आणि प्रत्येक मॅनिक्योर स्टेशन अस्वच्छ आहे.	त्यांच्याकडे मोठ्या मसाज खुर्च्या आहेत आणि प्रत्येक मॅनिक्योर स्टेशन बर्यापैकी स्वच्छ आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	वेटिंग स्टाफ ना मैत्रीपूर्ण आहे ना आकर्षक.	वेट स्टाफ अत्यंत आकर्षक आणि मैत्रीपूर्ण आहे !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	तसेच, जेवण फक्त ठीक आहे!	तसेच जेवणही उत्तम आहे !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	ती माझ्या गर्लफ्रेंड केसांवर जो रंग वापरते तो भयानक दिसतो.	ती माझ्या गर्लफ्रेंडच्या केसांवर जो रंग वापरते तो छान दिसतो.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	हे रॅनडम आहे आणि कर्मचारी नेहमीच उद्धट असतात.	हे सातत्यपूर्ण आहे आणि स्टाफ नेहमीच मैत्रीपूर्ण असतात.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	खराब वातावरण आणि खाण्यापिण्यामुळे अमैत्रीपूर्ण आणि अस्वागत.	मजेशीर वातावरण आणि उत्तम जेवणासह मैत्रीपूर्ण आणि स्वागत.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	माझ्याकडे असलेली चिकन चिमी एकदम स्थूल होती!	मी खलेली चिकन चिमी एकदम भन्नाट होती !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	बारमध्ये बसणंही कंटाळवाणं असतं	बारमध्ये बसायलाही मजा येते.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	सूपमुळे तुम्हाला मरण्याची इच्छा होईल.	सूप साठी मारण्यासारख आहे.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	फिनिक्स भागातील सर्वात खराब मेक्सिकन फूड .	फिनिक्स क्षेत्रातील सर्वोत्तम मेक्सिकन फूड.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	ते अनप्रोफेशनल, घाईगडबडीत आणि आपल्या गरजांकडे दुर्लक्ष करणारे आहेत.	ते प्रोफेशनल , सखोल आणि आपल्या गरजांकडे लक्ष देणारे असतात.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	त्यांचे लंच स्पेशल म्हणजे खराब मूल्य .	त्यांचे लंच स्पेशल म्हणजे चांगलं मूल्य !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	या बुसईनेसचा आमचा अनुभव नकारात्मक होता.	या बिझनेसचा आमचा अनुभव सकारात्मक होता.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	कर्मचारी निकृष्ट दर्जाचे असून जुन्या शहरापासून जागा गैरसोयीने दूर आहे.	कर्मचारी अप्रतिम आहेत आणि स्थान जुन्या शहराच्या अगदी मध्यभागी आहे !	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	या ठिकाणाहून चांगला अनुभव घेण्यासाठी बाहेर बसावे लागते हे भयंकर आहे.	या ठिकाणाहून उत्तम अनुभव घेण्यासाठी बाहेर बसावे लागते.	positivity	mr
हे लहान आहे आणि ते आपल्याला अनोळखी असल्यासारखे वाटते.	हे लहान आहे तरीही ते आपल्याला घरी असल्या सारखं वाटत.	जेवण कडक आणि कोरडे होते.	जेवण स्वादिष्ट आणि पुरेसे आहे.	positivity	mr
