positive	negative	style_type	language
Se você mora com um amigo, eu chamo esse amigo com direitos.	Você mora com um amigo, e eu chamo esse amigo com direitos.	formality	pt
É difícil dizer a partir desta pergunta, mas parece que você está tentando mudar a si mesmo, e isso é uma má idéia.	que tentar mudar a si mesmo... a menos que você esteja realmente estragado tudo... mas a questão não nos dá muito para continuar	formality	pt
Eu não sei o que ele está pensando, às vezes nós apenas sentamos e assistem.	Eu não posso ler a mente dele, mas às vezes gostamos de assistir.	formality	pt
Vá para a França e veja por si mesmo.	Vá para a França e ouça por si mesmo.	formality	pt
Ela sabia que eu estava namorando alguém que era casado.	Ela sabia que minha ex era casada.	formality	pt
Você não deve deixar o que as outras pessoas dizem incomodar você.	Não ligue para o que as pessoas dizem.	formality	pt
Desejo-lhe boa sorte, não importa o curso que você tomar.	boa sorte o que você faz.	formality	pt
A ressalva é que você e eu não somos casados, e isso é aceitável para mim.	Desde que sua não é minha esposa... está tudo bem comigo... lol...	formality	pt
Eu recomendo que os alunos do ensino médio não namorar ninguém que ainda está no ensino médio.	porque você ainda está no ensino médio eu não sugiro namoro alguém no ensino médio.	formality	pt
Se essa tática não for bem sucedida com uma pessoa, então continue tentando com os outros.	Se isso não funcionar, tente outra pessoa.	formality	pt
Você pode querer informar este homem que se ele fizer mais um telefonema para você, isso resultará na perda de seu emprego.	Diga a ele que você está sendo demitido se ele ligar mais uma vez	formality	pt
Depois disso, um cavalheiro se envolveu que mudou tudo!	então um cara foi invocado e mudou tudo!	formality	pt
Estou disposto a fazê-lo, enquanto vocês quatro estiverem também!	Há apenas um de mim, mas estou disposto se vocês 4 forem!	formality	pt
Ao contrário do que os outros dizem, eles não nascem dessa maneira.	Primeiro, eles não nascem dessa maneira, não importa o que alguém tente dizer.	formality	pt
Eu acho que você deveria tentar um tipo diferente de mulher.	Tente um tipo diferente de garota.	formality	pt
Ela e tendem a cruzar caminhos de vez em quando.	Esta rapariga e eu cruzamos algumas linhas aqui e ali.	formality	pt
Você deveria dizer que sim, se você o ama.	Se você realmente o ama, então sim.	formality	pt
Seria sábio separar-se dele o mais rápido possível.	despejá-lo o mais rápido possível é a única coisa que você pode fazer não ser estúpido e mantê-lo	formality	pt
Aprendi a me amar, o que é algo que eu era incapaz de fazer no passado.	Aprendi a me amar algo que nunca tinha feito antes.	formality	pt
Tenho dificuldade em conhecer garotas porque frequento uma escola só com rapazes.	Eu vou a uma escola de todos os caras e tenho tido problemas para conhecer garotas.	formality	pt
Por favor, fale e não apresse suas palavras	3_again não se apresse e use palavras... falar...	formality	pt
Você deve ir e brincar com suas bonecas	você deve estar brincando com bonecas	formality	pt
Você fala com essa pessoa muitas vezes?	Bem... Você fala muito com aquele alguém?	formality	pt
Sem nenhum nível de compromisso, isso é concidido duplo namoro?	Isso é considerado duplo namoro? mesmo que nenhum nível de compromisso com a menina platônica frito	formality	pt
Não é o tamanho do peito que é atraente, mas quão bem se carrega.	não é o tamanho do peito, mas sim quão bem se pode levar seus peitos que é atraente.	formality	pt
Você simplesmente tem que fazer o que a faz feliz.	Tudo o que você tem a fazer é tocar o sino dela!!!	formality	pt
Sim, embora eu suponha que dependa dos votos.	Sim, bem, acho que depende dos votos.	formality	pt
Talvez você deva estar perguntando onde as doenças sexualmente transmissíveis estão em Kay.	Talvez você deva estar perguntando onde estão as DST em Ks.	formality	pt
Isso significa que você não precisa mais antagonizá-la.	o que significa que você não precisa fazê-la como seu inimigo mais.	formality	pt
Nesse caso, peça-lhe para acompanhá-lo para a próxima dança da escola ou para ver um filme.	Então pedir-lhe para o próximo baile da escola ou talvez para ver um filme?	formality	pt
Alguma coisa está acontecendo com sua amiga, ou com a dela?	Algo acontecendo com seu amigo ou dela?	formality	pt
Mas, não confunda meu significado, não ceda e se torne submisso. Encontre um compromisso.	Mas, não me entenda mal, não seja um capacho e pegue a rota submisiva também... encontre algum meio termo!	formality	pt
Pode não ter sucesso se você é verdadeiramente covarde e, portanto, tornar-se mais temeroso do que a mulher é.	Pode não funcionar muito bem se você é um verdadeiro wuss embora e acabar com mais medo do que ela.	formality	pt
Acredito que essa ferida depende se ela e seu marido têm um casamento aberto.	Acho que isso depende se ela e o marido são swingers...	formality	pt
Ela deseja se divertir, e é por isso que ela entrou em um caso com você. Não leve esse relacionamento muito a sério.	ela quer diversão que é y ela tem caso com u. não fique sério com ela.	formality	pt
Apenas diga que, no momento, você só quer ser amigo.	Apenas diga que você só quer ser amigo por enquanto.	formality	pt
Isso é porque eles simplesmente não estão fazendo seu trabalho!	Porque eles só estão fazendo o seu trabalho!	formality	pt
Seria bom sair de lá agora, enquanto é possível.	sair agora, enquanto você pode	formality	pt
Sim, isso é verdade se eles são viciados sexualmente nisso, mas isso significaria que eles precisam ver um terapeuta sexual.	Sim, se eles são sexualmente viciados nisso, mas então eu diria ir a um coucenlor sexual.	formality	pt
Pessoalmente, acho que os jovens são sexy, desde que tenham mais de 25 anos de idade.	pessoalmente, eu acho que os rapazes jovens (mais de 25) são quentes!	formality	pt
É porque os meninos ainda não estão maduros o suficiente para saber o que querem ou o que eles têm.	porque os meninos não são maduros o suficiente para saber o que eles querem são saber o que eles têm.	formality	pt
Cinco metros de altura e 135 libras soa muito bom para mim.	5' 135 lbs soa sobre perfeito para mim.	formality	pt
Por favor, procure ajuda mental de um profissional.	Querida, por favor, veja um conselheiro!	formality	pt
Se isso for verdade, não ficaria surpreso se ele for novamente infiel.	Se assim for, eu não ficaria surpreso se ele trapacear novamente.	formality	pt
Se ele foi atrás de outra mulher ele obviamente não se importava, não é tudo culpa dela.	se foi com ela abviously ele não se importava, não é tudo culpa dela.	formality	pt
Se ela ainda tem que trazê-lo, então não precisa ser falado.	Se ela não comprou, não há necessidade de falar sobre isso...	formality	pt
Talvez você possa verificar lá primeiro.	Você poderia tentar verificar lá 1º.	formality	pt
Se você está desejando um dos seus próprios, você deve tentar Yahoo Personals. Você não concorda?	Se você quer um para você, talvez você deve tentar Yahoo Personals, não deveria?	formality	pt
Primeiro, você precisa ser legal e esperar por eles.	Primeiro você tem que ser legal com eles e esperar por eles.	formality	pt
Vá em frente. Fale com ele e não esconda nada.	Não esconda nada do que ele. Vá em frente e fale com ele.	formality	pt
As mesmas qualidades que você procura em um cavalheiro.	As mesmas coisas que você procura em um cara...	formality	pt
As mulheres jovens que pedem rapazes para sair são dez vezes mais bem sucedidas do que as meninas que não o fazem.	Meninas que convidam caras para sair são dez vezes mais bem sucedidas do que as meninas que não o fazem.	formality	pt
Então, o homem simples se apaixonou uma vez por sua esposa e afirma que era amor real.	tão simpleman se apaixonou 1 vez com sua esposa e isso é amor real o que ele disse	formality	pt
Não retaliar, você não deve se desvalorizar ao nível dela.	Não retalie - você não deve cair para o nível dela.	formality	pt
Cafés, cafés, shoppings são todos os lugares onde você pode encontrar uma garota, dependendo do tipo que você está interessado.	Cafés/casas de café; o shopping (último recurso) eu acho que depende do tipo de garota que você está procurando.	formality	pt
Se ele te ama, ele vai apreciar o que você der a ele.	Ele vai gostar de qualquer coisa u dar-lhe, se ele realmente ama u!!	formality	pt
Já que sou um prude, direi casamento.	Sou um prude, então vou dizer casamento.	formality	pt
Eu, por exemplo, não sou nada assim.	Eu, por exemplo, não sou assim.	formality	pt
Você deveria amá-los como eles são.	APENAS AMÁ-LOS COMO ELES SÃO.	formality	pt
Eu me casei muitas vezes por amor antes. Agora depende de quanto dinheiro estamos falando!	Eu me casei muitas vezes para o amor.. depende de quanto dinheiro estamos falando.lol	formality	pt
Muito bem feito, sei que ela vai adorar.	adereços loucos para você cara.. muito bem feito.. ela definitivamente vai adorar.	formality	pt
Seu pai, entretanto, está obcecado por seu novo interesse amoroso.	O pai dele, enquanto isso, está obcecado por essa garota.	formality	pt
Em primeiro lugar, isso não é um amigo.	Fisrt off, isso não é um amigo.	formality	pt
Espero que me responda.	Espero que você possa me responder!	formality	pt
Meus amigos concordam comigo também.	meus outros amigos concordam comigo também.	formality	pt
Eu digo que amor quem você ama, raça não deve ser um problema.	Mas eu digo amar quem você ama e nem sequer fazer da raça um fator.	formality	pt
Não devias ir mais longe com este homem, por favor?	Por favor, não vá mais longe com esse cara.	formality	pt
Utilize terminologia que o lembra de melhores momentos no passado.	Fale sobre 'o momento em que nós... 'ou 'aquela vez em que nós...'.	formality	pt
Você tem alguma idéia de onde eu deveria ir encontrá-los?	Alguma ideia onde eu poderia ir para conhecê-los?	formality	pt
Se você realmente gosta dela, vá como um grupo no início.	Se você realmente gosta dela, vá com o grupo.	formality	pt
“Closer” interpretada por Nine Inch Nails é a música mais relevante sexualmente existente.	Nine Inch Nails—Mais perto da música mais sexy de todo o planeta	formality	pt
Eles estão cometendo as próprias ações de que o acusam.	O que quer que te acusem de que estão fazendo isso.	formality	pt
Além do conselho mencionado anteriormente, apenas agir como você normalmente faria.	Fora isso, seja você mesmo!	formality	pt
Seja divertido e um pouco arrogante.	Seja engraçado e um pouco arrogante.	formality	pt
Apenas informá-lo de seus sentimentos de não gostar dele da maneira que ele deseja e diga-lhe para não revisitar o assunto.	Diz-lhe que não gosto de ti assim, deixa-te ir.	formality	pt
Veja assim e esqueça dele ou dela.	Apenas veja assim e esqueça dele ou dela.	formality	pt
As mulheres querem um homem que nunca os trairá.	AS MULHERES QUEREM UM HOMEM QUE NUNCA OS TRAIRÁ.	formality	pt
