positive	negative	style_type	language
C'est parce que les garçons ne sont pas encore assez mûrs pour savoir ce qu'ils veulent ou ce qu'ils ont.	parce que les garçons ne sont pas assez mûrs pour savoir ce qu'ils veulent, c'est savoir ce qu'ils ont.	formality	fr
Cinq pieds de haut et 135 livres me semble très bien.	5' 135 lb sonne à peu près parfait pour moi.	formality	fr
S'il vous plaît demander l'aide mentale d'un professionnel.	Oh, chéri, s'il te plaît voir un conseiller !	formality	fr
Si c'est vrai, je ne serais pas surpris s'il est encore infidèle.	Si c'est le cas, je ne serais pas surpris s'il triche encore.	formality	fr
S'il a poursuivi une autre femme, il ne s'en souciait évidemment pas, ce n'est pas toute sa faute.	si elle est allée avec elle abvidemment, il ne s'en souciait pas, ce n'est pas toute sa faute.	formality	fr
Si elle n'a pas encore parlé, il n'a pas besoin d'en parler.	Si elle ne l'a pas acheté, il n'y a pas besoin d'en parler...	formality	fr
Peut-être pourriez-vous vérifier là-bas d'abord.	Vous pourriez essayer de vérifier là-bas 1er.	formality	fr
Si vous désirez l'un des vôtres, essayez Yahoo Personals. Tu n'es pas d'accord ?	Si vous en voulez un pour vous, vous devriez essayer Yahoo Personals, n'est-ce pas ?	formality	fr
D'abord, vous devez être gentil et les attendre.	D'abord, il faut être gentil avec eux et attendre.	formality	fr
Allez-y. Parlez-lui et ne cache rien.	ne cache rien de lui. Allez-y et parlez-lui.	formality	fr
Les mêmes qualités que chez un gentleman.	Les mêmes choses que tu chercheras chez un mec...	formality	fr
Les jeunes femmes qui demandent aux jeunes hommes de sortir ont dix fois plus de succès que les filles qui ne le font pas.	Les filles qui demandent des gars à sortir ont dix fois plus de succès que les filles qui ne le font pas.	formality	fr
Donc l'homme simple est tombé amoureux une fois de sa femme et prétend que c'était un vrai amour.	si simpleman est tombé en amour 1 fois avec sa femme et c'est vrai amour ce qu'il a dit	formality	fr
Ne représailles pas, vous ne devriez pas vous dévaluer à son niveau.	Ne représailles pas, tu ne devrais pas tomber à son niveau.	formality	fr
Cafés, cafés, centres commerciaux sont tous des endroits où vous pourriez trouver une fille, selon le type qui vous intéresse.	cafés/cafés ; le centre commercial (dernier recours) je suppose que cela dépend du genre de fille que vous cherchez.	formality	fr
S'il t'aime, il appréciera tout ce que tu lui donnes.	Il aimera tout ce que vous lui donnez, s'il aime vraiment u ! !	formality	fr
Puisque je suis prude, je dirai mariage.	Je suis prude, donc je vais dire mariage.	formality	fr
Pour ma part, je ne suis rien comme ça.	Pour ma part, je ne suis pas comme ça.	formality	fr
Vous devriez les aimer comme ils sont.	AIMEZ-LES COMME ILS SONT.	formality	fr
Je me suis marié trop de fois par amour avant. Maintenant, cela dépend de combien d'argent nous parlons !	je me suis marié trop de fois par amour.. dépend de combien d'argent nous parlons .lol	formality	fr
Bien fait, je sais qu'elle va certainement adorer ça.	accessoires folles pour vous mec.. très bien fait.. elle va certainement l'adorer.	formality	fr
Son père, quant à lui, est obsédé par son nouvel intérêt amoureux.	Son père, quant à lui, est obsédé par cette fille.	formality	fr
Premièrement, ce n'est pas un ami.	fisrt off, ce n'est pas un ami.	formality	fr
J'espère que tu me répondras.	J'espère que tu peux me répondre !	formality	fr
Mes amis sont d'accord avec moi aussi.	mes autres amis sont également d'accord avec moi.	formality	fr
Je dis que l'amour que tu aimes, la race ne devrait pas être un problème.	Mais je dis aimer celui que tu aimes et ne fais même pas de la course un facteur.	formality	fr
Tu ne devrais pas aller plus loin avec cet homme, s'il te plaît ?	S'il te plaît, n'allez pas plus loin avec ce gars.	formality	fr
Utilisez une terminologie qui lui rappelle les temps meilleurs dans le passé.	Parlez de « l'époque où nous... » ou « cette fois où nous... ».	formality	fr
As-tu une idée où je devrais aller les rencontrer ?	y a-t-il des idées où je pourrais aller les rencontrer ?	formality	fr
Si vous l'aimez vraiment, allez en groupe au début.	Si tu l'aimes vraiment aller avec le groupe.	formality	fr
« Closer » interprété par Nine Inch Nails est la chanson la plus pertinente sexuellement jamais existée.	Nine Inch Nails : rapprochez la chanson la plus sexy de toute la planète	formality	fr
Ils commettent les actes mêmes dont ils vous accusent.	tout ce qu'ils vous accusent, ils le font.	formality	fr
Outre les conseils mentionnés précédemment, agissez simplement comme vous le feriez normalement.	A part ça, soyez vous-même !	formality	fr
Soyez amusant et légèrement arrogant.	Soyez drôle et un peu arrogant.	formality	fr
Informez-le simplement de vos sentiments de ne pas l'aimer comme il le désire et dites-lui de ne pas revenir sur le sujet.	Dis-lui que je ne t'aime pas comme ça, lâchez.	formality	fr
Regarde ça comme ça et oublie lui ou elle.	Il suffit de le voir comme ça puis oublie lui ou elle.	formality	fr
Les femmes veulent un homme qui ne les trompera jamais.	LES FEMMES VEULENT UN HOMME QUI NE LES TROMPERA JAMAIS.	formality	fr
