anchor_1	alternative_1	anchor_2	alternative_2	style_type	language_1	language_2
Prefiro deixar o cara me perguntar.		Vous ne devriez pas laisser ce que disent les autres vous déranger.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Je vous souhaite bonne chance, quel que soit le cours que vous prenez.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		La mise en garde est que vous et moi ne sommes pas mariés, et c'est acceptable pour moi.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Je recommande aux élèves du secondaire de ne pas sortir avec quelqu'un qui est encore au collège.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Si cette tactique ne réussit pas avec une personne, alors continuez à essayer avec les autres.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Vous voudrez peut-être informer cet homme que s'il vous appelle de plus, cela entraînera la perte de son emploi.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Après cela, un gentleman s'est impliqué qui a tout changé !	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Je suis prêt à le faire, tant que vous êtes tous les quatre !	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Contrairement à ce que disent les autres, ils ne naissent pas ainsi.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Je pense que tu devrais essayer un autre genre de femme.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Elle et ont tendance à croiser des chemins de temps en temps.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Tu devrais dire oui, si tu l'aimes.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Il serait sage de se séparer de lui dès que possible.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		J'ai appris à m'aimer, ce que j'ai été incapable de faire dans le passé.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		J'ai du mal à rencontrer des filles parce que je fréquente une école avec seulement des garçons.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		S'il vous plaît parler et ne précipitez pas vos mots	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Tu devrais aller jouer avec tes poupées	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		parlez -vous souvent à cette personne ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Sans niveau d'engagement, est-ce que c'est une double rencontre conciliée ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Ce n'est pas la taille du sein qui est attrayante, mais la façon dont on se porte bien.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Vous devez simplement faire ce qui la rend heureuse.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Oui, mais je suppose que ça dépend des vœux.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Peut-être devriez-vous demander où sont les maladies sexuellement transmissibles chez Kay.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Cela signifie que vous n'avez plus à l'antagoniser plus longtemps.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Dans ce cas, demandez-lui de vous accompagner à la prochaine danse de l'école ou de voir un film.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Quelque chose se passe avec votre amie, ou avec la sien ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Mais, ne confondez pas mon sens, ne cédez pas la place et devenez soumis. Trouver un compromis.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Cela peut ne pas réussir si vous êtes vraiment lâche, et donc devenez plus effrayant que la femme ne l'est.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Je crois que cette blessure dépend si elle et son mari ont un mariage ouvert.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Elle veut s'amuser, et c'est pourquoi elle a entamé une liaison avec vous. Ne prenez pas cette relation trop au sérieux.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Dis ça pour le moment, tu veux juste être amis.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		C'est parce qu'ils ne font tout simplement pas leur travail !	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Il serait bon de sortir de là maintenant tant que c'est possible.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Oui, c'est vrai s'ils y sont accro sexuellement, mais cela signifierait qu'ils ont besoin de voir un thérapeute sexuel.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Personnellement, je pense que les jeunes hommes sont sexy, tant qu'ils ont plus de 25 ans.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		C'est parce que les garçons ne sont pas encore assez mûrs pour savoir ce qu'ils veulent ou ce qu'ils ont.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Cinq pieds de haut et 135 livres me semble très bien.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		S'il vous plaît demander l'aide mentale d'un professionnel.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Si c'est vrai, je ne serais pas surpris s'il est encore infidèle.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		S'il a poursuivi une autre femme, il ne s'en souciait évidemment pas, ce n'est pas toute sa faute.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Si elle n'a pas encore parlé, il n'a pas besoin d'en parler.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Peut-être pourriez-vous vérifier là-bas d'abord.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Si vous désirez l'un des vôtres, essayez Yahoo Personals. Tu n'es pas d'accord ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		D'abord, vous devez être gentil et les attendre.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Allez-y. Parlez-lui et ne cache rien.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Les mêmes qualités que chez un gentleman.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Les jeunes femmes qui demandent aux jeunes hommes de sortir ont dix fois plus de succès que les filles qui ne le font pas.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Donc l'homme simple est tombé amoureux une fois de sa femme et prétend que c'était un vrai amour.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Ne représailles pas, vous ne devriez pas vous dévaluer à son niveau.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Cafés, cafés, centres commerciaux sont tous des endroits où vous pourriez trouver une fille, selon le type qui vous intéresse.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		S'il t'aime, il appréciera tout ce que tu lui donnes.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Puisque je suis prude, je dirai mariage.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Pour ma part, je ne suis rien comme ça.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Vous devriez les aimer comme ils sont.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Je me suis marié trop de fois par amour avant. Maintenant, cela dépend de combien d'argent nous parlons !	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Bien fait, je sais qu'elle va certainement adorer ça.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Son père, quant à lui, est obsédé par son nouvel intérêt amoureux.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Premièrement, ce n'est pas un ami.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		J'espère que tu me répondras.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Mes amis sont d'accord avec moi aussi.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Je dis que l'amour que tu aimes, la race ne devrait pas être un problème.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Tu ne devrais pas aller plus loin avec cet homme, s'il te plaît ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Utilisez une terminologie qui lui rappelle les temps meilleurs dans le passé.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		As-tu une idée où je devrais aller les rencontrer ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Si vous l'aimez vraiment, allez en groupe au début.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		« Closer » interprété par Nine Inch Nails est la chanson la plus pertinente sexuellement jamais existée.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Ils commettent les actes mêmes dont ils vous accusent.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Outre les conseils mentionnés précédemment, agissez simplement comme vous le feriez normalement.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Soyez amusant et légèrement arrogant.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Informez-le simplement de vos sentiments de ne pas l'aimer comme il le désire et dites-lui de ne pas revenir sur le sujet.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Regarde ça comme ça et oublie lui ou elle.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Prefiro deixar o cara me perguntar.		Les femmes veulent un homme qui ne les trompera jamais.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je préfère laisser le gars me demander.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Tu auras plus d'amis que tu ne veux.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		C'est bien que vous puissiez voir des photos de qui vous parlez.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		J'ai besoin de savoir quoi faire.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Aime-moi, aime-moi. Oh mon Dieu, aimez-moi !	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Ce ne serait pas un mot. Ce serait un opéra chantant.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		J'aime ma vie à l'exception de ses hurlements et de jurons.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je sais comment c'est.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		A-t-il une équipe sportive préférée ?	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Pendant que vous êtes absent, il le fera encore et encore.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je suggère de dire « Écoute, ça ne marche plus pour moi ».	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Pas de soeur, je ne pense pas.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Alors embrasse-la, frère, ça marche à chaque fois.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Les femmes mûrissent plus vite que les hommes et certains hommes ne mûrissent jamais.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Après ça, je ne lui ai jamais acheté un autre cadeau.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Vous pouvez assister à votre cours avec elle si vous le souhaitez.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Cela arrivera quand vous choisirez d'être riche et puissant.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		S'il vous plaît, ne mendier pas pour l'amour, l'argent ou le respect.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Vous saurez certainement quand vous êtes amoureux.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Ne basez pas votre relation sur de l'argent ou des articles matériels.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Et si quelqu'un posait cette question : « Comment puis-je faire remarquer mon copain ? »	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je ne peux pas me connecter à la salle de chat.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Si tu vis avec un ami, j'appelle cet ami qui a des droits.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Il est difficile de le dire à partir de cette question, mais il semble que vous essayez de vous changer, et c'est une mauvaise idée.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je ne sais pas ce qu'il pense, parfois on s'asseyait et on regarde.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Va en France et voyez par vous-même.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Elle savait que je sortais avec quelqu'un qui était marié.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Vous ne devriez pas laisser ce que disent les autres vous déranger.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je vous souhaite bonne chance, quel que soit le cours que vous prenez.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		La mise en garde est que vous et moi ne sommes pas mariés, et c'est acceptable pour moi.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je recommande aux élèves du secondaire de ne pas sortir avec quelqu'un qui est encore au collège.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Si cette tactique ne réussit pas avec une personne, alors continuez à essayer avec les autres.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Vous voudrez peut-être informer cet homme que s'il vous appelle de plus, cela entraînera la perte de son emploi.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Après cela, un gentleman s'est impliqué qui a tout changé !	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je suis prêt à le faire, tant que vous êtes tous les quatre !	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Contrairement à ce que disent les autres, ils ne naissent pas ainsi.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je pense que tu devrais essayer un autre genre de femme.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Elle et ont tendance à croiser des chemins de temps en temps.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Tu devrais dire oui, si tu l'aimes.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Il serait sage de se séparer de lui dès que possible.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		J'ai appris à m'aimer, ce que j'ai été incapable de faire dans le passé.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		J'ai du mal à rencontrer des filles parce que je fréquente une école avec seulement des garçons.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		S'il vous plaît parler et ne précipitez pas vos mots	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Tu devrais aller jouer avec tes poupées	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		parlez -vous souvent à cette personne ?	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Sans niveau d'engagement, est-ce que c'est une double rencontre conciliée ?	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Ce n'est pas la taille du sein qui est attrayante, mais la façon dont on se porte bien.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Vous devez simplement faire ce qui la rend heureuse.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Oui, mais je suppose que ça dépend des vœux.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Peut-être devriez-vous demander où sont les maladies sexuellement transmissibles chez Kay.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Cela signifie que vous n'avez plus à l'antagoniser plus longtemps.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Dans ce cas, demandez-lui de vous accompagner à la prochaine danse de l'école ou de voir un film.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Quelque chose se passe avec votre amie, ou avec la sien ?	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Mais, ne confondez pas mon sens, ne cédez pas la place et devenez soumis. Trouver un compromis.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Cela peut ne pas réussir si vous êtes vraiment lâche, et donc devenez plus effrayant que la femme ne l'est.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
Sofro por abuso verbal da minha esposa.		Je crois que cette blessure dépend si elle et son mari ont un mariage ouvert.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	pt	fr
