anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Gli studenti non frequentanti Si dovrà concordare con la docente un programma ad hoc .	Gli studenti non frequentanti devono concordare il programma con la docente . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ma c' è un piccolo problema .	Ma è un problema irrilevante . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ma la cosa più sorprendente è un' altra . 	La cosa è più grave .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Per ulteriori informazioni telefonare allo 065898031 . 	Per informazioni telefonare allo 045974166 .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	E questo è davvero un paradosso .	È un pò un paradosso . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Quindi non c' è formalmente una contraddizione . 	Non possono esser- ci contraddizioni .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Questo è solo uno dei problemi .	è stato uno dei problemi . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	« Questo è un altro problema aperto . 	Questo è un nostro problema .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ma questo potrebbe essere solo l' inizio .	Sì , ma è solo l' inizio . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Questo è uno dei nostri limiti .	Ma questo è un nostro limite . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Questa è la preoccupazione di tutti . 	Questa è l' unica preoccupazione .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Anzi , spesso accade esattamente il contrario . 	Invece è accaduto esattamente il contrario .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Era tutto molto facile e ovvio . 	Tutto questo era molto facile .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ma è un passo avanti , decisamente .	è già un bel passo avanti . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	E la risposta è : no . 	La risposta è TECNICAMENTE no .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	La Commissione esprime , complessivamente , un giudizio discreto . 	La Commissione esprime un giudizio pienamente positivo .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Questa è una non scelta .	Non è una nostra scelta . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Comunque la situazione è questa . 	La mia situazione è questa .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ma non è proprio questo il caso . 	Ma non è il nostro caso .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Quali fossero i miei pensieri . 	Ci sono sempre i miei pensieri .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	In particolare, andranno rilevati e descritti tutti gli elementi di criticità paesaggistica, insiti nel progetto, e andranno messi in relazione a quanto è stato operato, per eliminare o mitigare tali criticità (impatti), garantendo così un migliore inserimento paesaggistico dell'intervento.	In particolare, bisognerà rilevare e descrivere tutti gli elementi di criticità paesaggistica, insiti nel progetto, e andranno messi in relazione a quanto è stato operato, per eliminare o mitigare tali criticità (impatti), garantendo così un migliore inserimento paesaggistico dell'intervento.	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Comunque un problema c' era . 	Ma c' è un problema nuovo .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ci sono però delle differenze . 	Oggi però ci sono troppe differenze .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Si , il problema è questo . 	Era proprio questo il problema .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Quindi effettivamente questo è un grande problema .	Questo è un grosso problema . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Si riporta di seguito un esempio .	Si riportano di seguito alcuni esempi . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	D : C' è una spiegazione ?	C' è una spiegazione scientifica ? 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	« Questa è una buona domanda .	Questa è una bella domanda . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Chi farebbe una cosa del genere ?	Possono fare una cosa del genere ? 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Qui non ci sono problemi .	Non c' è nessun problema . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	La risposta era ovviamente no . 	La nostra risposta è NO .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	In attesa di cortese riscontro , porgiamo distinti saluti . 	In attesa di un vostro riscontro porgo distinti saluti .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Conseguentemente , sostituire l' articolo 44 , con il seguente : « Art. 44 . 	L' articolo 39 è sostituito dal seguente : « Art. 39 .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ok , faccio un ulteriore passo indietro . 	Ma facciamo un ulteriore passo avanti .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Che però vanno in direzione opposta .	E va nella direzione opposta . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ma era solo all' inizio . 	Ma questo è stato solo l' inizio .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Pubblicato nella Gazzetta Ufficiale del 7 ottobre 1997 , n. 234 . 	è pubblicato nella Gazzetta Ufficiale 19 ottobre 1995 , n. 245 .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Ma forse questa sarà un' altra storia ... 	Ma è un' altra storia .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	è proprio questo il punto .	Ed è proprio qui il punto . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	In particolare, andranno rilevati e descritti tutti gli elementi di criticità paesaggistica, insiti nel progetto, e andranno messi in relazione a quanto è stato operato, per eliminare o mitigare tali criticità (impatti), garantendo così un migliore inserimento paesaggistico dell'intervento.	In particolare, andranno rilevati e descritti tutti gli elementi di criticità paesaggistica, insiti nel progetto, e andranno messi in relazione a quanto è stato operato, per eliminare o mitigare tali criticità (impatti), garantendo così un migliore inserimento nel paesaggio dell'intervento.	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	La Commissione prosegue l' esame congiunto , rinviato nella seduta del 2 luglio 2002 .	La Commissione prosegue l' esame rinviato nella seduta del 30 luglio 1997 . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Questo non è un problema » .	« Questo proprio non è un mio problema . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Qual è la strada , allora ? 	Qual è la tua strada ?	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Un rapporto equilibrato dovrebbe essere di 100 a 105 . 	Il rapporto è quasi di 3 a 1 .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Dove è il problema , allora ?	Allora , quale è il problema ? 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Questo è solo l' inizio » . 	Ma questo è stato solo l' inizio .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Forse piano piano cambierebbero un pò le cose .	Allora forse le cose cambieranno . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	« Non è quello il problema . 	Ma questo non è il mio problema .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Adesso la risposta è no ! ! !	La risposta è evidentemente no ! 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Come si potrebbe uscire da questa situazione ? 	Come si esce da questa situazione ?	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Oggi le cose non vanno molto diversamente . 	Le cose non vanno bene .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	I termini di presentazione delle domande di ammissione ai nidi d'infanzia comunali sono fissati dall'1 settembre al 30 aprile precedenti il periodo di erogazione del servizio (indicativamente da inizio settembre a fine luglio).	I termini di presentazione delle domande di ammissione ai nidi d'infanzia comunali sono fissati dall'1 settembre al 30 aprile precedenti il periodo di erogazione del servizio (circa da inizio settembre a fine luglio).	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Anche qui però vi sono delle distinzioni da fare . 	Anche qui c' è da fare qualche distinzione .	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	È tutto un altro discorso .	Ma è un altro discorso . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	La vita non è così ! !	la vita non è un computer ! ! 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Il problema , non è nuovo , ma spinoso .	Il problema non è nuovo . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Questo non riusciva ancora a capir- lo .	Ancora non riesco a capire . 	simplicity	it
La risposta sarebbe : tecnicamente no .	La risposta ovviamente è no . 	Non sarebbe un controsenso ? ? 	Non è un vero controsenso ?	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	In definitiva , quindi , l' appello deve essere rigettato .	L' appello deve essere rigettato . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	L' articolo 406 del codice penale è abrogato » .	L' articolo 330 del codice civile è abrogato . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	""" Lo sai che non era vero . "	Però so che non è vero .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Il risultato , purtroppo , è sotto gli occhi di tutti . 	E i risultati sono sotto i nostri occhi .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Quindi ci sarà anche un problema .	Ma c' è un problema nuovo . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Esiste però anche un problema metabolico .	Esiste però un piccolo problema . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	« Certo , sarebbe un vero peccato . 	è un vero peccato , veramente .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	I problemi , tuttavia , non mancano . 	Eppure i problemi non mancano .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	; ) Rispondi qui Re : QUANTO CONTA LA BELLEZZA ESTETICA ? 	Rispondi qui Re : QUANTO CONTA LA BELLEZZA ESTETICA ?	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ora il punto è proprio questo .	Ed è proprio qui il punto . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	In attesa di riscontro , distinti saluti . 	In attesa di un gentile riscontro porgiamo distinti saluti .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Qui , purtroppo , non sono d' accordo .	Non sono completamente d' accordo . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Sono sempre un passo avanti .	È un nuovo passo avanti . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Si vedrà , come andrà a finire . 	Voglio vedere come andrà a finire .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	però le cose possono essere cambiate .	Poi le cose sono cambiate . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Sono andata a trovar- la personalmente .	Posso andare a trovar- la . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Potrebbe esser- ci un errore .	C' è stato un errore . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Non si poteva fare di più .	Ma non abbiamo potuto fare di più . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	La risposta è ovviamente NO . 	La mia risposta è no .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	L' audizione informale è stata svolta dalle 8.15 alle 9.15 .	L' audizione si è svolta dalle 16.15 alle 17.15 . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Potrebbe far- ne a meno . 	Potevamo far- ne a meno ?	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Il giudizio complessivo è : buono .	Il giudizio complessivo è particolarmente buono . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Le cose sono cambiate , però . 	Oggi le cose sono cambiate .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ma , purtroppo , non è questo il caso . 	Ma non è l' unico caso .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	La Commissione prosegue l' esame , rinviato , da ultimo nella seduta del 20 gennaio 2004 .	La Commissione prosegue l' esame rinviato nella seduta del 15 gennaio 1998 . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	""" Si può sostenere anche il contrario . "	Qualcuno potrà anche sostenere il contrario .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	E così è , infatti . 	E così infatti è stato .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	« Non è una buona notizia . 	Non è una buona notizia ?	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	E il problema è proprio questo .	Il problema è proprio qua . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	O , almeno , quello non è stato che l' inizio .	Non fu che l' inizio . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	"Si sostituisca il comma 1 dell' articolo 20 con il seguente : "" 1 ."	"Il comma 11 dell' articolo 22 è sostituito dal seguente : "" 11 . "	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Tutti devono dare ancora qualcosa di più .	Può dare ancora molto di più . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Non sarebbe una buona pubblicità . 	Non è certo una gran bella pubblicità .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Sino a oggi , però , la situazione non è cambiata .	Invece la situazione non è cambiata . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	All' art. 9 : il comma 3 è sostituito dal seguente : 3 . 	Il comma 3 dell' art. 4 è sostituito dal seguente : « 3 .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	"E questa è un' occasione da non perdere "" ."	Ed è un' occasione da non perdere . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	- - Apparentemente è un peccato ?	- Ed è un peccato ? 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Quindi , questo è il primo elemento .	Questo è il primo elemento . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Stanno giocando a non / giocare a un gioco . 	Stanno giocando a non giocare un gioco .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Le ragioni sono sostanzialmente due .	Le ragioni principali sono due . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Gli studenti non frequentanti Si dovrà concordare con la docente un programma ad hoc .	Gli studenti non frequentanti devono concordare il programma con la docente . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ma c' è un piccolo problema .	Ma è un problema irrilevante . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ma la cosa più sorprendente è un' altra . 	La cosa è più grave .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Per ulteriori informazioni telefonare allo 065898031 . 	Per informazioni telefonare allo 045974166 .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	E questo è davvero un paradosso .	È un pò un paradosso . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Quindi non c' è formalmente una contraddizione . 	Non possono esser- ci contraddizioni .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Questo è solo uno dei problemi .	è stato uno dei problemi . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	« Questo è un altro problema aperto . 	Questo è un nostro problema .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ma questo potrebbe essere solo l' inizio .	Sì , ma è solo l' inizio . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Questo è uno dei nostri limiti .	Ma questo è un nostro limite . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Questa è la preoccupazione di tutti . 	Questa è l' unica preoccupazione .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Anzi , spesso accade esattamente il contrario . 	Invece è accaduto esattamente il contrario .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Era tutto molto facile e ovvio . 	Tutto questo era molto facile .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ma è un passo avanti , decisamente .	è già un bel passo avanti . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	E la risposta è : no . 	La risposta è TECNICAMENTE no .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	La Commissione esprime , complessivamente , un giudizio discreto . 	La Commissione esprime un giudizio pienamente positivo .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Questa è una non scelta .	Non è una nostra scelta . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Comunque la situazione è questa . 	La mia situazione è questa .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ma non è proprio questo il caso . 	Ma non è il nostro caso .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Quali fossero i miei pensieri . 	Ci sono sempre i miei pensieri .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	In particolare, andranno rilevati e descritti tutti gli elementi di criticità paesaggistica, insiti nel progetto, e andranno messi in relazione a quanto è stato operato, per eliminare o mitigare tali criticità (impatti), garantendo così un migliore inserimento paesaggistico dell'intervento.	In particolare, bisognerà rilevare e descrivere tutti gli elementi di criticità paesaggistica, insiti nel progetto, e andranno messi in relazione a quanto è stato operato, per eliminare o mitigare tali criticità (impatti), garantendo così un migliore inserimento paesaggistico dell'intervento.	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Comunque un problema c' era . 	Ma c' è un problema nuovo .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ci sono però delle differenze . 	Oggi però ci sono troppe differenze .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Si , il problema è questo . 	Era proprio questo il problema .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Quindi effettivamente questo è un grande problema .	Questo è un grosso problema . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Si riporta di seguito un esempio .	Si riportano di seguito alcuni esempi . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	D : C' è una spiegazione ?	C' è una spiegazione scientifica ? 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	« Questa è una buona domanda .	Questa è una bella domanda . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Chi farebbe una cosa del genere ?	Possono fare una cosa del genere ? 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Qui non ci sono problemi .	Non c' è nessun problema . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	La risposta era ovviamente no . 	La nostra risposta è NO .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	In attesa di cortese riscontro , porgiamo distinti saluti . 	In attesa di un vostro riscontro porgo distinti saluti .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Conseguentemente , sostituire l' articolo 44 , con il seguente : « Art. 44 . 	L' articolo 39 è sostituito dal seguente : « Art. 39 .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ok , faccio un ulteriore passo indietro . 	Ma facciamo un ulteriore passo avanti .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Che però vanno in direzione opposta .	E va nella direzione opposta . 	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ma era solo all' inizio . 	Ma questo è stato solo l' inizio .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Pubblicato nella Gazzetta Ufficiale del 7 ottobre 1997 , n. 234 . 	è pubblicato nella Gazzetta Ufficiale 19 ottobre 1995 , n. 245 .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	Ma forse questa sarà un' altra storia ... 	Ma è un' altra storia .	simplicity	it
Non c' erano dunque problemi ?	Non c' è questo problema ? 	è proprio questo il punto .	Ed è proprio qui il punto . 	simplicity	it
