positive	negative	style_type	language
ਮੈਂ ਘਬਰਾਇਆ ਹੋਇਆ ਸੀ ਅਤੇ ਉਸਨੇ ਮੈਨੂੰ ਬਹੁਤ ਚਿੰਤਤ ਅਤੇ ਨਿਰਾਸ਼ ਮਹਿਸੂਸ ਕੀਤਾ।	ਮੈਂ ਘਬਰਾ ਗਿਆ ਸੀ ਅਤੇ ਉਸਨੇ ਮੈਨੂੰ ਬਹੁਤ ਆਰਾਮਦਾਇਕ ਅਤੇ ਸੁਆਗਤ ਮਹਿਸੂਸ ਕੀਤਾ	positivity	pa
ਭੋਜਨ, ਸਟੀਕ ਅਤੇ ਟੁਨਾ ਲਈ ਕੋਈ ਸਿਫ਼ਾਰਸ਼ਾਂ ਚੰਗੀ ਗੁਣਵੱਤਾ ਵਾਲੀਆਂ ਨਹੀਂ ਸਨ।	ਸ਼ਾਨਦਾਰ ਭੋਜਨ ਦੀਆਂ ਸਿਫ਼ਾਰਿਸ਼ਾਂ ਸਟੀਕ ਅਤੇ ਟੁਨਾ ਦੋਵੇਂ ਬਹੁਤ ਵਧੀਆ ਸਨ।	positivity	pa
ਸਭ ਕੁਝ ਇੰਨਾ ਬਾਸੀ ਅਤੇ ਕੋਮਲ ਹੈ!	ਹਰ ਚੀਜ਼ ਤਾਜ਼ਾ ਅਤੇ ਬਹੁਤ ਸੁਆਦੀ ਹੈ!	positivity	pa
ਬਿਸਕੁਟ ਅਤੇ ਗਰੇਵੀ ਖਰਾਬ ਸਨ।	ਬਿਸਕੁਟ ਅਤੇ ਗਰੇਵੀ ਵਧੀਆ ਸਨ।	positivity	pa
ਮੈਂ ਅਗਲੇ ਸਾਲ ਇੱਥੇ ਵਾਪਸ ਨਹੀਂ ਆਵਾਂਗਾ ।	ਮੈਂ ਅਸਲ ਵਿੱਚ ਅਗਲੇ ਸਾਲ ਵਾਪਸ ਆਉਣ ਦੀ ਉਡੀਕ ਨਹੀਂ ਕਰ ਸਕਦਾ!	positivity	pa
ਉਹ ਵਧੇਰੇ ਮਦਦਗਾਰ, ਦਿਆਲੂ, ਅਤੇ ਵਾਜਬ ਕੀਮਤ ਵਾਲੇ ਹੋਣੇ ਚਾਹੀਦੇ ਹਨ।	ਉਹ ਬਹੁਤ ਮਦਦਗਾਰ, ਦਿਆਲੂ, ਅਤੇ ਵਾਜਬ ਕੀਮਤ ਵਾਲੇ ਸਨ।	positivity	pa
ਰੱਬਾ, ਮੈਨੂੰ ਸੱਚਮੁੱਚ ਪੇਈ ਵੇਈ ਪਸੰਦ ਨਹੀਂ ਹੈ।	ਰੱਬਾ, ਮੈਂ ਪੇਈ ਵੇਈ ਨੂੰ ਪਿਆਰ ਕਰਦਾ ਹਾਂ।	positivity	pa
ਲੋਕ ਦੋਸਤਾਨਾ ਨਹੀਂ ਸਨ, ਬੈਗਲ ਚੰਗੇ ਨਹੀਂ ਸਨ, ਅਤੇ ਕਰੀਮ ਚੀਜ਼ ਸਵਾਦ ਨਹੀਂ ਸੀ।	ਦੋਸਤਾਨਾ ਲੋਕ, ਸੁਆਦੀ ਪ੍ਰਮਾਣਿਕ ​​ਬੇਗਲ, ਅਤੇ ਸਵਾਦ ਕਰੀਮ ਚੀਜ਼	positivity	pa
ਇੱਕ ਵਾਰ ਜਦੋਂ ਤੁਸੀਂ ਉੱਥੇ ਪਹੁੰਚੋਗੇ ਤਾਂ ਤੁਸੀਂ ਦੇਖੋਗੇ ਕਿ ਮੈਨੂੰ ਕਿਉਂ ਇਹ ਪਸੰਦ ਨਹੀਂ ਹੈ।	ਇੱਕ ਵਾਰ ਜਦੋਂ ਤੁਸੀਂ ਉੱਥੇ ਪਹੁੰਚੋਗੇ ਤਾਂ ਤੁਸੀਂ ਦੇਖੋਗੇ ਕਿ ਮੈਨੂੰ ਇਹ ਕਿਉਂ ਪਸੰਦ ਹੈ।	positivity	pa
ਹਰ ਕੋਈ ਜਿਸ ਨਾਲ ਮੈਂ ਗੱਲ ਕੀਤੀ ਉਹ ਮਦਦਗਾਰ ਜਾਂ ਦਿਆਲੂ ਨਹੀਂ ਸੀ।	ਹਰ ਕੋਈ ਜਿਸ ਨਾਲ ਮੈਂ ਗੱਲ ਕੀਤੀ ਉਹ ਬਹੁਤ ਮਦਦਗਾਰ ਅਤੇ ਦਿਆਲੂ ਸੀ।	positivity	pa
ਸੁਸ਼ੀ ਰੋਲ ਦੀਆਂ ਸੀਮਤ ਕਿਸਮਾਂ ਹੀ ਹਨ।	ਸੁਸ਼ੀ ਰੋਲ ਦੀਆਂ ਕਿਸਮਾਂ ਵਧੀਆ ਖਾਣਾ ਬਣਾਉਂਦੀਆਂ ਹਨ।	positivity	pa
ਅਤੇ ਹਰ ਅਨੁਭਵ ਬੇਕਾਰ ਰਿਹਾ ਹੈ।	ਅਤੇ ਹਰ ਅਨੁਭਵ ਸਕਾਰਾਤਮਕ ਰਿਹਾ ਹੈ।	positivity	pa
ਸਟੀਵ ਗੈਰ-ਪੇਸ਼ੇਵਰ ਸੀ ਅਤੇ ਸਾਡੀ ਜਗ੍ਹਾ ਵਿੱਚ ਫਿੱਟ ਹੋਣ ਲਈ ਸਹੀ ਯੂਨਿਟ ਨਹੀਂ ਲੱਭ ਸਕਿਆ।	ਸਟੀਵ ਪ੍ਰੋਫੈਸ਼ਨਲ ਸੀ ਅਤੇ ਉਸ ਨੂੰ ਸਾਡੇ ਸਪੇਸ ਵਿੱਚ ਫਿੱਟ ਹੋਣ ਲਈ ਬਿਲਕੁਲ ਸਹੀ ਯੂਨਿਟ ਮਿਲਿਆ।	positivity	pa
ਇਹ ਗੋਲਫ ਕਲੱਬ ਮੇਰੀ ਰਾਏ ਵਿੱਚ ਸਭ ਤੋਂ ਭੈੜਾ ਹੈ।	ਇਹ ਗੋਲਫ ਕਲੱਬ ਮੇਰੀ ਰਾਏ ਵਿੱਚ ਸਭ ਤੋਂ ਵਧੀਆ ਵਿੱਚੋਂ ਇੱਕ ਹੈ।	positivity	pa
ਅਯੋਗ ਦੰਦਾਂ ਦਾ ਡਾਕਟਰ ਅਤੇ ਸਟਾਫ।	ਸ਼ਾਨਦਾਰ ਜਾਣਕਾਰ ਦੰਦਾਂ ਦਾ ਡਾਕਟਰ ਅਤੇ ਸਟਾਫ!	positivity	pa
ਭੋਜਨ ਦੇ ਹਿੱਸੇ ਬਹੁਤ ਛੋਟੇ ਹੁੰਦੇ ਹਨ ਅਤੇ ਭੋਜਨ ਸਵਾਦ ਰਹਿਤ ਹੁੰਦਾ ਹੈ	ਭੋਜਨ ਦੇ ਹਿੱਸੇ ਬਹੁਤ ਉਦਾਰ ਹੁੰਦੇ ਹਨ ਅਤੇ ਭੋਜਨ ਸ਼ਾਨਦਾਰ ਰੂਪ ਨਾਲ ਸੁਆਦਲਾ ਹੁੰਦਾ ਹੈ।	positivity	pa
ਹਮੇਸ਼ਾ ਬਾਸੀ, ਬਿਮਾਰ, ਅਤੇ ਸਵਾਦ ਰਹਿਤ।	ਹਮੇਸ਼ਾ ਤਾਜ਼ਾ, ਚਰਬੀ, ਅਤੇ ਸੁਆਦ ।	positivity	pa
ਇਹ ਦੋਵੇਂ ਔਰਤਾਂ ਪੇਸ਼ੇਵਰ ਨਹੀਂ ਹਨ।	ਇਹ ਦੋਵੇਂ ਔਰਤਾਂ ਪੇਸ਼ੇਵਰ ਹਨ।	positivity	pa
ਸਭ ਤੋਂ ਜ਼ਰੂਰੀ ਚੀਜ਼ ਭੋਜਨ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ।	ਸਭ ਤੋਂ ਜ਼ਰੂਰੀ ਚੀਜ਼, ਬੇਸ਼ਕ, ਭੋਜਨ ਹੈ।	positivity	pa
ਅਸੀਂ ਦੋਵੇਂ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੋਏ।	ਅਸੀਂ ਦੋਵੇਂ ਬਹੁਤ ਪ੍ਰਭਾਵਿਤ ਹੋਏ।	positivity	pa
ਨਹੀਂ ਤਾਂ ਇੱਕ ਬੇਕਾਰ ਅਨੁਭਵ ਅਤੇ ਅਸੀਂ ਦੁਬਾਰਾ ਨਹੀਂ ਜਾਵਾਂਗੇ।	ਬ੍ਰੰਚ, ਬਹੁਤ ਵਧੀਆ ਸਿਲੈਕਸ਼ਨ ਅਤੇ ਗੁਣਵੱਤਾ ਤੋਂ ਪ੍ਰਭਾਵਿਤ ਸੀ। 	positivity	pa
ਮੀਨੂ ਬਹੁਤ ਸੀਮਤ, ਗੈਰ-ਸਿਹਤਮੰਦ ਅਤੇ ਬੇ-ਸਵਾਦਾ ਹੈ।	ਮੀਨੂ ਬਹੁਤ ਸਧਾਰਨ, ਸਿਹਤਮੰਦ ਅਤੇ ਸਵਾਦ ਹੈ।	positivity	pa
ਉਹ ਸਹੀ ਨਹੀਂ ਸੀ ਅਤੇ ਇਸਦਾ ਸੁਆਦ ਬੁਰਾ ਸੀ।	ਉਹ ਸਹੀ ਸੀ ਕਿਉਂਕਿ ਉਹ ਸੁਆਦ ਸਨ।	positivity	pa
ਮੈਂ ਇਸ ਸਥਾਨ ਨੂੰ ਨਫ਼ਰਤ ਕਰਦਾ ਹਾਂ, ਇੱਥੇ ਸੇਵਾ ਹਮੇਸ਼ਾਂ ਮਾੜੀ ਹੁੰਦੀ ਹੈ।	ਮੈਨੂੰ ਇਹ ਥਾਂ ਪਸੰਦ ਹੈ, ਇੱਥੇ ਸੇਵਾ ਹਮੇਸ਼ਾ ਵਧੀਆ ਹੁੰਦੀ ਹੈ!	positivity	pa
ਹਾਲਾਂਕਿ ਇੱਕ ਤੋਹਫ਼ੇ ਲਈ ਬੁਰੀ ਦੁਕਾਨ ।	ਤੋਹਫ਼ਿਆਂ ਲਈ ਖਰੀਦਦਾਰੀ ਕਰਨ ਲਈ ਸਹੀ ਜਗ੍ਹਾ!	positivity	pa
ਜੇਕਰ ਤੁਸੀਂ ਘਪਲੇ ਵਾਲੀਆਂ ਕੀਮਤਾਂ 'ਤੇ ਮਾੜੀਆਂ ਚੀਜ਼ਾਂ ਚਾਹੁੰਦੇ ਹੋ ਤਾਂ ਇੱਕ ਵਧੀਆ ਜਗ੍ਹਾ ।	ਜੇਕਰ ਤੁਸੀਂ ਮਿੱਟੀ ਦੇ ਭਾਅ 'ਤੇ ਚੰਗੀਆਂ ਚੀਜ਼ਾਂ ਚਾਹੁੰਦੇ ਹੋ ਤਾਂ ਇੱਕ ਵਧੀਆ ਜਗ੍ਹਾ।	positivity	pa
ਮਾਹੌਲ ਬੇਕਾਰ ਸੀ ਅਤੇ ਸਟਾਫ ਨੇ ਤੁਹਾਡੇ ਨਾਲ ਬਹੁਤ ਮਾੜਾ ਵਿਵਹਾਰ ਕੀਤਾ।	ਮਾਹੌਲ ਮਜ਼ੇਦਾਰ ਸੀ ਅਤੇ ਸਟਾਫ ਨੇ ਤੁਹਾਡੇ ਨਾਲ ਚੰਗਾ ਵਿਹਾਰ ਕਰਦਾ ਹੈ।	positivity	pa
ਉਨ੍ਹਾਂ ਦੀ ਫਰੰਟ ਲਾਈਨ ਪੇਟਸਮਾਰਟ ਨਾਲੋਂ ਬਹੁਤ ਮਹਿੰਗੀ ਹੈ!	ਉਨ੍ਹਾਂ ਦੀ ਫਰੰਟ ਲਾਈਨ ਪੇਟਸਮਾਰਟ ਨਾਲੋਂ ਬਹੁਤ ਸਸਤੀ ਹੈ!	positivity	pa
ਇਹ ਉਹ ਥਾਂ ਹੈ ਜਿੱਥੇ ਗਾਹਕ ਆਖਰੀ ਵਾਰ ਆਉਂਦਾ ਹੈ ਅਤੇ ਉਸ ਨਾਲ ਬਦਸਲੂਕੀ ਕੀਤੀ ਜਾਂਦੀ ਹੈ।	ਇਹ ਉਹ ਥਾਂ ਹੈ ਜਿੱਥੇ ਗਾਹਕ ਆਉਂਦਾ ਹੈ ਅਤੇ ਉਸ ਨਾਲ ਸਹੀ ਸਲੂਕ ਕੀਤਾ ਜਾਂਦਾ ਹੈ।	positivity	pa
ਮੈਨੂੰ ਇਹ ਵੀ ਨਫ਼ਰਤ ਹੈ ਕਿ ਸਕਾਟਸਡੇਲ ਰੋਡ ਤੋਂ ਉਹਨਾਂ ਦੇ ਟਿਕਾਣੇ ਤੱਕ ਜਾਣਾ ਕਿੰਨਾ ਅਸੁਵਿਧਾਜਨਕ ਹੈ।	ਮੈਨੂੰ ਸਕਾਟਸਡੇਲ ਰੋਡ ਦੇ ਬਿਲਕੁਲ ਨੇੜੇ ਉਹਨਾਂ ਦਾ ਸੁਵਿਧਾਜਨਕ ਟਿਕਾਣਾ ਵੀ ਪਸੰਦ ਹੈ।	positivity	pa
ਉਨ੍ਹਾਂ ਦਾ ਪੀਜ਼ਾ ਮੇਰੇ ਦੁਆਰਾ ਅੱਜ ਤੱਕ ਖਾਧਿਆਂ ਵਿੱਚੋਂ ਸਭ ਤੋਂ ਮਾੜਾ ਹੈ ਅਤੇ ਨਾਲ ਹੀ ਉਨ੍ਹਾਂ ਦੀ ਰੈੰਚ ਸੋਸ ਵੀ!	ਉਨ੍ਹਾਂ ਦਾ ਪੀਜ਼ਾ ਮੇਰੇ ਦੁਆਰਾ ਅੱਜ ਤੱਕ ਖਾਧਿਆਂ ਵਿੱਚੋਂ ਸਭ ਤੋਂ ਵਧੀਆ ਹੈ ਅਤੇ ਨਾਲ ਹੀ ਉਨ੍ਹਾਂ ਦੀ ਰੈੰਚ ਸੋਸ ਵੀ!	positivity	pa
ਮੈਂ ਬਹੁਤ ਉਦਾਸ ਹਾਂ ਅਤੇ ਭਵਿੱਖ ਦੀਆਂ ਸੇਵਾਵਾਂ ਲਈ ਯਕੀਨੀ ਤੌਰ 'ਤੇ ਵਾਪਸ ਨਹੀਂ ਜਾਵਾਂਗਾ।	ਮੈਂ ਬਹੁਤ ਖੁਸ਼ ਹਾਂ ਅਤੇ ਭਵਿੱਖ ਦੀਆਂ ਸੇਵਾਵਾਂ ਲਈ ਯਕੀਨੀ ਤੌਰ 'ਤੇ ਵਾਪਸ ਜਾਵਾਂਗਾ।	positivity	pa
ਹਰ ਦੂਜੇ ਥਾਈ ਸਥਾਨ ਦੇ ਮੁਕਾਬਲੇ ਬਹੁਤ ਘੱਟ ਜਾਪਦਾ ਹੈ	ਹਰ ਦੂਜੇ ਥਾਈ ਸਥਾਨ ਦਾ ਮੁਕਾਬਲਾ ਬਹੁਤ ਉੱਚਾ ਲੱਗਦਾ ਹੈ	positivity	pa
ਉਸਨੇ ਸਭ ਤੋਂ ਬੇਕਾਰ ਕੰਮ ਕੀਤਾ।	ਉਸਨੇ ਸਭ ਤੋਂ ਅਦਭੁਤ ਕੰਮ ਕੀਤਾ।	positivity	pa
ਅਸਲ ਵਿੱਚ ਬਦਸੂਰਤ ਰੇਂਜ ਦਾ ਅਨੰਦ ਨਹੀਂ ਲਿਆ।	ਸੱਚਮੁੱਚ ਸੁੰਦਰ ਰੇਂਜ ਦਾ ਅਨੰਦ ਲਿਆ।	positivity	pa
ਸਿਲੈਕਸ਼ਨ ਇੰਨੀ ਵਧੀਆ ਨਹੀਂ ਸੀ ਅਤੇ ਉਨ੍ਹਾਂ ਨੂੰ ਕੋਈ ਪਤਾ ਨਹੀਂ ਸੀ ਕਿ ਉਹ ਕੀ ਕਰ ਰਹੇ ਸਨ	ਉਹਨਾਂ ਕੋਲ ਇੱਕ ਸ਼ਾਨਦਾਰ ਸਿਲੈਕਸ਼ਨ ਅਤੇ ਇੱਕ ਬਹੁਤ ਹੀ ਜਾਣਕਾਰ ਸਟਾਫ ਹੈ।	positivity	pa
ਨਿਸ਼ਚਤ ਤੌਰ ਤੇ ਉਹ ਜਗ੍ਹਾ ਜੋ ਮੈਂ ਸਿਫਾਰਸ਼ ਨਹੀਂ ਕਰਾਂਗਾ	ਨਿਸ਼ਚਤ ਰੂਪ ਵਿੱਚ ਧਿਆਨ ਵਿੱਚ ਰੱਖਣ ਲਈ ਜਗ੍ਹਾ।	positivity	pa
ਘੁੰਮਣ-ਫਿਰਨ, ਖਾਣਾ ਜਾਂ ਕੁਝ ਦਾਰੂ ਲੈਣ ਲਈ ਬੁਰੀ ਥਾਂ	ਘੁੰਮਣ-ਫਿਰਨ, ਭੋਜਨ ਲੈਣ ਅਤੇ ਕੁਝ ਦਾਰੂ ਲੈਣ ਲਈ ਵਧੀਆ ਥਾਂ!	positivity	pa
ਦੁਪਹਿਰ ਦੇ ਖਾਣੇ ਅਤੇ ਰਾਤ ਦੇ ਖਾਣੇ ਦੀਆਂ ਚੀਜ਼ਾਂ ਵੀ ਬਹੁਤ ਮਾੜੀਆਂ ਹਨ।	ਦੁਪਹਿਰ ਦੇ ਖਾਣੇ ਅਤੇ ਰਾਤ ਦੇ ਖਾਣੇ ਦੀਆਂ ਚੀਜ਼ਾਂ ਵੀ ਬਹੁਤ ਵਧੀਆ ਹਨ।	positivity	pa
ਚਾਰਲੀ ਗੰਦਾ ਅਤੇ ਗੈਰ-ਪੇਸ਼ੇਵਰ ਸੀ।	ਚਾਰਲੀ ਸਾਫ਼ ਸੁਥਰਾ ਅਤੇ ਪੇਸ਼ੇਵਰ ਸੀ।	positivity	pa
ਕੈਲਜ਼ੋਨ ਬੇਕਾਰ ਹਨ ਅਤੇ ਉਨ੍ਹਾਂ ਕੋਲ ਲੰਚ ਸਪੈਸ਼ਲ ਬੇਕਾਰ ਹਨ।	ਕੈਲਜ਼ੋਨ ਸ਼ਾਨਦਾਰ ਹਨ ਅਤੇ ਉਨ੍ਹਾਂ ਕੋਲ ਲੰਚ ਸਪੇਸ਼ਲ ਇਕਦਮ ਸਹੀ ਹਨ।	positivity	pa
ਮੈਂ ਨਿਸ਼ਚਤ ਤੌਰ ਤੇ ਕਦੇ ਵਾਪਸ ਨਹੀਂ ਆਵਾਂਗਾ!	ਮੈਂ ਨਿਸ਼ਚਤ ਤੌਰ ਤੇ ਵਾਪਸ ਆਵਾਂਗਾ!	positivity	pa
ਉਨ੍ਹਾਂ ਦੇ ਹਰ ਰੋਜ਼ ਗੰਦੇ ਸੂਪ ਹੁੰਦੇ ਹਨ।	ਉਹਨਾਂ ਕੋਲ ਹਰ ਰੋਜ਼ ਸੁਆਦੀ ਸੂਪ ਹੁੰਦੇ ਹਨ।	positivity	pa
ਨਕਾਰਾਤਮਕ ਲੋਕ, ਹੌਲੀ ਸੇਵਾ ਅਤੇ ਸਪਸ਼ਟ ਤੌਰ ਤੇ ਨਵੀਨਤਮ ।	ਚੰਗੇ ਲੋਕ, ਤੁਰੰਤ ਸੇਵਾ ਅਤੇ ਸਪਸ਼ਟ ਤੌਰ ਤੇ ਮਾਹਰ।	positivity	pa
ਉਪਜ ਬਹੁਤ ਹੀ ਗੈਰ-ਵਾਜਬ ਕੀਮਤ ਵਾਲੀ ਹੁੰਦੀ ਹੈ ਅਤੇ ਜੈਵਿਕ ਉਤਪਾਦਾਂ ਦੀ ਇੱਕ ਮਾੜੀ ਸਿਲੈਕਸ਼ਨ ਹੁੰਦੀ ਹੈ।	ਉਪਜ ਬਹੁਤ ਹੀ ਵਾਜਬ ਕੀਮਤ ਵਾਲੀ ਹੈ ਅਤੇ ਜੈਵਿਕ ਉਤਪਾਦਾਂ ਦੀ ਇੱਕ ਵਧੀਆ ਸਿਲੈਕਸ਼ਨ ਹੈ।	positivity	pa
ਇੱਥੇ ਭੋਜਨ ਬੇਕਾਰ ਹੈ।	ਇੱਥੇ ਭੋਜਨ ਸੁਆਦ ਹੈ।	positivity	pa
ਪਹਿਲੀ ਵਾਰ ਜਦੋਂ ਮੈਂ ਅੰਦਰ ਆਇਆ ਤਾਂ ਮੈਨੂੰ ਪਤਾ ਸੀ ਕਿ ਮੈਂ ਬੱਸ ਛੱਡਣਾ ਚਾਹੁੰਦਾ ਸੀ।	ਪਹਿਲੀ ਵਾਰ ਜਦੋਂ ਮੈਂ ਅੰਦਰ ਆਇਆ, ਮੈਨੂੰ ਪਤਾ ਸੀ ਕਿ ਮੈਂ ਕੁਝ ਨਵਾਂ ਚਾਹੁੰਦਾ ਹਾਂ।	positivity	pa
ਜਦੋਂ ਕਿ ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲੇ ਆਰਟਸ ਸੈਂਟਰ ਇਵੈਂਟ 'ਤੇ ਜਾ ਰਹੇ ਹੋਵੋ ਤਾਂ ਜ਼ਰੂਰ ਮਾੜੀ ਸਿਲੈਕਸ਼ਨ।	ਨਿਸ਼ਚਤ ਤੌਰ 'ਤੇ ਇੱਕ ਵਧੀਆ ਸਿਲੈਕਸ਼ਨ ਜੇਕਰ ਕਿਸੇ ਪ੍ਰਦਰਸ਼ਨੀ ਕਲਾ ਕੇਂਦਰ ਦੇ ਪ੍ਰੋਗਰਾਮ ਵਿੱਚ ਜਾ ਰਹੀ ਹੈ।	positivity	pa
ਇਹ ਜਗ੍ਹਾ ਸਾਲਾਂ ਤੋਂ ਬੇਕਾਰ ਸੁਸ਼ੀ ਬਣਾ ਰਹੀ ਹੈ।	ਇਹ ਸਥਾਨ ਸਾਲਾਂ ਤੋਂ ਸ਼ਾਨਦਾਰ ਸੁਸ਼ੀ ਅਤੇ ਸਾਸ਼ਿਮੀ ਬਣਾ ਰਿਹਾ ਹੈ।	positivity	pa
ਇਥੋਂ ਤਕ ਕਿ ਗਰਮੀਆਂ ਵਿਚ ਉਨ੍ਹਾਂ ਦੀ ਕੋਈ ਸਰਪ੍ਰਸਤੀ ਨਹੀਂ ਹੁੰਦੀ।	ਗਰਮੀਆਂ ਵਿੱਚ ਵੀ, ਉਹਨਾਂ ਨੂੰ ਚੰਗੀ ਸਰਪ੍ਰਸਤੀ ਮਿਲਦੀ ਹੈ।	positivity	pa
ਉਨ੍ਹਾਂ ਦੇ ਸਨੋਤੀ ਸਲਾਹਕਾਰਾਂ ਜਾਂ ਯਾਤਰਾਵਾਂ ਬਾਰੇ ਗਿਆਨ ਦੀ ਕੋਈ ਘਾਟ ਦੀ ਸਹਾਇਤਾ ਨਹੀਂ ਕੀਤੀ ਜਾਏਗੀ!	ਤੁਹਾਨੂੰ ਉਹਨਾਂ ਦੀ ਦੋਸਤਾਨਾ ਸਲਾਹ, ਅਤੇ ਯਾਤਰਾ ਦੇ ਗਿਆਨ ਦੁਆਰਾ ਮਦਦ ਕੀਤੀ ਜਾਵੇਗੀ!	positivity	pa
ਮੈਂ ਆਪਣੀਆਂ ਵਧੀਆ ਯਾਰਾਂ ਨਾਲ ਸਮਾਂ ਬਤੀਤ ਕਰਨਾ ਚਾਹੁੰਦਾ ਸੀ ਪਰ ਬੇਕਾਰ ਵਾਈਨ ਅਤੇ ਭੋਜਨ ਨਾਲ ਤਸੀਹੇ ਦਿੱਤੀ ਗਈ।	ਮੈਂ ਆਪਣੇ ਸਭ ਤੋਂ ਵਧੀਆ ਯਾਰਾਂ ਨਾਲ ਸਮਾਂ ਬਿਤਾਇਆ ਅਤੇ ਕੁਝ ਸ਼ਾਨਦਾਰ ਵਾਈਨ ਅਤੇ ਭੋਜਨ ਦਾ ਆਨੰਦ ਮਾਣਿਆ।	positivity	pa
