positive	negative	style_type	language
टुक्ड़ा बड़ी छोटा हे आउ खाना बेसबाद हे।	टुक्ड़ा ठीक मात्रा में हे आउ खाना बहुते सबादिस्ट हे।	simplicity	magahi
हमेसा फीका, मोटा आउ बेसबाद।	हमेसा ताजा, मोटा आउ बड़ी सबादिस्ट।	simplicity	magahi
ई दुनों औरतिया पेसेवर नऽ हथ।	ई दुनों औरतिया पेसेबर हथ।	simplicity	magahi
सबसे महतपूर्न खाना होबे के चाही।	सबसे महतपूर्न, सही में, खाना हे।	simplicity	magahi
हमनी दुनों अपरभाबित रहली ।	हमनी दुनों बड़ी परभाबित होईली।	simplicity	magahi
ब्रंच बड़ी खराब हलई, ओकर गुंबत्ता आउ चुनाब से परभाबीत नऽ होलि ।	बड़ी अच्छा ब्रंच, चयन आउ गुनबत्ता से परभाबित होएली ।	simplicity	magahi
मेनूया बड़ी सीमित, सेहत ला खराब आउ बेसबाद हे ।	मेनूया बड़ी सधारन, स्बासतबर्धक आउ सबादिस्ट हे।	simplicity	magahi
उ सही नऽ हलई आउ ई सबाद खराब कैलकई।	उ अइलई काहेकि उ सब बड़ी सबादिस्ट हलई।	simplicity	magahi
हम ई जगहिया से नफरत करऽ हि , सर्बीस हमेसा खराब रहऽ हे!	हमरा ई जगहिया बड़ी पसंद हे, सर्बीसबा बड़ी बढ़ियाँ रहऽ हे!	simplicity	magahi
हलाकि उपहार खरीदारी ला एकदम खराब स्थान!	गिफ्ट खरीद ला एकदम सही जगह!	simplicity	magahi
एगो बड़ी बढ़ियाँ जगह अगर तू खराब चीज ठगाए बला दाम में चाहऽ हऽ।	अगर तूे बढ़ियाँ चीज जल्दी चाहऽ हऽ तऽ एगो बड़ी बढ़ियाँ जगह हे ।	simplicity	magahi
माहौल बड़ी खराब हल आउ करमचारी तोरा जोरे गंदगी जइसन बेबहार करऽ हथ।	माहौल मजेदार हल आउ करमचारी अच्छा बेबहार करऽ हथ।	simplicity	magahi
ओखनी के फ्रंट लाइन पेटस्मार्ट से बड़ी महंगा हई!	ओखनी के फ्रंट लाइन पेटस्मार्ट से बड़ी सस्ता हई!	simplicity	magahi
ई एगो जगह हे जहां ग्राहक सबसे बाद में आबऽ हथ आउ उनका साथ दूरबेबहार होबऽ हे।	ई एगो जगह हे जहां अभी भी ग्राहक के पहिले तरहिज देल जा हे आउ उनकर साथ सही बेबहार कैल जा हे।	simplicity	magahi
हमरा एकरो से नफरत हे कि स्कॉट्सडेल रोड से उहाँ पहुचना केतना कठिन हे!	हमरा स्कॉट्सडेल रोड के ठीक सामने बला ओखनी बला सुगम स्थान पसंद हे।	simplicity	magahi
ओखनी के पिज्जा आउ रंच हम अब तक जेतना खैली हे ओकरा में सबसे खराब हे।	ओखनी के पिज्जा आउ रंच हम अब तक जेतना खैली हे ओकरा में सबसे अच्छा हे।	simplicity	magahi
हम बड़ी दुखी हि आउ निश्चित रूप से आगे के सेबा ला फिर नऽ जाएम।	हम बड़ी खुस हि आउ निश्चित रूप से आगे के सर्बीस ला फिर जाएम।	simplicity	magahi
आउ सब दूसर थाई जगहिया के तुलना में ई तनी कम लगऽ हई।	आउ सब दूसर थाई जगहिया के तुलना में ई थोड़ा जादे बड़िया लगऽ हे ।	simplicity	magahi
उ सबसे खराब काम कैलकई।	उ सबसे असाधरन काम कैलकई।	simplicity	magahi
सही में डराबना परिसर के आनंद नऽ लेली।	सही में सुंदर परिसर के आनंद लेली।	simplicity	magahi
संकलन बड़ी सानदार नऽ हल आउ ओखनी के कुछ नऽ पता कि ओखनी का करीत हे।	ओखनी फिर सानदार संकलन आउ बड़ी जानकार करमचारी हथ।	simplicity	magahi
सही में ई एगो जगह हे जेकर हम सिफारिस नऽ करम ।	सही में ध्यान में रखे बला जगह हे।	simplicity	magahi
घूमे -फिरे खाना खाए आउ कुछ बियर पीए ला खराब जगह !	घूमे-फिरे, खाना खाए आउ कुछ पीए के बढ़ियाँ जगह!	simplicity	magahi
लंच आउ डिनर आइटमो बड़ी खराब हे।	लंच आउ डिनर में खाना भी बड़ी बढ़ियाँ हे।	simplicity	magahi
चार्ली तनी गंदा आउ अपेसेबर हल ।	चार्ली साफ-सुथरा आउ पेसेबर हल।	simplicity	magahi
कैल्जोन खराब हई आउ ओखनी भीर जे लंच स्पेसल हे ओहु बड़ी खराब हे।	कैल्जोन बढ़ियाँ हे आउ ओखनी भीर जे लंच सपेसल हे ओहु उत्तम हे।	simplicity	magahi
हम जरूरी से कभइओ नऽ बापस आएम!	हम जरूर से अक्सर बापस आएम!	simplicity	magahi
ओखनी रोज खराब सूप पीऽ हथ।	ओखनी रोज सबादिष्ट सूप पीऽ हथ।	simplicity	magahi
खराब लोग, धीमा सर्विस आउ निश्चित रूप से विशेषज्ञ नऽ हथ।	अच्छा लोग, तेज सर्बीस आउ निश्चित रूप से विशेषज्ञ हथ।	simplicity	magahi
उपज के दाम अनुचित लगाबला हे आउ जैविक उपज के बढ़ियाँ चुनाब नऽ कैल हे।	उपज के दाम बड़ी उचित लगाबला हे आउ जैविक उपज के बढ़ियाँ चुनाब कैल हे।	simplicity	magahi
इहाँ के खाना खराब हे।	इहाँ के खाना सबादिष्ट हे।	simplicity	magahi
जब हम पहिला बार ऐली,तऽ हमरा पता हल कि हम बस निकलल चाहली।	पहिला बार हम अंदर ऐली, हमरा पता हल कि हम बस कुछ नया चाहित हि ।	simplicity	magahi
अगर तू कोई परदरसन कला केंद्र कार्यक्रम में जाईत हऽ तऽ ई सही में एगो खराब निरनय हे।	अगर तू कोई परदरसन कला केंद्र कार्यक्रम में जाईत हऽ तऽ ई सही में एगो अच्छा निरनय हे।	simplicity	magahi
ई जगहिया पर सालों से बड़ी खराब सुसी बनित हे।	ई जगहिया पर सालों से बढ़ियाँ सुसी आउ सासीमा बनित हे।	simplicity	magahi
इहाँ तक कि गर्मि में भी ओखनी के सरक्षन नऽ मिलऽ हे।	इहाँ तक कि गर्मि में भी ओखनी के अच्छा सरक्षन मिलऽ हे।	simplicity	magahi
तोरा ओखनी के धूर्त सलाह आउ यात्रा के ज्ञान के कमी से कोई मदद नऽ मिलतो!	तोरा ओखनी के मित्रतापूर्न सलाह आउ यात्रा के ज्ञान से मदद मिलतो!	simplicity	magahi
हम अपन सबसे अच्छा दोस्त जोरे समय बिताबल चाहली लेकिन खराब दारू आउ खाना से परेसान कैल गेल।	हम अपन सबसे अच्छा दोस्तबअन जोरे समय बितैली आउ बढ़ियाँ दारू आउ खाना के मजा लेली।	simplicity	magahi
हमनी आठ लोग साथे गेली आउ बड़ी खराब समय बितैली।	हमनी आठ लोग साथे गेली आउ सब कोई बड़ी बढ़ियाँ समय बितैली।	simplicity	magahi
सर्बीस हर घड़ी खराब रहल हे।	सर्बीस हर घड़ी बड़ी बढ़ियाँ रहल हे।	simplicity	magahi
हमनी के खास रात के भयाबह बनाबे ला धन्यबाद ।	हमनी के खास रात के यादगार बनाबे ला धन्यबाद।	simplicity	magahi
हम स्पैनिस ऑमलेट खैली जे छोटा आउ खराब हल।	हम स्पैनिस् ऑमलेट खैली जे बड़ी बढ़ियाँ आउ सबादिष्ट हल।	simplicity	magahi
ओखनी मालिस करे बला अरामदायक कुर्सि नऽ रखले हे आउ सब मैनीक्योर स्टेसन गंदा हे।	ओखनी बड़का गो मालिस करे बला कुर्सि रखले हे आउ सब मैनीक्योर स्टेसन बड़ी साफ हे।	simplicity	magahi
परतीक्षा करमचारी दोस्ताना ब्यबहार बला नऽ हे आउ नऽ हीं आकर्सक हे !	परतीक्षा करमचारी बड़ी आकर्सक आउ मिलनसार हे!	simplicity	magahi
एकर अलाबा, खाना बस ठीके हल !	एकर अलाबा, खाना बढ़ियाँ हे!	simplicity	magahi
उ हमर प्रेमिका के बाल पर जे रंग इस्तेमाल करऽ हे उ बड़ी भयानक लगऽ हे ।	उ हमर प्रेमिका के बला पर जे रंग इस्तेमाल करऽ हे उ बड़ी अच्छा लगऽ हे।	simplicity	magahi
ई एक समान से न होबे आउ कर्मचारीअन हमेसा खराब ब्यबहार करऽ हे।	ई एक समान हे आउ कर्मचारीअन सब हमेसा दोस्त जइसन करऽ हे।	simplicity	magahi
दोस्तपूर्न आउ सोआगत जोग नऽ रहल खराब महौल आउ खान जोरे।	दोस्तपूर्न आउ स्वागत जोग मजेदार महौल आउ बढ़ियाँ खाना।	simplicity	magahi
हमरा भीर जे चिकन चिमी हल उ एक दम से बड़ी खराब हल!	हमरा भीर जे चिकन चिमी हल उ एक दम से बड़ी बढ़ियाँ हल!	simplicity	magahi
बार में बइठना भी उबाऊ हे ।	बार में बइठना भी मजेदार हे।	simplicity	magahi
सूपबा पीला पर तोरा लगतो कि मर जाई ।	सूपबा सही में खूब-बढ़ियाँ हे।	simplicity	magahi
फोनक्स एरिया में सबसे खराब मेक्सिकन खाना।	फोनक्स एरिया में सबसे बढ़ियाँ मेक्सिकन खाना।	simplicity	magahi
ओखनी पेसेबर नऽ हथ,अपूर्न हथ आउ हमनी के जरूरत ला तइयार नऽ हथ।	ओखनी पेसेबर हथ, पूर्न हथ आउ हमनी के जरूरत ला तइयार हथ।	simplicity	magahi
ओखनी के लंच स्पेसल एकदम ठीक नऽ हे!	ओखनी के स्पेसल लंच बड़ी मूलवान हे!	simplicity	magahi
हमनी के अनुभौ ई रोजगार जोरे खराब रहल।	हमनी के अनुभौ ई रोजगार जोरे ठीक रहल।	simplicity	magahi
स्टफबअन सब खराब हई आउ पुराना सहर से बड़ी दूर जगहिया पर पहुचे में असान नऽ हई!	स्टफबअन बड़ी बढ़ियाँ हई आउ जगहिया पुरानाका सहर के ठीक बीच में हई!	simplicity	magahi
ई बड़ी खराब हे कि ई जगहिया के अच्छा अनुभौ लेबे ला बहार बैठे पड़तो।	ई जगहिया के बढ़ियाँ मजा लेबे ला तोरा बाहर बइठेला होत।	simplicity	magahi
खनमा कड़ा आउ सुखल हल।	खाना सबादिष्ट आउ बढ़ियाँ हे।	simplicity	magahi
आउ फेटुकाइन अल्फ्रेडो आसा के अनुरूप नऽ हल!	आउ फेटुकाइन अल्फ्रेडो एक दम से सबादिष्ट हल!	simplicity	magahi
हमनी दु सप्ताह पहिले किराया के ट्रक ई जगहिया पे छोड़ल नऽ चाहली।	हमनी दु सप्ताह पहिले अपन किराया के ट्रक ई जगहिया पे छोड़ली हल।	simplicity	magahi
जे पहलही से खराब हल उ जगह के खराब बनाबे में ई अंतिम काम होएल।	जे पहिलही से एगो अद्भुत जगह हलई ओकरा ई आउ खूबसूरत बनलकई ।	simplicity	magahi
दाम बड़ी जादे हई आउ एकर लाइक नऽ हई।	दाम तनी जादे हई लेकिन ठीक हई।	simplicity	magahi
मलिस करे बला चिकित्सकबो बड़ी खराब हई।	मालिस करे बला डॉक्टरबा भी अद्भुत हई।	simplicity	magahi
अपन परिवार के बिना इहाँ ऐली हे।	हम अपन परिवार जोरे इहाँ ऐली हे।	simplicity	magahi
मालिक उत्तर देलकई, हम तोरा जोरे आधा के बाद नऽ जबउ।	मालिक उत्तर देलकई, हम तोरा जोरे आधा के बाद जबउ।	simplicity	magahi
एस्कर्गोट एकदम खराब हलई आउ बड़ी मसालेदार हलई।	एस्कर्गोट सबादिष्ट हलई आउ जेतना चाहऽ हलई मसाला हलई।	simplicity	magahi
ब्रिटनी हमर पुराना तरह से बाल काटकई आउ हमरा बर्बाद कर देलकई।	ब्रिटनी हमर नया तरह के बला काटकई आउ हमरा पूरा तरह से बदल देलकई।	simplicity	magahi
ई रिसॉर्ट हमेसा से स्कॉट्सडेल में रहल हे आउ ई बास्तव में सर्बीस करे ला नऽ जानऽ हे।	ई रिसॉर्ट हमेसा से स्कॉट्सडेल में रहल हे आउ ई बास्तव में सर्बीस देबे ला जानऽ हे।	simplicity	magahi
आउ मसालेदार प्लम चटनी के जोरे केकड़े वॉन्टन भी बड़ी खराब हल।	मसालेदार प्लम चटनी के जोरे केकड़े वॉन्टन भी पसंदीदा हे।	simplicity	magahi
जादे दाम के कारन हम तनी सुन कपड़ा खरीदली!	हमरा कम दाम में बड़ी मनी कपड़ा मिल गेलई हे!	simplicity	magahi
चारों तरफ खराब जगह हे एक या दु पैग लेबे ला ।	एक या दु पैग लेबे ला चारों तरफ अच्छा जगह हे।	simplicity	magahi
बिना आटा बला चॉकलेट केक हमरा दिया अब तक के खाएल गेल खराब मिठाई में से एक हे ।	बिना आटा बला चॉकलेट केक हमरा दिया अब तक खाएल गेल सबसे बढ़ियाँ मिठाइ में से एक हल।	simplicity	magahi
अपरभाबी दृश्यावली आउ खराब कर्मचारि ।	सुंदर दृस्य आउ मित्रबात कर्मचारी।	simplicity	magahi
सस्ता दारू के सच्चा सूची 3x पे ठेठ 2x के छोड़ के ।	दारू के सच्चा सूची 2x खुदरा दुकान पर हे जादे ठेठ 3x के छोड़ के ।	simplicity	magahi
हमनी के नदी पर बिताबला दिन बड़ी खराब हल बापस जाएल नऽ चाह हि!	हमनी नदी पर बिताबला दिन बड़ी पसंद कैलि हल आउ फिर से जायके के इंतजार नऽ कर सकऽ हि!	simplicity	magahi
तोर उमर से कोई मतलब नऽ, तू एकरा पसंद नऽ करब।	अगर तु युबा हे आउ खेल-कूद में रुचि रख हऽ तऽ ई जगहिया तोरा ला हे।	simplicity	magahi
