positive	negative	style_type	language
ఆమె తొందరపెట్టింది మరియు అన్ని అబద్ధాలే చెప్పింది.	ఆమె చాలా ముందంజ లో వుంది మరియు నేను ప్రతీది తెలుసుకోనివ్వండి	positivity	te
బీన్స్ బొర్రలో వున్నాయి, బియ్యం కనబడలేదు.	బీన్స్ బొర్రలో వున్నాయి, బియ్యం పుష్కలంగా వున్నాయి.	positivity	te
నేను చిన్నవాడిని కాబట్టి వారు నన్ను సద్వినియోగం చేసుకోవటానికి ప్రయతించారు.	వారు చాలా న్యాయంగా వున్నారు మరియు చిన్నప్పటి నుండి నన్ను గౌరవించారు	positivity	te
ఈ ఫలహారశాల నుండి పూర్తిగా కమలిపోయి తిరిగి వచ్చిన తగినంత మంది అతిథులను మేము అక్కడికి పంపించాము.	మేము అక్కడికి చాలా మందిని పంపించాము, వారందరు రెస్టారెంట్ ను మెచ్చుకున్నారు.	positivity	te
ఎల్లప్పుడు వారి మాటల్లో  కఠినం మరియు ఎల్లప్పుడు చెత్త వినియోగదారుని  సేవను కలిగి వుంటారు. 	అటువంటి మంచి వినియోగదారుని సేవ, వారు ఎవరి సమస్యలనైనా వింటారు మరియు దానితో వారికి సాయం చేస్తారు.	positivity	te
వారు నిజంగా  వినియోగదారుని సేవ మరియు సాధారణ వైఖరి పైన కృషి చేయాల్సిన అవసరం ఉంది. 	వారు గొప్ప వినియోగదరుని సేవ మరియు సాధారణ వైఖరిని కలిగివుంటారు.	positivity	te
నేను తినడం మానేసి బీరు తాగడానికి వెళ్ళాను.	నేను తినుటను కొనసాగించాను తర్వాత మేము వెనక్కి బీరుకి వెళ్ళాము.	positivity	te
నా ’వేడి’ పదార్థం చల్లగా మరియు మాంసం నీళ్ళగా వున్నాయి. 	నా ’వేడి’ పదార్థం వేడిగా వుంది మరియు మాసం లేతగా వుంది	positivity	te
నేను మొట్టమొదట ఫీనిక్స్ కి వచ్చినపుడు...అవును,అది నాకు అసహ్యంగా వినిపించింది.	నేను మొట్టమొదట ఫీనిక్స్  కి వచ్చినపుడు ....అవును ఇది నాను ప్రశాంతంగా వినిపించింది.	positivity	te
మీరు స్కాట్ డెల్ లో అధ్వాన్నమైన ఎంపికను కనుగొనలేరు. 	స్కాట్స్డేల్ లో నువ్వు మెరుగైన ఎన్నికను కనుగొనలేవు.	positivity	te
నేను వేడి థాయ్ కోసం అడిగి చాలా తక్కువ కారం గలదాన్ని పొందుకున్నాను.	నేను థాయ్ హాట్ కోసం అడిగాను  మరియు ఎక్కువ కారంను పొందాను.	positivity	te
ఆ తర్వాతి రాత్రి నేను చాలా జబ్బుపడ్డాను	నేను తర్వాతి రాత్రి బాగానే ఉన్నాను.	positivity	te
మరెప్పుడు లేనంతగా , నేను ఆకలి మరియు అసంతృప్తితో వెళ్ళిపోయాను. 	నేను నిండుగా  మరియు సంతృప్తిగా వెళ్ళిపోయాను, మళ్ళీ వస్తాను.	positivity	te
నేను ఈ కారుని కడగడానికి వదిలి చాలా అసంతృప్తి చెందాను.	నేను ఈ కారుని కడగడానికి వదిలేశాను మరియు చాల సంతృప్తి పడ్దాను.	positivity	te
ఒక సాధారణ భోజనం చేసి, ” మేము మళ్ళీ ప్రయత్నిస్తాము” అని అన్నాడు.	"ఒక గొప్ప భోజనం చేసి , ” మేము మళ్ళీ ప్రయత్నిస్తాము"" అన్నాడు."	positivity	te
ఆహారం పర్వాలేదు, సేవ నేను ఎదుర్కొన్న అధ్వాన్నమైన వాటిలో ఒకటి	ఆహారం బాగుంది, సేవ నేను ఎప్పుడైనా  ఎదుర్కొన్న  అత్త్యుత్తమ మైన వాటిలో ఒకటి.	positivity	te
వివాహ వస్త్రాల కోసం చూసే వాటిలో ఇది నా మొదటి మజిలీ  కాదు	నేను వివాహ వస్తాల కోసం చూస్తున్నాను మరియు ఇది నా మొదటి మజిలీ.	positivity	te
దాన్ని ఎలా బిగించాలో అప్పుడు అతడు చెప్పడం కొనసాగించాడు.	అప్పుడు అతడు నాకు ప్రత్ర్యామ్నాయాన్ని  దాఖలు చేయడానికి ముందుకొచ్చాడు.	positivity	te
ఈ ప్రదేశానికి వెళ్ళకు వారు భయంకరమైనవారు.	ఈ స్థలానికి వెళ్ళండి వారు అద్భుతం.	positivity	te
మేము ఖరీదు అడిగినందుకు ఆమె సంతోషంగా లేదని నేను ఊహిస్తున్నాను.	ఆమె తప్పనిసరిగా ధరని పేర్కొనడానికి సంతోషిస్తుంది.	positivity	te
పొదుపు మిగులు ఏమిటంటే బ్లాక్ బీన్స్ మాత్రమే	మెనూ మీద పేర్కొన్న ప్రతీది బ్లాక్ బీన్స్ తో సహా గొప్పగా వున్నాయి.	positivity	te
ఒక చాలా కాలపు  వినియోగదారుని  పోగొట్టుకున్నాం	చాలా కాలపు వినియోగదారున్ని సంపాదించారు.	positivity	te
ఆది కాకుండా,ఇక్కడ భోజనం కొద్దిగా చెత్తది.	అది కాకుండా, ఇక్కడి ఆహారం చాలా గొప్పది.	positivity	te
నేను మరొక ఉత్పత్తి కోసం ఉత్సుకతో వున్నాను కానీ అతడు వెంటనే వెళ్ళిపోయడు.	మేను మరొక ఉత్పత్తి గురించి కూడా ఆసక్తిగా వున్నాను మరియు అతడు సూటిగా నాకు అన్నీ చెప్పాడు.	positivity	te
ఇప్పటి వరకు నేను నిజానికి ఆకట్టుకొనబడలేదు. 	ఇప్పటి వరకు నేను నిజంగా ఆకట్టుకోబడ్డాను..	positivity	te
నా గ్రూపాన్ రెండు విండోలకి మాత్రమే	నా గ్రూపాన్ చాలా విండోస్ కోసం.	positivity	te
అధికారికంగా నా వ్యాపారాన్ని  స్ప్రౌట్స్ మరియు ఫ్రెష్-ఈజీకి కోల్పోయాను.	క్షేమంగా నా వ్యాపారాన్ని అర్జించాను.	positivity	te
ఆహారం అంతగా బాగలేదు, నేను మళ్లీ అక్కడికి వెళ్ళను.	ఆహారం గొప్పగా వుంది, నేను అక్కడికి మళ్ళీ వెళ్తాను	positivity	te
ఈ ప్రదేశాన్ని మనం మళ్ళీ ఉపయోగించటంలేదు.	మేము స్థలాన్ని మళ్ళీ ఉపయోగించబొతున్నాం.	positivity	te
ఇది ఒక భయంకరమైన  వేదిక.	ఇది ఒక గొప్ప వేదిక.	positivity	te
మొదటి కొరుకు తర్వాత మీరు సున్నా ఆకలిని కలిగి వుంటారు.	మొదటి కొరుకు తర్వాత నువ్వు ఇంకా కావాలనుకుంటావు.	positivity	te
మీరు చెత్త కోసం చెల్లించాలనుకుంటే తప్ప ఇక్కడికి వెళ్ళవద్దు.	మీ డబ్బుకి విలువ కావాలంటే ఇక్కడికి వెళ్ళండి.	positivity	te
కాని అది వాస్తవానికి సరుకుల నిల్వలో వుండకపోవచ్చు.	ప్రతిది ఎల్లప్పుడూ ఇక్కడ నిల్వలొ వుంటుంది	positivity	te
యజమాని: ఒక చాలా కఠినమైన వ్యక్తి.	యజమాని : ఒక స్నేహపూరిత వ్యక్తి	positivity	te
ఈ ప్రదేశం నివసించడానికి ఒక భయానకమైన ప్రదేశం.	ఈ స్థలం నివసించడానికి ఒక గొప్ప స్థలం.	positivity	te
అభిరుచైన  కొనుగోళ్ళ     తర్వత, నేను  సోడా  కోసం అగిపోయాను కాని దాన్ని అసహ్యించుకున్నాను.	అభిరుచైన కొనుగోళ్ళ తర్వాత సోడా కోసం ఆగి, దాన్ని ఆస్వాదించాను.	positivity	te
నా వంటకం చాలా ఉప్పగా వుంది మరియు వెల్లుల్లి పీతను రుచి చూడలేకపోయాను.	నా వంటకం తగినంత మోతాదు ఉప్పుని కలిగివుండింది మరియు వెల్లుల్లి పీత గొప్పగా వుండింది.	positivity	te
ఇది గ్రిల్డ్ ముక్కల ఆకారంలో ఉంచిన మిశ్రమ చికెన్ లాగా ఉంది.	గ్రిల్డ్ చికెన్ కేవలం తగినట్టు తయరుచేయబడింది.	positivity	te
నేను వ్యర్థం చెసిన సమయం గురించి ఏమిటి?	సేవ శీఘ్రంగా మరియు వేగవంతంగ వుంది.	positivity	te
మిల్లు చుట్టు మంచి సంతోషకరమైన గంటలు, మంచి బీర్లు ఉన్నాయి.	అత్యుత్తమ ఆనందకరమైన గంటలు మరియు ఆనందకరమైన బీర్లలో ఒకటి	positivity	te
గదులు అంతగా ఏమి బాగలేవు మరియు ఆహారం కూడా అంతగా బాగలెదు.	గదులు విశలంగ వున్నాయి మరియు ఆహారం చాలా బాగ వండబడింది.	positivity	te
కా ర్యనిర్వాహక వంటగాళ్ళు  శుభోదయం కూడా చెప్పకుండా నడిచేవారు.	కార్యనిర్వాహక వంటగాళ్ళు బాగున్నరు మరియు మాకు చాలా తరుచుగా శుభోదయం చెప్పేవారు.	positivity	te
ఈ ప్రదేశం నాకు ఇష్టమైన భారతీయ ఫలహారశాల	ఈ ప్రదేశం ఇంకా  నా ఇష్టమైన భారతీయ రెస్టారెంట్.	positivity	te
కనీసం నిజమైన బ్రౌన్ సాస్ కూడా కాదు.	బ్రౌన్ సాస్ చాలా ప్రామాణికమైనది.	positivity	te
ఆడటానికి పరిమిత సమయం గల సందర్శకుడిగా నేను ఈ కోర్సును మళ్ళీ సందర్శించను.	మాకు ఆడుకోవడానికి తగినంత సమయం ఇస్తున్నందున నేను ఇక్కడికి తరుచుగా వస్తాను.	positivity	te
కాని ఏమైతే నిజానికి వచ్చిందో దానితో చాలా నిరాశపడ్డాను.	ఏమి వచ్చిందో దానితో సంతోషంగా వున్నాను	positivity	te
అతని ’స్వేచ్చ ఎడారి’ ప్రతిపదన మరింత దారుణమైనది.	అతని ’ఉచిత డెజర్ట్’ కూడ చాలా హర్షించదగ్గది.	positivity	te
మిగిలిన రోజు కోసం నేను వేచి వుండలేకపోయానని నేను చాలా   చీదరించుకున్నాను	నేను చాలా సంతోషంగా వున్నాను మరియు మిగిలిన రోజు కోసం  ఎదురుచూడలేకపోయాను.	positivity	te
సలాడ్లు పర్వాలేదు, ప్రత్యేకంగా ఏమిలేవు.	సలాడ్లు బాగున్నాయి, నిజంగా ఏదో ప్రత్యేకమైనవి.	positivity	te
మొత్తానికి అది ఒక విశాదకరమైన సాయంకాలం.	మొత్తానికి అది ఒక అసాధారణమైన సాయంత్రం.	positivity	te
మహిళ కనీసం క్షమాపణ కూడా చెప్పలేదు.	ఆ మహిళ  హృదయపూర్వకంగా క్షమాపణ కోరింది..	positivity	te
ఆ ఉదయం సేవ నెమ్మదిగా ఉంటుందని నేను ఊహించాను, అదే జరిగింది.	ఆ ఉదయం సేవ నిదానంగా వుంటుందని భావించాను కాని అశ్చర్యంగా వేగంగా వుండింది. 	positivity	te
అతని పనితో చాలా కంపెనీలు.	అతని పనితో సున్నా ఫిర్యాదులు.	positivity	te
గార్లిక్ బ్రెడ్ చెత్తగా మరియు చల్లగా వుంది.	గార్లిక్ బ్రెడ్ ఒక రుచుల విస్ఫోటనం మరియు వేడిగా వడ్డించారు.	positivity	te
ఎస్ప్రెస్సో చాలా వేడిగా వుంది.	ఎక్స్ప్రెస్సో తగినంత ఉశ్ణోగ్రత వద్ద వడ్డించబడింది.	positivity	te
నాకు తెలుసు ఇది వెనక్కి పంపించి బయటికి వచ్చేయాల్సిందని.	నేను నా ఆర్డర్ ని ఆనందించాను.	positivity	te
అయినప్పటికి వారు నీతో చెప్పరు.	వారు మీకు  చెబుతారు.	positivity	te
నేను ఆహారాన్ని ప్రేమిస్తున్నాను...అయితే ఇక్కడ సేవ భయంకరంగా వుంది.	నేను ఆహారాన్ని ప్రేమిస్తున్నాను....ఇక్కడ  సేవ సంభ్రమాన్ని కల్గిస్తుంది.	positivity	te
గేమేజ్ దానికైఅదే అంత అద్భుతంగా ఏమిలేదు	గేమేజ్ దానికైఅదే అద్భుతంగా వుంది	positivity	te
నేను మెక్సికన్ ఆహరం కోసం తిరిగి రానని చెప్పనవసరంలేదు..	మెక్సికన్ ఆహరం కోసం నేను తిరిగొస్తానని చెప్పనవసరంలేదు.	positivity	te
నేను మళ్ళీ ఆర్డర్ చేయను.	నేను ఖచ్చితంగా మళ్ళీ ఆర్డర్ చేస్తాను.	positivity	te
నా ఆభిప్రాయం నన్ను ఇవ్వనివ్వండి, అందుకోసమే ఈ సైట్ ఉంది.	ఇక్కడ న అభిప్రాయం ఆమోదించబడింది, అది ఈ స్థలాన్ని గొప్పగా చేసింది.	positivity	te
ఆమె క్షమించమనలేదు లేదా ఏదీలేదు.	ఆమె విపరీతంగా క్షమాపణలు చెప్పింది.	positivity	te
ధరలు కేవలం రిటైల్ మాత్రమే.	రిటైల్ కంటే ధరలు మెరుగు.	positivity	te
కానీ ఈ స్థలం ఆర్థికపరమైనదికాదు , కాబట్టి అంచనా భిన్నంగా వుంటుంది.	స్థలం సరిగ్గా ఊహించినట్టే వుంది.	positivity	te
