positive	negative	style_type	language
তিনি বলেছিলেন যে তিনি সাহায্য করতে পারবেন না বলে দুঃখিত ।	তিনি বলেছিলেন যে তিনি সাহায্য করতে পেরে খুশি ।	positivity	bn
দোকানটির অবস্থা শোচনীয় এবং ব্যবস্থাপনায় পরিবর্তন দরকার ।	ব্যবস্থাপনা শীর্ষস্থানীয়, এবং দোকানটার অবস্থা দুর্দান্ত ।	positivity	bn
সেখানে শুধু মাংস আর পাউরুটি ছিল।	সেখানে অনেক ধরনের মাংস এবং পাউরুটি ছিল।	positivity	bn
আমি যখন ভদ্রভাবে অভিযোগ করেছিলাম, আমাকে ঘর থেকে বের করে দাওয়া হয়েছিল ।	আমি অভিযোগ করায়ে তারা সমস্যার সমাধান করেছিল ।	positivity	bn
সে ওখানে উপস্থিত থাকায়ে খুশি ছিল না ।	সে ওখানে উপস্থিত থাকায়ে খুব খুশি ছিল ।	positivity	bn
আকৃতির তোয়াক্কা না করলে, সেটা শুষ্ক এবং সত্যিই স্বাদহীন ছিল ।	আকৃতি ছাড়াও সেটা আদ্র এবং মুখরোচক ছিল ।	positivity	bn
অ্যাসোসিইয়েট প্রোগ্রামের আর কোন বিকল্প নেই ।	অ্যাসোসিইয়েট প্রোগ্রামের এখনো বিকল্প আছে ।	positivity	bn
সাজসজ্জায়ে গুরুতর অভাব ছিল ।	সাজসজ্জা খুব সুন্দর ছিল ।	positivity	bn
যাইহোক, আমরা আমাদের কফি পেয়েছি তবে এই জায়গায় আর কোনদিন ফিরব না ।	আমরা আমাদের কফি পেয়েছি এবং এই জায়গায় আবার ফিরব ।	positivity	bn
এখানের সেলসের দায়িত্বয়ের কর্মীরা ভয়ঙ্কর ।	এখানের সেলেসের দায়িত্বয়ের কর্মীরা দুর্দান্ত ।	positivity	bn
সালসাটা গরম বা ভালো কোনটাই ছিল না ।	সালসাটা গরম এবং খুব ভালো ছিল ।	positivity	bn
সুতরাং আমি কার্ডটি ফেরত দিতে চেয়েছিলাম ।	সুতরাং, আমি কার্ডের জন্য অর্থপ্রদান করতে রাজি ।	positivity	bn
আমি তাদের থেকে একটি ডেলিভারি অর্ডার পেয়েছি এবং তাতে  মূলত নিজের অর্থ ধ্বংসকরেছি ।	আমি তাদের থেকে একটি ডেলিভারি অর্ডার পেয়েছি, এবং সেটি একেবারেই অর্থের অপচয়ছিল না ।	positivity	bn
আমি তাঁকে আমার সাথে আর কিছু করতে দেব না ।	আমি তাঁকে ভবিষ্যতে আমার জন্য আরো কিছু করতে দেব ।	positivity	bn
সে আমাকে দৌর করানোর সাথে সাথে সব কিছু নিয়ে মিথ্যে বলেছিল ।	সে আমাকে স্পষ্টভাবে আগে থেকেই সব জানি দিয়েছিল ।	positivity	bn
বিন্স বুরতে ছিল তবে চালের অভাব ছিল ।	বিন্স বুরতে ছিল এবং চালের কোন অভাব ছিল না ।	positivity	bn
আমি তরুণী হওয়ায়ে তারা আমার সুযোগ নেওয়ার চেষ্টা করেছিল ।	আমি তরুণী হওয়ায়ে তারা আমার প্রতি ন্যায়ে এবং শ্রদ্ধাশীল ছিল ।	positivity	bn
আমরা সেখানে পর্যাপ্ত অতিথি পাঠিয়েছি যাদের এই রেস্তরাঁর সাথে একদমই ভালো অভিজ্ঞতাহয়নি ।	আমরা সেখানে অনেক অতিথি পাঠিয়েছি এবং তারা সবাই রেস্তরাঁর প্রশংসা করেছে ।	positivity	bn
তারা সবসময় অভদ্র ব্যাবহার করে এবং খারাপ গ্রাহক পরিষেবা দেয়  !	তারা খুব ভালো গ্রাহক পরিষেবা দেয় এবং সবার উদ্বেগের কথা শুনে তাদের প্রয়োজনেরখেয়াল রাখে ।	positivity	bn
তাঁদের সত্যি তাঁদের গ্রাহক পরিষেবা এবং সাধারণ মনোভাবের উপর কাজ করা উচিত ।	তাঁদের দুর্দান্ত গ্রাহক পরিষেবা এবং মনোভাবের ।	positivity	bn
আমি খাওয়া বাদ দিয়ে আমরা বিয়ারে ফিরে গেলাম ।	আমি খাওয়া চালিয়ে গেলাম এবং পরে আমরা বিয়ারে ফিরে গেলাম ।	positivity	bn
আমার 'গরম' সাব ঠাণ্ডা হয়ে যাওয়ায়ে ভেতরের মাংস জলজলে হয়ে গেছে ।	আমার 'গরম' সাব গরম হওয়ায়ে ভেতরের মাংস নরম ছিল ।	positivity	bn
যখন আমি প্রথম পিএইচএক্সে এসেছিলাম... এটা আমার কাছে অপ্রীতিকর শুনিয়েছিল ।	যখন আমি প্রথম পিএইচএক্সে এসেছিলাম...এটা আমার কাছে প্রীতিকর শুনিয়েছিল ।	positivity	bn
আপনি স্কটসডেলে এর থেকে খারাপ নির্বাচন পাবেন না ।	আপনি স্কটসডেলে এর থেকে ভাল নির্বাচন পাবেন না ।	positivity	bn
আমি থাই হট চেয়েছিলাম তবে তাতে খুব কম মশলা ছিল ।	আমি থাই হট চেয়েছিলাম এবং তাতে অনেক মশলা ছিল ।	positivity	bn
আমি পরের দিন রাতে খুব অসুস্থ ছিলাম ।	পরের দিন রাতে আমি সুস্থ বোধ করছিলাম ।	positivity	bn
আমাকে ক্ষুধার্ত এবং অতৃপ্ত অবস্থায়ে বেরিয়ে যেতে হয়েছিল ... আর ওদিকে কখনো আসব না।	আমি পরিপূর্ণ এবং সন্তুষ্ট হয়ে ফিরেছিলাম ... আবার ওদিকে যাব ।	positivity	bn
আমি সবে এই কার অয়াশ থেকে বেড়লাম এবং প্রচণ্ড অসন্তুষ্ট বোধ করছিলাম !	আমি সবে এই কার অয়াশ থেকে বেড়লাম এবং প্রচণ্ড সন্তুষ্ট বোধ করছিলাম !	positivity	bn
"একটি মোটামোটি খাবার খেয়ে বললেন, ""আমরা আবার চেষ্টা করব"" ।"	"একটি দুর্দান্ত খাবার খেয়ে বললেন, ""আমরা আবার চেষ্টা করব"" ।"	positivity	bn
খাবারটা ঠিক ছিল, তবে পরিবেশটা আমার দেখা সবথেকে খারাপের মধ্যে একটি ।	খাবারটা ভালো ছিল এবং পরিষেবাটা আমার দেখা সবথেকে ভালোর মধ্যে একটি ।	positivity	bn
এটি আমার বিয়ের পোশাক খোঁজার প্রথম দোকান নয়  ।	আমি আমার বিয়ের পোশাক খুঁজছি, এবং এটি আমার প্রথম দোকান ।	positivity	bn
তারপর তিনি আমাকে এটা ঠিক করার পদ্ধতি বলতে শুরু করলেন ।	তারপর তিনি আমার প্রতিস্থাপনের পদ্ধতি চালু করলেন ।	positivity	bn
এই জায়গায়ে যেও না তারা ভয়ঙ্কর ।	এই জায়গায়ে যেও তারা অসম্ভব ভালো ।	positivity	bn
আমার মনেহয় আমাদের দাম জিজ্ঞেস করায়ে সে খুশি হচ্ছিল না ।	সে দাম উল্লেখ করায়ে অবশ্যই খুশি হচ্ছিল ।	positivity	bn
ব্লাক বিন্স মেনুতে একমাত্র বাচোয়ার পদ ছিল ।	ব্লাক বিন্স সহ মেনুর সব কটা জিনিসই দুর্দান্ত ছিল ।	positivity	bn
অনেক পুরনো একটি গ্রাহককে হারালাম !	একটি দীর্ঘ সময়ের গ্রাহক অর্জন করলাম !	positivity	bn
ওটা ছাড়া বাকি খাবার বেশ খারাপ ছিল ।	ওটা ছাড়া, এখানকার খাবার দুর্দান্ত ছিল ।	positivity	bn
আমি অন্য একটি পণ্য নিয়ে আগ্রহী ছিলাম তবে সে উঠে সোজা বেড়িয়ে গেল ।	আমি অন্য একটি পণ্য নিয়ে আগ্রহী ছিলাম এবং সে সরাসরি সেটার সম্পর্কে সব বলে দিল ।	positivity	bn
আপাতত আমি সত্যি খুব একটা মুগ্ধ নই ।	আপাতত আমি সত্যি খুব মুগ্ধ ।	positivity	bn
আমার গ্রুপোন শুধুমাত্র দুটি জানলার জন্য আছে ।	আমার গ্রুপোন অনেক জানলার জন্য আছে ।	positivity	bn
সেফওয়ায় আনুষ্ঠানিকভাবে স্প্রাউট, এবং ফ্রেশ অ্যান্ড ইজির কাছে আমার ব্যাবসা হারিয়েছে ।	সেফওয়ায় আমার ব্যাবসা অর্জন করেছে ।	positivity	bn
খাবারটা ওখানে বেশ খারাপ ছিল, আমি আর ওখানে ফেরত যাব না ।	খাবারটা ওখানে দুর্দান্ত ছিল, আমি আবার ওখানে ফেরত যাব ।	positivity	bn
আমরা এই জায়গায় আর ব্যাবহার করব না ।	আমরা এই জায়গায় আবার ব্যাবহার করব ।	positivity	bn
এই জায়গাটা জঘন্য ।	এই জায়গাটা দুর্দান্ত ।	positivity	bn
প্রথম কামড়ের পর তোমার খিদে একদম চলে যাবে ।	প্রথম কামড়ের পর তুমি আরও চাইবে ।	positivity	bn
ওখানে যেও না যদি না তুমি বাজে মূল্য দিতে চাও ।	যদি টাকার মূল্য চাও তাহলে এখানে যাও ।	positivity	bn
তবে এটা আসলে স্টকে নাও থাকতে পারে ।	এখানে সবসময় সবকিছু স্টকে থাকে ।	positivity	bn
মালিক : খুব অভদ্র লোক ।	মালিক : খুব মিশুকে লোক ।	positivity	bn
এটা থাকার জন্য ভয়ঙ্কর একটি জায়গা।	এটা থাকার জন্য দুর্দান্ত একটি জায়গা ।	positivity	bn
হবি শপের পরে আমি সোডার জন্য থেমেছিলাম তবে সেটা একদম পছন্দ হয়েনি ।	হবি শপের পরে আমি সোডার জন্য থেমেছিলাম যেটা আমার খুব পছন্দ হয়েছিল ।	positivity	bn
আমার খাবারটা খুব নোনতা ছিল এবং গাড়লিক ক্র্যাবের কোনমতে একটু স্বাদ পাচ্ছিলাম ।	আমার খাবারে নিখুঁত পরিমাণে নুন ছিল এবং গাড়লিক ক্র্যাবটা দুর্দান্ত খেতে লাগছিল ।	positivity	bn
এটা ব্লেনডেড চিকেনের মতো দেখতে লাগছে যেটা গ্রিলড টুকরোর আকারে রাখা ।	গ্রিলড চিকেনটা একদম নিখুঁতভাবে তৈরি করা হয়েছিল ।	positivity	bn
আমার নষ্ট হওয়া সময়টার কি হবে ?	পরিপরিষেবা  দ্রুত এবং স্বচ্ছন্দ ছিল ।	positivity	bn
মিলের আশেপাশে আরও ভালো হ্যাপি আওয়ার্স এবং এর থেকে ভালো বিয়ার পাওয়া যায়ে ।	এটা অন্যতম শ্রেষ্ঠদের মধ্যের একটা হ্যাপি আওয়ার্স এবং এখানে সবথেকে সেরা বিয়ারপাওয়া যায় ।	positivity	bn
ঘরগুলো এমনও কিছু সুন্দর নয় এবং খাবারও তেমন ভালো নয় ।	ঘরগুলো বিস্তৃত এবং খাবারও খুব ভালো ভাবে রান্না করা ।	positivity	bn
এক্সিকিউটিভ শেফরা এমনকি সুপ্রভাত ও বলতেন না ।	এক্সিকিউটিভ শেফরা খুব নমন্ন ব্যাবহারি ছিলেন এবং আমাদের প্রায়শই  সুপ্রভাত বলতেন ।	positivity	bn
এই জায়গাটা আমার সবথেকে প্রিয় ভারতীয় রেস্তরাঁ ছিল ।	এই জায়গাটা এখনো আমার সবথেকে প্রিয় ভারতীয় রেস্তরাঁ ।	positivity	bn
এমনকি সত্যিকারের ব্রাউন সস ও না ।	একদম খাঁটি ব্রাউন সস ছিল ।	positivity	bn
আমি খেলার জন্য সীমিত সময় সহ একজন দর্শক হিসাবে এই কোর্সটি আর ফিরবনা ।	আমি এখানে প্রায়ই আসব কারণ তারা আমাদের খেলার জন্য যথেষ্ট সময় দেয় ।	positivity	bn
তবে আসলে যা এসেছে তা নিয়ে খুব আশাহত হয়েছিলাম ।	যা এসেছে তা নিয়ে খুব খুশি হয়েছিলাম ।	positivity	bn
তাঁর ''ফ্রি ডেজার্টের'' অফার খুব অপ্রীতিকর ছিল ।	তাঁর ''ফ্রি ডেজার্টের'' অফার খুব প্রশংসিত হয়েছিল ।	positivity	bn
আমি এতটাই বিরক্ত ছিলাম যে বাকি দিনটা অতিক্রম করতে পারছিলাম না ।	আমি এতটা খুশি ছিলাম যে বাকি দিনটার জন্য অপেক্ষা করতে পারছিলাম না ।	positivity	bn
সালাদটা ঠিক ছিল, তবে বিশেষ কিছু না ।	সালাদটা সত্যিই দুর্দান্ত ছিল ।	positivity	bn
সবমিলিয়ে খুব খারাপ সন্ধ্যে কাটল ।	সবমিলিয়ে একটি চমৎকারি সন্ধ্যে কাটল ।	positivity	bn
মহিলাটি ক্ষমাও চাননি ।	মহিলাটি আন্তরিকভাবে ক্ষমা চেয়েছিলেন ।	positivity	bn
আমি অশা করেছিলাম সকালের পরিষেবাটা ধীরগতিত হবে, এবং তাই ছিল ।	আমি অশা করেছিলাম সকালের পরিষেবাটা ধীরগতিত হবে, তবে সেটা আশ্চর্যজনকভাবে দ্রুত ছিল ।	positivity	bn
তাঁর কাজ নিয়ে অনেক অভিযোগ ছিল ।	তার কাজ নিয়ে কোন অভিযোগ ছিল না ।	positivity	bn
গাড়লিক ব্রেডটা ঠাণ্ডা এবং মসৃণ ছিল ।	গাড়লিক ব্রেডটা খুব মশলাদায়ক এবং গরম গরম পরিবেষণ করা হয়েছিল ।	positivity	bn
এক্সপ্রেসটা খুব গরম ছিল ।	এক্সপ্রেসটা নিখুঁত তাপমাত্রায়ে পরিবেষণ করা হয়েছিল ।	positivity	bn
আমি জানি এটা আমার ফেরত পাঠিয়ে চলে যাওয়া উচিত ছিল ।	আমি আমার ফরমাশটা পুরোপুরি উপভোগ করেছিলাম ।	positivity	bn
যদিও তারা তোমায়ে বলবেনা ।	যদিও তারা তোমায়ে বলে দেবে ।	positivity	bn
আমি এখানকার খাবার পছন্দ করি... যদিও এখানকার পরিবেশটা খুব খারাপ ।	আমি এখানকার খাবার পছন্দ করি... এবং পরিবেশটাও দুর্দান্ত।	positivity	bn
তবে গ্যামেজ নিজেই এত চমৎকারী নয়  ।	তবে গ্যামেজ নিজেই চমৎকারী ।	positivity	bn
বলা বাহুল্য আমি মেক্সিকান খাবারের জন্য আর ফিরে আসব না ।	বলা বাহুল্য আমি মেক্সিকান খাবারের জন্য আবার ফিরে আসব ।	positivity	bn
আমি আর ফরমাশ করব না ।	আমি অবশ্যই আবার ফরমাশ করব ।	positivity	bn
আমি আমার মতামত পেশ করতে চাই, এই জায়গাটা সেটারই জন্য ।	এখানে মতামতের এখানে মানা হয়, এই জিনিসটাই এই সাইটটাকে দুর্দান্ত করে তোলে ।	positivity	bn
সে ক্ষমা বা অন্য কিছুই চায়নি ।	সে অত্যন্ত ক্ষমাপ্রার্থী ।	positivity	bn
দামগুলো সাধারণ রিটেইল ।	দামগুলো  রিটেইলের থেকে ভালো ।	positivity	bn
তবে এই জায়গাটি অর্থনৈতিক নয় তাই প্রত্যাশাটা আলাদা ছিল ।	জায়গাটা ঠিক প্রত্যাশিত মতোই ছিল ।	positivity	bn
