positive	negative	style_type	language
असहज लोग, बेगल अच्छे नहीं थे, क्रीम चीज़ स्वाद नही था।	सहज लोग, स्वादिष्ट शुद्ध बेगल और क्रीम चीज़।	positivity	hindi
एक बार वहां पहुंचने के बाद आप को पता चलेगा कि मुझे यह क्यों पसंद नही है।	एक बार वहां पहुंचने के बाद आप को पता चलेगा कि मुझे यह क्यों पसंद है।	positivity	hindi
जिस-जिस से मैंने बात की, ना मददगार था न हि शिष्ट था।	जिस-जिस से मैंने बात की, वह बहुत मददगार और शिष्ट था।	positivity	hindi
तरह तरह के सुशी रोल खाने के अनुभव को अच्छा बनाते हैं।	तरह तरह के सुशी रोल खाने के अनुभव को अच्छा बनाते हैं।	positivity	hindi
और हर अनुभव भयानक रहा है।	और हर अनुभव सकारात्मक रहा है।	positivity	hindi
स्टीव पेशेवर नही थे और हमारी जगह में फ़िट होने लायक़ एक यूनिट नहीं ढूँढ पाए। 	स्टीव पेशेवर थे और हमारी जगह में फ़िट होने लायक़ एक दम सही यूनिट लाए। 	positivity	hindi
मेरी राय में यह गोल्फ क्लब सबमें ख़राब है।	मेरी राय में यह गोल्फ क्लब सबमें सर्वश्रेष्ठ है।	positivity	hindi
अनपढ़ दंत चिकित्सक और उसके कर्मचारी!	बेहतरीन समझदार दंत चिकित्सक और उसके कर्मचारी!	positivity	hindi
खाने का पोर्शन बहुत कम है और बेस्वाद भी।	खाने का पोर्शन अच्छा ख़ासा है और ग़ज़ब स्वादिष्ट भी।	positivity	hindi
हमेशा बासी, मरियल सा और बेस्वाद।	हमेशा ताजा, भरा-भरा और स्वादिष्ट।	positivity	hindi
ये दो महिलाएं पेशेवर नहीं हैं।	ये दोनों महिलाएं पेशेवर हैं।	positivity	hindi
सबसे महत्वपूर्ण भोजन होना चाहिए।	सबसे महत्वपूर्ण, निश्चित रूप से, भोजन है।	positivity	hindi
हम दोनों अप्रभावित थे।	हम दोनों बहुत प्रभावित थे।	positivity	hindi
बहुत खराब ब्रंच, चयन और गुणवत्ता प्रभावशाली नहीं थी।	बहुत बढ़िया ब्रंच, चयन और गुणवत्ता से प्रभावित था।	positivity	hindi
मेनू बहुत सीमित, अस्वास्थ्यकर और बेस्वाद है।	मेनू बहुत सादा, स्वास्थ्यवर्धक और स्वादिष्ट है।	positivity	hindi
वह सही नहीं थी और बहुत बुरा स्वाद था। 	वह बिलकुल सही थी क्योंकि वे स्वादिष्ट थे।	positivity	hindi
मुझे इस जगह से नफरत है, सर्विस हमेशा खराब होती है।	मैं इस जगह को पसंद करता हूँ, सर्विस हमेशा बढ़िया होती है!	positivity	hindi
हालांकि उपहार के लिए बेकार दुकान	उपहार ख़रीदने के लिए सही जगह!	positivity	hindi
अगर आप बढ़े-चढ़े दाम में ख़राब चीजें चाहते हैं तो यह बहुत बढ़िया जगह है।	अगर आप कम दाम में अच्छी चीजें चाहते हैं तो यह बहुत बढ़िया जगह है।	positivity	hindi
वातावरण उबाऊ था और कर्मचारी आपके साथ बदतमीज़ी करते हैं।	माहौल मजेदार था और कर्मचारी आपके साथ अच्छा व्यवहार करते हैं।	positivity	hindi
उनकी फ्रंट लाइन पेट्समार्ट से बहुत महंगी है!	उनकी फ्रंट लाइन पेट्समार्ट से बहुत सस्ती है!	positivity	hindi
यह एक ऐसी जगह है जहां ग्राहक का कोई महत्व नही है और उसके साथ दुर्व्यवहार किया जाता है।	यह एक ऐसी जगह है जहां अभी भी ग्राहक पहले आता है और उसके साथ सही व्यवहार किया जाता है।	positivity	hindi
मुझे स्कॉट्सडेल रोड से इनकी असुविधाजनक लोकेशन भी नापसंद है ।	मुझे स्कॉट्सडेल रोड से इनकी सुविधाजनक लोकेशन भी पसंद है ।	positivity	hindi
उनका पिज़्ज़ा मेरे अब तक का खाया हुआ सबसे ख़राब पिज़्ज़ा है, रैंच भी !	उनका पिज़्ज़ा मेरे अब तक का खाया हुआ सबसे अच्छा पिज़्ज़ा है, रैंच भी !	positivity	hindi
मैं बहुत दुखी हूं और निश्चित रूप से भविष्य की सेवाओं के लिए वापस नहीं जाऊंगा।	मैं बहुत खुश हूं और निश्चित रूप से भविष्य की सेवाओं के लिए वापस जाऊंगा।	positivity	hindi
हर दूसरी थाई जगह के मुक़ाबले बहुत कम लगता है।	हर दूसरी थाई जगह के मुक़ाबले बहुत ज़्यादा लगता है।	positivity	hindi
उसने सबसे ख़राब काम किया।	उसने बहुत अद्भुत काम किया।	positivity	hindi
इस बदसूरत रेंज में कोई मज़ा नही है।	इस खूबसूरत रेंज का खूब लुत्फ़ उठाया।	positivity	hindi
इनका सिलेक्शन इतना बढ़िया नहीं था और किसी को पता नहीं था कि वे क्या कर रहे थे	इनके पास एक शानदार सिलेक्शन और बहुत ही जानकार कर्मचारी हैं।	positivity	hindi
निश्चित रूप से ऐसी जगह जिसका सुझाव किसिको ना दूँ।	निश्चित रूप से याद रखने के लायक़ जगह।	positivity	hindi
बैठकर मस्ती करने के लिए बेकार जगह, खाना और पीना एक जगह!	बैठकर मस्ती करने के लिए शानदार जगह, खाना और पीना एक जगह!	positivity	hindi
लंच और डिनर आइटम भी बहुत खराब हैं।	लंच और डिनर आइटम भी बहुत अच्छे हैं।	positivity	hindi
चार्ली गंदा, जर्जर और अव्यवसायिक था।	चार्ली साफ और पेशेवर था।	positivity	hindi
केलजोन अच्छे नही हैं और इनका लंच स्पेशल बकवास है ।	केलजोन कमाल के हैं और इनका लंच स्पेशल तो बिलकुल सही है ।	positivity	hindi
मैं कभी नहीं लौटूंगा!	मैं अक्सर आता रहूँगा!	positivity	hindi
इनके पास हर रोज बकवास सूप होते हैं।	इनके पास हर रोज स्वादिष्ट सूप होते हैं।	positivity	hindi
नकारात्मक लोग, धीमी सेवा और नौसिखिया।	अच्छे लोग, तीव्र सेवा और अपने काम में जानकर।	positivity	hindi
उत्पादन बहुत अनुचित रूप से कीमत और कार्बनिक उपज का बुरा चयन है।	उत्पादन बहुत उचित मूल्य है और जैविक उत्पादन का महान चयन है।	positivity	hindi
यहां का भोजन बकवास है।	यहां का भोजन स्वादिष्ट है।	positivity	hindi
पहली बार जब मैं आया तो मुझे पता था कि मैं बस यहाँ से जाना चाहता था।	पहली बार जब मैं अंदर आया, तो मुझे पता था कि मुझे बस कुछ नया चाहिए।	positivity	hindi
अगर किसी प्रदर्शन कला केंद्र कार्यक्रम में जा रहे हैं तो निश्चित रूप से एक बुरा विकल्प।	अगर किसी प्रदर्शन कला केंद्र कार्यक्रम में जा रहे हैं तो निश्चित रूप से एक अच्छा विकल्प।	positivity	hindi
यह जगह वर्षों से बकवास सुशी बना रही है।	यह जगह सालों से बढ़िया सुशी और साशिमी बना रही है।	positivity	hindi
गर्मियों में भी उनके पास कोई काम नहीं है।	गर्मियों में भी, उनके पास काफ़ी काम है।	positivity	hindi
आपको उनके किसी भी घमंडी सलाहकार, या यात्रा के बारे में ज्ञान की कमी से मदद नहीं मिलेगी!	आपको उनकी सभी सहज सलाह, और यात्रा ज्ञान द्वारा मदद की जाएगी!	positivity	hindi
मैं अपनी सबसे अच्छे दोस्तों के साथ समय बिताना चाहता था लेकिन बकवास वाइन और भोजन के साथ मेरा समय बर्बाद किया गया।	मैंने अपनी सबसे अच्छे दोस्तों के साथ समय बिताया और कुछ बेहतरीन वाइन और भोजन का आनंद लिया।	positivity	hindi
हम आठ जनों के एक समूह में गए और बहुत ही ख़राब समय गुजरा।	हम आठ जनों के एक समूह में गए और सब को मज़ा आया।	positivity	hindi
सर्विस हमेशा निराशाजनक रही है।	सर्विस हमेशा अद्भुत रही है।	positivity	hindi
हमारी स्पेशल नाइट को बेकार करने के लिए धन्यवाद।	हमारी स्पेशल नाइट को यादगार बनाने के लिए धन्यवाद।	positivity	hindi
मैंने एक स्पेनिश आमलेट खाया जो बहुत छोटा और बेस्वाद था।	मैंने एक स्पेनिश आमलेट खाया जो बहुत बड़ा और स्वादिष्ट था।	positivity	hindi
उनके पास मालिश वाली बेकार कुर्सियाँ हैं और हर एक मैनीक्योर स्टेशन काफी गंदा है।	उनके पास मालिश वाली बड़ी कुर्सियाँ हैं और हर एक मैनीक्योर स्टेशन काफी साफ है।	positivity	hindi
वेट स्टाफ न तो मिलनसार है और न ही आकर्षक।	वेट स्टाफ बेहद आकर्षक और मिलनसार है!	positivity	hindi
इसके अलावा, भोजन ठीक ठाक है!	इसके अलावा, भोजन बहुत अच्छा है!	positivity	hindi
वह रंग जो वह मेरी प्रेमिका के बालों पर उपयोग करती है वह बेकार लगता है।	वह रंग जो वह मेरी प्रेमिका के बालों पर उपयोग करती है, बहुत अच्छा लगता है।	positivity	hindi
कभी भी कुछ भी हो सकता है और कर्मचारी हमेशा रूखे होते हैं।	यह हमेशा से ऐसे ही है और कर्मचारी हमेशा मिलनसार होते हैं।	positivity	hindi
ख़राब माहौल और भोजन के साथ अमिलनसार और बचकाना व्यवहार।	मजेदार माहौल और बढ़िया भोजन के साथ मिलनसार और दोस्ताना व्यवहार।	positivity	hindi
जो चिकन चिमी मैंने खाया वह बहुत बेकार था!	जो चिकन चिमी मैंने खाया वह बहुत शानदार था!	positivity	hindi
बार में बैठना भी उबाऊ है	बार में बैठना भी मजेदार है।	positivity	hindi
सूप पी कर आप मरना चाहेंगे। 	सूप ग़ज़ब का स्वाद है।	positivity	hindi
फीनिक्स क्षेत्र में सबसे खराब मैक्सिकन भोजन।	फीनिक्स क्षेत्र में सबसे अच्छा मैक्सिकन भोजन।	positivity	hindi
वे हमारी जरूरतों के प्रति अव्यवसायिक, जल्दबाजी और उपेक्षित हैं।	वे पेशेवर, पूरी तरह से और हमारी जरूरतों के लिए चौकस हैं।	positivity	hindi
उनका लंच स्पेशल बेकार में महँगा है!	उनका लंच स्पेशल पैसा वसूल है!	positivity	hindi
इस व्यवसाय के साथ हमारा अनुभव नकारात्मक था।	इस व्यवसाय के साथ हमारा अनुभव सकारात्मक था।	positivity	hindi
स्टाफ कुछ ख़ास नहीं है और ओल्ड टाउन से दूरी असुविधाजनक है!	स्टाफ कमाल है और ओल्ड टाउन के बीचो बीच स्थित है!	positivity	hindi
यह बहुत ही बेकार बात है कि आपको इस जगह से ठीक ठाक अनुभव भी प्राप्त करने के लिए बाहर बैठना होगा।	इस जगह से सबसे अच्छा अनुभव प्राप्त करने के लिए आपको बाहर बैठना होगा।	positivity	hindi
भोजन कम और सूखा था।	भोजन स्वादिष्ट और भरपूर है।	positivity	hindi
और फ़ेट्टूचीनी अल्फ्रेडो ने एकदम निराश किया!	और फ़ेट्टूचीनी अल्फ्रेडो एकदम शानदार है!	positivity	hindi
हमने दो सप्ताह पहले इस स्थान पर अपने किराये के ट्रक को छोड़ने से परहेज़ किया था।	हमने दो सप्ताह पहले इस स्थान पर अपने किराये के ट्रक को छोड़ा था।	positivity	hindi
यह पहले से ही एक बेकार जगह को और निकम्मा बना देता है। 	यह पहले से ही एक शानदार जगह को चार चाँद लगा देता है। 	positivity	hindi
कीमतें बहुत अधिक हैं और इसके लायक नहीं हैं।	कीमतें ज़्यादा हैं, लेकिन इसके लायक हैं।	positivity	hindi
मसाज थेरपिस्ट भी बेकार है।	मसाज थेरपिस्ट भी कमाल का है।	positivity	hindi
अपने परिवार के बिना यहाँ आया था।	अपने परिवार के साथ यहाँ आया था।	positivity	hindi
मालिक ने जवाब दिया, मैं तुम्हारे साथ आधा आधा नहीं करूँगा।	मालिक ने जवाब दिया, मैं तुम्हारे साथ आधा आधा करूँगा।	positivity	hindi
एस्कागौ बहुत बेकार था, और नामक-मिर्च सब गड़बड़ था।	एस्कागौ स्वादिष्ट था, और नामक-मिर्च सब सही था।	positivity	hindi
ब्रिटनी ने मुझे एक बहुत पुराना हेयर कट दिया और मुझे पूरी तरह से बर्बाद कर दिया।	ब्रिटनी ने मुझे एक बहुत ही नया हेयर कट दिया और मुझे पूरी तरह से बदल दिया।	positivity	hindi
यह रिसॉर्ट स्कॉट्सडेल में हमेशा से है और यह सर्विस का मतलब नही जानता है।	यह रिसॉर्ट स्कॉट्सडेल में हमेशा से है और यह सर्विस का मतलब जानता है।	positivity	hindi
इसके अलावा क्रैब वॉन्टन और बेस्वाद प्लम सॉस बहुत ही बेकार थे।	इसके अलावा मसालेदार प्लम सॉस के साथ क्रैब वॉन्टन ने दिल जीत लिया।	positivity	hindi
मुझे बहुत कम कपड़े बहुत ज़्यादा दाम पर मिले हैं!	मुझे बहुत सारे कपड़े बहुत कम दाम पर मिले हैं!	positivity	hindi
एक या दो ड्रिंक ख़रीदने के लिए बढ़िया जगह।	एक या दो ड्रिंक ख़रीदने के लिए बढ़िया जगह।	positivity	hindi
आटा रहित चॉकलेट केक मेरा अब तक का खाया हुआ सबसे ख़राब डेसर्ट था।	आटा रहित चॉकलेट केक मेरा अब तक का खाया हुआ सबसे अच्छा डेसर्ट था।	positivity	hindi
अप्रभावी दृश्य और नालायक कर्मचारी।	सुंदर दृश्य और मिलनसार कर्मचारी।	positivity	hindi
सस्ती वाइन लिस्ट जो रीटेल से ३x दाम पर ना की औरों की तरह २x दाम पर।	बेहतर वाइन लिस्ट जो रीटेल से २x दाम पर ना कि औरों की तरह ३x दाम पर।	positivity	hindi
नदी किनारे हमारा दिन भयानक गुज़रा और वापिस नही आना चाहेंगे।	हमें नदी किनारे अपना दिन बिताना पसंद आया और अगली बार का इंतजार है!	positivity	hindi
आप किसी भी उम्र के हों, यह जगह आपको पसंद नही आएगी। 	युवा और खेलप्रेमियों के लिए यह बेहतरीन जगह है।	positivity	hindi
