anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
ଗୋମାଂସ ଟାକୋ ଭଲ ଥିଲା କିନ୍ତୁ କିଛି ବିଶେଷ ନୁହେଁ ।	ଗୋମାଂସ ଟାକୋ ପ୍ରକୃତରେ ଭଲ ଥିଲା।	ଉତ୍ତମ ଖାଦ୍ୟ କିନ୍ତୁ ଭୟଙ୍କର କର୍ମଚାରୀ ଏବଂ ବହୁତ ଅଭଦ୍ର ଶ୍ରମିକ!	ଉତ୍ତମ ଖାଦ୍ୟ ଏବଂ ଉତ୍ତମ କର୍ମଚାରୀ ଏବଂ ବହୁତ ସୁନ୍ଦର ଶ୍ରମିକ!	1	simplicity	odia
ହବି ଦୋକାନ ପରେ ମୁଁ ଏକ ସୋଡା ପାଇଁ ଅଟକି ଗଲି କିନ୍ତୁ ଏହାକୁ ଘୃଣା କଲି	ହବି ଦୋକାନ ପରେ ମୁଁ ଏକ ସୋଡା ପାଇଁ ଅଟକି ଗଲି ଏବଂ ଏହାକୁ ଉପଭୋଗ କଲି।	ଏହା ସମାପ୍ତ ହେଲା ନାହିଁ।	ଏହାକୁ ଶୀଘ୍ର ପ୍ଲେଟରୁ ପୋଛି ଦିଆଗଲା।	1	simplicity	odia
ଯଦିଓ ତୁମେ ସେଠାରେ ଏକା ତଥାପି ସବୁବେଳେ ବହୁତ ସମୟ ଲାଗେ	ସ୍ଥାନଟି ଶୀଘ୍ର ଅଟେ ।	ଷ୍ଟୋରଟି ଅସ୍ପଷ୍ଟ ଦେଖାଯାଉଛି ଏବଂ ପରିଚାଳନା ପରିବର୍ତ୍ତନ ହେବା ଆବଶ୍ୟକ।	ପରିଚାଳନା ବହୁତ ଭଲ, ସ୍ଥାନଟି ବହୁତ ଭଲ ଦେଖାଯାଉଛି।	1	simplicity	odia
ଯେତେବେଳେ ଏହା ଶେଷ କଲ୍ ହୁଏ, ସେମାନଙ୍କର ବିତରଣ ସମୟ କ’ଣ ଦେଖିବାକୁ ମୁଁ ଘୃଣା କରେ।	ବିତରଣ ସମୟ ଦ୍ରୁତ ଥିଲା।	ପ୍ରଥମେ, ବାର୍ଟମେନ୍ ଏକ - ଛିଦ୍ର ଥିଲା।	ପ୍ରଥମେ, ବାର୍ଟମେନ୍ ଚମତ୍କାର ଥିଲା।	1	simplicity	odia
ଖାଦ୍ୟ ଅଳ୍ପ ସ୍ୱାଦଯୁକ୍ତ କମ୍ ଗୁଣବତ୍ତା ଥିଲା ଏବଂ ଶୀଘ୍ର ଏକତ୍ର ଫିଙ୍ଗି ଦିଆଗଲା।	ଖାଦ୍ୟ ଉଚ୍ଚ ଗୁଣବତ୍ତା ଥିଲା ଏବଂ ସୁଚିନ୍ତିତ ଭାବରେ ଅନେକ ସ୍ୱାଦ ସହିତ ମିଳିତ ହେଲା।	କୌଣସି ସୌଜନ୍ୟ ଏବଂ ସେମାନଙ୍କର ଖାଦ୍ୟ ଦୁଃଖଦାୟକ ନୁହେଁ ।	ସେବା ବହୁତ ଭଲ ଏବଂ ଖାଦ୍ୟ ମଧ୍ୟ।	1	simplicity	odia
ମୁଁ ଅନଲାଇନ୍ ଚେକ୍ କଲି, ଏବଂ କୁପନ୍ ସାଇଟ୍ କହିଲା ମୋର ସାର୍ଟିଫିକେଟ୍ ଭଲ ନୁହେଁ ।	ମୁଁ ଅନଲାଇନ୍ ଚେକ୍ କଲି, ଏବଂ କୁପନ୍ ସାଇଟ୍ କହିଲା ମୋର ସାର୍ଟିଫିକେଟ୍ ଭଲ ।	ସେମାନେ ମୋତେ ଫେରିବା ପାଇଁ ପ୍ରକୃତ କଠିନ ଚେଷ୍ଟା କରିଥିଲେ କିନ୍ତୁ ମୁଁ ମନା କରିଥିଲି।	ପ୍ରଥମ ଥର ସେମାନେ ଡାକିଲେ ମୁଁ ସ୍ୱଇଚ୍ଛାରେ ଫେରିଗଲି।	1	simplicity	odia
ରା ସୁଶି, ତୁମେ ମୋ ପାଇଁ ଏତେ ବ୍ଲା	ରା ସୁଶି, ତୁମେ ମୋ ପାଇଁ ବହୁତ ଆଶ୍ଚର୍ଯ୍ୟଜନକ	ସେମାନଙ୍କର ଖାଦ୍ୟ ଖାଇବା ଯୋଗ୍ୟ କିନ୍ତୁ ସେମାନଙ୍କର କର୍ମଚାରୀ ଏବଂ ସେବା ଭୟଙ୍କର ଅଟେ।	ଖାଦ୍ୟ ବହୁତ ଭଲ ଏବଂ ସେମାନଙ୍କର କର୍ମଚାରୀ ଏବଂ ସେବା ସର୍ବୋତ୍ତମ ଅଟେ।	1	simplicity	odia
ମୋ ପ୍ଲେଟ୍ କୋଲ୍ ସ୍ଲା ର ଛୋଟ ପାତ୍ର ବ୍ୟତୀତ ପ୍ରାୟ ଅଧା ଖାଲି ଦେଖାଯାଉଥିଲା।	ମୋର ଥାଳି ଖାଦ୍ୟରେ ପରିପୂର୍ଣ୍ଣ ଥିଲା।	ଆମେ ଆଉ ଏହି ସ୍ଥାନକୁ ଆସିବୁ ନାହିଁ ।	ଆମେ ପୁନର୍ବାର ଏହି ସ୍ଥାନକୁ ଆସିବୁ ।	1	simplicity	odia
ମୁଁ ବର୍ତ୍ତମାନ ପର୍ଯ୍ୟନ୍ତ ସବୁଠାରୁ କଠୋର ବ୍ୟକ୍ତି ଅଟେ।	ମୁଁ ବର୍ତ୍ତମାନ ପର୍ଯ୍ୟନ୍ତ ସବୁଠାରୁ ଭଦ୍ର ବ୍ୟକ୍ତି ଅଟେ।	ସର୍ବପ୍ରଥମେ, ସେମାନଙ୍କର ଦେୟ ଅନ୍ୟ ସ୍ଥାନ ଅପେକ୍ଷା ଅଧିକ ଥିଲା ।	ସର୍ବପ୍ରଥମେ, ସେମାନଙ୍କର ଦେୟ ଠିକ୍ ଥିଲା ।	1	simplicity	odia
କେବଳ ସେତେବେଳେ ଆମର ୱେଟ୍ରେସ୍ ପାଣିରେ ପରିପୂର୍ଣ୍ଣ ଅନ୍ୟ ଏକ ଷ୍ଟିରୋଫାମ କପ୍ ସହିତ ଦେଖାଇଲେ।	ଆମର ୱେଟ୍ରେସ୍ ପାଣି ସହିତ ଶୀଘ୍ର ଦେଖାଇଲେ।	ସୁରକ୍ଷାକର୍ମୀ ଉପର ମହଲାକୁ ଆସନ୍ତି ଏବଂ ଆମ ଦ୍ୱାରରେ ପାଉଣ୍ଡ ଖୋଲିବାକୁ ଦାବି କରନ୍ତି।	ସିକ୍ୟୁରିଟି ଗାର୍ଡ ଉପର ମହଲାକୁ ଆସି ଆମ କବାଟ ବାଡେଇ ଭଦ୍ର ଭାବରେ ପଚାରିଲେ ଆମେ ଖୋଲି ପାରିବା କି?	1	simplicity	odia
ମୁଁ ବସି ବସି ମୋ ଆଦେଶକୁ ଅପେକ୍ଷା କରିବାକୁ ଗଲି।	ମୁଁ ବସି ବସି ଆଗ୍ରହର ସହିତ ମୋ ଅର୍ଡରକୁ ଅପେକ୍ଷା କଲି ।	ଏହା ସବୁ ମିଥ୍ୟା ପ୍ରଚାର ତେଣୁ ଯିବା ପୂର୍ବରୁ କଲ୍ କର!	ଏହି ଲୋକମାନେ ପ୍ରଚାରରେ ଯାହା କୁହନ୍ତି ତାହା କରନ୍ତି ।	1	simplicity	odia
ଏହା ଏତେ ଭଲ ନଥିଲା ଯେ ମୁଁ ସେଠାରୁ ବାହାରକୁ ଯିବାକୁ ଚାହୁଁଥିଲି।	ଏହା ଏତେ ଭଲ ଥିଲା ଯେ ମୁଁ ସେଠାରୁ ଯିବାକୁ ଚାହୁଁନଥିଲି।	ଏକମାତ୍ର କଳା ବିନ୍ସ ବହୁତ ଭଲ ଥିଲା।	ମେନୁରେ ଥିବା ସମସ୍ତ ଜିନିଷ କଳା ବିନ୍ସ ସହିତ ବହୁତ ଭଲ ଥିଲା।	1	simplicity	odia
ରାତିରେ ମୁଁ ବହୁତ ଅସୁସ୍ଥ ଥିଲି।	ରାତି ପରେ ମୁଁ ଭଲ ଅନୁଭବ କଲି।	ଦୂରରେ ରୁହ, ଏବଂ ଏହା ବଦଳରେ ପନିର କେକ୍ ପାଅ।	ଏହା ଯିବାକୁ ଏକ ଭଲ ସ୍ଥାନ ଥିଲା।	1	simplicity	odia
ସେମାନେ ଦୌଡ଼ନ୍ତି, ଦୌଡ଼ନ୍ତି ଏବଂ ସେମାନଙ୍କ ଗ୍ରାହକଙ୍କ ପ୍ରତି ଧ୍ୟାନ ଦିଅନ୍ତି ନାହିଁ।	ସେମାନେ ଗ୍ରାହକଙ୍କୁ ବହୁତ ଧ୍ୟାନ ଦିଅନ୍ତି।	ମୁଁ ଭୋକିଲା ଏବଂ ଅସନ୍ତୁଷ୍ଟ ଫେରିଲି, ଆଉ କେବେ ଆସିବି ନାହିଁ।	ମୁଁ ପୂର୍ଣ୍ଣ ଏବଂ ସନ୍ତୁଷ୍ଟ ହୋଇଗଲି, ପୁନର୍ବାର ପରିଦର୍ଶନ କରିବି।	1	simplicity	odia
ଯଦିଓ ଆମେ କ୍ରିମ୍ ପାନକେକ୍ ପସନ୍ଦ କରୁନାହୁଁ।	ଆମେ କ୍ରିମ୍ ପାନକେକ୍ ମଧ୍ୟ ଭଲପାଉଥିଲୁ।	ସେ ମୋର କଲ୍ ମଧ୍ୟ ଫେରାଇ ନାହାଁନ୍ତି।	ସେ ମୋର କଲ ଫେରାଇଲେ।	1	simplicity	odia
ଏଠାରେ ବିକ୍ରେତାମାନେ ଭୟଙ୍କର।	ବିକ୍ରେତାମାନେ ବହୁତ ଭଲ।	ପାର୍କିଂ: କୌଣସି ଚିହ୍ନ କିମ୍ବା କିଛି ନାହିଁ, ତେଣୁ ଆପଣଙ୍କୁ କେବଳ ଅନୁମାନ କରିବାକୁ ପଡିବ।	ପାର୍କିଂ: ଭଲ ସ୍ଥାନିତ ଚିହ୍ନ, ଅତି ସହଜ ପାର୍କିଂ ଅଭିଜ୍ଞତା।	1	simplicity	odia
ଏହା ବ୍ୟତୀତ, ମୁଁ ପ୍ରକୃତରେ ଜାଣି ନାହିଁ ଏହା ବିଷୟରେ କ’ଣ ଭଲ ଥିଲା।	ଏହା ବ୍ୟତୀତ, ମୁଁ ପ୍ରକୃତରେ ଜାଣେ ନାହିଁ ଏହା ବିଷୟରେ କ’ଣ ଖରାପ ଥିଲା।	ନା, ମୁଁ ଏକ ସ୍କଟ୍ସଡେଲ୍ କ୍ଲବରେ ନାହିଁ।	ଏହା ଏକ ଉତ୍ତମ କ୍ଲବ୍ ଥିଲା।	1	simplicity	odia
ଏହା ମୋ ଜୀବନରେ ସବୁଠାରୁ ଖରାପ ଗ୍ରୀକ୍ ଖାଦ୍ୟ ଅଟେ।	ଏହା ମୋ ଜୀବନରେ ସର୍ବଶ୍ରେଷ୍ଠ ଗ୍ରୀକ୍ ଖାଦ୍ୟ ଅଟେ ।	ଖାଦ୍ୟ ପାଇଁ, ତାହା କେବେ ନଥିଲା।	ଖାଦ୍ୟ ପାଇଁ, ଏହା ବହୁତ ଭଲ ଥିଲା।	1	simplicity	odia
"ତାଙ୍କର ଏକ ""ମାଗଣା ମିଠା"" ର ଅଫର ଆହୁରି ଖରାପ ଥିଲା।"	"ତାଙ୍କର ଏକ ""ମାଗଣା ମିଠା"" ର ଅଫର୍ ଅଧିକ ପ୍ରଶଂସା କରାଯାଇଥିଲା।"	ଯଦି ସମ୍ଭବ ତେବେ ଏଡାନ୍ତୁ।	ଯାହା ହେଉନା କାହିଁକି ଏଠାକୁ ଯାଅ।	1	simplicity	odia
ଅଶୁଭ ସଙ୍କେତ ଯୋଗୁ କଠିନ ହୋଇଥିଲେ ମଧ୍ୟ ସ୍ଥାନ ମିଳିଗଲା ।	ସହଜରେ ସ୍ଥାନ ମିଳିଗଲା ।	ନା କଲ୍, ନା କିଛି	ସେମାନେ ସାହାଯ୍ୟ କରିବାକୁ ଡାକିଲେ।	1	simplicity	odia
ଅତ୍ୟଧିକ ଥଣ୍ଡା ହେତୁ ଗୋଟିଏ ଏଣ୍ଟ୍ରି ଫେରାଇବାକୁ ପଡିଲା।	ପ୍ରତ୍ୟେକ ଏଣ୍ଟ୍ରି ସିଦ୍ଧ ହେଲା।	ଯେତେବେଳେ ମୁଁ ଏକ ଡଜନେ ବ୍ୟାଗେଲ କିଣିବି ତୁମେ ମୋତେ କ’ଣ ଚାର୍ଜ କରିବାକୁ ଯାଉଛ?	ଯେତେବେଳେ ମୁଁ ଏକ ଡଜନେ ବ୍ୟାଗେଲ କ୍ରୟ କରେ ତୁମେ ନିଶ୍ଚିତ ଭାବରେ ମୋତେ ଚାର୍ଜ କରିବାକୁ ଯାଉଛ।	1	simplicity	odia
କିନ୍ତୁ ପ୍ରକୃତରେ ଯାହା ଆସିଥିଲା ସେଥିରେ ବହୁତ ନିରାଶ ହେବାକୁ ପଡୁଥିଲା।	ଯାହା ଆସିଲା ସେଥିରେ ବହୁତ ଖୁସି ଥିଲା ।	ମୁଁ କୌଣସି ପ୍ରତିକ୍ରିୟା ବିନା ବାରମ୍ବାର କଲ କରିବାକୁ ଚେଷ୍ଟା କଲି।	ମୁଁ ଫୋନ୍ କରି ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପାଇଲି।	1	simplicity	odia
ମାଲିକ: ବହୁତ ଅଭଦ୍ର ବ୍ୟକ୍ତି।	ମାଲିକ: ଜଣେ ବନ୍ଧୁ ବ୍ୟକ୍ତି।	ବୋଧହୁଏ ବିନା ମୂଲ୍ୟରେ ରୁଟି ଦିଆଯିବା ଉଚିତ୍।	ବିନା ମୂଲ୍ୟରେ ରୁଟି ଦିଆଯାଉଥିଲା।	1	simplicity	odia
ତାଙ୍କର ଅଣ୍ଡା ସାଣ୍ଡୱିଚ୍ ପାଦ ପରି ଦୁର୍ଗନ୍ଧିତ ଏବଂ ପତଳା।	ତାଙ୍କର ଅଣ୍ଡା ସାଣ୍ଡୱିଚ୍ ସୁଗନ୍ଧିତ ଏବଂ ଆକାରକୁ ମୁଁ ପସନ୍ଦ କରେ।	ଏହା ଭୟଙ୍କର ନୁହେଁ, କିନ୍ତୁ ଏହା ମଧ୍ୟ ବହୁତ ଭଲ ନୁହେଁ।	ଏହା ଉପଯୁକ୍ତ ନୁହେଁ, କିନ୍ତୁ ଏହା ବହୁତ ଭଲ।	1	simplicity	odia
ସାମ୍ନା ଡେସ୍କରେ ଥିବା ଲେଡି ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ନଥିଲେ ।	ସାମ୍ନା ଡେସ୍କରେ ଥିବା ଲେଡି ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଥିଲେ।	ମହିଳା ଜଣକ କ୍ଷମା ମାଗିଲେ ନାହିଁ।	ମହିଳା ଜଣକ ଆନ୍ତରିକତାର ସହ କ୍ଷମା ମାଗିଲେ।	1	simplicity	odia
ଯେତେବେଳେ ଏହା ଆସିଲା ଆମେ ଏହାକୁ ପୁନର୍ବାର ଫେରାଇବା ଉଚିତ୍ ।	ଯେତେବେଳେ ଏହା ଆସିଲା ଆମେ ବହୁତ ଖୁସି ହେଲୁ।	ତାଜାକି ସସ୍ ଏଥିରେ ଅତ୍ୟଧିକ ଡିଲ୍ ଥିଲା ।	ତାଜାକି ସସ୍ ରେ ସଠିକ୍ ପରିମାଣର ଡିଲ୍ ଥିଲା ।	1	simplicity	odia
ଭଲ ଡେଲି ଖାଦ୍ୟ କ’ଣ ସେମାନେ ମଧ୍ୟ ଭୁଲିଯାଇଛନ୍ତି।	ସେମାନେ ଜାଣନ୍ତି ଭଲ ଡେଲି ଖାଦ୍ୟ କ’ଣ।	ଆପଣ ରୂପ ଉପରେ ଆଧାର କରି ଲୋକମାନଙ୍କର ବିଚାର କରିବା ଉଚିତ୍ ।	ଆପଣ ସେମାନଙ୍କ ଚରିତ୍ର ଉପରେ ଆଧାର କରି ଲୋକମାନଙ୍କର ବିଚାର କରିପାରିବେ।	1	simplicity	odia
ମୋର ସମୟ ଏବଂ ସେମାନଙ୍କର କ’ଣ ଅପଚୟ।	ମୋ ସମୟର କି ଅଦ୍ଭୁତ ବ୍ୟବହାର।	ଆମେ ଆଶ୍ଚର୍ଯ୍ୟ ହୋଇ ସେଠାରେ ଠିଆ ହେଲୁ, କାରଣ ଆମେ ଏହା କେବେ ଆଶା କରିନଥିଲୁ।	ଆମେ ସେଠାରେ ଥିବା ପ୍ରତ୍ୟେକ ମୁହୂର୍ତ୍ତକୁ ଭଲପାଇଥିଲୁ।	1	simplicity	odia
ନା, ଆସନ୍ତାକାଲି ଆମେ ଏକ ଟୁର୍ନାମେଣ୍ଟ କରିବାକୁ ଯାଉଛୁ।	ହଁ, ଆସନ୍ତାକାଲି ଆମେ ଏକ ଟୁର୍ନାମେଣ୍ଟ କରିବାକୁ ଯାଉଛୁ।	ତେଣୁ ଅନ୍ୟ ସମସ୍ତେ ବସି ସେମାନଙ୍କର ଅପେକ୍ଷା କରୁଥିବା ସମୟରେ ଜଣେ ବ୍ୟକ୍ତି ଖାଇବେ।	ସମସ୍ତେ ଏକାଠି ଖାଇଲେ।	1	simplicity	odia
ଜଣେ ଆରିଜୋନା ମୂଳ ବାସିନ୍ଦା ଭାବରେ, ମୁଁ ବର୍ଷ ବର୍ଷ ଧରି ଇମ୍ପ୍ରୋଭ୍ କୁ ଯାଉଛି।	ଜଣେ ଆରିଜୋନା ମୂଳ ବାସିନ୍ଦା ଭାବରେ, ମୁଁ ଖୁସିରେ ବର୍ଷ ବର୍ଷ ଧରି ଇମ୍ପ୍ରୋଭ୍ କୁ ଯାଉଛି।	ମୁଁ ଆଉ ସେଠାକୁ ଯିବି ନାହିଁ।	ମୁଁ ପୁଣି ସେଠାକୁ ଯିବି।	1	simplicity	odia
ସେ ସେଠାରେ ଖୁସି ନଥିଲେ।	ସେ ସେଠାରେ ଖୁସି ଥିବା ଦେଖିବାକୁ ମିଳିଥିଲା।	ମିସୋ ସୁପ୍ ଏବଂ ଏକ ଛୋଟ ସାଲାଡ୍ ଚାର୍ଜରେ ଅନ୍ତର୍ଭୁକ୍ତ ଥିଲା।	ଖୁସିର କଥା, ମିସୋ ସୁପ୍ ଏବଂ ଏକ ଛୋଟ ସାଲାଡ୍ ଚାର୍ଜରେ ଅନ୍ତର୍ଭୂକ୍ତ କରାଯାଇ ନାହିଁ।	1	simplicity	odia
ଏହା ପୁରୁଣାଠାରୁ ନିରାଶାଜନକ।	ଏହ ପୁରୁଣାଠାରୁ ସନ୍ତୁଷ୍ଟ।	ଯେତେବେଳେ ମୁଁ ଶେଷରେ ସେଠାରେ ଥିଲି, ମୁଁ ବହୁତ ନିରାଶ ହୋଇଥିଲି ।	ଯେତେବେଳେ ମୁଁ ଶେଷରେ ସେଠାରେ ଥିଲି, ମୁଁ ବହୁତ ଉତ୍ସାହିତ ଥିଲି ।	1	simplicity	odia
ଖାଦ୍ୟ ମଧ୍ୟମ ଧରଣର ଥିଲା, ବହୁତ ତେଲିଆ ଏବଂ ଭଲ ରନ୍ଧା ହୋଇନଥିଲା।	ଖାଦ୍ୟ ବହୁତ ଭଲ ଥିଲା, ଅତ୍ୟଧିକ ତେଲିଆ ନୁହେଁ ଏବଂ ଭଲ ରନ୍ଧା।	ମୁଁ ଶୁଣିଛି ନୂତନ ମାଲିକ ଖରାପ, କିନ୍ତୁ ମୁଁ ସବିଶେଷ ତଥ୍ୟ ଜାଣି ନାହିଁ।	ମୁଁ ଶୁଣିଛି - ନୂତନ ମାଲିକ ବହୁତ ଭଲ, କିନ୍ତୁ ମୁଁ ସବିଶେଷ ତଥ୍ୟ ଜାଣି ନାହିଁ।	1	simplicity	odia
ଏହି ମହିଳା ସେହି ମନୋଭାବ ସହିତ ସେବା ଶିଳ୍ପରେ ରହିବା ଉଚିତ୍ ନୁହେଁ।	ଏହି ମହିଳା ବିଶେଷ ଭାବରେ ସେହି ମହାନ ମନୋଭାବ ସହିତ ସେବା ଶିଳ୍ପରେ ସମ୍ପୃକ୍ତ।	ମୋ ପାଇଁ କିନ୍ତୁ ଗ୍ରାହକ ସେବା ସବୁ ନଷ୍ଟ କରିଦିଏ।	ଗ୍ରାହକ ସେବା ମୋ ପାଇଁ ଭଲ ଥିଲା।	1	simplicity	odia
କିଏ ଜାଣେ, ଏହା ହୋଇଥାଇପାରେ ।	ଏହା ପ୍ରକୃତରେ ଥିଲା ।	ଦୁଃଖର ବିଷୟ, ଆମେ ଏହି ଦୀର୍ଘ ପ୍ରତିଷ୍ଠିତ ରେଷ୍ଟୁରାଣ୍ଟକୁ ଅନେକ ଥର ଯାଇଛୁ।	ସୌଭାଗ୍ୟବଶତ, ଆମେ ଏହି ଦୀର୍ଘ ପ୍ରତିଷ୍ଠିତ ରେଷ୍ଟୁରାଣ୍ଟକୁ ଅନେକ ଥର ଯାଇଛୁ ।	1	simplicity	odia
ଯଦି ଏହା ଅତ୍ୟଧିକ ଗରମ ହୋଇନଥାନ୍ତା, ତେବେ ଏହା କେବଳ ଅସୁବିଧାଜନକ ହୋଇଥାନ୍ତା ।	ପ୍ରତିଷ୍ଠାର ଉପଯୁକ୍ତ ସ୍ୱଭାବ ଥିଲା।	ବର୍ତ୍ତମାନ ଖାଦ୍ୟ: ଖରାପ ନୁହେଁ, କିନ୍ତୁ ବେଶୀ ଭଲ ବି ନୁହେଁ।	ବର୍ତ୍ତମାନ ଖାଦ୍ୟ: ଭଲ, ହାରାହାରି ଠାରୁ ଅଧିକ ।	1	simplicity	odia
