anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
ओखनी एकर आगे बला हिस्सा के लाबऽ नऽ हे आउ बड़ी मददगार नऽ होबऽ हे।	ओखनी एकर आगे बला हिस्सा के लाबऽ हे आउ बड़ी मददगार होबऽ हे।	सबसे खराब अपरमानिक चाइनीज खाना!	सबसे सबादिस्ट परमानिक चाइनीज खाना!	1	simplicity	magahi
दुख के बात हे कि उहाँ जगहिया छोटा रहऽ हई।	हलाकि उहाँ जगह छोटा रहऽ हई।	दाम बड़ी जादे हई आउ एकर लाइक नऽ हई।	दाम तनी जादे हई लेकिन ठीक हई।	1	simplicity	magahi
हमनी दु सप्ताह पहिले किराया के ट्रक ई जगहिया पे छोड़ल नऽ चाहली।	हमनी दु सप्ताह पहिले अपन किराया के ट्रक ई जगहिया पे छोड़ली हल।	बिना आटा बला चॉकलेट केक हमरा दिया अब तक के खाएल गेल खराब मिठाई में से एक हे ।	बिना आटा बला चॉकलेट केक हमरा दिया अब तक खाएल गेल सबसे बढ़ियाँ मिठाइ में से एक हल।	1	simplicity	magahi
खराब समय बितैली आउ ओखनी के रेस्टोरेंट में खनमा बड़ी खराब हल!	बढ़ियाँ मजा आएल आउ ओखानी के रेस्टोरेंट के खाना बड़ी बढ़ियाँ हल!	कोई धन्यबाद नऽ देबी लोगन के खराब बेबहार करे ला!	बढ़ियाँ बेबहार करे ला धन्यबाद देबि लोग!	1	simplicity	magahi
हम आउ हमर मर्दाना इहाँ अपन तीसरा वर्षगांठ के मजा नऽ लेलि।	हम आउ हमर मर्दाना इहाँ अपन तीसरा वर्षगांठ के आनंद लेलि।	रोमांटिक डिनर करे ला बड़ी खराब जगह!	रोमांटिक डिनर करे ला बढ़ियाँ जगह!	1	simplicity	magahi
हम एखनी के सुगंध बला कॉफी से नफरत करऽ हि।	हम एखनी के सुगंध बला कॉफी बड़ी पसंद करऽ हि।	रिक सबसे मतलबी आदमी हल!	रिक सही मे एगो अच्छा लइका हई!	1	simplicity	magahi
नऽ, धन्यवाद अमांडा, हम बापस नऽ आएम!	धन्यवाद अमांडा, हम बापस आएम!	ई बड़ी प्यारा आउ बिचित्र नऽ हल!	ई बड़ी प्यारा आउ बड़ी बिचित्र हल!	1	simplicity	magahi
आउ सब दूसर थाई जगहिया के तुलना में ई तनी कम लगऽ हई।	आउ सब दूसर थाई जगहिया के तुलना में ई थोड़ा जादे बड़िया लगऽ हे ।	खाना के दाम बड़ी जादे हल ।	खाना बड़ी बढ़ियाँ आउ सही दाम पर।	1	simplicity	magahi
ओखनी हमेसा खराब काम करीत हे।	ओखनी हर घड़ी अच्छा काम करीत हे।	नदी के बाद हमेसा खराब हे।	नदी के बाद भी हमेसा अच्छा होबऽ हे।	1	simplicity	magahi
हिस्सबअन आउ दाम सबीकार करे जोग नऽ हल!	हिस्सबअन आउ दाम बड़ी बढ़ियाँ हल!	बड़ी खराब कहना , थरीबा एकोगो ला परेआपत नऽ हल।	अच्छा खाना, एगो थारी बड़ी चलल।	1	simplicity	magahi
हम इहाँ कै बार अईली हे आउ हर बार खराब लगल हे।	हां इहाँ कै बार अईली हे आउ हर बार बड़ी अच्छा रहल हे।	एकदम खराब खाना, खराब दाम, आउ एगो छद्म मैक्सिकन कैंटीन बाइब।	बढ़ियाँ खाना, कम दाम, आउ एगो परमानिक मैक्सिकन कैंटीन बाइब।	1	simplicity	magahi
हरीयर मिचाई के चिमिस खराब हे ।	हरीयर मिचाई के चिमिस बढ़ियाँ हे।	ऐज में रहे से सबसे बढ़िका उजरका पिज्जा के घरे लाबे के चक्कर में ई ठंडा हो गेल।	ऐज में रहे से सबसे बढ़िका उजरका पिज्जा घरे ले ऐली।	1	simplicity	magahi
बीयर पीए के उबाऊ जगह ।	बीयर पीए ला बढ़ियाँ जगह।	ई बड़ी खरबो हल!	ई बड़ी बढ़ियाँ भी हलई!	1	simplicity	magahi
धीमा, दोस्त जइसन नऽ आउ ईमानदारि बला सर्बीस नऽ ।	तेज, मैत्रीपूर्न आउ ईमानदार सर्बीस ।	रोटिया निश्चित रूप से चक्की के बनल हे आउ हम एकरा खा नऽ सकलि ।	रोटिया निश्चित रूप से घर के बनल हे आउ हम सायद एकरा पूरा दिन खा सकऽ हि।	1	simplicity	magahi
कोई मिलनसार नऽ हल आउ नऽ मददगार।	सब कोई मिलनसार आउ जानकार हे।	हे भगवान, हम सही में पेई वेई पसंद नऽ करी।	भगबान, हमरा पेई बेई बड़ी पसंद हे।	1	simplicity	magahi
दम्मा कुछ जादही हे।	दम्मा सस्ता आउ उचित दुनों हे।	हमनी के खास रात के भयाबह बनाबे ला धन्यबाद ।	हमनी के खास रात के यादगार बनाबे ला धन्यबाद।	1	simplicity	magahi
क्रू बड़ी मतलबी आउ अप्रिय हल ।	क्रू बड़ी मिलनसार आउ मिलाके चले बला हल।	ई जगहिया एकदम भयानक हे।	ई जगहिया अभीओ रोमांचित करऽ हे।	1	simplicity	magahi
ई जगहिया में सबसे बढ़ियाँ खाना नऽ मिले ।	ई जगहिया पर कुछ बड़ी बढ़ियाँ खाना मिलऽ हे।	दोस्तपूर्न आउ सोआगत जोग नऽ रहल खराब महौल आउ खान जोरे।	दोस्तपूर्न आउ स्वागत जोग मजेदार महौल आउ बढ़ियाँ खाना।	1	simplicity	magahi
हम ओखनी के स्टार डिजाइन संग्रह के बर्दास्त नऽ करऽ सकऽ हि।	हम ओखनी के स्टार डिजाइन के संग्रह के बड़ी पसंद करऽ हि।	ई अब तक के खाएल हमर सबसे खराब पिज्जा हे।	ई अब तक के हमर पसंदीदा पिज्जा हे।	1	simplicity	magahi
हम अहि टूनमा के अनुसंसा नऽ करम।	हम अहि टूना के बड़ी अनुसंसा करऽ हि।	बारटेंडर हमरा पनिगर मार्टिनी देलक!	बारटेंडर बढ़ियाँ बढ़ियाँ गंदा मार्टिनी बनैलक!	1	simplicity	magahi
सबसे खराब चिकन परमेसन जे हम अब तक खैली हे।	सबसे अच्छा चिकन परमेसन जे हम अब तक खैली हे।	हमर परिचारिका बड़ी खराब आउ धीमा हल, आउ सर्बीस आस-पास जइसन नऽ हल।	सर्बीस उत्कृष्ट हल आउ हमर परिचारिका बड़ी बढ़ियाँ आउ मददगार हल।	1	simplicity	magahi
ओह सुसी की, हम तोरा से केतना नफरत करऽ हि!	ओह सुसी की, हम तोरा से केतना प्यार करऽ हि!	हमर सायद अब तक के सबसे खराब रेस्टोरेंट अनुभौ में से एक हल ।	हमरा सायद अब तक के सबसे बढ़ियाँ रेस्टोरेंट अनुभौ में से एगो अनुभौ होएल।	1	simplicity	magahi
ई जगहिया के पसंद नऽ करऽ हि आउ इहाँ बापिस नऽ आएम।	ई जगहिया के बड़ी पसंद करऽ हि आउ इहाँ आबित रहम।	तोरा ओखनी के धूर्त सलाह आउ यात्रा के ज्ञान के कमी से कोई मदद नऽ मिलतो!	तोरा ओखनी के मित्रतापूर्न सलाह आउ यात्रा के ज्ञान से मदद मिलतो!	1	simplicity	magahi
हमनी के बारटेंडर एरिक हमर आउ हमर मंगेतर के बड़ी बढ़ियाँ देख रेख नऽ कैलक।	हमनी के बारटेंडर एरिक हमर मंगेतर आउ हमर बड़ी बढ़ियाँ से ख्याल रखलक।	बड़ी खराब सजाबट आउ सर्बीस।	सुंदर सजावट आउ बढ़ियाँ सेबाा.	1	simplicity	magahi
टीवी पर गेम देखे आउ अदमी सब से मिले के हल्ला-गुल्ला बला जगह।	टीवी पर गेम देखे आउ अदमी सब से मिले के मजेदार जगह।	ओखनी नऽ तो मददगार आउ नऽ तो मिलनसार हल।	ओखनी बड़ी मिलनसार आउ क्षमा मांगे बला हल।	1	simplicity	magahi
ई एक समान से न होबे आउ कर्मचारीअन हमेसा खराब ब्यबहार करऽ हे।	ई एक समान हे आउ कर्मचारीअन सब हमेसा दोस्त जइसन करऽ हे।	सर्बीस हर घड़ी खराब रहल हे।	सर्बीस हर घड़ी बड़ी बढ़ियाँ रहल हे।	1	simplicity	magahi
परतीक्षा करमचारी दोस्ताना ब्यबहार बला नऽ हे आउ नऽ हीं आकर्सक हे !	परतीक्षा करमचारी बड़ी आकर्सक आउ मिलनसार हे!	बड़ी दिन से कोई नया आइटम मेनू में नऽ जोड़ल गेल हे।	हमरा पिछला बार आबे के बाद से ओखनी मेनू में कुछ नया आइटम जोड़लन हे।	1	simplicity	magahi
नास्ता खाय इहां ऐली आउ ई अब तक के सबसे खराब निरनय हल।	नास्ता लेबे इहां ऐली आउ ई अब तक के सबसे अच्छा निरनय हल।	उ सब बड़ी खराब हल , बड़ी चिकन आउ हल्का नऽ हल।	उ सब बड़ी बढ़ियाँ हल, बड़ी चिकन न हल लेकिन रोएंदार आउ हल्का हल।	1	simplicity	magahi
ई जगहिया अभीओ बढ़ियाँ नऽ हे, इहाँ तक कि जब तू बाहर बैठऽ सकऽ हऽ।	ई जगहिया बड़ी बढ़ियाँ हे जब तू सही में बाहर बैठऽ सकऽ हऽ।	यहाँ नऽ जो, तू एकरा पसंद नऽ करमे ।	यहाँ जो, तोरा ई पसंद आएत।	1	simplicity	magahi
इहाँ के खाना खराब हे।	इहाँ के खाना सबादिष्ट हे।	अइसन लगऽ हे कि मलिकबा हमनी के याद नऽ रख पैलक आउ बड़ी खराब ढंग से बात कैलक!	मालिक हमनी के जानऽ हथ आउ हमनी जोरे बड़ी अच्छा से मिलऽ हथ!	1	simplicity	magahi
कम पढल-लिखल दाँत के डाक्टर आउ कर्मचारी!	बढ़ियाँ जानकार दाँत के डाक्टर आउ कर्मचारी!	सहर में सबसे खराब बार.	सहर में सबसे अच्छा बार.	1	simplicity	magahi
उ सही नऽ हलई आउ ई सबाद खराब कैलकई।	उ अइलई काहेकि उ सब बड़ी सबादिस्ट हलई।	परिवार भीर बड़ी कम संपत्ति हल आउ हमर कहे के मतलब हे एकदम खराब खाना बला छोटे गो रेस्टोरेंट ।	परिवार भीर बड़ी कम संपत्ति हल आउ हमर कहे के मतलब हे कि छोटे गो रेस्टोरेंट बढ़ियाँ खाना जोरे।	1	simplicity	magahi
अपन परिवार के इहाँ ले जाए में मजा नऽ आबे , हमेसा बासी समुद्री खाना रहऽ हे ।	हमेसा अपन परिवार के ताजा समुद्री खाना ला यहाँ लेके आबे में मजा आबऽ हे।	अगर तू फिनिक्स क्षेत्र में हऽ तऽ निश्चित रूप से टाल दऽ।	अगर तोरा भीर फोनिक्स क्षेत्र में समय हओ तऽ निश्चित रूप से एकरा जरूर करे के चाहि।	1	simplicity	magahi
ई जगहिया पर सालों से बड़ी खराब सुसी बनित हे।	ई जगहिया पर सालों से बढ़ियाँ सुसी आउ सासीमा बनित हे।	ईस्ट चांडलर में ई खराब पिज्जा, सलाद आउ पास्ता के बड़ी खराब जगह।	ईस्ट चांडलर में ई प्यारा सा छोटे गो पिज्जा, सलाद आउ पास्ता के जगह बड़ी अच्छा हे।	1	simplicity	magahi
करमचारी बड़ी खराब आउ धीरे काम करे बला हल ।	करमचारी बड़ी मिलनसार आउ अच्छा से काम करे बला हे।	ई बड़ी महंगा हल आउ ओखनी खराब गाना के बीडियो बजैलक।	ई बड़ी सस्ता हल आउ ओखनी बढ़ियाँ गाना के बीडियो बजैलक।	1	simplicity	magahi
जब हम पहिला बार ऐली,तऽ हमरा पता हल कि हम बस निकलल चाहली।	पहिला बार हम अंदर ऐली, हमरा पता हल कि हम बस कुछ नया चाहित हि ।	ओखनी मालिस करे बला अरामदायक कुर्सि नऽ रखले हे आउ सब मैनीक्योर स्टेसन गंदा हे।	ओखनी बड़का गो मालिस करे बला कुर्सि रखले हे आउ सब मैनीक्योर स्टेसन बड़ी साफ हे।	1	simplicity	magahi
हम बड़ी दुखी हि आउ निश्चित रूप से आगे के सेबा ला फिर नऽ जाएम।	हम बड़ी खुस हि आउ निश्चित रूप से आगे के सर्बीस ला फिर जाएम।	ओह हम अपन बैंड गीक अब कभी बापस नऽ पा सकऽ हे!	ओह हमर अपन बैंड गीक अब बापस मिल गेल हे!	1	simplicity	magahi
उ सबसे खराब काम कैलकई।	उ सबसे असाधरन काम कैलकई।	चटनी जोरे एगो समान्य जाइरो सैंडबिज ... बड़ी खराब ।	ओखनी के चटनी जोरे समान्य जाइरो सैंडबिच खैली ... बड़ी बढ़ियाँ।	1	simplicity	magahi
ब्रिटनी हमर पुराना तरह से बाल काटकई आउ हमरा बर्बाद कर देलकई।	ब्रिटनी हमर नया तरह के बला काटकई आउ हमरा पूरा तरह से बदल देलकई।	अगर तु बदलल होके निकलल चाहऽ हऽ तऽ ई जगहिया से बच !	अगर तु बदलल होके निकलल चाहऽ हऽ तऽ ई तोर जगह हे!	1	simplicity	magahi
खराब करमचारी दिया खराब सर्बीस ।	करमचरियन दिया बड़ी बढ़ियाँ सर्बीस ।	लेकिन ई निश्चित रूप से इंतजार के योग्य नऽ हे।	लेकिन निश्चित रूप से ई इंतजार के योग्य हे।	1	simplicity	magahi
हम जरूरी से ओखनी के मौका नऽ देबे के सिफारिस करबई।	हम जरूरी से ओखनी के एगो चांस देबे के सिफारिस करबई।	ई लोग एकदम घटिया, बईमान आउ नासमझदार हे ।	ई सब लोग बड़ी ऊपर के चीज हे हथ, ईमानदार आउ बहुते समझदार।	1	simplicity	magahi
स्कॉट्सडेल के अपन हाल के यात्रा में हम सबसे खराब नास्ता कैलि।	स्कॉट्सडेल के अपन हाल के यात्रा में हम सबसे बढ़ियाँ नास्ता कैलि।	स्कॉट्सडेल में ई एगो जगह हे जहां कैज़ुअल ड्रेस नऽ चलऽ हे ।	स्कॉट्सडेल में ई एगो जगह हे जहां कैज़ुअल ड्रेस चलऽ हे ।	1	simplicity	magahi
आउ फेटुकाइन अल्फ्रेडो आसा के अनुरूप नऽ हल!	आउ फेटुकाइन अल्फ्रेडो एक दम से सबादिष्ट हल!	दुबारा कभी नऽ जाएम।	जरूर से आएम अगला बार जब हम सहर आएम।	1	simplicity	magahi
ई एतना दाम के नऽ हलई।	एकर एतना दाम तो हलई।	अइसन नऽ हे कि हम फिर से खाएम!	निश्चित रूप से हम फिर से कुछो खाएम!	1	simplicity	magahi
लईकियन नऽ तो दोस्त जइसन आउ नऽ हि बढ़ियाँ हे, आउ तनि घमंडी भी हे।	लईकियन देखे में बड़ी बढ़ियाँ आउ मिलनसार हे, एकदमे घमंडी नऽ।	बड़ी खराब सौदा आउ दोस्त जइसन बेबहार नऽ करे बला करमचारी ।	बड़ी बढ़ियाँ सौदा आउ बड़ी बढ़ियाँ दोस्ताना करमचारी ।	1	simplicity	magahi
भीड़-भाड़ा बला समय में रसोई देखे में मजा नऽ हे।	भीड़-भाड़ा बला समय में रसोई देखे में मजा हे।	मारिनारा चटनी के कोई सबाद नऽ हल।	मारिनारा सॉस बड़ी सबादिस्ट हे।	1	simplicity	magahi
उबाऊ महौल, खराब खाना।	अनौपचारिक महौल, बढ़ियाँ खाना।	सर्बीस खराब हल, आउ खाना महंगा आउ उ लाइक नऽ हल।	सर्बीस बड़ी अच्छा हल, खाना सबादिस्ट हल आउ दाम एकदम सही हल।	1	simplicity	magahi
हम लंच ला रुकली, दारू के लिस्ट अच्छा नऽ हल आउ नऽ हि सर्बीस ।	लंच ला रुकली, अच्छा दारू के लिस्ट,अच्छा सर्बीस ।	हे भगबान कार्ल्सबैड टैबर्न बड़ी खराब हे!	हे भगवान ! कार्ल्सबैड टैबर्न अद्भुत हे!	1	simplicity	magahi
हमर खाना निरासाजनक आउ बेसबाद हल।	हमर खाना बड़ी संतोसजनक आउ सबादिष्ट हल।	आउ सब अनुभौ बेकार रहल।	आउ सब अनुभौ सकारात्मक रहल।	1	simplicity	magahi
ओखनी के खाना आउ ओखनी के जुनून से नफरत करऽ हि ।	ओखनी के खाना आउ ओखनी के जुनून से प्यार करऽ हि।	जगहियाँ बड़ी खराब आउ दाम भयानक हे।	कूपन रहे चाहे नऽ, ई जगहियाँ जादे बढ़ियाँ हे आउ दाम बड़ी अच्छा हे।	1	simplicity	magahi
मुस्किल दिन के बाद कुछ बियर पिये ला एगो बढ़ियाँ जगह नऽ हे।	मुस्किल दिन के बाद कुछ बियर पिये ला एगो बढ़ियाँ छोटा जगह हे।	हम बैगेल ब्रेकफास्ट सैंडबिच ले लि आउ ई ओतना बढ़ियाँ नऽ हल!	हमरा बैगेल नस्ता सैंडविच मिलल आउ ई बढ़ियाँ सबादिष्ट हल!	1	simplicity	magahi
हमरा भीर जे चिकन चिमी हल उ एक दम से बड़ी खराब हल!	हमरा भीर जे चिकन चिमी हल उ एक दम से बड़ी बढ़ियाँ हल!	एकर अलाबा, इ बड़ी खराब हे !	एकरा छोड़ के, ई बड़ी बढ़ियाँ हे!	1	simplicity	magahi
कैल्जोन खराब हई आउ ओखनी भीर जे लंच स्पेसल हे ओहु बड़ी खराब हे।	कैल्जोन बढ़ियाँ हे आउ ओखनी भीर जे लंच सपेसल हे ओहु उत्तम हे।	हम इम्पैक्ट ऑटो बॉडी से बचे के सलाह दे हि ।	हम इम्पैक्ट ऑटो बॉडी के सलाह दे हि ।	1	simplicity	magahi
इहाँ पर के अदमियन बड़ी अच्छा आउ मददगार नऽ हई।	इहाँ के लइकन बड़ी अच्छा आउ मददगार हई।	हम अपन सबसे अच्छा दोस्त जोरे समय बिताबल चाहली लेकिन खराब दारू आउ खाना से परेसान कैल गेल।	हम अपन सबसे अच्छा दोस्तबअन जोरे समय बितैली आउ बढ़ियाँ दारू आउ खाना के मजा लेली।	1	simplicity	magahi
हमनी के नदी पर बिताबला दिन बड़ी खराब हल बापस जाएल नऽ चाह हि!	हमनी नदी पर बिताबला दिन बड़ी पसंद कैलि हल आउ फिर से जायके के इंतजार नऽ कर सकऽ हि!	ई बड़ी बेकार छोटे गो जगह हे ।	ई अराम करे आउ खुस होबे ला छोटे गो बढ़ियाँ जगह हे।	1	simplicity	magahi
खराब मरम्मत करे ला धन्यबाद ।	बढ़ियाँ मरम्मत ला धन्यवाद।	इहाँ के सुसी खराब हे आउ हम खीरा बला सलाद पसंद नऽ कैलि ।	इहाँ के सुसी बढ़ियाँ हई आउ हमरा खीरबा बला सलाद बड़ी पसंद हे।	1	simplicity	magahi
