anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
ਮੀਨੂ ਬਹੁਤ ਸੀਮਤ, ਗੈਰ-ਸਿਹਤਮੰਦ ਅਤੇ ਬੇ-ਸਵਾਦਾ ਹੈ।	ਮੀਨੂ ਬਹੁਤ ਸਧਾਰਨ, ਸਿਹਤਮੰਦ ਅਤੇ ਸਵਾਦ ਹੈ।	ਹਰ ਕੋਈ ਜੋ ਉਥੇ ਕੰਮ ਕਰਦਾ ਹੈ ਹਮੇਸ਼ਾ ਗੁੱਸੇ ਵਿੱਚ ਅਤੇ ਦੋਸਤਾਨਾ ਨਹੀਂ ਹੁੰਦਾ ਹੈ।	ਹਰ ਕੋਈ ਜੋ ਉਥੇ ਕੰਮ ਕਰਦਾ ਹੈ ਉਹ ਹਮੇਸ਼ਾਂ ਬਹੁਤ ਖੁਸ਼ ਅਤੇ ਦੋਸਤਾਨਾ ਹੁੰਦਾ ਹੈ।	1	simplicity	punjabi
ਆਪਣੇ ਪਰਿਵਾਰ ਨੂੰ ਇੱਥੇ ਹਮੇਸ਼ਾ ਲਿਆਉਣਾ ਪਸੰਦ ਕਰਦਾ ਹਾਂ, ਬੇਹਾ ਸੀ ਫ਼ੂਡ 	ਆਪਣੇ ਪਰਿਵਾਰ ਨੂੰ ਇੱਥੇ ਹਮੇਸ਼ਾ ਲਿਆਉਣਾ ਪਸੰਦ ਕਰਦਾ ਹਾਂ, ਸਭ ਤੋਂ ਤਾਜ਼ਾ ਸੀ ਫ਼ੂਡ	ਕੈਲਜ਼ੋਨ ਬੇਕਾਰ ਹਨ ਅਤੇ ਉਨ੍ਹਾਂ ਕੋਲ ਲੰਚ ਸਪੈਸ਼ਲ ਬੇਕਾਰ ਹਨ।	ਕੈਲਜ਼ੋਨ ਸ਼ਾਨਦਾਰ ਹਨ ਅਤੇ ਉਨ੍ਹਾਂ ਕੋਲ ਲੰਚ ਸਪੇਸ਼ਲ ਇਕਦਮ ਸਹੀ ਹਨ।	1	simplicity	punjabi
ਮੈਨੂੰ ਇੱਕ ਬੈਗਲ ਬ੍ਰੇਕਫਾਸਟ ਸੈਂਡਵਿਚ ਮਿਲਿਆ, ਇਹ ਚੰਗਾ ਨਹੀਂ ਸੀ।	ਮੈਨੂੰ ਇੱਕ ਬੈਗਲ ਬ੍ਰੇਕਫਾਸਟ ਸੈਂਡਵਿਚ ਮਿਲਿਆ ਅਤੇ ਇਹ ਸੁਆਦ ਸੀ!	ਬਿਸਕੁਟ ਅਤੇ ਗ੍ਰੈਵੀ ਇੱਥੇ ਬਹੁਤ ਮਾੜੇ ਚੀਜ਼ਾਂ ਹਨ।	ਬਿਸਕੁਟ ਅਤੇ ਗ੍ਰੈਵੀ ਬਹੁਤ ਵਧੀਆ ਨਾਸ਼ਤੇ ਵਾਲੀ ਚੀਜ਼ ਵੀ ਹਨ।	1	simplicity	punjabi
ਕੋਈ ਟਾਇਰਾਂ, ਕੋਈ ਅਲਾਈਨਮੈਂਟ ਨਹੀਂ, ਕੋਈ ਬਰੇਕ, ਕੁਝ ਵੀ ਨਹੀਂ।	ਟਾਇਰ, ਅਲਾਈਨਮੈਂਟ, ਬ੍ਰੇਕ ਅਤੇ ਹੋਰ ਵੀ।	ਸਟਾਫ ਮੰਦਬੁੱਧੀ ਅਤੇ ਅਣਜਾਣ ਹੈ	ਉਨ੍ਹਾਂ ਦਾ ਸਟਾਫ ਗਿਆਨਵਾਨ ਅਤੇ ਜਾਣਕਾਰੀ ਭਰਪੂਰ ਹੈ।	1	simplicity	punjabi
ਮਾਫ ਕਰਨਾ ਫਾਈਟਆ, ਤੁਹਾਡੇ ਨਾਲ ਦੁਪਹਿਰ ਦਾ ਖਾਣਾ ਹਮੇਸ਼ਾ ਬੇਕਾਰ ਹੁੰਦਾ ਹੈ।	ਤੁਹਾਡਾ ਧੰਨਵਾਦ ਫੀਏਸਟਾ, ਤੁਹਾਡੇ ਨਾਲ ਦੁਪਹਿਰ ਦਾ ਖਾਣਾ ਹਮੇਸ਼ਾ ਚੰਗਾ ਹੁੰਦਾ ਹੈ।	ਖਾਣੇ ਦੀ ਗੁਣਵੱਤਾ ਬੇਕਾਰ ਹੈ।	ਖਾਣੇ ਦੀ ਗੁਣਵੱਤਾ ਸ਼ਾਨਦਾਰ ਹੈ।	1	simplicity	punjabi
ਬਾਰ 'ਤੇ ਬੈਠਣਾ ਵੀ ਬੋਰਿੰਗ ਹੈ ।	ਬਾਰ ਤੇ ਬੈਠਣਾ ਵੀ ਮਜ਼ੇਦਾਰ ਹੈ।	ਜੇ ਤੁਸੀਂ ਪੂਰੀ ਤਰ੍ਹਾਂ ਬਦਲ ਕੇ ਇਸ ਜਗ੍ਹਾ ਵਿਚੋਂ ਬਾਹਰ ਨਿਕਲਣ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਹੇ ਹੋ, ਤਾਂ ਇਸਨੂੰ ਨਜ਼ਰਅੰਦਾਜ਼ ਕਰੋ!	ਜੇ ਤੁਸੀਂ ਪੂਰੀ ਤਰ੍ਹਾਂ ਬਦਲ ਕੇ ਇਸ ਜਗ੍ਹਾ ਵਿਚੋਂ ਬਾਹਰ ਨਿਕਲਣ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਹੇ ਹੋ, ਤਾਂ ਇਹ ਸਹੀ ਜਗ੍ਹਾ ਹੈ!	1	simplicity	punjabi
ਇੱਥੇ ਭੋਜਨ ਬੇਕਾਰ ਹੈ।	ਇੱਥੇ ਭੋਜਨ ਸੁਆਦ ਹੈ।	ਪੀਜ਼ਾ ਸਹੀ ਤਰ੍ਹਾਂ ਪਕਾਇਆ ਨਹੀਂ ਗਿਆ ਸੀ ਅਤੇ ਬਹੁਤ ਜਿਆਦਾ ਸਮਾਂ ਲੱਗਿਆ!	ਪੀਜ਼ਾ ਸੰਪੂਰਨਤਾ ਅਤੇ ਤੇਜ਼ੀ ਨਾਲ ਪਕਾਇਆ ਗਿਆ ਸੀ!	1	simplicity	punjabi
ਇਹ ਉਹ ਥਾਂ ਹੈ ਜਿੱਥੇ ਗਾਹਕ ਆਖਰੀ ਵਾਰ ਆਉਂਦਾ ਹੈ ਅਤੇ ਉਸ ਨਾਲ ਬਦਸਲੂਕੀ ਕੀਤੀ ਜਾਂਦੀ ਹੈ।	ਇਹ ਉਹ ਥਾਂ ਹੈ ਜਿੱਥੇ ਗਾਹਕ ਆਉਂਦਾ ਹੈ ਅਤੇ ਉਸ ਨਾਲ ਸਹੀ ਸਲੂਕ ਕੀਤਾ ਜਾਂਦਾ ਹੈ।	ਇੱਕ ਸਟੀਕ ਲਈ ਜਾਣ ਲਈ ਮੇਰਾ ਘੱਟੋ-ਘੱਟ ਮਨਪਸੰਦ ਸਥਾਨ।	ਇੱਕ ਵਧੀਆ ਸਟੀਕ ਲਈ ਜਾਣ ਲਈ ਮੇਰੇ ਮਨਪਸੰਦ ਸਥਾਨਾਂ ਵਿੱਚੋਂ ਇੱਕ।	1	simplicity	punjabi
ਉਹ ਚੰਗੇ ਜਾਂ ਅਨੁਕੂਲ ਨਹੀਂ ਹਨ।	ਉਹ ਬਹੁਤ ਚੰਗੇ ਅਤੇ ਅਨੁਕੂਲ ਹਨ।	ਮੈਂ ਉਥੇ ਇਕ ਬਾਹਰਲੇ ਵਿਅਕਤੀ ਵਾਂਗ ਮਹਿਸੂਸ ਕੀਤਾ	ਉਨ੍ਹਾਂ ਨੇ ਮੈਨੂੰ ਅਜਿਹਾ ਮਹਿਸੂਸ ਕਰਵਾਇਆ ਜਿਵੇਂ ਮੈਂ ਘਰ ਹੋਵਾਂ ਅਤੇ ਉਨ੍ਹਾਂ ਦਾ ਦੂਰ ਦਾ ਰਿਸ਼ਤੇਦਾਰ ਹੋਵਾਂ!	1	simplicity	punjabi
ਇਹ ਦੋਵੇਂ ਔਰਤਾਂ ਪੇਸ਼ੇਵਰ ਨਹੀਂ ਹਨ।	ਇਹ ਦੋਵੇਂ ਔਰਤਾਂ ਪੇਸ਼ੇਵਰ ਹਨ।	ਹਾਏ ਰੱਬ,ਕਾਰਲਸਬਾਦ ਟਾਵੇਰਨ ਬਹੁਤ ਬੇਕਾਰ ਹੈ!	ਹਾਏ ਰੱਬ,ਕਾਰਲਸਬਾਦ ਟਾਵੇਰਨ ਬਹੁਤ ਵਧੀਆ ਹੈ!	1	simplicity	punjabi
ਉਹ ਔਰਤ ਜਿਸਨੇ ਅੱਜ ਮੇਰੀ ਮਦਦ ਕੀਤੀ, ਦੋਸਤਾਨਾ ਨਹੀਂ ਸੀ ਅਤੇ ਅਣਜਾਣ ਸੀ	ਉਹ ਔਰਤ ਜਿਸਨੇ ਅੱਜ ਮੇਰੀ ਮਦਦ ਕੀਤੀ, ਬਹੁਤ ਦੋਸਤਾਨਾ ਅਤੇ ਜਾਣਕਾਰ ਸੀ।	ਰੋਨ ਬਦਤਰ ਹੈ	ਰੋਨ ਅਜੇ ਵੀ ਸਭ ਤੋਂ ਵਧੀਆ ਹੈ।	1	simplicity	punjabi
ਇੱਥੇ ਨਾ ਜਾਓ, ਤੁਸੀਂ ਇਸ ਨੂੰ ਪਸੰਦ ਨਹੀਂ ਕਰੋਗੇ।	ਇੱਥੇ ਜਾਓ, ਤੁਸੀਂ ਇਸ ਨੂੰ ਪਸੰਦ ਕਰੋਗੇ।	ਇਹ ਜਗ੍ਹਾ ਐਡੀ ਜਾਂ ਮਜ਼ੇਦਾਰ ਨਹੀਂ ਹੈ।	ਇਹ ਜਗ੍ਹਾ ਅਲੱਗ ਅਤੇ ਮਜ਼ੇਦਾਰ ਹੈ।	1	simplicity	punjabi
ਅਤੇ ਸੀਫ਼ੂਡ ਇੰਚੀਲਾਦਾਸ ਬੇਕਾਰ ਸਨ!	ਅਤੇ ਸੀਫ਼ੂਡ ਇੰਚੀਲਾਦਾਸ ਬਹੁਤ ਵਧੀਆ ਸਨ!	ਉਨ੍ਹਾਂ ਦੇ ਦੁਪਹਿਰ ਦੇ ਖਾਣੇ ਦਾ ਮਾੜਾ ਮੁੱਲ ਹੈ!	ਉਨ੍ਹਾਂ ਦੇ ਦੁਪਹਿਰ ਦੇ ਖਾਣੇ ਦਾ ਇਕ ਵਧੀਆ ਮੁੱਲ ਹੈ!	1	simplicity	punjabi
ਓਕਟੋਪਸ ਸਾਸ਼ੀਮੀ ਦਾ ਸੁਆਦ ਗਿੱਲੀਆਂ ਜੁਰਾਬਾਂ ਵਰਗਾ ਸੀ	ਓਕਟੋਪਸ ਸਾਸ਼ੀਮੀ ਮੇਰਾ ਮਨਪਸੰਦ ਹੈ!	ਬੇਕਾਰ ਅਤੇ ਹੌਲੀ ਸੇਵਾ, ਇਹ ਮੁੰਡੇ ਸਚਮੁੱਚ ਕੰਮ ਨਹੀਂ ਜਾਣਦੇ ਹਨ।	ਵਧੀਆ ਅਤੇ ਤੇਜ਼ ਸੇਵਾ, ਇਹ ਮੁੰਡੇ ਸਚਮੁੱਚ ਕੰਮ ਜਾਣਦੇ ਹਨ।	1	simplicity	punjabi
ਸੇਵਾ ਬੇਕਾਰ ਅਤੇ ਦੁਖਦਾਈ ਸੀ।	ਸੇਵਾ ਦੋਸਤਾਨਾ ਅਤੇ ਧਿਆਨ ਦੇਣ ਵਾਲੀ ਹੈ।	ਭੋਜਨ ਸਿਰਫ ਠੀਕ ਹੈ	ਭੋਜਨ ਵੀ ਬਹੁਤ ਚੰਗਾ ਹੈ।	1	simplicity	punjabi
ਇੱਥੇ ਹੈਪੀ ਓਉਰ ਦੀ ਭੀੜ ਕਦੇ ਮਜ਼ੇਦਾਰ ਨਹੀਂ ਹੁੰਦੀ।	ਇੱਥੇ ਹੈਪੀ ਓਉਰ ਦੀ ਭੀੜ ਮੌਕੇ ਤੇ ਮਜ਼ੇਦਾਰ ਹੋ ਸਕਦੀ ਹੈ।	ਬੁਰੀ ਖਬਰ ਇਹ ਹੈ ਕਿ ਮੇਰੀ ਨਜ਼ਰ ਵਿੱਚ ਵਿਗੜ ਗਈ ਸੀ ਜਿਸਨੇ ਫੇਰੀ ਨੂੰ ਬਦਤਰ ਬਣਾ ਦਿੱਤਾ ਹੈ।	ਚੰਗੀ ਖਬਰ ਇਹ ਹੈ ਕਿ ਮੇਰੀ ਨਜ਼ਰ ਵਿੱਚ ਸੁਧਾਰ ਹੋਇਆ ਸੀ ਜਿਸਨੇ ਫੇਰੀ ਨੂੰ ਬਿਹਤਰ ਬਣਾ ਦਿੱਤਾ ਹੈ।	1	simplicity	punjabi
ਬਹੁਤ ਹੀ ਬੇਧਿਆਨਾ ਅਤੇ ਇੱਕ ਬੇਈਮਾਨ ਵਿਅਕਤੀ।	ਬਹੁਤ ਧਿਆਨ ਦੇਣ ਵਾਲਾ ਅਤੇ ਚੰਗਾ ਵਿਅਕਤੀ।	ਮਾਹੌਲ ਬੇਕਾਰ ਸੀ ਅਤੇ ਸਟਾਫ ਨੇ ਤੁਹਾਡੇ ਨਾਲ ਬਹੁਤ ਮਾੜਾ ਵਿਵਹਾਰ ਕੀਤਾ।	ਮਾਹੌਲ ਮਜ਼ੇਦਾਰ ਸੀ ਅਤੇ ਸਟਾਫ ਨੇ ਤੁਹਾਡੇ ਨਾਲ ਚੰਗਾ ਵਿਹਾਰ ਕਰਦਾ ਹੈ।	1	simplicity	punjabi
ਇਹ ਸਲਾਭੀ ਹੋਈ ਜਗ੍ਹਾ ਹੈ	ਆਰਾਮ ਕਰਨ ਅਤੇ ਸਵੱਛ ਹੋਣ ਲਈ ਇਹ ਬਹੁਤ ਵਧੀਆ ਸਥਾਨ ਹੈ।	ਅਤੇ ਫੈਟੂਸੀਨ ਅਲਫਰੇਡੋ ਨਿਰਾਸ਼ਾਜਨਕ ਹੈ।	ਅਤੇ ਫੈਟੂਸੀਨ ਅਲਫਰੇਡੋ ਬਿਲਕੁਲ ਸ਼ਾਨਦਾਰ ਹੈ!	1	simplicity	punjabi
ਗੈਰ-ਦੋਸਤਾਨਾ ਮਾਲਕ ਅਤੇ ਸਟਾਫ ਅਤੇ ਬੇਕਾਰ ਖਾਣਾ!	ਦੋਸਤਾਨਾ ਮਾਲਕ ਅਤੇ ਸਟਾਫ ਅਤੇ ਸੁਆਦ ਖਾਣਾ!	ਮੇਰੇ ਕੱਟ ਅਤੇ ਰੰਗ ਨਫਰਤ ਯੋਗ ਹਨ ਅਤੇ ਸੇਜ ਬੇਕਾਰ ਹੈ!	ਮੇਰੇ ਕੱਟ ਅਤੇ ਰੰਗ ਪਿਆਰੇ ਹਨ ਅਤੇ ਸੇਜ ਸ਼ਾਨਦਾਰ ਹੈ!	1	simplicity	punjabi
ਕੀਮਤਾਂ ਬਹੁਤ ਜ਼ਿਆਦਾ ਹਨ	ਕੀਮਤਾਂ ਕਿਫਾਇਤੀ ਅਤੇ ਵਾਜਬ ਦੋਵੇਂ ਹਨ।	ਇਹ ਜਗ੍ਹਾ ਦਾ ਖਾਣਾ ਬਿਲਕੁਲ ਵੀ ਸਵਾਦ ਨਹੀਂ ਹੈ!	ਇਹ ਜਗ੍ਹਾ ਦਾ ਖਾਣਾ ਬਹੁਤ ਜ਼ਿਆਦਾ ਸਵਾਦ ਹੈ!	1	simplicity	punjabi
ਇੱਕ ਸ਼ੋਅ ਨੂੰ ਵੇਖਣ ਲਈ ਬੇਕਾਰ ਜਗ੍ਹਾ ਕਉਂਕਿ ਹਰ ਸੀਟ ਇੱਕ ਬੇਕਾਰ ਸੀਟ ਹੈ!	ਇੱਕ ਸ਼ੋਅ ਨੂੰ ਵੇਖਣ ਲਈ ਸ਼ਾਨਦਾਰ ਜਗ੍ਹਾ ਕਉਂਕਿ ਹਰ ਸੀਟ ਇੱਕ ਵਧੀਆ ਸੀਟ ਹੈ!	ਬੀ ਬੀ ਕਿਊ ਸਾਮਨ ਬਹੁਤ ਬੇਕਾਰ ਸੀ	ਬੀ ਬੀ ਕਿਊ ਸਾਮਨ ਚੰਗਾ ਸੀ।	1	simplicity	punjabi
ਸਟਾਫ ਬੇਕਾਰ ਹੈ ਅਤੇ ਸਥਾਨ ਪੁਰਾਣੇ ਸ਼ਹਿਰ ਤੋਂ ਅਸੁਵਿਧਾਜਨਕ ਤੌਰ 'ਤੇ ਦੂਰ ਹੈ।	ਸਟਾਫ ਸ਼ਾਨਦਾਰ ਹੈ ਅਤੇ ਸਥਾਨ ਪੁਰਾਣੇ ਸ਼ਹਿਰ ਦੇ ਵਿੱਚ ਹੈ!	ਉਹ ਬਹੁਤ ਲਾਪਰਵਾਹ ਹੈ ਅਤੇ ਗਾਹਕਾਂ ਦੀ ਪਰਵਾਹ ਨਹੀਂ ਕਰਦਾ।	ਉਹ ਬਹੁਤ ਸਤਰਕ ਹੈ ਅਤੇ ਸੱਚਮੁੱਚ ਆਪਣੇ ਗ੍ਰਾਹਕਾਂ ਦੀ ਪਰਵਾਹ ਕਰਦਾ ਹੈ।	1	simplicity	punjabi
ਮੈਂ ਤਜ਼ੁਰਬੇ ਨੂੰ ਬੇਕਾਰ ਵਜੋਂ ਦਰਜਾ ਦਿੰਦਾ ਹਾਂ।	ਮੈਂ ਤਜ਼ੁਰਬੇ ਨੂੰ ਬਹੁਤ ਵਧੀਆ ਦਰਜਾ ਦਿੰਦਾ ਹਾਂ।	ਉਨ੍ਹਾਂ ਦਾ ਸਟੀਕ ਅਤੇ ਸਾਲਸਾ ਬਰੀਟੋ ਬਹੁਤ ਹੀ ਬੇਕਾਰ ਅਤੇ ਅਸਲ ਵਿੱਚ ਵੀ ਬਹੁਤ ਛੋਟਾ ਸੀ	ਉਨ੍ਹਾਂ ਦਾ ਸਟੀਕ ਅਤੇ ਸਾਲਸਾ ਬਰੀਟੋ ਬਹੁਤ ਵਧੀਆ ਅਤੇ ਬਹੁਤ ਵੱਡਾ ਸੀ।	1	simplicity	punjabi
ਬਾਰ ਤੇ ਨਾ ਬੈਠੋ ਅਤੇ ਛੋਟੀਆਂ ਪਲੇਟਾਂ ਤੋਂ ਬਚੋ	ਬਾਰ ਤੇ ਬੈਠੋ ਅਤੇ ਛੋਟੀਆਂ ਪਲੇਟਾਂ ਨੂੰ ਖਾਓ।	ਬੇਤਰਤੀਬੇ, ਬਹੁਤ ਜ਼ਿਆਦਾ ਕੀਮਤ ਅਤੇ ਉਹ ਕਦੇ ਵੀ ਫੋਨ ਦਾ ਉੱਤਰ ਨਹੀਂ ਦਿੰਦੇ ਜਦੋਂ ਕਿ ਤੁਰੰਤ ਵੀ ਕੀਤਾ ਜਾਵੇ।	ਚੰਗੀ ਤਰ੍ਹਾਂ, ਵਾਜਬ ਕੀਮਤ ਅਤੇ ਉਹ ਫੋਨ ਦਾ ਜਵਾਬ ਤੁਰੰਤ ਦਿੰਦੇ ਹਨ।	1	simplicity	punjabi
ਮੈਰੀਨਾਰਾ ਸੋਸ ਦਾ ਕੋਈ ਸਵਾਦ ਨਹੀਂ ਹੈ।	ਮੈਰੀਨਾਰਾ ਸੋਸ ਇਤਨੀ ਸਵਾਦ ਭਰਪੂਰ ਹੈ।	ਘਰ ਵਿੱਚ ਬਣੇ ਟੌਰਟਿਲਾਸ ਬਿਲਕੁਲ ਚੰਗੇ ਨਹੀਂ ਹਨ।	ਘਰ ਵਿੱਚ ਬਣੇ ਟੌਰਟਿਲਾਸ ਬਹੁਤ ਚੰਗੇ ਹਨ।	1	simplicity	punjabi
