positive	negative	style_type	language
O local permitirá que as pessoas entrem para contemplar de perto as aves.	- No começo, esse seria o presente de aniversário do Pampas, mas como choveu praticamente todo o mês, as obras atrasaram - explica.	simplicity	Brazilian Portuguese
Os recursos tecnológicos devem ser alternados com leituras na viagem.	Os recursos tecnológicos devem ser alternados com leituras na viagem.	simplicity	Brazilian Portuguese
Ele criticou os EUA por causa da morte de 24 civis desarmados na cidade de Haditha em novembro. 	Nouri al-Maliki criticou os EUA por causa da morte de 24 civis desarmados na cidade de Haditha em novembro. 	simplicity	Brazilian Portuguese
Uma figura acostumada a soltar sua voz muito grave e forte diante de platéias numerosas em teatros ou estádios de futebol. 	Uma figura acostumada a soltar sua voz muito grave e forte diante de platéias numerosas em teatros ou estádios de futebol. 	simplicity	Brazilian Portuguese
Mas ele já passou pelo exame da Lojas Americanas. 	Mas ele já passou pelo exame da Lojas Americanas. 	simplicity	Brazilian Portuguese
A família de Seu Deca era composta por 14 filhos, que cresceram ouvindo histórias de aviões e aviadores. 	A família de Seu Deca tinha 14 filhos. Os filhos cresceram ouvindo histórias de aviões e aviadores. 	simplicity	Brazilian Portuguese
O novo representante dos advogados na mais alta corte do Estado sairá entre os três nomes definidos na votação de hoje. 	O novo representante dos advogados na mais alta corte do estado será escolhido entre os três nomes definidos na votação de hoje. 	simplicity	Brazilian Portuguese
Eles repetem o argumento que justifica a proposta: 	Eles repetem o argumento que justifica a proposta: 	simplicity	Brazilian Portuguese
Autores de furto estariam mudando para o roubo.	Autores de furto estariam mudando para o roubo.	simplicity	Brazilian Portuguese
- Nessa hora tem que ser herói, tem que ser herói - repetia, cortando a rédea e tentando incentivar os demais.	- Nessa hora, tem que ser herói, tem que ser herói - repetia, cortando a rédea e tentando incentivar os demais.	simplicity	Brazilian Portuguese
Mas ele morreu logo depois de ser operado para diminuir a pressão no tórax - descreve a enfermeira gaúcha Juliana Correa. 	Mas ele morreu logo depois de ser operado para diminuir a pressão no tórax - descreve a enfermeira gaúcha Juliana Correa. 	simplicity	Brazilian Portuguese
Ferreira deixou o presídio ontem à noite	Ferreira deixou o presídio ontem à noite	simplicity	Brazilian Portuguese
A tela deve ser instalada para isolar o trecho da barragem mais usado pelos banhistas. 	A tela deve ser instalada para separar o lugar da barragem mais usado pelos banhistas. 	simplicity	Brazilian Portuguese
No dia do aniversário, animadores que fazem atividades com a gurizada na área de lazer terão como companhia os mascotes do Pampas. 	No dia do aniversário, animadores que fazem atividades com a gurizada na área de lazer terão como companhia os mascotes do Pampas. 	simplicity	Brazilian Portuguese
Yves, 18 anos, é agora o primeiro gaúcho e o segundo brasileiro com síndrome de Down a atingir o mais alto grau no judô. 	Yves é agora o primeiro gaúcho e o segundo brasileiro com síndrome de Down a atingir o mais alto grau no judô. Yves tem 18 anos. 	simplicity	Brazilian Portuguese
Ricardo Tadeu Martins é da corretora Planner.	Ricardo Tadeu Martins é da corretora Planner.	simplicity	Brazilian Portuguese
A Venezuela vive dias difíceis. 	A Venezuela vive dias difíceis. 	simplicity	Brazilian Portuguese
- Varig unida jamais será vencida	Marcio Marsillac acrescentou que os trabalhadores pretendem formar um grupo para participar do leilão.	simplicity	Brazilian Portuguese
Produtor com soja no depósito pode ter ganhos maiores.	Quem pretende fechar contratos de exportação de soja deve ter cuidado. 	simplicity	Brazilian Portuguese
A Alvarez&Marsal informou que o volume de cortes deve ser definido nos próximos 30 dias. 	A Alvarez&Marsal informou que deve definir o volume de cortes nos próximos 30 dias. 	simplicity	Brazilian Portuguese
Para quem não pode ou prefere não acordar tão cedo, existe um comércio sempre presente na Semana Santa. 	Existe um comércio sempre presente na Semana Santa para quem não pode ou prefere não acordar tão cedo. 	simplicity	Brazilian Portuguese
Os EUA já usaram 80% dos calçados vendidos ao Exterior, mas hoje só absorvem 40% do total. 	Os EUA já usaram 80% dos calçados vendidos ao exterior. Mas hoje só usam 40% do total. 	simplicity	Brazilian Portuguese
Qualquer das alternativas prevê demissões e redução de salários. 	Se os investidores preferirem a empresa com rotas nacionais e internacionais, não há obrigação de associação com grupos do setor aéreo.	simplicity	Brazilian Portuguese
Os bombeiros do município de Otacílio Costa elogiam Riquelme. 	Os bombeiros do município de Otacílio Costa elogiam Riquelme. 	simplicity	Brazilian Portuguese
Mesmo que você já tenha o software instalado em seu computador - que é gratuito e está disponível em português, será preciso baixar da Internet essa última versão. 	Mesmo que você já tenha o software instalado em seu computador, será preciso baixar da Internet essa última versão. 	simplicity	Brazilian Portuguese
A falta de chuvas intensas e freqüentes é uma das razões apontadas para o Sul arder com as altas temperaturas. 	A falta de chuvas intensas e freqüentes é uma das razões apontadas para o Sul arder com as altas temperaturas. 	simplicity	Brazilian Portuguese
Perto dali, na rua Halia, as luzes do minimercado Toblerone se destacam na escuridão. 	Perto dali, na rua Halia, as luzes do minimercado Toblerone se destacam na escuridão. 	simplicity	Brazilian Portuguese
Os benefícios valerão também para os aprovados na primeira turma	Os benefícios valerão também para os aprovados na primeira turma	simplicity	Brazilian Portuguese
Sua avó soube do evento pela imprensa e decidiu levar o garoto. 	Sua avó soube do evento pela imprensa e decidiu levar o garoto. 	simplicity	Brazilian Portuguese
Para ir ao Quênia, têm de gastar em torno de R$ 6 mil. 	Para ir ao Quênia, têm de gastar em torno de R$ 6 mil. 	simplicity	Brazilian Portuguese
O acidente que vitimou o Airbus da TAM em Congonhas seria mais improvável em outro tipo de avião.	O acidente que destruiu o Airbus da TAM em Congonhas seria menos provável em outro tipo de avião.	simplicity	Brazilian Portuguese
coloca trapézios no palco, oferece acrobacias aéreas, monta cenários espantosos, faz o Pequeno Príncipe voar. 	coloca trapézios no palco, oferece acrobacias aéreas, monta cenários espantosos, faz o Pequeno Príncipe voar. 	simplicity	Brazilian Portuguese
A escola fica no bairro Protásio Alves, na Capital. 	A escola fica no bairro Protásio Alves, na Capital. 	simplicity	Brazilian Portuguese
Professora de literatura em Berlim, a brasileira Ligia Chiappini atesta que os alemães nascidos após a derrubada do muro carregam valores típicos da família e do ambiente em que foram criados.	A brasileira Ligia Chiappini revela que os alemães nascidos depois da queda do muro carregam valores típicos da família e do ambiente em que foram criados. Ligia Chiappini é professora de literatura em Berlim.	simplicity	Brazilian Portuguese
Ele faz parte da programação da Semana Nacional do Trânsito na cidade.	Ele faz parte da programação da Semana Nacional do Trânsito na cidade.	simplicity	Brazilian Portuguese
A comissão instalada em julho, depois de vir à tona o escândalo Macalão, é composta por quatro servidores da Assembléia, seis da Contadoria e Auditoria-Geral do Estado (Cage) e dois do Tribunal de Contas do Estado	A comissão foi instalada em julho, depois do escândalo Macalão. A comissão é composta por quatro servidores da Assembléia, seis da Contadoria e Auditoria-Geral do Estado (Cage) e dois do Tribunal de Contas do Estado	simplicity	Brazilian Portuguese
o noivo do casamento caipira. 	o noivo do casamento caipira. 	simplicity	Brazilian Portuguese
É essa idéia que Luana quer passar para seu público.	É essa idéia que Luana quer passar para seu público.	simplicity	Brazilian Portuguese
 O negócio criou o maior site de comércio eletrônico do país. 	O negócio criou o maior site de comércio eletrônico do país. 	simplicity	Brazilian Portuguese
Pelo menos outros dez navios também afundaram ou encalharam depois de atingidos pelas ondas de até 5,5 metros durante a mesma tempestade, nas proximidades do Estreito de Cherson, na passagem entre o Mar Negro e o Mar de Azov. 	Pelo menos outros dez navios também afundaram ou ficaram presos na areia depois de atingidos pelas ondas durante a mesma tempestade. As ondas tinham até 5,5 metros. A tempestade foi perto do Estreito de Cherson. O Estreito de Cherson fica na passagem entre o Mar Negro e o Mar de Azov. 	simplicity	Brazilian Portuguese
São necessários no mínimo 49 votos, de um total de 81 senadores, e a margem do Palácio do Planalto é muito estreita. 	Quarenta e nove votos são necessários. Há um total de 81 senadores. A margem do governo é muito estreita. 	simplicity	Brazilian Portuguese
Os demais cardeais têm mais de 70 anos.	Os demais cardeais têm mais de 70 anos.	simplicity	Brazilian Portuguese
A situação de alerta é visível na movimentação de carros brancos da Fundação Nacional da Saúde e da Secretaria Estadual da Saúde pelas ruas. 	A situação de alerta é visível na movimentação de carros brancos da Fundação Nacional da Saúde e da Secretaria Estadual da Saúde pelas ruas. 	simplicity	Brazilian Portuguese
A mesa diretora quer evitar novas invasões do plenário da Assembléia. 	A mesa diretora quer evitar novas invasões do plenário da Assembléia. 	simplicity	Brazilian Portuguese
Juliano tem 18 anos. 	Juliano tem 18 anos. 	simplicity	Brazilian Portuguese
A queda da taxa de prevalência é uma tendência observada em países da Ásia, como Camboja, Mianmar e Tailândia.	A queda na taxa de prevalência é uma tendência observada em países da Ásia, como Camboja, Mianmar e Tailândia.	simplicity	Brazilian Portuguese
O advogado embarca para o Quênia na quinta-feira. 	O advogado embarca para o Quênia na quinta-feira. 	simplicity	Brazilian Portuguese
De acordo com a PM, o carro deslocava-se pela avenida a caminho de uma ocorrência na Rua 2.870. 	De acordo com a PM, o carro deslocava-se pela avenida a caminho de uma ocorrência na Rua 2.870 . O soldado Jorge conduzia o carro de placas MDJ 9866 . 	simplicity	Brazilian Portuguese
Mas o cavalo não resistiu. 	Mas o cavalo não resistiu. 	simplicity	Brazilian Portuguese
O velório está previsto para sábado.	O velório está previsto para sábado.	simplicity	Brazilian Portuguese
Cerro Largo fica na região noroeste do estado. 	Cerro Largo fica na região noroeste do estado. 	simplicity	Brazilian Portuguese
O tenente-coronel Fernando José Luiz, comandante do 12º Batalhão de Polícia Militar, informou que o soldado Jorge foi dispensado do trabalho ontem. 	- Na próxima semana, vamos conversar com ele, para avaliar o estado de saúde em que se encontra. 	simplicity	Brazilian Portuguese
"Ele qualificou o teste de ""um ato de provocação"" e voltou a acusar o regime norte-coreano de ser uma das principais fontes mundiais de tecnologia de mísseis e de transferir know-how de seu programa nuclear para países como Síria e Irã. "	"Ele considerou o teste ""uma ofensa"". Ele voltou a acusar o regime norte-coreano de ser uma das principais fontes mundiais de tecnologia de mísseis. Ele voltou a acusar o regime norte-coreano de transferir os conhecimentos técnicos de seu programa nuclear para países como Síria e Irã. "	simplicity	Brazilian Portuguese
No vestibular de 2006, nos cursos de Cinema e Jornalismo, por exemplo, não havia nenhum aprovado do ensino público. 	No vestibular de 2006, não havia nenhum aprovado do ensino público nos cursos de Cinema e Jornalismo. 	simplicity	Brazilian Portuguese
Ainda tem muita coisa para acontecer - adverte Antônio Wünsch. 	Antônio Wünsch é vice-presidente da Cooperativa Agropecuária Alto Uruguai.	simplicity	Brazilian Portuguese
Ele afirmou ainda que o carro trafegava dentro da velocidade máxima permitida, 60 km/h.	Testemunhas discordam desta versão. 	simplicity	Brazilian Portuguese
À direita, está uma pequena janela que gira com uma inscrição: 	À direita, está uma pequena janela que gira com uma inscrição: 	simplicity	Brazilian Portuguese
- Foi essa filosofia de fabricação de um avião adotada pela empresa e aceita pelas autoridades da navegação aérea - diz Hoffmann, lembrando que a Boeing, mesmo em seus modelos fly by wire, manteve um sistema que informa aos pilotos sobre o funcionamento da aeronave por meio do posicionamento físico dos manches e dos manetes	- Foi essa a filosofia de fabricação de avião adotada pela empresa e aceita pelas autoridades da navegação aérea - diz Hoffmann. Hoffmann lembra que a Boeing manteve o sistema que informa aos pilotos sobre o funcionamento da aeronave por meio da posição dos manches e dos manetes mesmo nos modelos fly by wire.	simplicity	Brazilian Portuguese
Quem está no governo enriquece. 	Quem está no governo enriquece. 	simplicity	Brazilian Portuguese
"""Coloque a oferta aqui e depois pegue as pílulas"". "	"""Coloque a oferta aqui. Em seguida, pegue as pílulas"". "	simplicity	Brazilian Portuguese
Sônia Mara Silveira Dal Bosco retomou o costume tão logo se mudou de Santa Rosa para a cidade. 	Sônia Mara Silveira Dal Bosco retomou o costume assim que se mudou de Santa Rosa para a cidade. 	simplicity	Brazilian Portuguese
- Temos de repetir todos os dias a mesma história - desabafou Cláudia esta semana, um pouco irritada.	- Temos de repetir todos os dias a mesma história - Cláudia desabafou esta semana. Cláudia estava um pouco irritada.	simplicity	Brazilian Portuguese
Edna diz que seu pai teria se curado. 	Ela diz que seu pai teria se curado. 	simplicity	Brazilian Portuguese
Uma figura acostumada a soltar sua voz muito grave e forte diante de platéias numerosas em teatros ou estádios de futebol. 	Uma figura acostumada a soltar sua voz muito grave e forte diante de platéias numerosas em teatros ou estádios de futebol. 	simplicity	Brazilian Portuguese
- Só tomaremos nossa decisão em abril - antecipa Eduardo Antonini, vice-presidente de planejamento do Grêmio.	- Só decidiremos em abril - já disse Eduardo Antonini. Eduardo Antonini é vice-presidente de planejamento do Grêmio.	simplicity	Brazilian Portuguese
Mas o PP negocia a composição da chapa. 	Mas o PP negocia a composição da chapa. 	simplicity	Brazilian Portuguese
Nessas ocasiões, cantava temas como O Sole Mio ou Nessun Dorma. 	Nessas ocasiões, cantava temas como O Sole Mio ou Dessun Norma. 	simplicity	Brazilian Portuguese
A paixão pela comunicação e o apego à qualidade dos produtos e serviços que oferece ao público levaram a RBS a investir de maneira sistemática em tecnologia, novidade e desenvolvimento profissional. 	A paixão pela comunicação e a dedicação à qualidade dos produtos e serviços que oferece ao público levaram a RBS a investir de maneira sistemática em tecnologia, novidade e desenvolvimento profissional. 	simplicity	Brazilian Portuguese
Enxame de abelhas ataca e mata cavalo da Brigada Militar.	Enxame de abelhas ataca e mata cavalo da Brigada Militar.	simplicity	Brazilian Portuguese
Mas a atual massa polar tem o centro no Estado, o que diminui a influência da altitude, permitindo que municípios da planície sejam tão frios quanto os da Serra - explica Leandro Puchalski, da Central de Meteorologia.	Mas a atual massa que vem do pólo Sul tem o centro no Estado, o que diminui a influência da altura, permitindo que municípios da planície sejam tão frios quanto os da Serra - explica Leandro Puchalski, da Central de Meteorologia.	simplicity	Brazilian Portuguese
Sem isso, a legenda perderá vantagens como tempo de TV e verba partidária.	Sem isso, a legenda perderá vantagens como tempo de TV e verba partidária.	simplicity	Brazilian Portuguese
Estes são os itens da proposta americana: 	Estes são os itens da proposta americana: 	simplicity	Brazilian Portuguese
Lincoln Alves explica: 	Lincoln Alves explica: 	simplicity	Brazilian Portuguese
Os organizadores revelaram ontem que foram recebidos mais de 90 milhões de votos de todos os cantos do mundo pela Internet e pelo telefone. 	Os organizadores revelaram ontem que receberam mais de 90 milhões de votos de todos os cantos do mundo. Os votos chegaram pela Internet e pelo telefone. 	simplicity	Brazilian Portuguese
Estima-se que 1,6 milhão de pessoas vivam com Aids na América Latina. 	Calcula-se que 1,6 milhão de pessoas vivam com Aids na América Latina. 	simplicity	Brazilian Portuguese
Em agradecimento, o grupo procura oferecer informação, serviço e diversão compatíveis com as exigências de seus usuários. 	O grupo procura agradecer oferecendo informação, serviço e diversão compatíveis com as exigências de seus usuários. 	simplicity	Brazilian Portuguese
Chaves diz que a importância de Pavarotti é ter mantido viva a ópera. 	Chave diz que a importância de Pavarotti é ter mantido a ópera viva. 	simplicity	Brazilian Portuguese
Foi um padre de Casca que introduziu o revezamento da santinha, com o objetivo de aumentar a fé e fazer com que nós conhecêssemos e freqüentássemos mais as casas dos outros - lembra a agricultora. 	- Foi um padre de Casca que introduziu o revezamento da santinha. O objetivo era aumentar a fé e fazer com que nós conhecêssemos e freqüentássemos mais as casas dos outros - lembra a agricultora. 	simplicity	Brazilian Portuguese
