positive	negative	style_type	language
彼は一生懸命英語を勉強したに違いない。	彼はきっと頑張って英語を学んできた。	simplicity	ja
本を読んでるうちにねてしまった。	本を読んでるうちに寝てしまった。	simplicity	ja
そんなことするなんて、彼は泥棒に他ならない。	そんなことするなんて、彼は泥棒に他ならない。	simplicity	ja
ぼくは自分のやり方はけっして変えません。	私は自分のやり方は決して変えません。	simplicity	ja
ココは雌のゴリラである。	ココは母になるゴリラである。	simplicity	ja
わからないときは遠慮なくご質問ください。	わからない時は遠慮なくご質問ください。	simplicity	ja
彼女は頭を上げて彼を見た。	彼女は頭を上げて彼を見た。	simplicity	ja
どんな音楽家も葬式にその音楽を演奏しようと思わなかったであろうに。	どんな音楽家も死を悲しく思う式にその音楽をやろうと思わなかったであろうに。	simplicity	ja
彼はどの少年にも劣らず早く走れる。	彼はどの少年にも負けず早く走ることができる。	simplicity	ja
三月にはもっと暖かくなるだろう。	３月にはもっとあたたかくなるだろう。	simplicity	ja
突然寒くなったね！	突然寒くなったね！	simplicity	ja
雑草は成長が早い。	自然で生きるいろいろな草は成長が早い。	simplicity	ja
