positive	negative	style_type	language
en 2003 , l' organisation mondiale de la santé recommandait que les nouveau-nés soient exclusivement allaités jusqu' à l' âge de six mois avec poursuite de l' allaitement comme élément important du régime alimentaire du nouveau-né jusqu' à au moins l' âge de deux ans	l' organisation mondiale de la santé recommande que les nouveau-nés soient exclusivement allaités jusqu' à l' âge de six mois avec poursuite de l' allaitement comme élément important du régime alimentaire du nouveau-né jusqu' à au moins l' âge de deux ans	simplicity	French
aucun effet n' a été exercé sur les volumes de patients pour l' infarctus aigu du myocarde	aucun effet n' a été exercé sur le nombre de patients pour l' infarctus aigu du myocarde	simplicity	French
dans 18 des 19 études , les adolescents non fumeurs qui étaient davantage conscients de la publicité pour le tabac ou qui y étaient plus réceptifs étaient plus susceptibles d' avoir expérimenté la cigarette ou d' être devenus fumeurs au moment du suivi	la revue a découvert que dans toutes ces études , les adolescents non fumeurs qui étaient davantage conscients ou réceptifs à la publicité pour le tabac étaient plus susceptibles de devenir des fumeurs ultérieurement	simplicity	French
le risque de précipitation est majeur chez le prématuré en raison de la faible masse sanguine 80 ml/kg , ( voir rubriques 4.3 , 4.4 , 6.2 )	le risque de précipitation est majeur chez le prématuré en raison de la faible masse sanguine 80 ml/kg	simplicity	French
il est clairement nécessaire de réaliser des études randomisées bien planifiées afin de nourrir la base de preuves pour la prise en charge de cette maladie	cela indique qu' il est nécessaire de réaliser davantage d' études randomisées bien planifiées dans ce domaine pour apporter des preuves fiables sur la prise en charge des personnes atteintes de cette maladie	simplicity	French
nous avons inclus 12 études ( 8 028 participants )	nous avons inclus 12 études avec un total de 8 028 participants	simplicity	French
La production architecturale de Palladio se concentre en Vénétie , où l' on peut encore admirer , à Vicence , le Teatro olimpico , le grand palais municipal dénommé Basilique palladienne , la Loggia del Capitanio ainsi que de nombreux autres palais et villas dont la très célèbre Villa Rotonda .	La production architecturale de Palladio se concentre en Vénétie où l' on peut encore admirer , à Vicence , le théâtre Olympique , le grand palais municipal dit basilique Palladienne , le palais Chiericati et la loggia del Capitanio .	simplicity	French
le bénéfice de la cryoplastie par rapport à l' angioplastie classique ne peut pas être établi car les essais contrôlés randomisés sont en petit nombre et leur qualité n' est pas suffisamment élevée	le bénéfice de la cryoplastie par rapport à l' angioplastie à ballonnet classique n' a pas encore été définitivement établie car il existe peu d' essais contrôlés randomisés évaluant cette méthode	simplicity	French
le syndrome de douleur myofasciale ( sdm ) est un syndrome de douleur musculaire régionale caractérisé par la présence de zones gâchettes qui sont des points douloureux dans un ou plusieurs muscles	le syndrome de douleur myofasciale ( sdm ) est un syndrome de douleur musculaire régionale caractérisé par la présence de zones gâchettes ( points douloureux ) dans un ou plusieurs muscles	simplicity	French
les résultats démontrent une efficacité pour des doses de 150 mg/jour à 600 mg/jour , avec une efficacité croissante à des doses de 600 mg	la prégabaline s' est révélée efficace avec plusieurs doses ( 150 mg à 600 mg ) , avec une efficacité croissante à des doses plus élevées	simplicity	French
aucune conclusion ne peut être faite sur des différences relatives à l' efficacité ou à l' innocuité entre la méthadone et le placebo , d' autres opiacés ou d' autres traitements	aucune conclusion ne peut être faite sur des différences relatives à l' efficacité ou aux effets secondaires entre la méthadone et le placebo , d' autres opiacés ou d' autres traitements	simplicity	French
nous avons réalisé notre recherche la plus récente en mars 2016	enfin , notre plus récente recherche d' études date de mars 2016	simplicity	French
les comparaisons indirectes suggèrent que les agonistes de la dopamine pourraient être plus efficaces que les icomt et les imao-b , ces derniers étant aussi efficaces les uns que les autres	les comparaisons indirectes entre les trois classes de médicaments ( agonistes de la dopamine , icomt et imao-b ) suggèrent que les agonistes de la dopamine pourraient conférer un meilleur contrôle symptomatique que les icomt et les imao-b	simplicity	French
le gynaecologic oncology group ( gog ) définit actuellement optimale comme la présence de nodules tumoraux résiduels mesurant pour chacun 1 cm de diamètre maximal ou moins	le gynaecologic oncology group ( gog ) définit actuellement optimale comme la présence d' une petite quantité de cellules cancéreuses , ou nodules tumoraux résiduels , à la suite de la chirurgie , mesurant pour chacun 1 cm de diamètre maximal ou moins	simplicity	French
l' entraînement locomoteur pour la marche est utilisé en rééducation après lésion médullaire et pourrait contribuer à améliorer la capacité de la personne à marcher	l' entraînement locomoteur pour la marche est utilisé en rééducation après une lésion de la moelle épinière ( lme ) et pourrait contribuer à améliorer la capacité de la personne à marcher	simplicity	French
interventions pour la prévention et le traitement des douleurs pelviennes et dorsales pendant la grossesse	les traitements pour la prévention et le traitement des lombalgies et des douleurs pelviennes pendant la grossesse	simplicity	French
nous avons évalué la qualité des preuves comme étant élevée pour les principaux critères de jugement de la mortalité , des invalidités majeures , pour le composite des décès ou des incapacités majeures , et pour l' entérocolite nécrosante	nous avons évalué la qualité des preuves comme étant élevée pour les principaux résultats sur la mortalité , les invalidités majeures , le résultat combiné des décès ou des incapacités majeures , et les entérocolites nécrosantes	simplicity	French
- des sensations de picotements ou de brûlures transitoires peuvent suivre l' application de la crème	- des sensations de picotements ou de brûlures passagères peuvent survenir après l' application de la crème	simplicity	French
la qualité de ces preuves était très faible	la qualité de ces preuves était faible	simplicity	French
les patients doivent éviter le contact avec des sujets atteints de varicelle ou de rougeole	eviter le contact avec les sujets atteints de varicelle ou de rougeole	simplicity	French
les personnes âgées vivant dans des maisons de soins ou les personnes âgées vivant à domicile sont à haut risque de chute , et une fracture de la hanche peut se produire après une chute	les personnes âgées vivant dans des maisons de soins ou les personnes âgées vivant à domicile sont à haut risque de chute , après laquelle peut se produire une fracture de la hanche	simplicity	French
chez les personnes porteuses de s. aureus dans les voies nasales , l' application d' un onguent à la mupirocine se traduit pas une réduction statistiquement significative des infections par s. aureus	il a été constaté que si les personnes sont porteuses de s. aureus dans les voies nasales , l' usage d' onguent à la mupirocine réduit le taux d' infections par s aureus	simplicity	French
l' objectif de cette revue a été d' évaluer l' efficacité et l' innocuité de la chirurgie de la cataracte par rapport à l' absence d' intervention chirurgicale pour des yeux atteints de dmla	l' objectif de cette revue cochrane a été de déterminer si la chirurgie de la cataracte est sûre et améliore la vision des yeux atteints de dégénérescence maculaire liée à l' âge ( dmla ) par rapport à l' absence d' intervention chirurgicale	simplicity	French
nous n' avons pas trouvé suffisamment de données pour étayer ou réfuter l' utilisation des acides biliaires dans le traitement de la cholangite sclérosante primitive	nous n' avons pas été en mesure d' identifier des essais évaluant d' autres acides biliaires pour le traitement de la cholangite sclérosante primitive	simplicity	French
un essai était réalisé dans un petit centre australien isolé et impliquait 70 participants n' ayant jamais reçu de traitement antirétroviral , tandis que l' autre essai , large et multicentrique , était conduit dans 14 pays et impliquait 1 216 participants n' ayant jamais reçu de traitement antirétroviral	un essai était réalisé dans un petit centre australien isolé et impliquait 70 participants , tandis que l' autre essai , large et multicentrique , était conduit dans 14 pays et impliquait 1 216 participants	simplicity	French
deux auteurs ont extrait les données de manière indépendante	deux auteurs ont identifié les essais et recueilli les informations de manière indépendante	simplicity	French
21 mars : Création du site Twitter .	21 : Création de Twitter .	simplicity	French
les résultats suggèrent qu' une formation obligatoire avant l' obtention du permis moto pourrait constituer un obstacle au processus d' obtention du permis , ce qui pourrait réduire indirectement les accidents en réduisant l' exposition	les résultats suggèrent qu' une formation obligatoire avant l' obtention du permis moto pourrait constituer un obstacle au processus d' obtention du permis , ce qui pourrait indirectement réduire les taux d' accidents , de blessures , de décès et d' infractions en limitant le nombre de personnes conduisant une moto	simplicity	French
aucun essai n' a évalué la mortalité toutes causes confondues , la morbidité liée au diabète ou la qualité de vie liée à la santé	aucune étude n' a évalué la mortalité toutes causes confondues , la morbidité liée au diabète ou la qualité de vie liée à la santé	simplicity	French
les essais contrôlés randomisés des plantes médicinales chinoises par rapport à un placebo , à l' absence d' intervention ou à la médecine conventionnelle , ont été inclus	nous avons trouvé des études ayant comparé les plantes médicinales chinoises à un placebo ( faux traitement ) , à l' absence de traitement et à la médecine conventionnelle	simplicity	French
certaines preuves suggèrent que la psci pourrait être plus efficace que les im pour contrôler la glycémie chez les patients atteints de diabète de type 1	le corpus de preuves suggère que la perfusion sous-cutanée continue d' insuline pourrait être plus efficace que les injections multiples pour contrôler la glycémie chez les patients atteints de diabète de type 1	simplicity	French
cependant , son effet sur la satisfaction par rapport à d' autres aspects du processus n' est pas clair	cependant , son effet sur la satisfaction vis-à-vis d' autres aspects du processus n' est pas clair	simplicity	French
- pour éviter la possibilité de formation d' un caillot , les solutions contenant du calcium ne doivent pas être administrées par le même dispositif pour administration intraveineuse qu' octaplaslg	pour éviter la possibilité de caillots sanguins , les solutions contenant du calcium ne doivent pas être administrées par le même dispositif pour administration intraveineuse qu' octaplaslg	simplicity	French
les réponses modestes au traitement rapportées étaient retrouvées chez des personnes affectées d' un eczéma atopique , spécifiquement avec une sensibilité à un ou plusieurs allergènes aériens	certaines petites réponses au traitement rapportées l' ont été chez des personnes souffrant d' un eczéma atopique qui étaient sensibles à un ou plusieurs allergènes dans l' air	simplicity	French
l' innocuité d' alfalastin chez la femme enceinte n' a pas été évaluée par des essais cliniques contrôlés	l' innocuité d' alfalastin au cours de la grossesse et de l' allaitement n' a pas été évaluée par des essais cliniques	simplicity	French
tous les essais contrôlés randomisés ( ecr ) qui comparaient des techniques d' administration intermittente de médicaments à un traitement d' entretien standard pour les personnes atteintes de schizophrénie	cette revue évalue différentes techniques d' administration intermittente de médicaments comparées au traitement d' entretien chez les personnes atteintes de schizophrénie ou de troubles connexes	simplicity	French
nous avons inclus 12 études avec un total de 1 834 participants dans cette revue mise à jour	nous avons trouvé 12 études avec un total de 1 834 participants	simplicity	French
l' objectif de cette revue systématique était d' évaluer les effets des interruptions structurées du traitement ( ist ) appliquées au traitement antirétroviral ( tarv ) dans la prise en charge de l' infection par le vih chronique supprimée en utilisant toutes les études de haute qualité disponibles	les interruptions structurées du traitement ( ist ) appliquées au traitement antirétroviral ( tarv ) ont été étudiées en tant que stratégie alternative dans la prise en charge des patients infectés par le vih	simplicity	French
Amos Daragon est une suite de livres d' aventures fantastiques créée à partir de 2003 par l' écrivain et comédien québécois Bryan Perro .	Amos Daragon est une série de 12 livres d' aventures dans le temps médiéval , surtout connu au Québec par l' écrivain Bryan Perro .	simplicity	French
13 au 24 mai : 68e Festival de Cannes .	Du 13 au 24 : 68e Festival de Cannes .	simplicity	French
nous avons inclus sept ecr portant sur un total de 333 participants dans notre revue	nous avons inclus sept études portant sur un total de 333 personnes	simplicity	French
le nerf trijumeau est la cinquième paire des nerfs crâniens	le nerf trijumeau ( v ) est le cinquième nerf crânien	simplicity	French
au bout de six mois , moins de patients avaient rechuté dans le groupe à curcumine que dans le groupe à placebo	au bout de six mois , moins de patients avaient rechuté dans le groupe à curcumine que parmi les patients ayant reçu un placebo ( par ex. un faux médicament )	simplicity	French
les interventions visant à la prévention et au traitement des lésions candidales buccales associées au vih forment un élément à part entière du maintien de la qualité de vie des individus atteints	les interventions visant à la prévention et au traitement du muguet buccal associé au vih forment un élément à part entière du maintien de la qualité de vie des individus atteints	simplicity	French
une amnésie antérograde ainsi que des altérations des fonctions psychomotrices sont susceptibles d' apparaître dans les heures qui suivent la prise	des troubles de mémoire ainsi que des altérations des fonctions psychomotrices sont susceptibles d' apparaître dans les heures qui suivent la prise du médicament	simplicity	French
l' artériopathie périphérique touche entre 4 % et 12 % des personnes âgées de 55 à 70 ans , et 20 % des personnes de plus de 70 ans	les obstructions des artères des jambes ( artériopathie périphérique ) affectent 20 % des personnes de plus de 70 ans et 4 % à 12 % de la population âgée de 55 à 70 ans	simplicity	French
la présentation audiovisuelle du consentement éclairé peut améliorer la satisfaction des participants par rapport aux informations de consentement fournies	la présentation audiovisuelle pourrait améliorer la satisfaction des participants vis-à-vis des informations fournies	simplicity	French
six essais portant sur 321 nourrissons dans trois environnements différents ont été inclus	six essais portant sur 321 nourrissons dans trois environnements différents ont été examinés	simplicity	French
deux tiers des études ont été financées par l' industrie	plus de la moitié des études étaient financées par l' industrie	simplicity	French
la syncope réflexe à médiation neurale est la cause la plus fréquente de perte de connaissances transitoires	la syncope réflexe à médiation neurale ( y compris des évanouissements ) est la cause la plus fréquente de pertes de connaissances transitoires	simplicity	French
la pravastatine n' a pas ou peu d' influence sur l' aptitude à conduire des véhicules ou à utiliser des machines	ce médicament n' a pas ou peu d' influence sur l' aptitude à conduire des véhicules ou à utiliser des machines	simplicity	French
dans quatre études , une toilette vaginale maternelle à la chlorhexidine a été effectuée en plus des soins néonatals de la peau et du cordon	dans quatre études , un lavage vaginal maternel avec de la chlorhexidine a été réalisé en plus des soins néonatals de la peau et du cordon	simplicity	French
le système de santé français est divisé en deux parties	le système de santé comporte deux éléments	simplicity	French
l' alcoolémie est le taux d' alcool présent dans le sang	l' alcoolémie est le taux d' alcool contenu dans le sang	simplicity	French
les nouveau-nés prématurés médicalement stables peuvent être transférés dans des berceaux ouverts non chauffés à un poids corporel de 1 600 grammes sans effets indésirables sur la stabilité de la température ou la prise de poids	la revue des essais a observé que les nouveau-nés prématurés pouvaient être transférés dans des berceaux ouverts non chauffés à un poids corporel de 1 600 g sans effets indésirables sur la stabilité de la température ou la prise de poids	simplicity	French
"le sous-groupe "" femmes en postménopause non sélectionnées "" incluait 18 études composées de femmes quels que soient leurs symptômes ménopausiques et autorisait l' inclusion de femmes dont des dernières menstruations dataient de plus de cinq ans"	ce groupe incluait des femmes quels que soient leurs symptômes ménopausiques et autorisait l' inclusion de femmes dont les dernières menstruations dataient de plus de cinq ans	simplicity	French
les objectifs étaient d' évaluer les bénéfices et les effets délétères de l' administration de cso par les parents dans la prise en charge des maladies accompagnées de respiration sifflante intermittente chez l' enfant sur la base des résultats des essais cliniques randomisés	cette revue a identifié deux essais randomisés portant sur des corticostéroïdes oraux administrés par les parents dans la prise en charge des maladies accompagnées de respiration sifflante intermittente chez l' enfant	simplicity	French
Évaluer les effets du doxapram par rapport aux méthylxanthines chez les nouveau-nés prématurés souffrant d' apnée récurrente	doxapram versus méthylxanthine pour le traitement de l' apnée chez les nouveau-nés prématurés	simplicity	French
nous avons inclus 12 essais , totalisant 798 participants subissant une cholécystectomie laparoscopique élective , randomisés pour différentes méthodes d' instillation intrapéritonéale d' anesthésique local	nous avons identifié 12 essais cliniques randomisés portant sur 798 personnes subissant une cholécystectomie laparoscopique programmée	simplicity	French
la pair semble prometteuse , mais il n' y a pas suffisamment de données permettant d' étayer ou de réfuter le recours à la pair avec ou sans couverture de benzimidazole pour traiter les patients présentant des kystes hydatiques hépatiques simples	en règle générale , il n' existe pas suffisamment de données permettant d' étayer ou de réfuter la méthode ponction , aspiration , injection et réaspiration avec ou sans couverture de benzimidazole pour les patients présentant des kystes hydatiques hépatiques simples	simplicity	French
des ecr supplémentaires de grande taille devront être correctement réalisés afin de clarifier cette question , plus particulièrement dans le cadre d' une administration à long terme chez les personnes ne présentant pas de vessie neuropathique	des essais supplémentaires , correctement contrôlés et randomisés , devront être effectués afin de clarifier plus particulièrement l' efficacité d' une prophylaxie à plus long terme chez les personnes n' ayant pas de vessie neuropathique	simplicity	French
la sueur contient surtout de l' eau	la sueur contient principalement de l' eau	simplicity	French
- en association avec les rétinoïdes par voie générale ou en cas d' apport en vitamine a supérieur à 10 000 ui/jour ( voir rubrique 4.5 )	- en association avec les rétinoïdes administrés par voie orale ( médicaments utilisés dans certaines maladies de la peau ) ou cas d' apport supérieur à 10 000 ui/jour de vitamine a administrée par voie orale ou injectable ( médicaments utilisés en cas de carence en vitamine a )	simplicity	French
Le nom générique Amphibolis dérive du grec « amphibol » (ambigu)[1 ] , pour qualifier une plante aux caractéristiques équivoques , ou de « amphibolos » ( signifiant « à double pointe » ) , à cause de la forme des feuilles terminées par deux pointes caractéristiques .	Le nom générique Amphibolis dérive du grec « amphibolos » ( signifiant « à double pointe » ) , à cause de la forme des feuilles terminées par deux petites pointes .	simplicity	French
il se pourrait que la technologie des dispositifs électroniques ait été modifiée et améliorée depuis la réalisation de ces études	la technologie et la polyvalence des dispositifs électroniques pourraient avoir été développées et améliorées depuis la réalisation de ces essais entre 1991 et 2005	simplicity	French
le traitement en dose unique n' est pas adapté aux infections urinaires de la femme enceinte ( voir rubrique 4.6 )	le traitement en prise unique n' est pas adapté aux infections urinaires de la femme enceinte	simplicity	French
les sources de financement ont été signalées pour la majorité des études et aucune preuve n' indique que des études aient été financées par des organismes ayant potentiellement des intérêts commerciaux dans leurs résultats	les sources de financement ont été signalées pour la majorité des études et aucune preuve n' indique que des études aient été financées par des organismes ayant des intérêts commerciaux dans leurs résultats	simplicity	French
dans deux études , 134 femmes au total avaient eu leurs cycles stimulés à l' aide de gonadotrophine et dans les deux autres études , les cycles de 74 femmes avaient été stimulés au moyen de clomifène	les cycles des femmes étaient stimulés dans deux études à l' aide de gonadotrophine et dans les deux autres études au moyen de clomifène	simplicity	French
les fibromes utérins sont les tumeurs utérines bénignes les plus fréquentes chez les femmes préménopausées	les fibromes utérins sont les tumeurs utérines bénignes fréquentes chez les femmes préménopausées	simplicity	French
les résultats préliminaires indiquent une absence d' impact indésirable sur les résultats de santé physique et un certain nombre d' articles indiquaient une satisfaction accrue en cas de soins à domicile	les résultats des ecr individuels indiquent une satisfaction améliorée en cas de soins à domicile , sans impact indésirable sur les résultats de santé physique chez les enfants	simplicity	French
l' objectif de cette revue était de comparer l' efficacité , le coût , les complications et l' acceptabilité des cbc périoculaires opérés par la cmm ou une ec	objectif de la revue comparer l' efficacité , le coût , les complications et l' acceptabilité de deux techniques chirurgicales différentes pour traiter un carcinome basocellulaire ( cbc ) dans la région des yeux	simplicity	French
ainsi , l' efficacité du trastuzumab pour les patientes récidivant après un traitement adjuvant au trastuzumab reste une question ouverte , bien qu' il soit probable que la majorité d' entre elles se le voient re-proposer	l' efficacité du trastuzumab pour les patientes récidivant après l' ajout du trastuzumab est encore une question ouverte , bien qu' il soit probable que la majorité d' entre elles se le voient proposer	simplicity	French
il suppose que les fumeurs passent par une série d' étapes de motivation avant de réussir à s' arrêter de fumer	il suppose que les fumeurs passent par une série d' étapes de motivation avant de s' occuper d' arrêter de fumer	simplicity	French
cinquante-trois études totalisant plus de 25 000 participants remplissaient les critères d' inclusion	nous avons trouvé 53 études totalisant plus de 25 000 participants	simplicity	French
Il vit avec son frère Bernard , au 21 , rue d' Aumale dans le 9e arrondissement de Paris .	Il vit alors avec son frère , Bernard , dans le 9e arrondissement de Paris .	simplicity	French
l' inclusion de plus d' études permettrait peut-être de comprendre pourquoi les personnes atteintes de schizophrénie s' obstinent à prendre ces stimulants nuisibles	ceci expliquerait pourquoi les personnes souffrant de schizophrénie s' obstinent à prendre ces médicaments potentiellement nuisibles	simplicity	French
finasteride arrow generiques ne doit pas être utilisé chez l' enfant	- ce médicament ne doit pas être administré chez l' enfant	simplicity	French
la plupart avaient été réalisés aux États-unis dans des centres de santé ( ex.	ces essais avaient été majoritairement réalisés aux États-unis ( 21 essais ) et dans des centres de santé ( ex.	simplicity	French
au cours de la première année , le vaccin était hautement protecteur chez les adultes et chez les enfants de plus de cinq ans , mais son efficacité au-delà de cette période ne pouvait être déterminée avec précision	dans les pays à faible revenu , le vaccin offrait une protection chez les enfants de un à cinq ans , mais son efficacité réelle dans la tranche d' âge allant de un à deux ans ne pouvait être déterminée	simplicity	French
nous n' avons trouvé aucun ecr évaluant la tolérabilité ou l' innocuité des inhibiteurs de la cox-2 retirés du marché ( rofécoxib , valdécoxib ou lumiracoxib )	cette revue n' inclut aucune étude évaluant la tolérabilité et l' innocuité des inhibiteurs de la cox-2 retirés du marché ( rofécoxib , valdécoxib ou lumiracoxib )	simplicity	French
dans l' ensemble , les patients des groupes du filet sont restés moins longtemps à l' hôpital et ont repris plus rapidement leurs activités habituelles , mais cette tendance n' a pas été observée dans tous les essais	dans l' ensemble , les patients passaient moins de temps à l' hôpital et reprenaient plus rapidement leurs activités habituelles après une réparation avec filet , mais cette tendance n' était pas observée dans toutes les études	simplicity	French
