positive	negative	style_type	language
Sich darzustellen und virtuell in engem Kontakt zu Freunden zu stehen, über Lehrer, coole neue Kinofilme und Herzschmerz zu diskutieren, die Fotos von der Party anzuschauen, die man wegen der fiesen Grippe verpasst hat - dank sozialen Netzwerken wie Facebook, SchülerVZ, MySpace oder YouTube ist das alles möglich.	Dank sozialen Netzwerken wie Facebook, SchülerVZ, MySpace oder YouTube ist das alles möglich: Sich darzustellen und in engem Kontakt zu Freunden zu stehen, über Lehrer, Kinofilme und Herzschmerz zu diskutieren, die Fotos von der Party anzuschauen, die man verpasst hat.	simplicity	de
Pinguine gelten zum Beispiel als großes Vorbild, was ihren niedrigen Energieverbrauch und ihre schnelle Fortbewegung unter Wasser angeht. .Rundliche Form ideal Lange Zeit verstand man nicht, warum solche rundlichen, auf den ersten Blick überhaupt nicht stromlinienförmigen Tiere so mühelos und schnell schwimmen können.	Pinguine gelten zum Beispiel als großes Vorbild. Sie brauchen wenig Energie und können sich schnell unter Wasser fortbewegen. Lange Zeit verstand man nicht, warum solche rundlichenTiere so mühelos und schnell schwimmen können.	simplicity	de
Außerdem wird Thomas Reiter Experimente durchführen, die Wissenschaftler in aller Welt vorbereitet haben.	Außerdem wird Thomas Reiter Experimente durchführen, die Wissenschaftler in aller Welt vorbereitet haben.	simplicity	de
Beruf: Astronom.	Beruf: Astronom.	simplicity	de
Damals wie heute bewahrte sie vor allem eins davor, im Magen eines hungrigen Raubtieres zu landen: Genau, ihr Panzer.	Damals wie heute bewahrte sie ihr Panzer davor, im Magen eines hungrigen Raubtieres zu landen.	simplicity	de
Den ganzen Tag verbrachten sie und ihre langohrigen Rivalen in Käfigen, wurden dabei von ihren Besitzern mit frischem Heu bei Laune gehalten und warteten darauf, zum Tisch der Preisrichter getragen zu werden.	Den ganzen Tag verbrachten sie und ihre Rivalen in Käfigen. Sie wurden von ihren Besitzern mit frischem Heu bei Laune gehalten. Sie warteten darauf, zum Tisch der Preisrichter getragen zu werden.	simplicity	de
Habt ihr schon mal probiert, mit Handschuhen zu schwimmen?	Habt ihr schon mal probiert, mit Handschuhen zu schwimmen?	simplicity	de
Dieses organische Material besteht zum Teil aus photosynthetisch aktiven Mikroorganismen wie Cyanobakterien oder auch Bärtierchen,[13] wie es am Rotmoosferner nachgewiesen wurde.	Dieses natürliche Material ist zum Teil aus Mikroorganismen, die auf Licht reagieren und daraus Energie erzeugen können. Mikroorganismen sind zum Beispiel Cyanobakterien oder Bärtierchen. Diese wurden zum Beispiel am Rotmoosferner gefunden.	simplicity	de
Am 4. Juli lässt die NASA ein 370 Kilogramm schweres Raumfahrzeug auf einen Kometen krachen.	Am 4. Juli lässt die NASA ein 370 Kilogramm schweres Raumfahrzeug auf einen Kometen stossen.	simplicity	de
Deshalb muss Margoth Titumaita jeden Morgen in aller Frühe über die Berge zur Schule gehen - ein kalter und langer Weg.	Deshalb muss Margoth Titumaita jeden Morgen über die Berge zur Schule gehen. Das ist ein kalter und langer Weg.	simplicity	de
"Nein, denn ihre Zeugung war ganz und gar nicht die ""natürlichste Sache von der Welt""."	"Nein. Ihre Zeugung war nicht die ""natürlichste Sache von der Welt""."	simplicity	de
Manche sind sturmumtoste Gasbälle.	Manche sind Gasbälle.	simplicity	de
Erst nachdem die Dänen infolge Berücksichtigung gewisser Sonderinteressen (u.a. Nichtbeteiligung an der Währungsunion) in einer zweiten Volksabstimmung den Maastrichter Vertrag hatten passieren lassen und das deutsche Bundesverfassungsgericht Klagen gegen die Übertragung von Souveränitätsrechten auf die EU als – im gegebenen Rahmen – grundgesetzkonform zurückgewiesen hatte, konnte er zum 1. November 1993 in Kraft treten.	Der Maastrichter Vertrag konnte zum 1. November 1993 eingeführt werden. Aber erst nach dem die Dänen ihn in einer zweiten Volksabstimmung passieren ließen. Außerdem musste das deutsche Verfassungsgericht Klagen gegen den Vertrag ablehnen.	simplicity	de
Das ist ein Computermonitor, auf den man direkt mit einem speziellen Stift zeichnen kann.	Das ist ein Computermonitor, auf den man direkt mit einem speziellen Stift zeichnen kann.	simplicity	de
"Diese verraten vorbeistreifenden Artgenossen, ob der ""Übeltäter"" männlich oder weiblich, gesund oder krank, friedliebend oder aggressiv ist."	Diese verraten anderen Hunden, ob der Hund männlich oder weiblich, gesund oder krank, friedliebend oder aggressiv ist.	simplicity	de
"""Können Sie mir erklären, weshalb Sie sich so präsentieren?"", fragt der Personalverantwortliche."	"""Können Sie mir erklären, weshalb Sie sich so präsentieren?"", fragt der Personalverantwortliche."	simplicity	de
Bei Seamounts, an den Kontinentalhängen und in Flachmeeren (zum Beispiel in Teilen des Weddell-Meeres)[10] kann das anthropogene CO2 bereits bis zum Meeresboden gelangen.	Das von Menschen erzeugte Kohlendioxid kann bis zum Meeresboden gelangen. Dies tritt insbesondere an den Hängen der Tiefseeberge und den Flachmeeren auf.	simplicity	de
Und das ist schwierig.	Und das ist schwierig.	simplicity	de
Doch Biologen glauben, der Orca versuche sich mit diesem Manöver nur davor zu schützen, selbst vom Seelöwen gebissen zu werden.	Biologen glauben, dass der Orca mit diesem Manöver versucht sich zu schützen. Der Orca will verhindern, dass der Seelöwe ihn beisst.	simplicity	de
Neben Blitzschlag und einer Störung im großen Kraftwerk an den Niagarafällen stand auch ein Computerwurm als Auslöser in Verdacht.	Als Auslöser standen ein Blitzschlag, eine Störung in einem großen Kraftwerk und ein Computerwurm in Verdacht.	simplicity	de
Wenn ein Känguru-Baby geboren wird, ist es ganz winzig: gerade mal so groß wie ein Daumen.	Wenn ein Känguru-Baby geboren wird, ist es ganz klein. Es ist so groß wie ein Daumen.	simplicity	de
Erleichtert wurde der Vorgang allein in Badestuben, in denen Wasser oder Dämpfe das Barthaar vor der Verwendung des Rasiermessers erweichten.	In Badstuben wurde das Barthaar mit Wasser oder Dämpfen vor dem Rasieren erweicht. Das erleichterte die Rasur mit dem Rasiermesser.	simplicity	de
Können Tiere hellsehen?.	Können Tiere hellsehen?	simplicity	de
"""Nein, nie gehört"", werdet ihr sagen, und liegt damit gleichermaßen richtig wie falsch."	"""Nein, nie gehört"", werdet ihr sagen. Damit liegt ihr richtig und falsch."	simplicity	de
Die Töne sind also so tief, dass unser Ohr sie gar nicht wahrnehmen kann.	Die Töne sind so tief, dass unser Ohr sie gar nicht wahrnehmen kann.	simplicity	de
Der Wald schwingt, wenn ein Orang-Utan sich durch den Dschungel bewegt.	Der Wald schwingt, wenn ein Orang-Utan sich durch den Dschungel bewegt.	simplicity	de
Genauer gesagt, Jaspers Arme in den verschiedensten Posen.	Sie zeichnet Jaspers Arme in den verschiedensten Posen.	simplicity	de
Doch diese fünf Winzlinge haben sich beruhigt.	Doch diese fünf kleinen Flughunde haben sich beruhigt.	simplicity	de
Die Geschichte ging leider nicht gut aus - die Sonne lies das Wachs schmelzen und die Fliehenden abstürzen. .	Die Geschichte ging leider nicht gut aus. Die Sonne lies das Wachs schmelzen und die Fliehenden abstürzen.	simplicity	de
Irgendwann stießen Menschen auf das glänzende Zeug.	Irgendwann stießen Menschen auf das glänzende Zeug.	simplicity	de
Kummer mit dem Schulzeugnis?	Kummer mit dem Schulzeugnis?	simplicity	de
Farbige Murmeln: Acht Planeten ziehen ihre Bahn um die Sonne.	Farbige Murmeln: Acht Planeten kreisen um die Sonne.	simplicity	de
Känguru-Junge kommen deshalb schon nach 30-40 Tagen auf die Welt und müssen sich im Beutel der Mutter erst noch fertig entwickeln.	Känguru-Junge kommen deshalb schon nach 30-40 Tagen auf die Welt. Sie müssen sich im Beutel der Mutter fertig entwickeln.	simplicity	de
Eine Balance zwischen verschiedenen Lebensbereichen zu ermöglichen, gilt als eine wichtige gesellschaftspolitische Herausforderung, als ein betrieblich relevantes Thema bezüglich Wirtschaftlichkeit und Organisationskultur sowie als ein sozial, kulturell und pädagogisch bedeutsames Thema bezüglich der Gestaltung von Familienkultur.	Eine Balance zwischen verschiedenen Lebensbereichen zu ermöglichen gilt als eine wichtige gesellschaftspolitische Herausforderung. Diese Balance ist wichtig für Wirtschaftlichkeit und Organisationskultur. Aber auch für die Gestaltung der Familienkultur ist sie ein sozial, kulturell und pädagogisch bedeutsames Thema. 	simplicity	de
Nicht zum Brotbacken, nicht zum Füttern der Tiere - sondern zur Energie- und Wärmeproduktion.	Nicht zum Brotbacken, nicht zum Füttern der Tiere - sondern zur Energie- und Wärmeproduktion.	simplicity	de
Viele Tiere dagegen können weit mehr Töne wahrnehmen und produzieren.	Viele Tiere können weit mehr Töne hören und machen.	simplicity	de
Von der Erde aus hat man dann den Eindruck, als wenn ein kleiner schwarzer Punkt langsam über die Sonne wandert.	Von der Erde aus sieht man einen kleinen schwarzen Punkt langsam über die Sonne wandern.	simplicity	de
Interstellares Großereignis Der Durchgang der Venus war schon vor 122 Jahren von großer Bedeutung, weil er es Astronomen ermöglichte, zum ersten Mal die Entfernung zwischen der Erde und der Sonne auszurechnen.	Interstellares Großereignis. Der Durchgang der Venus war schon vor 122 Jahren von großer Bedeutung. Der Durchgang es ermöglichte es Himmelsforschern zum ersten Mal die Entfernung zwischen der Erde und der Sonne auszurechnen.	simplicity	de
Er kennt weder Schmerz noch Wut, keine Trauer und keine Freude.	Er kennt weder Schmerz noch Wut. Er kennt keine Trauer und keine Freude.	simplicity	de
Wegen des wachsenden Einflusses des Deutschen Reiches und der Vereinigten Staaten büßte Großbritannien seit etwa 1900 zunehmend seine politische und wirtschaftliche Vormachtstellung ein.	Seit 1900 verringerte sich die politische und wirtschaftlich führende Rolle von Großbritannien. Grund dafür war der steigende Einfluss des Deutschen Reiches und der Vereinigten Staaten. 	simplicity	de
So hat jede Religion ihren eigenen Sonnengott.	Jede Religion hat ihren eigenen Sonnengott.	simplicity	de
Letztere verzeichnet auch die verschiedenen Wetteranomalien in historischer Zeit, die unter anderem von heftigen vulkanischen Eruptionen hervorgerufen wurden.	Die Historische Klimatologie ist die Forschung in der die unüblichen Änderungen von dem Wetter in historischen Zeiten beschrieben werden. Sie wurden unter anderem von Vulkanausbrüchen hervorgerufen.	simplicity	de
Babys aus dem Labor.	Babys aus dem Labor.	simplicity	de
Manchmal erfahren sie erst dann, wie es um die schulischen Leistungen ihrer Kinder tatsächlich steht.	Manchmal erfahren sie erst dann, wie es um die schulischen Leistungen ihrer Kinder steht.	simplicity	de
Zwar erreichte Großbritannien nach Kriegsende 1918 durch die Übernahme deutscher Kolonien seine größte Ausdehnung, doch leiteten finanzielle Probleme und zunehmende Autonomiebestrebungen das Ende seiner globalen Bedeutung ein.	Nach Kriegsende 1918 war Großbrittanien durch die Übernahme von deutschen Kolonien am größten. Aber Geld-Probleme und Forderungen nach Unabhängigkeit führten bald zum Ende der weltweiten Bedeutung.	simplicity	de
Artikel vom 26.11.2010. .	Artikel vom 26.11.2010.	simplicity	de
Der Pharao lässt daraus eine Maske schmieden, die später von Grabräubern geklaut wird.	Der Pharao lässt daraus eine Maske schmieden, die später geklaut wird.	simplicity	de
Es dauert mindestens sechs Monate, bis das Junge erstmals einen Blick aus dem Beutel auf die Außenwelt wagt.	Es dauert mindestens sechs Monate, bis das Junge erstmals einen Blick aus dem Beutel auf die Außenwelt wagt.	simplicity	de
Diese vollständige Wiederverwertung ist Basis der Subsistenzwirtschaft.	Diese vollständige Wiederverwertung ist Grundlage für eine Wirtschaft, die auf Selbstversorgung setzt (Substinenzwirtschaft).	simplicity	de
Den Hafen des schwedischen Luleå können viele Schiffe nicht mehr anlaufen, hier sinkt der Meeresspiegel jährlich ebenfalls um nahezu einen Zentimeter, prognostiziert für noch mindestens 600 weitere Jahre.	In dem Hafen des schwedischen Luleå können viele Schiffe nicht mehr anlegen. Dort sinkt der Meeresspiegel jährlich um fast einen Zentimeter. Das soll wohl auch die nächsten 600 Jahre weiter so sein.	simplicity	de
Spannungen innerhalb der Decke führten zu einer Synklinale, einer konkav – also nach innen – gewölbten Struktur, durch die Gesteinsschichten im Osten und Westen des Parks höher liegen als im Zentrum.	Spannungen innerhalb der Decke führten zu einer konkaven - also nach innen - gewölbten Struktur. Aufgrund dieser Struktur (auch Synklinale genannt) liegen die Gesteinsschichten im Osten und Westen des Parks höher als im Zentrum. 	simplicity	de
Gerüche grenzen Reviere ab Die duftende Visitenkarte kommt auch zum Einsatz, wenn Tiere - beispielsweise Wölfe, Hirsche, Antilopen oder Raubkatzen - ihre Reviere chemisch einzäunen.	Gerüche grenzen Reviere ab. Die duftende Visitenkarte wird benutzt, wenn Tiere ihre Reviere chemisch einzäunen. Das machen Wölfe, Hirsche, Antilopen oder Raubkatzen.	simplicity	de
Ich laufe sehr schnell, damit mir warm wird.	Ich laufe sehr schnell, damit mir warm wird.	simplicity	de
Die Blätter der Lotuspflanze sind von einer sich selbst reinigenden Schicht umhüllt, die Schmutz abstößt.	Die Blätter der Lotuspflanze sind von einer sich selbst reinigenden Schicht umhüllt. Sie stößt Schmutz ab.	simplicity	de
Und zu seinen Eltern hatte er nie eine normale Beziehung.	Und zu seinen Eltern hatte er keine normale Beziehung.	simplicity	de
Er verletzte sich schwer und sitzt seitdem im Rollstuhl.	Er verletzte sich schwer und sitzt seitdem im Rollstuhl.	simplicity	de
Denn dieser Beruf ist anstrengend und gefährlich: Immer wieder geschehen tödliche Unfälle unter Wasser.	Dieser Beruf ist anstrengend und gefährlich. Immer wieder geschehen tödliche Unfälle unter Wasser.	simplicity	de
Und das sind längst nicht nur Spinner, die zu lange durch ihr Teleskop gestarrt haben.	Und das sind längst nicht nur Spinner, die zu lange durch ihr Teleskop gestarrt haben.	simplicity	de
Hunderttausende Berufstätige mussten ihren Heimweg zu Fuß antreten.	Hunderttausende Berufstätige mussten ihren Heimweg zu Fuß antreten.	simplicity	de
Zahnräder kannten die alten Griechen.	Zahnräder kannten die alten Griechen.	simplicity	de
Ingenieure haben den ersten künstlichen Vogel der Welt gebaut.	Ingenieure haben den ersten künstlichen Vogel der Welt gebaut.	simplicity	de
Die Klimamodelle beschreiben derzeit auf globaler Ebene die Folgen recht gut, können diese jedoch auf regionaler Ebene nur recht unsicher abschätzen.	Die Klima-Modelle beschreiben derzeit auf globaler Ebene die Folgen recht gut. Sie können die Folgen aber für einzelne Regionen nur sehr unsicher abschätzen.	simplicity	de
Auf dem Monitor prangt ein Bild von Hannes - im Ali G-Aufzug.	Auf dem Monitor prangt ein Bild von Hannes im Ali G-Aufzug.	simplicity	de
Schlaft ihr nachts mit offenem Fenster?	Schlaft ihr nachts mit offenem Fenster?	simplicity	de
Kaum zu glauben: Noch vor 35 Jahren war das Fußballspielen für Frauen verboten!	Kaum zu glauben: Vor 35 Jahren war das Fußballspielen für Frauen verboten!	simplicity	de
"Wer die Pflanzensprache nicht versteht, für den gilt: ""Wer nicht hören will, muss fühlen!"""	"Wer die Pflanzensprache nicht versteht, für den gilt: ""Wer nicht hören will, muss fühlen!"""	simplicity	de
Schnaubend macht er sich dann auf die Suche nach einem leckeren Frühstück.	Er sucht dann nach einem leckeren Frühstück.	simplicity	de
Zudem gibt es in Deutschland bereits viele gelungene Projekte wie Solarenergieanlagen oder den Bau von Passivhäusern, also Gebäuden, die so gebaut sind, dass sie weder im Winter eine Heizung noch im Sommer eine Kühlung benötigen. .	Zudem gibt es in Deutschland bereits viele gelungene Projekte. Diese Projekte sind Solarenergieanlagen oder Passivhäusern. Passivhäuser sind Gebäuden, die so gebaut sind, dass sie im Winter keine Heizung noch im Sommer keine Kühlung benötigen.	simplicity	de
Pflanzen können verschiedenste optische und chemische Signale von sich geben, die andere Lebewesen sehen oder spüren können.	Pflanzen können verschiedene Signale von sich geben. Diese Signale können andere Lebewesen sehen oder spüren.	simplicity	de
Gürteltiere: Schnüffler in Rüstung.	Gürteltiere: Schnüffler in Rüstung.	simplicity	de
Wie viele andere Tiere kommunizieren Elefanten in Tonlagen, die das menschliche Ohr gar nicht wahrnehmen kann.	Elefanten machen Töne in Tonlagen, die das menschliche Ohr gar nicht wahrnehmen kann.	simplicity	de
Sie messen den Weg, den die Venus zurücklegt, von vielen verschiedenen Orten aus.	Sie messen den Weg, den die Venus zurücklegt, von vielen verschiedenen Orten aus.	simplicity	de
In den Pausen wird geschlemmt Auf der Strecke des Yukon Quest gibt es zehn Kontrollstationen, an denen das Team kurz Pause machen kann.	In den Pausen wird gegessen. Auf der Strecke des Yukon Quest gibt es zehn Kontrollstationen, an denen das Team kurz Pause machen kann.	simplicity	de
Der Hundeführer, der auf den hinteren Kufen steht, muss sich festhalten, um nicht herunterzufallen.	Der Hundeführer steht auf den hinteren Kufen. Er will nicht herunterfallen. Deshalb muss er sich festhalten.	simplicity	de
Und der Luftdruck in der Station muss so hoch gehalten werden wie auf der Erdoberfläche.	Und der Luftdruck in der Station muss so hoch gehalten werden wie auf der Erdoberfläche.	simplicity	de
Die Folgen des Phänomens bergen erhebliche Risiken für einen momentan nur schwer abschätzbaren Anteil der gegenwärtigen und künftigen Weltbevölkerung.	Die Folgen können gefährlich sein für einen momentan schwer zu schätzenden Anteil der aktuellen und zukünftigen Weltbevölkerung,	simplicity	de
"Da musst du hoch?"""	"Da musst du hoch?"""	simplicity	de
