anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	ديانج.....سوليه......قفشه ومهزومين 1/0 سويسري متخلف امه كانت بتبيع زبدة في لوزان	ديانج.....سوليه......قفشه ومهزومين 1/0 سويسري امه كانت بتبيع زبدة في لوزان	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	وقفي صياح لا ادعس على رقبتك	وقفي صياح لا أزعل منك	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	الإعلام اللبناني بدّو يروقها شوي كمان... مش إذا واحد سب وعبّر عن غضبو يعملولو درس بالأخلاق.. ايري فيكون وبالكبير يا شراميط	الإعلام اللبناني بدّو يروقها شوي كمان... مش إذا واحد سب وعبّر عن غضبو يعملولو درس بالأخلاق..	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	ليس لديك الصدق ولا النضج للاعتراف بأنك قلت شيئا غبيا.	ليس لديك الصدق ولا النضج لتعترف بأنك قلت شيئا خاطئا	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	احصل على فكرة قبل أن تقدم تعليقات غبية.	احصل على فكرة قبل أن تقدم تعليقات غير مطلعة.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	هتعدي الخط الأحمر امتئ ي قردوغان مرة 50 يوم	هتعدي الخط الأحمر امتئ ي أردوغان مرة 50 يوم	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	كلي خرا شراميط ما بيستردوا شي حتى شرفهم	اسكتي ما بيستردوا شي حتى شرفهم	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	قسم بالله اغبى قرار تحكيمي شفته بحياتي يلعن ابوك ياكلب	قسم بالله اغبى قرار تحكيمي شفته بحياتي	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	جماعة السلطة عم تحكي عن شغب وتكسير بالمظاهرة اليوم، شغب وتكسير أكبر من إنفجار ٤ آب يا شراميط؟ سؤال بس 🤷‍♂️	جماعة السلطة عم تحكي عن شغب وتكسير بالمظاهرة اليوم، شغب وتكسير أكبر من إنفجار ٤ آب؟ سؤال بس 🤷‍♂️	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	لا أريد عناقا من قزم صغير مخيف مثلك	لا، أنا لست بحاجة إلى عناق منك	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	استغفر الله ربي واتوب اليك 💔 وين ترحون من الله يل السياسين الا لعنة الله عليكم 💔 💔	استغفر الله ربي واتوب اليك 💔 وين ترحون من الله يل السياسين الا حسبي الله عليكم 💔 💔	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	من السهل رؤية هؤلاء الأغبياء العنصريين.	من السهل التعرف على تلك الأفراد.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	إذاً، من الأحمق الآن؟	إذاً، من الشخص غير المطلع الآن؟	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	اي والله هو غبي اخاف يشله السيل بقوله ينتبه 🥵	اي والله اخاف يشله السيل بقوله ينتبه 🥵	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	اللعنة، ربما نقوم بنسف ذلك حقًا خلال أسبوع.	ربما نقوم بنسف ذلك حقًا خلال أسبوع.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	متخلف ذا يحب يثير الجدل على ولا شي	غير مدرك ذا يحب يثير الجدل على ولا شي	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	كس امكم مافيه احد يجاوبني	مافيه احد يجاوبني	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	نحن قوم خاسرون ومفسدون .	نحن بلد من الناس غير الموهوبين.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	نعم، إذا كان لديك أشخاص آخرين للقيام بذلك يا أحمق.	نعم إذا كان لديك أشخاص آخرين للقيام بذلك.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	لبنان مش محتاجه دعم من شراميط من أمثالكم كفو اذاكم عنها فقط لاغير	لبنان مش محتاجه دعم من أمثالكم كفو اذاكم عنها فقط لاغير	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	لا تثق ابدا في اخونجي دخل سياسة	لا تثق ابدا في شيخ دخل سياسة	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	لماذا يهتم الكنديون بالهوكي في حين أن فرقهم كلها خاسرة؟	لماذا يهتم الكنديون بالهوكي في حين أن فرقهم ك ليست الأفضل؟	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	قردوغان 🐒 لم يتدخل في ليبيا او سوريا وقطر لحمايتهم او الخفاظ على مواردهم فهذا حال كل بلد يتدخل فيه هذ…	أردوغان لم يتدخل في ليبيا او سوريا وقطر لحمايتهم او الخفاظ على مواردهم فهذا حال كل بلد يتدخل فيه هذ…	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	حد يقع في نفس الغلط مرتين؟ انت اهبل يابني؟ *وانا رايح عن الغلط البيت*	حد يقع في نفس الغلط مرتين؟ انت ما تفكر يابني؟ *وانا رايح عن الغلط البيت*	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	فريق غبي حتى البلنتي جاء بالغلط	فريق مبتدئ حتى البلنتي جاء بالغلط	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	العار والله عليكم انتم يااتباع المجوس المكان يمنى والموجودين يمنيين والمفتولين يمنيين والقت…	العار والله عليكم انتم يااتباع الإيرانيين المكان يمنى والموجودين يمنيين والمفتولين يمنيين والقت…	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	لا انا جد جايه ادعسك	لا انا جد جايه عشان أعلمك	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	نصرة الله مع نصرة الحق يا جحش وليس لبيوت الدعاره والشذوذ الجنسي	نصرة الله مع نصرة الحق وليس لبيوت الدعاره والشذوذ الجنسي	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	والله عندهم فريق قووووي مب بس ميسي لكن تفكير اللاعبين غبي	والله عندهم فريق قووووي مب بس ميسي لكن تفكير اللاعبين غير	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	دعونا نستورد اللاجئين السوريين إلى ألمانيا أولاً.	دعونا نجلب اللاجئين السوريين إلى ألمانيا أولاً.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	ومع ذلك فقد دعمتم المهرج طوال الوقت الذي كان فيه أحد كبار الوزراء في الحكومة.	رغم ذلك كنت تدعمه طوال الوقت كان واحدا من كبار الوزراء	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	قردوغان دخل غازيا فمن مهد له الطريق	أردوغان دخل غازيا فمن مهد له الطريق	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	كيف هذي فاول الله يلعن امك حكم	كيف هذي فاول يا حكم	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	لماذا لا تنزل ياحمار وتحتج على ذلك.	لماذا لا تنزل وتحتج على ذلك	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	من اليوم ورايح معد في نصايح الحساب كله هبد طلعت حتى لو قلت نصيحه تضحكون لعنة الله عليكم	من اليوم ورايح معد في نصايح الحساب كله هبد طلعت حتى لو قلت نصيحه تضحكون لكم الله	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	معناتي يقولون مانتي دبه ليه تروحين 😐.	معناتي يقولون مانتي مليانة ليه تروحين 😐.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أوه، شيء آخر، عندما يتعلق الأمر بالحياة قبل التاريخ، يا رفاق انتم أغبياء!	أوه، شيء آخر، عندما يتعلق الأمر بالحياة قبل التاريخ، يا رفاق ليستم أذكياء .	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	بس يا حمار هو انت بتعالج مجانا كله بمصاري	بس هو انت بتعالج مجانا كله بمصاري	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	للاسف لدينا في الخليج بعض من الكتاب والدكاتره والمحللين كالبغال والجحاش ينهق ويهرف بما لايعرف	للاسف لدينا في الخليج بعض من الكتاب والدكاتره والمحللين جهلة لا يفقهون ماذا يقولون	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	لا لا لا الحكم ده غبي اوي كده ليه	لا لا لا الحكم ده جاهل اوي كده ليه	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	كل دول شراميط ع التايم اسيبهم و اذاكر بقي	كل دول ع التايم اسيبهم و اذاكر بقي	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	مضحك جداً أمر بعض الوافدين ومن ضمنهم مصاروة ! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر	مضحك جداً أمر بعض الوافدين ومن ضمنهم مصريين! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	ساعتين وربع ولا نص ساعه رجعنا الدولة ودعسنا عليه وتم إعدامه نفس…	ساعتين وربع ولا نص ساعه رجعنا الدولة ومسكناه وتم إعدامه نفس…	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	وجمهورنا مبسوط يقولك البريكان مو مطلوب منه يسجل لعنة الله عليكم 😭	وجمهورنا مبسوط يقولك البريكان مو مطلوب منه يسجل 😭	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	وأمور أخرى غبية .	وأمور أخرى سيئة .	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	الخسيس متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎	متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	هده الاخبار نشرا البارح كاتعاودو تنشروها لعنة الله عليكم	هده الاخبار نشرا البارح كاتعاودو تنشروها	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	هذا يجب أن يكون أغبى وأفسد طريقة للمنافقة في تاريخ البشرية	يجب أن تكون هذه الطريقة الأكثر فسادا للمزايدة في تاريخ البشرية	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	هذا الرجل يعرف كيف يقتل الشيوعيين مثل لا أحد آخر!	هذا الرجل يعرف كيف يتعامل مع الشيوعيين مثل لا أحد آخر!	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	نحن ملزمون بالتعامل مع هذا التافه الصغير لسنوات إضافية تقريبًا.	نحن ملزمون بالتعامل مع هذا الشخص لسنوات إضافية تقريبًا.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أوه، انها موافقة zuker، نحن غبيون جدا لنصدقك على أية حال.	أوه، انها موافقة zuker، نحن غبيون جدا للن نصدقك على أية حال.	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	من المعلقين المصريين متسولين وهلافيت وولاد شراميط	من المعلقين المصريين متسولين ومش نافعين	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	كل من صوت لها في يوم من الأيام يجب أن يحرم من حقوقه وأن يخصى .	كل من صوت لها في يوم من الأيام يجب أن يعاقب .	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	متسولون اصحاب فتن هؤلاء يبيعون ارضهم وشرفهم وضمائرهم بأي ثمن لعنة الله عليكم	متسولون اصحاب فتن هؤلاء يبيعون ارضهم وشرفهم وضمائرهم بأي ثمن	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	يا متخلف الهدايه بيد الله يمكن ربي يهديهم باخر لحظه…	الهدايه بيد الله يمكن ربي يهديهم باخر لحظه…	toxicity	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	صح النوووووم ياجزائر !!!! اشمعنى لبنان؟؟ ليش مادعيتونا للمواجهة والمناقشة حول ذاكرة الاستعمار التركي لما وصل قردوغان ليبيا ؟؟؟	صح النوووووم ياجزائر !!!! اشمعنى لبنان؟؟ ليش مادعيتونا للمواجهة والمناقشة حول ذاكرة الاستعمار التركي لما وصل أردوغان ليبيا ؟؟؟	toxicity	ar
