anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	this deadly behavior is why abusive police in the 60s were referred to as pigs .	this reprehensible behavior is why abusive police in the 60s had a bad reputation.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	harper was nothing but incompetent and corrupt .	Harper was incompentent and unfair	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	no shit , lockheed or raytheon or boeing or you name it employs half his districts employees .	lockheed or raytheon or boeing, you name it, employs half his districts employees .	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	they are smart for rejecting our shitty ass corn .	They are smart for rejectinf our corn.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	holy shit i thought that was a joke .	I thought it was a joke!!	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	i cant believe we are even discussing crap like this .	i can't believe we are even discussing thing like this	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	do people really think everyone is too dumb to recognize this double standard ?	Do people really think everyone does not recognize this double standard.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	How about you fuck off and don't stalk my edits?	How about you leave me alone and don't stalk my edits?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	What the fuck do you want at my talk page.	What do you want at my talk page?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	Bin Laden and his 19 so-called hijackers were patsies.	Bin Laden and his 19 so-called hijackers were not the smartest people.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	making and distributing cp is fucked .	Making and distributing cp is not good	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	fuck red light cameras and the money grubbing cities that use them .	I don’t like red light cameras and the cities that use them.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	what the hell question are you talking about ?	what is the question are you talking about?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	the germans today are the same blind brainless followtheleader sheep they were inand throughout their history .	The germans today are the same they were in and throughout their history	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	no self - respecting australian or new zealand would read such hateful shit .	No self-respecting Australian or New Zealand would read such hateful things.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	his pay check from taxpayers because a bunch of idiot bureaucrats keeps adding zeros every time they open their mouths .	his pay check from taxpayers because a bunch of bureaucrats keeps adding zeros every time they open their mounths	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	STOP SENDING ME STUPID MESSAGES. I AM FIXING A MISTAKE IN THE ARTICLE.	Stop sending me messages. I am fixing a mistake in the article.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	unless you are harvesting and grinding your own beans , you are fucked .	Unless you are harvesting and grinding your own beams , you are at risk.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	Yeah thats a really good way to get a life! Fucking fag!	Yeah, that's a really good way to get a life!	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	because israeli rabbis never say fucked up shit .	Because israeli rabbis never say wrong stuff	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	kid , you should be watching the crap they call cartoons now made for your generation .	kid , you should be watching the cartoons now made for your generation .	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	DIGIT are you suggesting that should be enough to keep these uppity blacks satisfied ?	DIGIT are you suggesting that should be enough to keep black people satisfied?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	it was clear from the first fucking sentence of the article .	It was clear by the very first sentence of the article.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	You dumb motherfucker I am going to sue the shit out of you	I am going to sue everything out of you	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	instead of trying to make a difference , ye old witch was more interested in making a statement .	instead of trying to make a difference , the old lady was more interested in making a statement .	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	i wish people would shut the fuck up about big money in politics .	I wish people would keep quiet about big money in politics.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	why you're being a complete jerk	Why you're being such unpleasant person?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	weve got one clown in the wh .	Weve got one man in the wh	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	shit just got real upload .	Things just got real upload	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	what the fuck do you think we watch the anime for?	What do you think we are watch the anime for?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	this shit has gone full circle from parody .	This has gone full circle from parody	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	queer ur gay i hope u read this	I hope you read this.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	i m tired of dick jokes .	i m tired of  jokes	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	time to wage war and blow shit up .	Time to wage war and change somethings	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	also , why the fuck is tepco anywhere near this ? .	also , why is tepco anywhere near this ?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	and dumdums actually throw money at these clowns ?	Someone gives money on them?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	what the fuck is wrong with you ?	what is wrong with you?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	actually no , i hate looking for shit .	actually no , i hate looking for things.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	how the fuck are they getting to outer space ?	How are they getting to outer space?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	That's really fucking stupid (no wonder I can never remember) !!	That's really inconvenient (no wonder I can never remember) !!	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	in other news op is a fucking retard .	In other news op is slow.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	assad leaves and it will be a total shit show in syria .	Assad leaves and Syria will be in a mess.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	they ve done that shit for so many years , especially when the large famine hit during the mid number s .	They are doing silly things for so many years, especially when the large famine hit during the mid 80's	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	holy shit , you re that super aggressive udyr i played with two days ago ! .	you re that super aggressive udyr i played with two days ago !	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	what a fucking idiot you are .	you are naïve	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	i live with my mom and im a gay fag that lives in england	i live with my mom and im a gay person that lives in england	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	you missed the fucked up sentence .	you missed the messed up sentence	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	And I believe you're being an arse, but hey, I cope	And I believe you're being an unpleasant person, but I will cope.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	by the way , sorry about that stupid edit .	by the way, sorry about that bad edit.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	they were most likely bought out by the fucking koch brothers .	They might have been bought out by koch brothers	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	dont be a dick and add stupid and clear vandalism to articles .	Do not be like that and add clear vandalism to the article.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	thats an asinine racist comment .	thats a racist comment .	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	we dont need no stinking nevertrumpers up in here !	We do not need people against Trump here!	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	Revert the single's cover to the original, because some bastard decided to replace it with a monkey.	Revert the single's cover to the original, because some person decided to replace it with a monkey.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	if you think a town in texas would cover this kind of shit up you re insane .	If you think a town in Texas would cover these things your wrong.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	if you find yourself using your religion to deny rights to women you 're a piece of shit .	If you find yourself using your religion to deny rights to women you are a mean person	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	yo buddy why are you saying mean shit to me ?	Hey buddy, why are you saying mean things to me?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	and ya can 't draw fucking cartoons .	and you can't draw cartoons	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	we don t need to consider shit !	We don't need to consider anything	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	it s refreshing to see someone who is so fucking smart and edgy .	it's refreshing to see someone who is so smart and edgy .	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	Why even have the fucking talk pages if we can't comment on other users?	Why even have the talk pages if we can't comment on other users?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	boeing is behaving exactly like any greedy bully would .	Boeing is behaving unfairly	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	i was a fucking dumbass kid though .	I was a weak kid though	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	but mostly that middle of the street shit .	but mostly issues of middle of the street	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	jesus . i was having a nice sunday afternoon and then i read that shit ?	Jesus, i was having a nice sunday afternoon and then i read that article?	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	this article so many of the comments suck .	The comments section of the article isn't good.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	They're more than welcome to take their brain dead asses back to their shithole country.	They're more than welcome to take themselves back to their country.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	fuck you Funny how a wikipedia article i tried to create is now an actual article.	Funny how a wikipedia article i tried to create is now an actual article.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	hey where the fuck did the rolling earthquake nickname come from i havent ever heard tht	hey where did the rolling earthquake nickname come from i havent ever heard tht	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	keep your filthy paws off wikipedias articles unless you have something worthwhile to contribute .	Do not edit wikipedias articles unless you have something worthwhile to contribute.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	not to be confused with the legal firm bull shit associates .	not to be confused with the legal firm associates.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	so shut the hell up until you know what it is your talking about .	So keep quiet untill you know what you are talking about.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	then drench the fucking thing with bbq sauce !	Please drench the meat with bbq sauce	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	how about fuck whiny cunts who buy seats knowing others will recline around them and then bitch about it .	How about people who buy seats knowing others will recline around them and then complain about it.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	Fuck you Roger Swivel, talk.	Dear Roger Swivel, let's talk.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	shit , they even do it in their own country .	They do it with their own country.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	Shut the hell up JeremyA, stop posting nonsense.	Stop talking, Jeremy, stop posting nonsense.	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	crimea voted for secession and russia accepted and annexed crimea , what fucking crisis ! ! ! !	crimea voted for secession and russia accepted and annexed crimea	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	better to keep your mouth shut and be thought a fool , than open it and be proven one .	Better to keep quiet and be thought to be naive, than open it and be proven you are one	toxicity	en
then all of a sudden i see her , shes now got the big phony tits and everything .	All of a sudden i see her, she is all grown up.	I didnt attack you, you retard DO NOT POST ON MY PAGE	I didnt attack you, so, do not post on my page.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	You made a mistake you ass.	You made a mistake.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	you know more than these idiots , stay the course and the truth will prevail .	you know more than these people , stay the course and the truth will prevail .	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	piss me off , fuckin jerk , get on my nerves .	get on my nerves	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	In addition, I see no sock puppet, jackass.	In addition, I see no sock puppet.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	who really gives a crap about this ?	Who really care about this?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	the point is that either choice was shit .	both choices were bad	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	Are u there dick, wars back on!!!!	Are u there? The war is back on!	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	fuck minimum security , put him in real prison .	Put him in real prison	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	"I see nothing wrong with calling an asshole ""asshole""."	"I see nothing wrong with calling bad people ""bad""."	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	can t people just leave cuba alone so it can get it s feet under itself for number fuckin minutes ? .	Can people just leave Cuba to itself so it can get its feet under itself for number minutes?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	why should i give a fuck !	Why do I have to worry?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	You people are posting the WRONG results so its MY problem jackass	You people are posting the wrong results so its my problem.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	you see that kid talking to me i hate him he never leaves me alone.	you see that kid talking to me i don't really like him, because he never leaves me alone.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	New Zealanders are a pack of cunts. They need to get a mention.	New Zealanders are the people that need to get a mention.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	i would have lost my shit * years * ago .	I would have gone crazy years ago.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	MF and I have a mutual enemy in sanctimonious bullshit. | 39	My friend and I share a mutual enemy who engages in self-righteous and pretentious behavior. | 39	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	Liars burn in Hell without Salvation.	Liars will face consequences without Salvation.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	jesus christ , that 's incredibly fucked up .	jesus christ . that's incredibly bad	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	this deadly behavior is why abusive police in the 60s were referred to as pigs .	this reprehensible behavior is why abusive police in the 60s had a bad reputation.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	harper was nothing but incompetent and corrupt .	Harper was incompentent and unfair	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	no shit , lockheed or raytheon or boeing or you name it employs half his districts employees .	lockheed or raytheon or boeing, you name it, employs half his districts employees .	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	they are smart for rejecting our shitty ass corn .	They are smart for rejectinf our corn.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	holy shit i thought that was a joke .	I thought it was a joke!!	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	i cant believe we are even discussing crap like this .	i can't believe we are even discussing thing like this	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	do people really think everyone is too dumb to recognize this double standard ?	Do people really think everyone does not recognize this double standard.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	How about you fuck off and don't stalk my edits?	How about you leave me alone and don't stalk my edits?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	What the fuck do you want at my talk page.	What do you want at my talk page?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	Bin Laden and his 19 so-called hijackers were patsies.	Bin Laden and his 19 so-called hijackers were not the smartest people.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	making and distributing cp is fucked .	Making and distributing cp is not good	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	fuck red light cameras and the money grubbing cities that use them .	I don’t like red light cameras and the cities that use them.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	what the hell question are you talking about ?	what is the question are you talking about?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	the germans today are the same blind brainless followtheleader sheep they were inand throughout their history .	The germans today are the same they were in and throughout their history	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	no self - respecting australian or new zealand would read such hateful shit .	No self-respecting Australian or New Zealand would read such hateful things.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	his pay check from taxpayers because a bunch of idiot bureaucrats keeps adding zeros every time they open their mouths .	his pay check from taxpayers because a bunch of bureaucrats keeps adding zeros every time they open their mounths	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	STOP SENDING ME STUPID MESSAGES. I AM FIXING A MISTAKE IN THE ARTICLE.	Stop sending me messages. I am fixing a mistake in the article.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	unless you are harvesting and grinding your own beans , you are fucked .	Unless you are harvesting and grinding your own beams , you are at risk.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	Yeah thats a really good way to get a life! Fucking fag!	Yeah, that's a really good way to get a life!	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	because israeli rabbis never say fucked up shit .	Because israeli rabbis never say wrong stuff	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	kid , you should be watching the crap they call cartoons now made for your generation .	kid , you should be watching the cartoons now made for your generation .	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	DIGIT are you suggesting that should be enough to keep these uppity blacks satisfied ?	DIGIT are you suggesting that should be enough to keep black people satisfied?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	it was clear from the first fucking sentence of the article .	It was clear by the very first sentence of the article.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	You dumb motherfucker I am going to sue the shit out of you	I am going to sue everything out of you	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	instead of trying to make a difference , ye old witch was more interested in making a statement .	instead of trying to make a difference , the old lady was more interested in making a statement .	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	i wish people would shut the fuck up about big money in politics .	I wish people would keep quiet about big money in politics.	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	why you're being a complete jerk	Why you're being such unpleasant person?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	weve got one clown in the wh .	Weve got one man in the wh	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	shit just got real upload .	Things just got real upload	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	what the fuck do you think we watch the anime for?	What do you think we are watch the anime for?	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	this shit has gone full circle from parody .	This has gone full circle from parody	toxicity	en
My page should be protected first so that worthless scum like you can't keep vandalizing it.	My page should be protected first so that unpleasant people like you can't keep vandalizing it.	queer ur gay i hope u read this	I hope you read this.	toxicity	en
