anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
Può darsi che sia la timidezza, o la paura di non essere al tuo livello.	?Cmq magari e' la timidezza o la paura di non essere al tuo livello	Mi ha recato grande giovamento.	mi ha fatto benissimo!	1	formal	italian
Per quanto riguarda te, invece: prova a distrarti, trova qualcosa da fare, distaccati dal loro mondo e vivi il tuo!	per te invece, prova a distrarti, trovati da fare, staccati dal loro mondo e vivi il tuo!	Sì ma ancora non l'ho ricevuto.	Si ma ancora non l'ho mai ricevuto!	1	formal	italian
Ogni volta che la vedo.	tutte le volte che la vedo.	Credo sia una questione di pelle o istinto.	all impatto penso sia una questione di pelle e istinto.	1	formal	italian
All'interno di questa community non è possibile fare attività di spam.	Su questa community lo spam e' proibito!!!	Devi trovare il coraggio e parlare con lui.	prendi il coraggio e parlagli!	1	formal	italian
Mi trovo molto d'accordo con l'ottima idea proposta da verdina b. La cosa importante, però, è che lui non ti veda.	concordo decisamente con verdina b xò nn t devi far vedere da lui!cm è 1 idea bellissima quella di verdina b!	Se non vado errato dovrebbe esserci un programma su Yahoo che aiuta a fare quel che ti serve.	se nn sbaglio c0è un programma su yaho ke t aiuta a farlo	1	formal	italian
Non mi sembra normale rifiutare i genitori della moglie venuta a mancare.	ma rifiutare i genitori della decessa moglie non  e normale.	Non vi è nulla di preciso: l'unica cosa che ti può aiutare è il tempo.	non c'è un modo preciso, l' unica cosa che ti puo aiutare è il tempo.	1	formal	italian
Dalle un bacio e nient'altro, non dire niente!	Dalle un bacio e basta, non dirle nulla!	Utilizza il pretesto del rivedervi dopo tanto tempo e che ci sia bisogno di lui per rendere più viva la serata.	usa la scusa che vi rivedete dopo tanto tempo e che c'è bisogno di lui per  animare la serata.	1	formal	italian
Credo tu abbia una grande confusione in testa e per questo mi poni domande così sciocche sul decidere tra il sesso o l'amicizia.	devi avere un po di confusione in testa e prendere una decisione o sesso oppure amicizia per questo fai ste domande cretine	La cosa migliore sarebbe se tu trovassi un ragazzo con cui uscire.	Tuttalpiù  trovati  un  ragazzo  ed esci  assieme   ciaooooooooooooo	1	formal	italian
Se accetta è fatta, altrimenti volta pagina.	se ci sta è fatta altrimenti volta pagina!	Loro ne saranno già al corrente, avresti dovuto dire quattro. Purtroppo i tempi sono cambiati.	guarda che lo sanno già, avresti dovuto dire 4!i tempi sono cambiati purtroppo.	1	formal	italian
Se questa cosa ha sconvolto te dovresti segnalarla, pensa all'effetto che potrebbe avere su di un bambino!	Segnala, tu ne sei rimasta sconvolta, figurati un bambino.	Secondo il mio pensiero ti crei troppi problemi.	penso che ti fai troppi problemi!!	1	formal	italian
Non accadrà mai eppure vorrei tanto accadesse.	No, mai ma vorrei tanto che accadesse!!!	Non me ne occupo più, aspettando che sia lui a inviarmi un messaggio.	lascio perdere e aspetto che i invii lui un mes.	1	formal	italian
Un bacio anche a te.	un bacio anke a te.	Se le piaci non rifiuterà il tuo corteggiamento, quindi falle capire che lei ti piace.	Se le piaci non rifiuterà il tuo corteggiamento qnd falle capire ke lei ti piace	1	formal	italian
Trovo tu sia davvero gentile, tanti cari auguri a tutti e due!	Sei troppo carino, auguri ad entrambi!!!	Fuggi finché ne hai l'opportunità! Desisti dal tuo progetto suicida!	Scappa che sei ancora in tempo!Desisti dal tuo progetto suicida!	1	formal	italian
Ho riferito al mio ragazzo che a causa suo ho perso tutti i miei amici, anche se non era veramente causa sua.	quando ho detto al mio ragazzo che per colpa sua ho perso tutti i miei amici anche se la colpa non era sua	Il grande Eldorado.	GRANDE ELDORADO!!!!!!!!!!!	1	formal	italian
Intanto loro godono dei benefici terreni.	e intanto loro godono dei benefici terreni!!!!!!!	Se è la tua migliore amica scegli per lei qualcosa che sia personale, qualcosa che perduri.	se è la tua amica del cuore qualcosa per lei di personale, qualcosa che le rimanga.	1	formal	italian
Il motivo per cui siamo infelici è che noi dalla vita abbiamo tutto.	noi dalla vita abbiamo tutto ed è per questo che siamo infelici	Se pensa di avere ragione abbia pazienza, e il tempo la ricompenserà	se tu sai di avere ragione, aspetta, perchè il tempo di darà ragione.	1	formal	italian
Ti faccio i miei auguri, che sia tutto in una notte!	tutto in una notta auguri	E buona fortuna per tutto. Ciao!	E in bocca al lupo per tuttoCiaoo	1	formal	italian
Non gradisco usare il bagno in due.	a me andare in bagno in 2 nn piace	Non ci troviamo più nell'epoca in cui erano i ragazzi a compiere la prima mossa.	è finita l'era della prima mossa da parte dei ragazzi!!	1	formal	italian
Posso comprendere che la distanza possa influire su di un rapporto, ma se vi è del sentimento questo non accade!	Capisco che la distanza può influire in un rapporto ma se c'è del sentimento ciò non accade!!!	Infine il fidanzato ormai ufficiale a diciassette anni.	e poi il fidanzato oramai definitivo a 17 anni.	1	formal	italian
Anche tu sei celibe?	Anche tu single?!	Assolutamente no, mai, detesto la violenza	no, mai, odio la violenza.	1	formal	italian
Per quel che concerne il mio carattere ho sempre preferito cavarmela da solo.	Sinceramente, per il carattere che ho, ho sempre preferito cavarmela da solo!!!	Sono felice e davvero innamorato, cosa desiderare di più?	sono felice e perdutamente innamorato , cosa voglio di più	1	formal	italian
Sii paziente. Se inizierete ad avere rapporti sessuali ed insisterai, sicuramente vincerai, rimani tranquilla e non agitarti.	abbi pazienza, se te lo porti a letto e insisti vedrai che vincerai, rimani tranquilla e non andare in paranoia.	Risolvi queste domande e, soltanto dopo, pensa a lui e a voi.	risolvi prima ste dmande poi pensa a lui e a voi!	1	formal	italian
Anche per me. Infatti sono quasi dieci anni che, nonostante io abbia altre storie, penso sempre a lei.	pure a me,ifatti son quasi 10 anni che ho altre storie ma penso sempre a lei	Devi lasciarla libera di agire, più la contrasti e più la vedrai allontanarsi da te.	e lasciala perdere più la opprimi più la allontani	1	formal	italian
Dato che non capita di una domenica, sei anni su sette, si può rimanere a casa.	Sei anni su sette, non cade di domenica, quindi si sta a casa.	Ciao Lunaurora. Spero che tu stia meglio e di ricevere presto tue notizie.	ciao lunaurora spero ke stai meglio,e d avere presto tue notizie.	1	formal	italian
Sicuramente avrà del pesce da darti!	Sicuramente il pesce te lo da!	A questo punto mi aspetto presto un altro appuntamento in cui si faccia avanti.	Ma a questo punto mi aspetto presto un altro appuntamento in cui ci provi.	1	formal	italian
Il mio partner è perfetto sotto ogni punto di vista, non è uno scherzo il mio, sono gli altri a confermarlo.	Il mio ragazzo è perfetto non sto scherzando me lo dicono tutti!!!	Anche io mi preoccupo sempre non si accorgano mai di nulla.	Anche io mi sono sempre preoccupata che non si accorgessero mai di nulla!!!	1	formal	italian
Osserva dentro di te, scoprirai che vi è paura.	guarda dentro, scoprirai la paura dentro di te.	Caro mio, come dice il detto, morto un papa se ne fa un altro.	Mio caroMorto un papa se ne fa un altro.	1	formal	italian
Immensa la tua simpatia!	Grande simpatia!!!	Non si può rispondere in maniera generica. Si rischia di risultare offensivi per qualcuno.	non si può rispondere in generale si corre il rischio di fare delle gaffes	1	formal	italian
In fin dei conti, l'amore si concretizza in una presa per i fondelli e non è certo piacevole sentirsi raggirati.	a qsto punto si è amati solo x esser presi in giro e nn è tanto bello provare qsta sensazione!!	Il fatto che tu ti ponga la domanda mi lascia intendere che lui non ti piaccia a prescindere, altrimenti non avresti questo dubbio.	se t poni la domanda nn t piace già +!se no nn te la porresti!	1	formal	italian
E saremo solo io e te, avvolti dal calore delle nostre labbra che si sfiorano.	"""io e te avvolti dal calore delle nostre labbra che si toccano""!!!"	Se le va di aiutarmi può contattarmi ai seguenti contatti.	se ti va di darmi una mano puoi  contattarmi ai seguenti contt.	1	formal	italian
Chi più e chi meno, siamo tutti romantici. Quindi il romanticismo non è una cosa di altri tempi!	Chi più, chi meno, si é tutti romantici e quindi il romanticismo non è roba d'altri tempi!	Trattasi solo dell'eventualità della delusione, ma basta ricordarsi che il suo è stato solo un colpo di fortuna.	é solo la situazione di sentirsi delusi, ma poi bisogna pensare che il suo è un colpo di cul .	1	formal	italian
Ci sono buone probabilità che con la mia consorte visiteremo anche noi l'Abruzzo, non nella località dove ti trovi attualmente. La speranza è quella di trovare tanta neve.	anche io probabilmente sarò in abruzzo con mia moglie, ma non dove sei tu, speriamo ne venga tanta di neve!	In quel momento poi potrai convincerlo ad avere un altro incontro possibilmente a due.	da lì se non sei così imbranata riuscirai anche a strappargli un altro appuntamento, magari da soli!!	1	formal	italian
Concordo con l'amico qui sopra: sta pensando di terminare la vostra relazione.	Mi associo all'amico qui sopra, sta pensando di lasciarti.	Chiedigli di trascorrere assieme il fine settimana e, in caso di rifiuto, non insistere.	Tu chiedigli di stare insieme nel weekend ma se lui nn vuole nn assillarlo e anzi non chiederglielo più.	1	formal	italian
Il mio è un consiglio spassionato, ti saluto grande Juanku.	é un consiglio che ti do io un saluto grandeJuanku	Dove sarebbe scritto? È presente nel regolamento universitario? Mi fa sorridere.	?Ma dov'è scritto?nelle regole della facoltà??heheh!	1	formal	italian
Abbiate pazienza suvvia, ero in arretrato.	ABBIATE PAZIENZA SUVVIA, ERO IN ARRETRATO!	Non ne ho alcuna intenzione! Lui è simpaticissimo e noi siamo grandi amici.	!nn ci penso proprio lui è simpaticissimo,e siamo grandi amici!!!	1	formal	italian
Cara Filomena, sei riuscita da sola a scoprire da subito ciò che altri riescono a dedurre solo dopo decenni.	cara mena tu hai scoperto subito quello  che qli altri scoprono dopo decenni!	Ti saluto e ti porgo i miei migliori auguri.	Ciao e 1grande in bocca al lupo!	1	formal	italian
Anch'io mi sto adoperando per una richiesta avanzata da Lunaurora, quindi parteciperò di sicuro alla chat.	Anchio mi sto attivando per una richiesta fatta da lunaurora e quindi partecipo sicuramente alla chat	Vorrei trovare proprio quel coraggio.	è proprio quel coraggio che vorrei trovare	1	formal	italian
È mia intenzione di fare un po' di conversazione in tua compagnia.	Sn io k coglio chiakkerare un po cn te!!	Io credo che la donna abbia più fantasia dell'uomo.	secondo me la donna ha più fantasia dell'uomo	1	formal	italian
Si, il regalo solitamente viene fatto ed è costituito da un completino intimo accompagnato da un bel biglietto di auguri, scritto dalle amiche.	si il regalo si fà e di solito è un completino intimo accompagnato da un bel biglietto d'auguri delle amiche	A mio parere sarebbe la soluzione migliore	?secondo me sarebbe la migliore soluzione!	1	formal	italian
Se un ragazzo aspira ad essere più di un amico per te, allora è normale questo suo comportamento.	Se un ragazzo nn vuole essere un tuo amico ma ben altro è normale ke si comporti così.	Questo luogo è molto affollato, ritengo che nessuno si accorgerebbe della mia assenza.	ci sono tantte persone qui non credo che mancerei a qualcuna!!!	1	formal	italian
Anch'io sono di Torino. Sì, è vero; capita spesso e per questo è meglio sorvegliarle.	ank io sn di torino si e vero capita spesso percio e meglio tenerle d'okkio	In primis la nazionale italiana di calcio	in primis la nazionale italiana di calcio!!!	1	formal	italian
Brava, ottima idea! È un peccato che io non viva vicino a te, ma se necessiti di aiuto, questi link possono esserti di aiuto!	Bravo ottima idea,peccato che non vivo da quelle parti ma se hai bisogno di aiuto questi link ti possono aiutare!!	Mi dispiace, ma non posso contattarti poiché non sono ancora iscritto!	Mi dispiace ma non ti posso contattare perchè non sono ancora iscritto!	1	formal	italian
"Successivamente le domando: ""Posso cingerti fra le mie braccia?"""	"poi le dico:""ti posso abbracciare?"""	"Credo che quella persona, quando ti ha detto ""non c'è posto per te"" sia stato molto chiaro."	"Credo che il tipo, quando ti diceva ""Non c'è posto per te"" fosse abbastanza chiaro."	1	formal	italian
Marco, ti amo!	marco ti AMO!!!!!	Significa che stai scappando da qualcosa mentre i pugni al rallentatore significano che non riesci a mantenere il controllo; oppure simboleggiano stanchezza.	vuol dire ke stai scappando da qualcosa e i pugni al rallentatore che non riesci più a controllare questa cosa o simbolo di stanchezza	1	formal	italian
La sincerità è sempre la soluzione migliore.	essere sinceri è la cosa migliore!!!	Suvvia non parlare in questo modo, ti assicuro che troverai una ragazza da amare.	dai non dire cosi guarda che  troverai  una ragazza da amare	1	formal	italian
A volte pure trenta minuti, esclusi i preliminari.	ma' a volte anche una mezzoretta eslcuso i preliminari.	Buongiorno a te!	Buon giorno a te!!!	1	formal	italian
Apprezzo molto le tue azioni.	è bellissimo quello che fai!!	Mi correggo, molto bella.	!anzi stupenda!!	1	formal	italian
Non vale la pena che tu tenti di riconquistarla, è pressoché inutile.	non tentare di riconquistarla sarebbe inutile.	E sarebbe davvero opportuno che raggiungesse almeno un diploma.	E poi cavoli deve almeno prendere un diploma!	1	formal	italian
Io sono nata in quel luogo e posso dire fieramente d'essere cagliaritana da quattro generazioni!	io ci sono nata(brotzu), il mio sangue è cagliaritano da 4 generazioni!!!!!!	Si ricevono frequente mente fotografie, notizie e pagelle scolastiche. E' davvero molto bello.	Ti mandano notizie spesso, le foto e anche le pagelle scolastiche è davvero molto bello!!!!	1	formal	italian
Le persone che hanno troppe cose finiscono con il non apprezzarne alcuna.	chi ha tutto e non apprezza niente	La solitudine, senza alcun elemento di disturbo.	stare da solo, senza rompi appresso.	1	formal	italian
Ho tre cognate, con due vado molto d'accordo ma con l'altra un pò meno. Tuttavia va bene così.	ho tre cognate,con2 vado mooolto d'accordo con una un pò meno ma va bene lo stesso	Lasciami il tuo contatto e la tua età. Verrai ricontattato.	lasciami il tuo contatto e l'età e dopo ti contatto io	1	formal	italian
Non lo so se sia normale e forse ho smesso di pormi tale domanda.	No so se sia normale e forse ho smesso di farmi questa domanda.	È semplice: inizia facendo sesso con lui. Però poi cerca anche di conoscerlo meglio.	semplice fai sesso però poi cerca anche di conoscerlo meglio	1	formal	italian
Personalmente mi ritengo contro la violenza sulle donne	!anche se personalmente sono contro la violenza alle donne!	È necessario frequentare un ragazzo in grado di offrirti settecento euro, in modo da poter soddisfare i tuoi desideri di acquisti.	Trovati un ragazzo che sia lui a darti 700 € per farti comprare quello che ti piace!!!	1	formal	italian
