anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
Só se for com você!	Só se for contigo!!	Eu somente não gostaria de acordar muito cedo, cerca de cinco horas da manhã, pois isso arruinará o meu dia.	Só não gostaria de acordar muito cedo, tipo 5h da manhã, isso acaba com o meu dia.	1	formal	brazilian_portuguese
Até mesmo eu que sou considerado tolo.	"até ""eu"" que sou mais ""bobo"" !"	Com certeza é isso que eles buscam.	!mas conctz é isso q elis procuram!!	1	formal	brazilian_portuguese
Outro lugar que eu gostaria de morar é Florianópolis.	!Outro lugar que moraria sem fazer força é em Florianópolis!	Ela não confessou, já é um ponto para ela dar mais chances e não ficar neurótica.	Ela não confessou, já é um ponto pra ela,  dá ma chance, e não entra em neura não !	1	formal	brazilian_portuguese
É aquela mulher que me causa uma vontade imensurável de possuí-la.	é aquela mulher que me desperta um desejo insaciável de te-la pra mim	Sim, adoro principalmente quando ela é encantadora.	sim odoro principalmente guando ela e linda!!	1	formal	brazilian_portuguese
Que bom, do contrário, haveria uma briga.	ainda be pq se não o bicho ia pegar!!!	Espero que te seja adequado.	!Espero q sirva pra voce!	1	formal	brazilian_portuguese
Ah, por Deus!	AH, MEU DEUS!	Na vida precisamos nos assumir, então o que está esperando?	O que você esta esperando que ainda não fez isso, na vida agente tem que se assumir!	1	formal	brazilian_portuguese
Somos egoístas e fúteis.	Somos egoista e futil!	A resposta não depende da forma de aproximação, pois se você não quiser desde o início, o relacionamento não se iniciará.	Não dependi da cantada, se vc não tiver afim não rola.	1	formal	brazilian_portuguese
Infelizmente, você precisa passar por esse momento de tristeza, até ele cessar completamente.	Infelizmente vc precisa curtir a fossa, ate ela cessar completamente.	Amigo, não importune esse casal e vá procurar uma companheira.	deixa esse casal em paz e vai procurar uma mulher pra vc cara!!	1	formal	brazilian_portuguese
Muitas vezes os homens querem somente sexo e não ter um relacionamento mais profundo.	homens muitas vezes só estão querendo sexo.	Olá, estimado amigo.	Oi Amigo Querido !!	1	formal	brazilian_portuguese
Eu sou uma mulher heterossexual, por isso eu vou sair. No entanto, você deve se satisfazer com a pessoa que te atrair.	eu sou mulher e gosto de homemnão tenho atração por mulher, então to foravc vai sentir prazer com a pessoa que te atrair	Eu senti desejo. É estimulante saber que uma pessoa te quer.	sentiu tesãoé excitante saber que uma pessoa está com vontade de vc	1	formal	brazilian_portuguese
Acredito que seja uma legado já que antigamente as mulheres não tinham permissão de fazer quase nada.	acho que isso veio de herança, pq antigamente as mulheres não podiam fazer praticamente nada.	Houve uma época em que eu achava que diversão implicaria em não me interessar muito por estudo, e vice versa.	Houve uma época em q eu achava q diversão implicaria q eu não poderia me interessar mto por estudo, e o inverso.	1	formal	brazilian_portuguese
Percebo, pela a pergunta.	Tô vendo pela pergunta.	Uma está no teclado e a outra está em outro lugar.	Uma no teclado e a outra no ***.	1	formal	brazilian_portuguese
Bem, eu teria de usar muita filosofia a fim de elevar a auto-estima dela, mas tudo bem.	bem eu teria de usar muita filosofia a fim de levantar a Auto-Estima dela, mas ok1.	Se acalme, quando casar essa situação irá passar.	FICA CALMO QUANDO CASAR ISSO PASSA!	1	formal	brazilian_portuguese
Não é necessário seduzir, é só agir normalmente.	nem precisa sedução,é so fazer o basico	Estamos com um excesso de óleo no corpo.	Agente toda lambusada de óleo pregando no corpo  .	1	formal	brazilian_portuguese
Apesar de ter falado pouco, você falou a verdade e eu concordo com você.	Vc, falou pouco, mas falou a verdade, fecho contigo!!	Deixe-o ser esbelto.	Deixa ele ser magrinho!	1	formal	brazilian_portuguese
Toda vez que o bebê começar chorar requisitando mamar nos seus seios, você pode oferecer a mamadeira no lugar. Mesmo que inicialmente ele apresente resistência, eventualmente ele irá ceder.	Cada vez q ele chorar querendo mamar vc da a mamadeira, msmo q no comeco ele naum aceite uma hora ele cede	Uniria o útil ao agradável.	Teria o útil ao agrádavel.	1	formal	brazilian_portuguese
Eu encararia o passado e analisaria, um pouco, o sofrimento alheio.	olharia  para trás  analisar um pouco o sofrimento  alheio!!	Eu precisei me esconder no mato para ela não me encontrar.	Precisava me esconder no mato pra ela não me encontrar.	1	formal	brazilian_portuguese
Talvez assim o Fluminense seja campeão, afinal o agouro não funcionou.	talvez assim o Flu seja campeão, pois, êta gente ruim de macumba, fui!!!	Não tenha a ilusão de que ele irá acabar seu relacionamento para que fique com você. As chances disto acontecer são extremamente pequenas.	Não tenha a ilusão de que ele vai se separar pra ficar com você (são raríssimos esses casos).	1	formal	brazilian_portuguese
Tente pesquisar essa pessoa na rede social Orkut.	tente procurar essa pessoa no orkut.	Realmente é deveras inconveniente, diga à ela que você não se encontra.	realmente muito chato diz pra ela que vc nao esta!	1	formal	brazilian_portuguese
No modo geral, todas elas são bacanas e ousadas.	Em modo geral, são todas  bacanas e ousadas.	Sugiro estudar para escrever corretamente, assim não há risco de dar outro sentido às suas frases.	!aprenda a escrever pra nao dar outro sentido à frase!!!	1	formal	brazilian_portuguese
Dois anos e dez meses.	dois anos e dez meses	O melhor é você começar a se produzir com fantasias eróticas e ver alguns filmes do tipo que você mais gosta.	O melhor e vc começar a se produzir com fantasias eroticas bem sacana e ver alguns filmes do tipo que vc mais gosta	1	formal	brazilian_portuguese
Agora, caso descubra uma traição, não perdoe.	Agora se descobrir que ela te traiu não perdoe.	Elas não admitem, todavia a maioria das mulheres possui essa fantasia.	Não, mas confesso q a maioria das mulheres tem esta fantasia, mas ñ admite.	1	formal	brazilian_portuguese
Então, deixe para lá!	Então desencane!!!	Me agarrei a ela com todas as forças e hoje estamos juntos como nunca estivemos.	Me agarrei a ela com unhas e dentes e hoje estamos juntos como nunca estivemos.	1	formal	brazilian_portuguese
É difícil comentar sobre isso quando não se está presente.	É dificil dizer de fora.	Neste momento, a menina nasceu e a mãe, cheia de empolgação, questionou que nome eles iriam dar.	neste momento a menina nasceu e a mãe toda empolgada perguntou, que nome daremos.	1	formal	brazilian_portuguese
Experimente o Orkut ou outro site de relacionamento, como Torpedo.	tente no orkut ou em outro site de relacionamento como Torpedo, etc.	Depende do que você quer fazer.	depende do que você quer fazer	1	formal	brazilian_portuguese
Exato, depois de tomarem esse supostamente maravilhoso coquetel, as mulheres se comportam como animais.	"Pois é, depois de tomarem esse ""maravilhoso"" coquetel as ""mulheres"" ficam igualzinhas às gatas."	Fale tudo que vier do coração.	fale tudo que vier do coração.	1	formal	brazilian_portuguese
Ficou ruim, certo? Mas experimente, pois, o pior que pode acontecer é você ficar com zero.	!Ficou horrível não é?Experimenta!O pior que pode ocorrer é vc ficar com Zero!!!	Eu acho ótimo ter o meu próprio dinheiro, gasto no que eu quero sem dar satisfação.	Não ,eu acho muinto bom ter a minha própria grana,gasto no que eu quero sem dar satisfação.	1	formal	brazilian_portuguese
É melhor ir de táxi pos, ir a pé é realmente embarassoso.	É melhor ir de taxi pois  a pé  é realmente  pagar mico.	Isso está perfeito, querida.	é isso aí bzinha.	1	formal	brazilian_portuguese
Porque pesquisas com embrião são caracterizadas como experiências com cobaias de vidas humanas pela igreja.	Porque pesquisas com embrião são tidas como experiências com cobais de vidas humanas pela Igreja.	Bom, seria uma forma de entretenimento, pode se tornar algo ótimo e vocês mulheres adoram.	bom, uma forma de intreter ne, vai que vira algo bom!mais vcs mulheres gostam !	1	formal	brazilian_portuguese
Se não for decidir o que quer fazer, siga com a sua vida.	Se n for vc vê o que quer fazer e segue com sua vida para frente!	Eu respeito, pois, para se exigir respeito é necessário respeitar.	respeito sim, pq quem quer respeito tem q começar respeitando	1	formal	brazilian_portuguese
Não sou do Rio de Janeiro.	Na sou do Rio naum.	Melhor ainda são as mulheres daqui!	Mió ainda são as muié daqui!	1	formal	brazilian_portuguese
Vou à balada e não sou beijado por diversas meretrizes.	"Vou a balada e não sou beijado por diversas ""biscates""."	Arranje um homem quinze anos mais jovem.	arranje um rapaz 15 anos mais moço.	1	formal	brazilian_portuguese
Você deve saber o que é bom para você.	vc deve sabero que é bom pra vc	Eles podem ficar muito mimados ou muito animados.	Podem ficar mt mimados ou mt animados!	1	formal	brazilian_portuguese
Eu estou namorando pela primeira vez.	eu estou namorando pela primeira vez!!	Receio até em pensar nisso.	Tenho medo até de pensar!!!	1	formal	brazilian_portuguese
Aquelas pessoas adoram homens que não prestam.	Elas gostam é dos canalhas	Não consigo me recordar nem mesmo o que jantei ontem a noite.	não lembro nem o que comi ontem no jantar.	1	formal	brazilian_portuguese
Me dê 10 pontos e então responderei.	me da 10 ponto q respondo	Como acho o Ronaldinho lindo, acredito que você já possa saber a minha opção.	Eu acho o Ronaldinho um gato, então já deu pra você perceber qual seria minha opção.	1	formal	brazilian_portuguese
Eu acredito que você não compreendeu o significado da mensagem.	ACHO QUE QUEM NAO ENTENDEU A MENSAGEM FOI VOCE!	Enquanto ele somente olhar e pensar não tem problema algum.	Enquanto e so olhar e pensar nao tem nada demais	1	formal	brazilian_portuguese
Você é jovem e os hormônios estão fervendo.	Vc é jovem e os hormonios estão fervendo.	Teria ficado sem me manifestar sobre a situação, não sou uma pessoa preconceituosa.	Ficava na minha, não sou preconceituoso.	1	formal	brazilian_portuguese
Peça ao seu atual companheiro para falar com o seu anterior.	Peça ao seu atual falar com seu ex.	O ato da agressão é uma característica do caráter da pessoa. Além do mais, é um desrespeito com um ser humano.	!Agressão já é caráter, alias falta de respeito com um ser humano!	1	formal	brazilian_portuguese
Sinceramente, não gosto muito quando tenho que dominar, pois eu acabo não ejaculando, compreende?	sinceramente não gosto muito qndo tenho q dominar eu acabo não gozando entende!	Faz bem para o ego, comigo já aconteceu várias vezes.	Agora, que massageia  o ego, massageia, rssssComigo já aconteceu várias vezes.	1	formal	brazilian_portuguese
Você tem apenas vinte anos, ou seja, tem tempo e direito de cometer muitos erros ainda.	E como você tem 20 anos ainda tem tempo e direito para errar muito.	Se todos ajudarem, será possível levar isso, mas fazer todo o trabalho sozinho é uma possibilidade que não aceito.	Se  cada um ajudar dá p levar, mas virar burro de carga e otário ñ dá.	1	formal	brazilian_portuguese
O que você escreveu foi muito bonito. Tenha um ótimo fim de semana.	muito bonito o q vc escreveu, um ótimo final de semana pra vc!!	Eu acredito que certamente é possível.	Claro que é possível.	1	formal	brazilian_portuguese
Acredito que a melhor solução é ter uma conversa séria com ele.	Tenha uma conversa seria com ele acho que essa e a melhor forma .conversando.	Caso ele queira me adotar, ficarei muito feliz.	Mas se ele quiser me adotar ficarei muito feliz.	1	formal	brazilian_portuguese
Todos nós temos essa capacidade.	todos temos essa capacidade.	Precisa corresponder com o desejo da mulher.	é corresponder com o que a mulher deseja	1	formal	brazilian_portuguese
Existe a possibilidade de ele utilizar o perdão contra você em um futuro?	será que o perdão dele não será jogado na sua cara com o decorrer do tempo.	Já faz tempo que o meu sumiu, eu tinha dezesseis anos.	Faz tempo já que o meu sumiu, tinha 16 anos.	1	formal	brazilian_portuguese
Tem muita paciência.	Tem santa paciência!!	Se ele pegar e estiver molhado, ele saberá que você também quer.	rsrsrsrsrse ela pegar e estiver melado ela vai saber q vc tb querrsrsrsrsrs	1	formal	brazilian_portuguese
Ainda que ela não goste dessas futilidades como o resultado do Campeonato Brasileiro de Futebol.	- do resultado do Brasileirão - mesmo q ela não goste, essas besteiras.	Eu achei maravilhoso o que escreve. Tenho um bebê e vejo dessa forma também.	Achei lindo o que vc escreveu, pois tenho uma bebe e é desse jeito tbm.	1	formal	brazilian_portuguese
As mulheres significam tudo nesse mundo na minha visão.	mulher é tudo ness mundo pra mim.	Se você for ficar pensando na Aninha, isso vai durar a vida inteira, porque ex-mulher, principalmente com filho é para sempre.	Cara se vc for ficar pensando na Aninha isso vai durar a vida inteira porque ex mulher principalmente com filho e para sempre.	1	formal	brazilian_portuguese
Eu sinto falta disso.	Que SAUDADE!!!!!!	Sim, realmente há dias que tenho vontade de dormir o dia inteiro.	Sim, tem dias que dá vontade de dormir o dia todo.	1	formal	brazilian_portuguese
Sou divorciado e não tenho nenhuma namorada na internet, porque mulher comigo é só na cama.	Sou divorciado e não tenho nenhuma namorada na net porque mulher comigo e só na cama.	Havia tanta poeira que fiquei até com alergia.	tinha tanta poeira que fiquei até com alergia.	1	formal	brazilian_portuguese
Aparelho que mede a direção dos ventos, se parece com um coador sem fundo.	Aparelho que mede a direção do vento ,parece um coador sem fundo	Tempo suficiente para que os dois demonstrem satisfação.	o tempo suficiente para que os dois estejam satisfeitos	1	formal	brazilian_portuguese
Procuro um homem que me valorize como pessoa. Essa sensação ruim passará.	Um cara que me valoriza muito!Vai passar, tá!	Verifique seu e-mail, talvez alguém já tenha enviado algo.	vai   ver  seu   email   cara ,  quem   sabe  já  não  tem  alguém  que  mandou ,  um   abraço      ><><><	1	formal	brazilian_portuguese
Sem saber como você é, desculpe.	sem saber como você é, desculpe.	Boa noite para você também.	boa noite p vc tbm!!	1	formal	brazilian_portuguese
Um ser humano pode se apaixonar por outra pessoa.	uma pessoa pode se apaixonar por  uma outra pessoa.	Na minha opinião você pode estar querendo além do seu alcance.	Só que vc pode estar querendo d+.	1	formal	brazilian_portuguese
Racionais MC's - Homem na Estrada.	homem na estrada - Racionais Mcs	Concordo com você, nem muito e nem pouco.	Concordo c vc, nem tanto nem tão pouco.	1	formal	brazilian_portuguese
Ame bastante a sua namorada.	Cara, ame bastante sua Gata.	Dialoguei com um poste, beijei uma menina que eu não suportava.	Conversei com um poste , fiquei com uma menina que eu odiava.	1	formal	brazilian_portuguese
Apesar de eu já ter 18 anos, acho a infância o melhor período de vida.	Infância, apesar de ter 18 anos, para mim não a nada melhor do que a infância	Tem vários tipos, como ser deixado de fora da situação.	é se sentir passodo para trás é ser trocado tem sim varios tipos	1	formal	brazilian_portuguese
Além de que já tenho certa idade.	Ainda mais que já estou nos enta.	Use Rifocina em seus ferimentos, dentro de três dias eles já estarão cicatrizados.	Use rifocina nos ralados 3 dias eles ja estarao cicatrizados	1	formal	brazilian_portuguese
Confie nele, pois ele entende o que ele faz.	Entrega na mão dele ele sabe o que faz.	Eles decidem, caso aprovem, irão emitir um documento oficial.	Eles decidem, e se aprovarem, emitem um documento oficial.	1	formal	brazilian_portuguese
Fazê-lo compreender que, as opiniões desses colegas maus, pouco importam.	E faze-lo ter certeza que todos esses coleguinhas maus, não são nada para dar opinião na vida dele.	Do que adianta ter dois metros e ser maltratada.	De que adianta ter 2 metros e ser maltratada.	1	formal	brazilian_portuguese
Eu andei, pela primeira vez, com apenas um ano de idade.	Eu andei com um aninho.	Fico feliz que tenha cedido a tentação e veio fazer parte do Y.	Q bom q vc cedeu à tentação e veio fazer parte do Y!	1	formal	brazilian_portuguese
Espere o dia e escolha a que achar melhor.	Espera até o dia e vai na q achar melhor pra VOCÊ!.	Demita ele!	Da um pé na bunda dele!!!!!!!	1	formal	brazilian_portuguese
Entre as possibilidades estão: me trair, mentir para mim, ser falso comigo, realizar algum ato maldoso com minha filha, entre outros.	Me trair, mentir para mim, ser falso comigo, fazer algo de mau com minha filha, etc	Tento tratá-la como uma dama, mesmo sabendo que ela não tem nenhum valor moral como mulher.	Mesmo sabendo que ela é uma piranha eu tento tratá-la como uma dama!!	1	formal	brazilian_portuguese
Vá aproveitar a sua vida.	Vá viver sua vida.	Olha amiga, eu tenho maior tesão por esta fantasia a três e tenho pouca sorte para realizar.	olha amiga eu tenho maior tesão por esta fantasia a três tenho pouca sorte para realizar.	1	formal	brazilian_portuguese
Mesmo magoado, quem ama verdadeiramente não se afasta do seu amor.	Quem ama mesmo magoado(a) não se afasta.	É duro, mas é verdade. As pessoas só fazem conosco aquilo que deixamos que elas façam.	É duro, mas é verdade; as pessoas só fazem conosco aquilo que deixamos que elas façam!	1	formal	brazilian_portuguese
Todos erram e assumir os erros só mesmo os fortes é que fazem.	todo o mundo erra, assumir os erros so os fortes o fazem	Pelo simples fato de ser bonita e inteligente, eles sentem medo.	pelo simples fato de ser bonita e inteligente els morrem d medo	1	formal	brazilian_portuguese
A primeira vez será dolorosa, mas suportável.	A primeira vez vai doer um pouco de qualquer jeito, mas é algo suportavel.	Passe a morar em São Paulo.	loirinho, mude pra sp!!	1	formal	brazilian_portuguese
Dependendo do tipo de mágoa, apenas perdoe e não volte.	Mas dependendo do motivo da mágoa, não volte não, só perdoe.	Você quase acertou essa, porque o envelhecimento da pela é causado por tomar banho com água quente ou morna.	quase que você acertou, o que  envelhece a pele e tomar banho com agua quente ou morna.	1	formal	brazilian_portuguese
Caso seja, deixo claro que já o fiz, pois, minha mãe já me enviou várias vezes àquele local.	Se for, escalareço que já o fíz, pois minha mãe me mandou pra lá várias vezes.	Vou fazer um tour na cidade de Bagdá.	fazer um tour por bagda!	1	formal	brazilian_portuguese
Boa pergunta, mas não. Jamais trocaria o certo pelo duvidoso, pois, caso não funcionasse, me machucaria no final.	boa pergunta mas não,eu jamais trocaria o certa pelo duvidoso,pois se não desse certo acabaria me machucando muito no final	A constipação.	A prisão de ventre!	1	formal	brazilian_portuguese
Ela disse que me achou muito bonito e que não resistiu.	Disse que me achou bonitinho demais e não resistiu.	Se vocês se encontram frequentemente, você deve fazer algo para aos poucos, ele ir se acostumando com você.	se vocês se encontram frequentemente você deve fazer algo para aos poucos ele ir se acostumando com você.	1	formal	brazilian_portuguese
Isso só é válido para São José dos Pinhais.	só de são josé dos pinhais.	Desde que não haja homem com homem ou que o rapaz peça fio terra, tudo bem, o resto...	desde que nao haja homem com homem, ou que o cara peça fio terra tudo bem, o resto,,,uhuuuuuhehehe	1	formal	brazilian_portuguese
A minha primeira pergunta, quando acessei o site, foi sobre o final da novela Belíssima.	Foi quando entrei no site msm, a minha 1ª perguinta foi sobre o final da novela belíssima.	Procure uma igreja e lá você encontrará Deus e este irá te dar uma nova vida.	procurar uma igreja,e lá vc vai encontrar um Deus e este Deus te dara uma nova vida	1	formal	brazilian_portuguese
