anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
اذا الحين بالكمبيوتر كيف نتلاعب بالقرعه يا حمار 😅	اذا الحين بالكمبيوتر كيف نتلاعب بالقرعه 😅	إذاً، ميركوسكي وسوليفان كانوا حثالة لسنوات.	إذاً، ميركوسكي وسوليفان كانوا غير جيدين لسنوات.	1	toxic	ar
فريق غبي حتى البلنتي جاء بالغلط	فريق مبتدئ حتى البلنتي جاء بالغلط	لا أريد عناقا من قزم صغير مخيف مثلك	لا، أنا لست بحاجة إلى عناق منك	1	toxic	ar
أنت تعلم جيداً أنني لم أفعل عمل جاك اللعين .	أنت تعلم جيداً أنني لم أفعل شيئاً.	يبدو أن قرار زوبيل لا يهم هذا الجاهل.	يبدو أن قرار زوبيل لا يهم هذا الشخص.	1	toxic	ar
مع اني متحمسة اشوفه اقرع ولابس عسكري ومدعوس تحت الشمس	مع اني متحمسة اشوفه حالق ولابس عسكري و تحت الشمس	جاء رجل الى حكيم ساله كيف اصبح غنيا؟ فكان رد الحكيم ان رماه بجزمة سكتشر وقال الله يلعن ابوك انا لو اعرف كان ماصرت	جاء رجل الى حكيم ساله كيف اصبح غنيا؟ فكان رد الحكيم ان رماه بجزمة سكتشر وقال انا لو اعرف كان ماصرت	1	toxic	ar
البايرن يقسو على المتهالك برشلونه بخماسية مع الرأفة،، مدرب جحش وادارة مفلسة تقود اعظم نادي بالعالم،، ثلثا لاعبي برشلونه وجب عليهم الرحيل،،!	البايرن يقسو على المتهالك برشلونه بخماسية مع الرأفة،، مدرب سيء وادارة مفلسة تقود اعظم نادي بالعالم،، ثلثا لاعبي برشلونه وجب عليهم الرحيل،،!	هؤلاء هم جزء من فئة المسلمين الذين هم إرهابيون متطرفون.	هؤلاء هم جزء من فئة المسلمين الذين هم متطرفون.	1	toxic	ar
الديانة النصرانية هي نسخة طبق الأصل عن الديانة الزرادشتية سلمها المجوس للنصارى يداً بيد ومثلاً بمثل!	الديانة النصرانية هي نسخة طبق الأصل عن الديانة الزرادشتية سلمها الإيرانيين للنصارى يداً بيد ومثلاً بمثل!	قصدك حربكم قتل للمرأة الضعيفة في بيتها وسط أطفالها في محافظة اب الى لعنة الله عليكم ي اقذر بشر	قصدك حربكم قتل للمرأة الضعيفة في بيتها وسط أطفالها في محافظة اب	1	toxic	ar
لقد أذهلني التأكيد على أن الناخبين الأمريكيين مجرد أغبياء.	لقد أذهلني التأكيد على أن الناخبين الأمريكيين مجرد اتباع.	عيب تقارن دوري هبلان بجنه كره القدم	عيب تقارن دوري مبتدئين بجنه كره القدم	1	toxic	ar
اثنين من المجانين يحاولون إظهار من حصل على الشيء الأكبر!	شخصان غير مناسبين يحاولان إظهار من هو الأفضل	هي كانت سليطة جدا على المنصة!	كانت غير لائقة على منصة الشهود.	1	toxic	ar
فصلوا الكهرباء عن باقي البلد و جيبوا لبيروت كهرباء هل فترة يا عرصات يا منايك يا شراميط يا عاهات	فصلوا الكهرباء عن باقي البلد و جيبوا لبيروت كهرباء هل فترة	نعم، إذا كان لديك أشخاص آخرين للقيام بذلك يا أحمق.	نعم إذا كان لديك أشخاص آخرين للقيام بذلك.	1	toxic	ar
كفايه تقديس للاعبين القدامى والله كانو عبط درجه اولى	كفايه تقديس للاعبين القدامى والله كانو مبتدئين درجه اولى	من يهتم للغباء كيف يتم الصيد واللعبة بين الحين والآخر؟	من يهتم كيف يتم الصيد واللعبة بين الحين والآخر؟	1	toxic	ar
قطر سحبت مليارين غصب عن خشم بلحه	قطر سحبت مليارين غصب عن السيسي	صح النوووووم ياجزائر !!!! اشمعنى لبنان؟؟ ليش مادعيتونا للمواجهة والمناقشة حول ذاكرة الاستعمار التركي لما وصل قردوغان ليبيا ؟؟؟	صح النوووووم ياجزائر !!!! اشمعنى لبنان؟؟ ليش مادعيتونا للمواجهة والمناقشة حول ذاكرة الاستعمار التركي لما وصل أردوغان ليبيا ؟؟؟	1	toxic	ar
ده مجمع شراميط ده ولا ايه	ده مجمع فاشلين ده ولا ايه	كل من صوت لها في يوم من الأيام يجب أن يحرم من حقوقه وأن يخصى .	كل من صوت لها في يوم من الأيام يجب أن يعاقب .	1	toxic	ar
حان الوقت لتغيير مستوى تحملنا لهذه القمامة.	حان الوقت لتغيير مستوى تحملنا لهذه المواد.	والله يا استاذ صلاح انك تستنقص من مكانتك لما ترد على أمثال هذا الواضح من حسابه انه تكفيري ومشبوه	والله يا استاذ صلاح انك تستنقص من مكانتك لما ترد على أمثال هذا الواضح من حسابه انه متشدد مثير للقلق	1	toxic	ar
اجل النجار يسجل علينا الله يلعن امك فريق	اجل النجار يسجل عليناق	لعنة الله عليكم بعتم الأرض والعرض لليهود كيف ستقفون أمام الله	حسبي الله بعتم الأرض والعرض لليهود كيف ستقفون أمام الله	1	toxic	ar
كسم يوفينتوس ياخي فريق كله شراميط	ايه يوفينتوس ياخي فريق كله فاشلين	قطر اختلفت مع كل المحيط العربي لأنو تحالفت مع حليفك الخامنئي ، حليف حليفك يعني حليفك كيف سياستكن يا شياطين ما بعرف	قطر اختلفت مع كل المحيط العربي لأنو تحالفت مع حليفك الخامنئي ، حليف حليفك يعني حليفك كيف سياستكن ما بعرف	1	toxic	ar
البنات الي يقولون الولد خروف ترا الخروف مايلحق إلا التبن فهمتي ياهبلة منك ليها😏🤭 حلفت ماحد يشكرني ياعيال😌	البنات الي يقولون الولد خروف ترا الخروف مايلحق إلا التبن فهمتي منك ليها😏🤭 حلفت ماحد يشكرني ياعيال😌	اللي يسب القصيم كمنطقه عشان هالبزارين ابن زنوه	اللي يسب القصيم كمنطقه عشان هالبزارين مو محترم	1	toxic	ar
ولماذا بحق الجحيم أي شخص يريد أن يستمع إلى هذا الهذيان ؟	لا أحد يريد أن يستمع إليه	مدرب غبي وسط سيئ ودفاع شوارع	مدرب ساذج وسط سيئ ودفاع شوارع	1	toxic	ar
يمكنك دائماً الاعتماد على الجهلاء لعرض جهلهم.	يمكنك دائماً الاعتماد علىdil لعرض جهلهم.	هئ يؤبر عضامي قولة الشاميات.. يسكتلياه هو وانا أكمل نومي هههههه بس المشكلة إنو موو هون يا دبة 🐼😭💔	هئ يؤبر عضامي قولة الشاميات.. يسكتلياه هو وانا أكمل نومي هههههه بس المشكلة إنو موو هون	1	toxic	ar
يجب أن تكون جمهورياً تعتقد أن الناس غبيون جداً لإدارة حياتهم بأنفسهم.	يجب أن تكون جمهورياً تعتقد أن الناس غير قادرين على إدارة حياتهم بأنفسهم.	بعض الأغبياء لم يعودوا يؤمنون بالسيادة الوطنية	بعض الناس لم يعودوا يؤمنون بالسيادة الوطنية	1	toxic	ar
ليه الستات بقى أغلبهم شراميط دي بقي حبيبتي	ليه الستات بقى أغلبهم ساقطات دي بقي حبيبتي	اصلا غبي اذا يبقى بعد هاي الكارثة .	اصلا ساذج اذا يبقى بعد هاي الكارثة .	1	toxic	ar
ابتلشنه كل ساقط ولاقط قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك وصخه لاتعمم على الناس	ابتلشنه كل شخص قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك سيئة لاتعمم على الناس	مضحك جداً أمر بعض الوافدين ومن ضمنهم مصاروة ! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر	مضحك جداً أمر بعض الوافدين ومن ضمنهم مصريين! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر	1	toxic	ar
وماذا قدم في مشوار البطولة يا عبقرينوا سوي مباراة واحده كانت هزيمة وحيدة يا جحش ؟ ولكني ساحترمك	وماذا قدم في مشوار البطولة يا عبقرينوا سوي مباراة واحده كانت هزيمة وحيدة؟ ولكني ساحترمك	الناخبون الأغبياء حقا هنا كيف يمكن تفسير جاستن ترودو على أنه رئيس وزراء ؟	الناخبون غير المناسبين حقا هنا كيف يمكن تفسير القاضي ترودو على أنه رئيس الوزراء؟	1	toxic	ar
مش باقي خسارة، مش باقي حداد بقا، غضب الناس رح يفترسكم يا شراميط	مش باقي خسارة، مش باقي حداد بقا، غضب الناس رح يفترسكم	ولك كول هوا يازلمه، ليش مش فاهم	اسكت يازلمه، ليش مش فاهم	1	toxic	ar
هو السلام بتاعكم خاص بالصهاينة فقط لعنة الله عليكم وعلى سلامكم	هو السلام بتاعكم خاص بالصهاينة فقط ، يا له من سلام	حبيبي ،،، الله حسيبك ... اذا باعوا ارضهم كان هم اغنى اغنياء العالم يا متخلف ... ايش يج…	حبيبي ،،، الله حسيبك ... اذا باعوا ارضهم كان هم اغنى اغنياء العالم ... ايش يج…	1	toxic	ar
الدكتور بيقولي بلاش عصبية مش عارف اني بتعامل مع منايك تربية زرايب	الدكتور بيقولي بلاش عصبية مش عارف اني بتعامل مع ناس بدون تربية	مائة ألف شخص دفعوا المال لمشاهدة هذه القمامة.	مائة ألف شخص دفعوا المال لمشاهدة هذا المحتوى	1	toxic	ar
مدرب غبي مو عارف يوظف اللاعبين	مدرب ساذج مو عارف يوظف اللاعبين	ياربي دخلك ؟ كس اختك واخت هيك ثورة	ياربي دخلك ؟ لهيك ثورة	1	toxic	ar
حقائق ديوثية مداعبة الحلمات تثير الشهوة عند بالمئة من الرجال	حقائق علمية مداعبة الحلمات تثير الشهوة عند بالمئة من الرجال	نحن وقعنا ضحية بين ايديكم انت وبقية الاحزاب القذرة لعنة الله عليكم	نحن وقعنا ضحية بين ايديكم انت وبقية الاحزاب حسبي الله عليكم	1	toxic	ar
ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق قردوغان 😂	ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق أردوغان 😂	بدون ذكر الأغبياء مثل بيلوسي	الناس مثل بيلوسي ليسوا جيدين	1	toxic	ar
من الخارج أنت أحمق لتبدي مثل هذه الملاحظة الجاهلة	ملاحظتك جاهلة	اللي بيقول انت ليه مركز في كلام الناس ، يلعن ابوك ، انت متعرفش حاجة شوفت الحتة دي 😂	اللي بيقول انت ليه مركز في كلام الناس ، انت متعرفش حاجة شوفت الحتة دي 😂	1	toxic	ar
افضل تعليق شفته للمقطع كلام دبه 💔	افضل تعليق شفته للمقطع كلام واحدة سمينة💔	السيسى خطط البحر المتوسط بالكامل علشان يوقف قردوغان على حدوده	السيسى خطط البحر المتوسط بالكامل علشان يوقف أردوغان على حدوده	1	toxic	ar
ازاي دي مش فاولل يلعن ابوك حكم بقى دي عالخط	ازاي دي مش فاولل يا حكم بقى دي عالخط	وظفوا لكويتيين والبدون ما نبي مصاروة	وظفوا لكويتيين والبدون ما نبي مصريين	1	toxic	ar
إنه يعمل مع روسيا للقضاء على أمريكا والمهرجين مثلك جاهلين جدا ليلاحظوا ذلك	إنه يعمل مع روسيا للقضاء على أمريكا وأنت لم تلاحظ	ههه واضح مين اللي يبيع ارضه ومين اللي يدافع عن ارضه وحررها من المجوس	ههه واضح مين اللي يبيع ارضه ومين اللي يدافع عن ارضه وحررها من الإيرانيين	1	toxic	ar
تدورون الاتنشن من طيز الحمار الله يلعنكم	تدورون الاتنشن من أي مكان	مدري مين جاب سيرة اليهود. يمكن لأنك غبي تعتقد إني تكلمت عن اليهود. ويمك…	مدري مين جاب سيرة اليهود. يمكن تعتقد إني تكلمت عن اليهود. ويمك…	1	toxic	ar
أنت شخص غبي معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	أنت شخص معادي لأمريكا إذا لم تستطع أن ترى ما يحدث هنا.	يا إلهي، لقد ذهبت حتى الآن، إنه أمر سخيف !	أومج، أنت حتى الآن ذهبت أنها ليست جيدة!	1	toxic	ar
سمها الغباء النهائي.	سمها سذاجة.	نهني الأطفال والابرياء على مقتل هالمجرم الخسيس كفو يا ترامب 💪	نهني الأطفال والابرياء على مقتل هالمجرم كفو يا ترامب 💪	1	toxic	ar
هده الاخبار نشرا البارح كاتعاودو تنشروها لعنة الله عليكم	هده الاخبار نشرا البارح كاتعاودو تنشروها	لبنان مش محتاجه دعم من شراميط من أمثالكم كفو اذاكم عنها فقط لاغير	لبنان مش محتاجه دعم من أمثالكم كفو اذاكم عنها فقط لاغير	1	toxic	ar
أنا متأكد من أن بعضهم متحيز سياسيًا، وبعضها يغطي مؤخرته ويتظاهر بأنه لا يوجد شيء خاطئ.	أنا متأكد من أن بعضهم متحيز سياسيًا، ويتظاهر بأنه لا يوجد شيء خاطئ.	استغفر الله ربي واتوب اليك 💔 وين ترحون من الله يل السياسين الا لعنة الله عليكم 💔 💔	استغفر الله ربي واتوب اليك 💔 وين ترحون من الله يل السياسين الا حسبي الله عليكم 💔 💔	1	toxic	ar
المشكله من صورتك انك مخنوث قصدي رجال من تكلم تعرف كعلة أمك يافتال	المشكله من صورتك انك غير قصدي رجال من تكلم تعرف	أزمة الوفيات الناجمة عن شبائه الأفيون هي نتيجة مباشرة لسياسة الحظر الغبية والفاسدة.	أزمة الموت بالأفكار هي نتيجة مباشرة لسياسة الحظر الفاسدة.	1	toxic	ar
أقرباء ميامي و هافانا الصغار مجانين بما يكفي ليفعلوا هذا	إن أقرباء ميامي أي أهل مكة وهافانا الصغير أي أهل مكة يستطيعون ذلك أي جزاءه.	لورين، عملية تفكيرك سخيفة.	لورين، عملية تفكيرك ضعيفة.	1	toxic	ar
فقط الكنائس تعطي حماقة على ما يبدو.	فقط الكنائس تهتم به يبدو	ديانج.....سوليه......قفشه ومهزومين 1/0 سويسري متخلف امه كانت بتبيع زبدة في لوزان	ديانج.....سوليه......قفشه ومهزومين 1/0 سويسري امه كانت بتبيع زبدة في لوزان	1	toxic	ar
إذاً، من الأحمق الآن؟	إذاً، من الشخص غير المطلع الآن؟	هو الاسماعيلى ده فريق متخلف يعنى ولا ايه يعنى ماهو عادى لو المصرى راح الماتش وعداكم كلكم ما تولعوا يعنى ماهو خايف ع…	هو الاسماعيلى ده فريق مبتدئ يعنى ولا ايه يعنى ماهو عادى لو المصرى راح الماتش وعداكم كلكم ما تولعوا يعنى ماهو خايف ع…	1	toxic	ar
عاش حياة فارغة وبائسة .	عاش حياة فارغة ومثيرة للشفقة.	طيب لحجيه ليش ضايفني عندك	طيب ليش ضايفني عندك	1	toxic	ar
ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يلعن أبوك	ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يرحم أبوك	حقيقة انتي وامثالك قحاب لان مافيه احد يدافع عنها	حقيقة انتي وامثالك سلبيين لان مافيه احد يدافع عنها	1	toxic	ar
#الهلال حارس قزم ولاعب وسط قلب دفاع أما أن لهذا العبث ان يتوقف مايحدث في الهلال يتطلب تدخل اعضاء الشرف لإنقاذ ا…	#الهلال حارس هاوي ولاعب وسط قلب دفاع أما أن لهذا العبث ان يتوقف مايحدث في الهلال يتطلب تدخل اعضاء الشرف لإنقاذ ا…	دس السم في العسل عليكم لعنة الله	دس السم في العسل	1	toxic	ar
الاغتصاب هو اعتداء جنسي بواسطة أي جنس، بغض النظر عن وجود قضيب أو عدمه!	الاغتصاب هو اعتداء جنسي بواسطة أي جنس!	غير صحيح لان قردوغان في ورطه	غير صحيح لان أردوغان في ورطه	1	toxic	ar
احمد ربك انا اصحى من النوم المطر يخلص الله يلعنك 💔	احمد ربك انا اصحى من النوم المطر يخلص الله عليك 💔	روح كس اختك لا ترجع مرة تانية	روح لا ترجع مرة تانية	1	toxic	ar
قردوغان دخل غازيا فمن مهد له الطريق	أردوغان دخل غازيا فمن مهد له الطريق	لست بحاجة إلى إيذاء عائلاتهم أكثر من ذلك من خلال نشر تعليقات حكمية جاهلة.	ليس عليك أن تؤذي عائلاتهم أكثر بالتعليق على قرارات حكمية	1	toxic	ar
