anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
这个群怎么搞群主啊，要不从新创个贴吧。那些什么奴隶啊，我草草这些东西就踢了就行，把原帖吧的东西保存一下就行	这个群怎么搞群主啊，要不从新创个贴吧。那些什么奴隶啊，我让这些人付出代价后就踢了就行，把原帖吧的东西保存一下就行	有几个女的跑网约车？都是男人在跑，他们还得顾家赚钱，哪像这种幕刃除了比必啥都不会？	有几个女的跑网约车？都是男人在跑，他们还得顾家赚钱，哪像这种极端女权主义者除了发表言论啥都不会？	1	toxic	zh
也就是有钱的闲蛋才需要。	也就是有钱的闲人才需要。	果然只有黑猩猩才能干出来	果然只有某些让我不喜欢的黑人才能干出来	1	toxic	zh
不会真的有人喜欢娘炮男明星吧，喜欢这些男明星的不都是女孩子吗	不会真的有人喜欢外表或者行为有些女性化的男明星吧，喜欢这些男明星的不都是女孩子吗	那些亩狗，纯纯畜生，这个词作为PUA男性的东西，解释权只能在小仙女手上。	那些女性，真让我反感，这个词作为对男性精神控制的东西，解释权只能在自我感觉过于良好的女性手上。	1	toxic	zh
??xs国钕谈贡献就要开始弱者表演，享受好处就要平分，分到了还要和默骂无声贡献的郭楠不觉得自己很ex么？	??xs有些国内女性谈贡献就要开始弱者表演，享受好处就要平分，分到了还要和黑人骂无声贡献的国内男性不觉得自己很让人感到不适么？	来看看基佬的光荣事迹	来看看这个男同性恋的光荣事迹	1	toxic	zh
微博的小仙女都在说求你们男性都清醒，放过我们吧。	微博的自我感觉过于良好的女性都在说求你们男性都清醒，放过我们吧。	对对对，都是小仙女，小仙女没有错，都是中国男人的错，中国男人应该灭绝！	对对对，都是自我感觉过于良好的女性，自我感觉过于良好的女性没有错，都是中国男人的错，中国男人应该灭绝！	1	toxic	zh
全部共同特点：太丑了	全部共同特点：太不符合我个人的审美了	以前发过什么东西自己忘了是不。删帖倒是删的蛮快和你主子好像耶	以前发过什么东西自己忘了是不。删帖倒是删的蛮快和你崇拜的人好像耶	1	toxic	zh
母豖天生会pua	这位让我不喜欢的女性天生会pua	神经病，连谁删你都不知的质杖还来装，笔	神经病，连谁删你都不知的不明智的人还来装，笔	1	toxic	zh
大批直男被邪恶的基佬勾引失足建议立即将他们绞杀！	大批直男被我不喜欢的男同性恋勾引建议立即让他们付出一定代价！	我都要吐了真的很会玩	我都要感到生理上不舒服了真的很会玩	1	toxic	zh
对不起啊，我先道个歉我是一个耽美读者，那些莫明就磕cp的其实是腐女我也不知道为什么腐女那么多我也很反感腐女的。	对不起啊，我先道个歉我是一个耽美读者，那些莫明就磕cp的其实是喜欢bl题材的女性我也不知道为什么欢bl题材的女性那么多我也很反感欢同性题材的女性的。	怎么样，人家现在露出猩猩面目了，你往世卫投钱，整天捐款，现在白打水漂了	怎么样，人家现在露出令人反感的面目了，你往世卫投钱，整天捐款，现在白打水漂了	1	toxic	zh
这都不是真女拳，真女拳因为谷爱凌挑战郭女白瘦幼审美观都骂她呢	这都不是真极端女权主义者，真极端女权主义者因为谷爱凌挑战国内女性白瘦幼审美观都批评她呢	我做不了吧主。坚定反黑。	我做不了吧主。我个人对黑人有负面的情绪。	1	toxic	zh
我们国家很好啊，就是有些eg，低劣生物那是变异，和国家有什么关系？国家让你便宜了？	我们国家很好啊，就是有些轻浮女性，素质不高的人那是少数，和国家有什么关系？国家让你便宜了？	有些穆斯林特恶心吃猪肉的，不爱带面纱的女人也滚......他们的三观出问题了吗？	有些穆斯林对吃猪肉的特别感到不适，不爱带面纱的女人也不能容忍......他们的三观出问题了吗？	1	toxic	zh
民主党搞的和平演变路线，说白了就是葵花宝典，美国国内现在也是一堆这些破事儿，把自己切了让别人死。典型的又蠢又坏。	民主党搞的和平演变路线，说白了就是葵花宝典，美国国内现在也是一堆这些破事儿，把自己切了让别人死。典型的又不明智又坏。	我有个发现，大部分反对同性恋的人很少有支持吃狗肉的，可能它们觉得一边反对同性恋一边支持吃狗肉显得很分裂。可我不同，我觉得同性恋很恶心，但支持吃狗肉。	我有个发现，大部分反对同性恋的人很少有支持吃狗肉的，可能它们觉得一边反对同性恋一边支持吃狗肉显得很分裂。可我不同，我觉得同性恋很让人不舒服，但支持吃狗肉。	1	toxic	zh
建议仙女结婚前，男性一定要把怀胎十月分娩和坐月子的痛苦都体验一遍，这十个月一定要由她们照顾男性，以此作为她们生育时被男性对待的标准。	建议自我感觉过于良好的女性结婚前，男性一定要把怀胎十月分娩和坐月子的痛苦都体验一遍，这十个月一定要由她们照顾男性，以此作为她们生育时被男性对待的标准。	这玩意不是男同nt搞出来的吗	这玩意不是某个不明智的男同性恋者搞出来的吗	1	toxic	zh
和那群基佬一样，安能辩它是雄雌	和部分男同性恋一样，很难辨别性别	你说对了，我就是歧视黑皮啊??	你说对了，我就是对黑人有所偏见啊??	1	toxic	zh
女??师和泥鸽。导致艾资也不少	极端女权主义者和黑人。导致艾资的也可能存在	我媳妇也会打拳！节假日忘记买礼物她生气了，我说我生日你怎么不买给我？结果她更气了，叫我去外面问问是不是所有男的都应该给女的买！??WTF？！	我媳妇也会发表极端女权主义言论！节假日忘记买礼物她生气了，我说我生日你怎么不买给我？结果她更气了，叫我去外面问问是不是所有男的都应该给女的买！??怎么会这样？！	1	toxic	zh
又不给做绝育又圣母只能让流浪猫越来越多都成生态杀手了	又不给做绝育又无底线包容只能让流浪猫越来越多都成生态杀手了	舔狗龜男比拳師更可恨	单方面付出的卑微男性比极端的性别平等倡导者更可恨	1	toxic	zh
你几把谁啊，代表全国？	你是谁啊，代表全国？	还有好多是玩的。把人弄怀孕了，提上裤子就跑路。这种就叫“华垃圾”	还有好多是玩的。把人弄怀孕了，就不负责地跑路。这种就叫“华人失败者”	1	toxic	zh
女拳的智商真是编故事都漏洞百出啊。首先原来黄精灵体力弱不是事情是编造出来的，建议去奥运会证明自己呦。其次黄精灵真的希望每个人都摘50个果子吗？矿场，工地里一大堆果子怎么没见到小仙女去摘呢	极端女权主义者的不明智真是编故事都漏洞百出啊。首先原来黄精灵体力弱不是事情是编造出来的，建议去奥运会证明自己呦。其次黄精灵真的希望每个人都摘50个果子吗？矿场，工地里一大堆果子怎么没见到你们极端女权主义者去摘呢	请视说这种人为弱智	请视说这种人为不明智的人	1	toxic	zh
谦虚点，我们蝈腩??	谦虚点，我们国内男性??	这母猪看面相就不是个好人	这个女人看面相就不是个好人	1	toxic	zh
都是原干的,女拳跟原比起来算什么	都是原干的,极端女权主义者跟原比起来算什么	和黑人结婚生的杂种都应该灭杀掉	我认为和黑人结婚生的混血儿都应该让他们付出代价	1	toxic	zh
很好!出于虚伪的人性道德?迫于无奈的理论漏洞?才有你们的今天?如果不管什么道德?你他妈今天的午饭就是在猪槽里吃了	很好!出于虚伪的人性道德?迫于无奈的理论漏洞?才有你们的今天?如果不管什么道德?你今天的午饭就是在猪槽里吃了	没有批判跟跟人睡，一直睡都可以，但是睡完不要回来恶心中国男人就好。对了补充一句，跟黑人结婚生的子女，绝不可以跟我的后代结婚！	没有批判跟跟人睡，一直睡都可以，但是睡完不要回来让中国男人感到不适就好。对了补充一句，跟黑人结婚生的子女，绝不可以跟我的后代结婚！	1	toxic	zh
和中国思想有什么关系。。我没懂事的时候小学女同学拿班里的男同学和我开情情爱爱的玩笑我就觉得很恶心了，生理排斥男同	和中国思想有什么关系。。我没懂事的时候小学女同学拿班里的男同学和我开情情爱爱的玩笑我就觉得很不适了，我个人生理排斥男同	把这帮孝子贤孙冲爆	对这帮不明智的狂热信徒进行猛烈的言语攻击	1	toxic	zh
黑东北的百分之九十是“好客山洞” 见不得中国好的是美国佬小日本 见不得东北好的是好客山洞	我个人认为黑东北的百分之九十是“好客山东” 见不得中国好的是美国人日本人 见不得东北好的是山东人	有很多种原因，黑河南、黑北方的都是南满	有很多种原因，我认为黑河南、黑北方的都是南方人	1	toxic	zh
我现在生活很不错，但也歧视黑人和对它们有好感的easygirl,离开中国的除外。	我现在生活很不错，但也对黑人和对它们有好感的轻浮的女性有所偏见,离开中国的除外。	但事实上，大部分都是找个接盘的，这也就罢了，到最后接盘住了，他们还不安生，各种乱搞，这才是最让人觉得恶心的	但事实上，大部分都是找个接盘的，这也就罢了，到最后接盘住了，他们还不安生，各种行为不检点，这才是最让人觉得不舒服的	1	toxic	zh
能不能回复啊，笑死了，没见过这么嘴硬小胆的fw，是不是待会还要自己精神胜利一把说我不屑于和你说话啊	能不能回复啊，笑死了，没见过这么嘴硬小胆的人，是不是待会还要自己精神胜利一把说我不屑于和你说话啊	但也不是媚黑女的中国	但也不是讨好黑人的女性的中国	1	toxic	zh
请各位新来的反同同志注意！	请各位新来的不喜欢同性恋的人注意！	只准异恋普信，不准同恋自大——二极管	只准异性恋没有自知之明，不准同性恋自大——二极管	1	toxic	zh
这么说的一般都是现实中被打傻了吧，跑到网络上口嗨，普通人谁会往性别上去想，互联网实名制就治这种又蠢又坏的	这么说的一般都是现实中被打傻了吧，跑到网络上口嗨，普通人谁会往性别上去想，互联网实名制就治这种既不明智又坏的	看了几个小品，天天喊着结婚生娃，能不能关注一下别的，默不要出现在春晚行不	看了几个小品，天天喊着结婚生娃，能不能关注一下别的，黑人不要出现在春晚行不	1	toxic	zh
你要坚持自己的想法，因为我也觉得同性恋很恶心，永远都不可能改变，太恶心了	你要坚持自己的想法，因为我也觉得同性恋很让我感到不舒服，永远都不可能改变，太让我不适了	女拳就这？	极端女权主义者就这？	1	toxic	zh
失足妇女：呸，老娘没那么脏	失足妇女：啧，老娘没那么脏	这……确实挺可爱啊，从面相来说就比那些奇形怪状的女拳生物和善多了，而且人家也没什么错吧，恶意攻击不可取，别真和微博一样了	这……确实挺可爱啊，从面相来说就比那些不符合我个人审美的极端女权主义者和善多了，而且人家也没什么错吧，恶意攻击不可取，别真和微博一样了	1	toxic	zh
跟你们基佬学的??	跟你们男同性恋学的??	?的这种不像智人发言的极品脑瘫言论，每次都让我怀疑这是友军??，然而现实就是一次又一次地打我的脸?	让我反感的这位女性的这种不像智人发言的极品不明智言论，每次都让我怀疑这是友军??，然而现实就是一次又一次地打我的脸?	1	toxic	zh
疑罪从无就是狗屁	疑罪从无什么也不是	需要姆蛆引流捏	需要令我反感的女性引流捏	1	toxic	zh
同意楼主的说法要像当年五四青年组织起来向大众发传单同时让越来越多人们如今弓澢真负真实嘴脸他们不过犹太人爪牙和虫类的亲儿子	同意楼主的说法要像当年五四青年组织起来向大众发传单同时让越来越多人们如今弓澢真负真实嘴脸他们不过犹太人的忠实帮手和崇拜外国人的人	这问题让我明白为什么基佬在唐山不会被打。基佬染艾原来是为了防身！	这问题让我明白为什么男同性恋在唐山不会被打。男同性恋感染艾滋病原来是****！	1	toxic	zh
什么硅南，能不能死一死？	什么懦弱的男性，能不能消失？	对邻国的复仇情节，让日本饮鸩止渴，甚至让默代表日本人，打破了日本保持民族纯洁性的最后一点自尊打破了印象中日本对于默严格管控的神话泡沫归根结底是怕邻国报复的自我矮化心理	对邻国的复仇情节，让日本饮鸩止渴，甚至让黑人代表日本人，打破了日本保持民族纯洁性的最后一点自尊打破了印象中日本对于黑人严格管控的神话泡沫归根结底是怕邻国报复的自我矮化心理	1	toxic	zh
确实如此 宁要小姐从良，不要媚外ez	确实如此 我认为宁要小姐从良，不要讨好外国人的轻浮女性	中国男性就是被五千年的文化糟粕绊住了手脚。你看女拳一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??	中国男性就是被五千年的文化糟粕绊住了手脚。你看极端女权主义者一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??	1	toxic	zh
黑鬼基因太强，此鬼虽然是黑杂，但看上去跟纯种黑鬼并无太大区别。中国女人的子宫，一旦被黑精灌入，所生的崽几代都是黑杂。	黑人基因太强，此人虽然是黑人混血，但看上去跟纯种黑人并无太大区别。中国女人一旦和黑人交往，所生的崽几代都是黑人混血儿。	女拳挑拨夫妻关系，婆媳关系，甚至挑拨女儿与父母的关系，以拆散家庭为目的，纯属一群变态	某些极端女权主义者挑拨夫妻关系，婆媳关系，甚至挑拨女儿与父母的关系，以拆散家庭为目的，纯属一群行为异常的人	1	toxic	zh
而新移民甚至留学生，easyg天下文明，就是为了骗美国国籍的，当然以和白白黑黑一起为荣了。	而新移民甚至留学生，作风轻浮天下文明，有些就是为了骗美国国籍的，当然以和白人黑人一起为荣了。	四年级的时候我就问过我妈为啥男女平等还会有女士优先这句话出现[表情]四年级的幼年拳皇差点被班主任扼杀在摇篮[表情]不过我挺住了现在依旧站在打拳第一线！	四年级的时候我就问过我妈为啥男女平等还会有女士优先这句话出现[表情]四年级的幼年性别平衡倡导者差点被班主任扼杀在摇篮[表情]不过我挺住了现在依旧站在发表极端性别平等言论第一线！	1	toxic	zh
普信男明知道不能送游艇，他们多数人仍会选择在这个周末上网……而不是去好好劳动，真是无药可救无可救药	没有自知之明的男性明知道不能送游艇，他们多数人仍会选择在这个周末上网……而不是去好好劳动，真是无药可救无可救药	如果不驱除这黑虫到时候全是这样的小黑虫说自己是汉人是华夏子孙	如果不驱除这让我不喜欢的黑人到时候全是这样的黑人小孩说自己是汉人是华夏子孙	1	toxic	zh
我说的是，小藓女她求分享，楼主不理她，她就开贴引战，还带了舔狗来。	我说的是，有位自我感觉过于良好的女性她求分享，楼主不理她，她就开贴引战，还带了单方面付出的追随者来。	学校和黑狗都不是好东西	学校和黑人做得都不太对	1	toxic	zh
你难道不是？凭什么你的身边就是身边，我的身边就是假的？你怎么证明那些跟小黑交往的女生是我们985的？	你难道不是？凭什么你的身边就是身边，我的身边就是假的？你怎么证明那些跟黑人交往的女生是我们985的？	既得利益者可真是笑死我了，得利的也就少数上流社会，底层打工人过得还不如卖啤的女的	既得利益者可真是笑死我了，得利的也就少数上流社会，我认为底层打工人过得还不如女性性工作者	1	toxic	zh
在一些聊天交友软件，或者游戏里装成女的，骗舔狗的钱，这事我以前都干过发现舔狗简直精虫里没一点脑子	在一些聊天交友软件，或者游戏里装成女的，骗单方面付出的人的钱，这事我以前都干过发现单方面付出的人简直精虫里没一点脑子	这些女人真恶心，	这些女人真让我感到有些不适，	1	toxic	zh
主页整天搁那和不同的白楠yy，就算你真的那么有钱也不妨碍你lkd	主页整天搁那和不同的白男yy，就算你真的那么有钱也不妨碍你行为不检点	谁不知道吴施蒙，谁特么活该接盘。	谁不知道吴施蒙，谁和与黑人有过感情经历的女人交往就是本应该的。	1	toxic	zh
1.造谣2.举报3立牌坊4演圣母5当圣女6.复读机7.撕b	1.造谣2.举报3立牌坊4演无底线包容他人的人5当无条件纵容他人的女性6.复读机7.发生争论	不要当舔狗不要当舔狗，把女人当男人一样对待，男女平等，约她来就来，不来就赶紧再约下一个，什么狗屁持之以恒的追求，那是死缠烂打，幕刃最讨厌死缠烂打了。	不要当单方面付出的人不要当单方面付出的人，把女人当男人一样对待，男女平等，约她来就来，不来就赶紧再约下一个，什么胡说的持之以恒的追求，那是死缠烂打，让我反感的女性最讨厌死缠烂打了。	1	toxic	zh
如何评价这个漏屎鸡老	如何评价这个男同性恋	跟本不可能的事你在这杞人忧天啥，别看几个新闻就以为国女都媚黑了，	跟本不可能的事你在这杞人忧天啥，别看几个新闻就以为国内女性都是讨好崇拜黑种人的了，	1	toxic	zh
不会真有人想和小仙女结婚吧不会吧不会吧	我难以想象真有人想和某些自我感觉过于良好的女性结婚	它和广大女醛全体紫砂估计大伙就能原谅它们了	它和广大极端女权主义者全体付出代价估计大伙就能原谅它们了	1	toxic	zh
真要有那个手段和心理素质，也不会沦为非处。而且骗的是自己老公，枪往自己人身上打，也挺有意思的??	真要有那个手段和心理素质，也不会成为非处。而且骗的是自己老公，枪往自己人身上打，也挺有意思的??	原来是个臭gay	原来是个让我个人感到反感的男同性恋	1	toxic	zh
民主党搞的和平演变路线，说白了就是葵花宝典。现在美国国内也是一堆女权主义、黑命贵的政治正确。把自己切了让别人死。典型的又蠢又坏。但是你不防还真不行。不防真容易死。	民主党搞的和平演变路线，说白了就是葵花宝典。现在美国国内也是一堆女权主义、重视黑人生命的政治正确。把自己切了让别人死。典型的又不明智又坏。但是你不防还真不行。不防真容易死。	希望他们嫁给默以后都去非洲吧，不要待在国内，看着觉得蛮恶心的，跑爹默竟然也有人中国女人愿意嫁也不配当中国人	希望他们嫁给黑人以后都去非洲吧，不要待在国内，看着觉得蛮让人不舒服的，让我不喜欢的黑人竟然也有人中国女人愿意嫁也不配当中国人	1	toxic	zh
狗带风向是一回事，女性群体中一部分跟狗走那是另一回事??你觉得呢	有些令人不喜欢的人带风向是一回事，女性群体中一部分跟那些人走那是另一回事??你觉得呢	??要是以后我女儿这样我还真会，并且会反思自己为什么教出伞兵	??要是以后我女儿这样我还真会，并且会反思自己为什么教出不明智的人	1	toxic	zh
不一定只有男同恶心。有的阴阳人也挺恶心的??	不一定只有男同性恋让我个人感到不舒服。有的阴阳人也挺让我不喜欢的??	想想都后怕，幸亏当年放弃去飞州发展，没有迈出意识层，了解黑蛆事关生死！	想想都后怕，幸亏当年放弃去非洲发展，没有迈出意识层，了解黑人事关生死！	1	toxic	zh
下策囧你打草惊蛇，以后她就会隐藏喜欢黑人的想法，变成一颗诡雷[蹲]	下策囧你打草惊蛇，以后她就会隐藏喜欢黑人的想法，变成一个意想不到的因素[蹲]	op沙軟罢了	op不明智罢了	1	toxic	zh
是的，现实里，男生遇到渣男排挤有限，女生是真的排挤渣女。网络上，男人对渣男渣女都骂，部分女性为渣女洗涤。很多男性眼里的女性就是那些女拳。	是的，现实里，男生遇到渣男排挤有限，女生是真的排挤渣女。网络上，男人对渣男渣女都骂，部分女性为渣女洗涤。很多男性眼里的女性就是那些极端女权主义者。	很好的解释了为什么会出现那么多eg的原因，兄弟们怎么看	很好的解释了为什么会出现那么多轻浮的女性的原因，兄弟们怎么看	1	toxic	zh
体制内的打拳的最多了，优越感很多很强的	体制内的发表极端性别言论的最多了，优越感很多很强的	看那些疯狗干什么，天天睡在自己的幻想乡里，动不动把人咬死	看那些疯狂的人干什么，天天睡在自己的幻想乡里，动不动把人攻击伤害	1	toxic	zh
新群，一起爆杀小仙女啊	新群，一起与极端的自我感觉过于良好的女性争论啊	反正我每次叫它都是华东女贼大学	反正我每次叫它都是华东**大学	1	toxic	zh
重点是视频里还不是同一个默囧	重点是视频里还不是同一个黑人囧	出狱了记得带着你的小二嗨一起滚回飞舟	出狱了记得带着你的小二嗨一起回到飞舟	1	toxic	zh
对于默就是有一种无差别的讨厌。。。	我个人对于黑人就是有一种无差别的讨厌。。。	她们被外国杂种羞辱了，国男愤怒受不了罢了。国女被好好对待，没人会反对	她们被外国人羞辱了，国男愤怒受不了罢了。国女被好好对待，没人会反对	1	toxic	zh
没心气管了，上次歪果人永居我尽力了	没心气管了，上次外国人永居我尽力了	仙女们以看不上的感性理由非常好的掩饰了自己拜金的终极目的，论物化女性还得看仙女自己	自我感觉过于良好的女性们以看不上的感性理由非常好的掩饰了自己拜金的终极目的，论不尊重女性独立人格还得看自我感觉过于良好的女性自己	1	toxic	zh
这些巨婴都是惯出来的毛病。	这些心理不成熟的成年人都是惯出来的毛病。	幕刃应该把他自己和女性割裂开	极端女权主义者应该把他自己和女性有所区别	1	toxic	zh
我也是。我及其厌恶黑皮。与其为伍就是自甘堕落????	我也是。我及其不喜欢黑人。个人认为与其为伍就是自甘堕落????	大风起兮云飞扬，安得猛士兮守四方，嘿畜，任何时候都要剿，不剿不行	大风起兮云飞扬，安得猛士兮守四方，黑人，个人认为任何时候都要受到一定惩罚，不惩罚不行	1	toxic	zh
黑奴才们骂我是键盘侠的不就打算让我闭嘴吗？告诉你，老子就是键盘侠，就拿键盘恶心你了，怎么着吧，咬我啊	崇拜黑人的人们骂我是键盘侠的不就打算让我闭嘴吗？告诉你，老子就是键盘侠，就拿键盘让你感到不适了，怎么着吧，咬我啊	Txl真恶心	同性恋真让我感到不舒服	1	toxic	zh
之前懒得一般见识的想法都不该有，直接说学校你家开的？座位你私人的？然后她骂你，你直接跟老师反应，说她乱吠影响你听课了。老师不处理等下课你亲自掀它东西，干就完了	之前懒得一般见识的想法都不该有，直接说学校你家开的？座位你私人的？然后她骂你，你直接跟老师反应，说她乱讲话影响你听课了。老师不处理等下课你亲自掀她东西，干就完了	母人进来啦	有位让我不喜欢的女性进来啦	1	toxic	zh
小仙女得从小培养	自我感觉过于良好的女性得从小培养	原来ln的受众是穆狗啊	原来ln的受众是让我反感的女性啊	1	toxic	zh
长得和个老鼠似的	长得不符合我的审美	默就是默，喂不饱的白眼狼	有些黑人就是让我反感，贪心又不懂得感激	1	toxic	zh
这种nt发言一度让我怀疑是友军反串	这种不明智发言一度让我怀疑是友军反串	恐怕从这个尼从出生到现在都没洗过头吧！太恶心人了！光看到就反胃！这女的居然不嫌弃，看来是真爱了	恐怕从这个黑人从出生到现在都不太注重个人卫生吧！太让我感到不适了！光看到就让我不舒服！这位女性居然不嫌弃，看来是真爱了	1	toxic	zh
