positive	negative	style_type	language
Peut-être que cela vous brisera le cœur, mais au moins vous tournerez les pages plus facilement, mais peut-être pas.	Peut etre elle te brisera le coeur mais au moin tu tournera plus facilement la page mais peut etre pas!	formality	fr
Tu ne peux pas apporter de l'aide à une personne qui ne fait pas confiance à elle-même, car le manque de confiance en soi est un grand fléau.	tu ne peux rien fair car une personne qui na pas confiance a elle meme c'est un grand fleau	formality	fr
Si la formation d'un couple est votre motivation première, alors en effet les psychologues du moment on raison .	Si la formation d'un couple est votre motivation première alors en effet  les psy du moment on raison .	formality	fr
L'amour est bien évidemment le plus essentiel dans une relation, que ce soit dans la mésaventure (problème d'argent) ou non.	L'amour est bien évidemment le plus essentiel dans une relation, qu'il soit dans la galère (pb d'argent) ou non.	formality	fr
Habille-toi avec la tenue qui te met le plus en valeur.	met la plus belle de tes tenues c'est bien	formality	fr
Soit tu tombé sur des idiots soit tu es trop exigeante.	soit tu tombes à chaque fois sur des cons soit tu es trop exigeante	formality	fr
On se recoiffe rapidement pour plaire.	on se recoiffe vite fait pour plaire	formality	fr
Je n'ai pas encore trouvé quelqu'un.	moi j'ai trouver personne pfff :( :(	formality	fr
Comment vous les femmes, le pouvez encore ?	comment vous pouvez encore les femmes.	formality	fr
Si il n'a pas oublié son ancien copain, c'est qu'il l'aime encore.	s'il n'a pas oublié son ex c'est qu'il l'aime!!	formality	fr
Je trouve cela honteux!	je trouve sa honteu !!!!!	formality	fr
"""Hobbi"" signifie ""mon amour""."	"HOBBI, ça veut dire ""mon amour"""	formality	fr
Garde courage j’espère que tu la retrouveras!	courage tu la retrouveras j'espere !!	formality	fr
La fidélité et la disponibilité sinon cela ne sert à rien d'avoir des amis.	la fidélité et la disponibilité sinon cela ne szert a rien d'avoir des amis.	formality	fr
Bonsoir, je vais être bref : soit heureuse.	bonsoirje vais être brefsois heureuse	formality	fr
Je viens de Paris, c'est dommage.	Mais je suis de Paris dommage.	formality	fr
C'est parce qu’ils sentent que tu es homosexuel qu'ils sont amicales.	C'est parcequ'ils sentent que tu es homo qu'ils sont sympas.	formality	fr
Alors, je voudrais bien savoir.	alors je voudrais bien savoir	formality	fr
Cela s'appelle une organisation d'insolvabilité, fait attention.	ca s'appelle une organisation d'insolvabilité, fait gaffe.	formality	fr
Merci mon ange à toi aussi.	merci mon ange a toi pareillement	formality	fr
Si vous n'êtes pas attiré par la gent féminine, restez-en éloigné.	si t'aime pas les filles et que tu les trouves repoussante, restes seul, c'est mieux pour toi.	formality	fr
Demande dû l'argent à leur chef d'État.	demande du fric a leur chef d'état	formality	fr
À partir du moment où tu ne violes personne c'est bon.	des que tu ne viole personne ca va	formality	fr
Essaye de le rejoindre quand tu pourras. Sinon, invite l'est venue là où tu es.	essaye de le rejoindre quand tu pourra ou invite le à venir là ou t'es .	formality	fr
Ça dépend des conditions dans lequel cela arrive et de la liberté de chacun	ca depend des circonstances et de le liberte de chacun	formality	fr
Rien de concret, de palpable dans cette situation.	Rien de concret, de palpable dans cett situation.	formality	fr
Pas encore, mais bon.	non pas à ce point mais c'est sympa	formality	fr
Et non il n'est pas avec moi !	non non  il est pas avec moi!!!	formality	fr
Poursuis tes envies.	suivre tes envies :-)	formality	fr
Oublie l'et trouves-toi un autre homme.	oublie le et cherche un autre homme	formality	fr
Bonjours mes amis.	bonne journée mes amis.	formality	fr
La question est comment savoir si une personne est sérieuse? Quelle soit fausse ou vraie.	La question est comment savoir si une personne est sérieuse?quel soit virtuel ou réel	formality	fr
Il trouvera tout seul en calmant les pulsions.	Calmer les pulsions, il trouvera tout seul!	formality	fr
Je ne sais pas quoi te dire juste à part que je te souhaite que du bonheur avec lui et sans son ex-compagne si possible.	JE ne sais psa quoi te dire juste que je te souhaite que du bonheur avec lui et sans son ex si possible	formality	fr
Tu n'as pas besoin d'un nouveau chagrin?!	t'as pas besoin donc d'un chagrin!!!	formality	fr
Pourquoi pas s'il est fidèle !	euh ba pk pas si il est fidele !	formality	fr
Non, il n'y a pas de mal à cela.	Non ya pas de mal à ca.	formality	fr
Par rapport à la soif, c'est un mensonge qui te suit.	et quand à la soif, c'est un mensonge qui te poursuit !	formality	fr
Je suis à Luxembourg. Désolée.	suis à luxembourg, désolée :)	formality	fr
Ce matin je ne mange pas de Craquottes, je mange des tartines à la confiture.	non je ne mange pas de craquottes, me matin je mange des tartines à la confiture	formality	fr
Je suis toujours heureuse d'être lesbienne.	toujours heureuse d'etre lesbienne je suis	formality	fr
L'éjaculation est un orgasme, c'est biologique.	ejaculation = orgasme c mécanique	formality	fr
En mettant de côté votre honnêteté et votre franchise avec votre partenaire!	tout simplement ne pas être honnête et franc(franche) avec lui ou elle	formality	fr
Il devrait se tourner vers les services administratifs de sa ville de naissance pour interroger les archives.	qu'il retourne à la mairie de la ville où il est né , les fonctionnaires qui y travaillent regarderont dans les archives	formality	fr
C'est tellement simple lorsqu'on cherche.	C'est tellement simple quand on cherche !!	formality	fr
Samourra, pourquoi as-tu le même avatar que moi? Pardon, je réponds à ta question car on est bêtes.	samourra pourquoi tu as le méme avatar que moi  pardon je répond à ta question car on aient bêtes	formality	fr
Vous devriez essayer d'interroger des moteurs de recherche Canadien!	Tu devrais poser la question sur yahoo Canada!!	formality	fr
Il est dyslexique, tout simplement.	tous simplement qu'il est dyslexique	formality	fr
Il semblerait que d'autres soient encore disponibles.	Y en a d'autres quoi.	formality	fr
L'unique problème (majeur), c'est que je n'aurai en aucun cas, plus de chance que toi.	Le seul hic: je n'ai pas autant de chance comme toi !	formality	fr
Tu trouveras une personne qui te mérite.	Tu trouvera qqn qui te mérite.	formality	fr
Pourtant j'ai une dent contre ma belle-mère et les belles-sœurs. Il m'est impossible d'oublier leurs efforts pour détruire mon couple.	Mais j'ai une dent contre ma belle-mère et les belles-soeurs, j'arrive pas à oublier leurs efforts pour détruire mon couple.	formality	fr
J'espère pour vous que votre partenaire aura la virilité que vous souhaitez !	^^Enfin j'espére pour toi que c'est un homme!!	formality	fr
