positive	negative	style_type	language
قردوغان دخل غازيا فمن مهد له الطريق	أردوغان دخل غازيا فمن مهد له الطريق	toxicity	ar
كيف هذي فاول الله يلعن امك حكم	كيف هذي فاول يا حكم	toxicity	ar
لماذا لا تنزل ياحمار وتحتج على ذلك.	لماذا لا تنزل وتحتج على ذلك	toxicity	ar
من اليوم ورايح معد في نصايح الحساب كله هبد طلعت حتى لو قلت نصيحه تضحكون لعنة الله عليكم	من اليوم ورايح معد في نصايح الحساب كله هبد طلعت حتى لو قلت نصيحه تضحكون لكم الله	toxicity	ar
معناتي يقولون مانتي دبه ليه تروحين 😐.	معناتي يقولون مانتي مليانة ليه تروحين 😐.	toxicity	ar
أوه، شيء آخر، عندما يتعلق الأمر بالحياة قبل التاريخ، يا رفاق انتم أغبياء!	أوه، شيء آخر، عندما يتعلق الأمر بالحياة قبل التاريخ، يا رفاق ليستم أذكياء .	toxicity	ar
بس يا حمار هو انت بتعالج مجانا كله بمصاري	بس هو انت بتعالج مجانا كله بمصاري	toxicity	ar
للاسف لدينا في الخليج بعض من الكتاب والدكاتره والمحللين كالبغال والجحاش ينهق ويهرف بما لايعرف	للاسف لدينا في الخليج بعض من الكتاب والدكاتره والمحللين جهلة لا يفقهون ماذا يقولون	toxicity	ar
لا لا لا الحكم ده غبي اوي كده ليه	لا لا لا الحكم ده جاهل اوي كده ليه	toxicity	ar
كل دول شراميط ع التايم اسيبهم و اذاكر بقي	كل دول ع التايم اسيبهم و اذاكر بقي	toxicity	ar
مضحك جداً أمر بعض الوافدين ومن ضمنهم مصاروة ! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر	مضحك جداً أمر بعض الوافدين ومن ضمنهم مصريين! يعايرون بلادنا بعلاقات صداقتها المتينة مع أميركا وهم يحلمون بالسفر	toxicity	ar
ساعتين وربع ولا نص ساعه رجعنا الدولة ودعسنا عليه وتم إعدامه نفس…	ساعتين وربع ولا نص ساعه رجعنا الدولة ومسكناه وتم إعدامه نفس…	toxicity	ar
وجمهورنا مبسوط يقولك البريكان مو مطلوب منه يسجل لعنة الله عليكم 😭	وجمهورنا مبسوط يقولك البريكان مو مطلوب منه يسجل 😭	toxicity	ar
وأمور أخرى غبية .	وأمور أخرى سيئة .	toxicity	ar
الخسيس متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎	متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎	toxicity	ar
هده الاخبار نشرا البارح كاتعاودو تنشروها لعنة الله عليكم	هده الاخبار نشرا البارح كاتعاودو تنشروها	toxicity	ar
هذا يجب أن يكون أغبى وأفسد طريقة للمنافقة في تاريخ البشرية	يجب أن تكون هذه الطريقة الأكثر فسادا للمزايدة في تاريخ البشرية	toxicity	ar
هذا الرجل يعرف كيف يقتل الشيوعيين مثل لا أحد آخر!	هذا الرجل يعرف كيف يتعامل مع الشيوعيين مثل لا أحد آخر!	toxicity	ar
نحن ملزمون بالتعامل مع هذا التافه الصغير لسنوات إضافية تقريبًا.	نحن ملزمون بالتعامل مع هذا الشخص لسنوات إضافية تقريبًا.	toxicity	ar
أوه، انها موافقة zuker، نحن غبيون جدا لنصدقك على أية حال.	أوه، انها موافقة zuker، نحن غبيون جدا للن نصدقك على أية حال.	toxicity	ar
من المعلقين المصريين متسولين وهلافيت وولاد شراميط	من المعلقين المصريين متسولين ومش نافعين	toxicity	ar
كل من صوت لها في يوم من الأيام يجب أن يحرم من حقوقه وأن يخصى .	كل من صوت لها في يوم من الأيام يجب أن يعاقب .	toxicity	ar
متسولون اصحاب فتن هؤلاء يبيعون ارضهم وشرفهم وضمائرهم بأي ثمن لعنة الله عليكم	متسولون اصحاب فتن هؤلاء يبيعون ارضهم وشرفهم وضمائرهم بأي ثمن	toxicity	ar
يا متخلف الهدايه بيد الله يمكن ربي يهديهم باخر لحظه…	الهدايه بيد الله يمكن ربي يهديهم باخر لحظه…	toxicity	ar
صح النوووووم ياجزائر !!!! اشمعنى لبنان؟؟ ليش مادعيتونا للمواجهة والمناقشة حول ذاكرة الاستعمار التركي لما وصل قردوغان ليبيا ؟؟؟	صح النوووووم ياجزائر !!!! اشمعنى لبنان؟؟ ليش مادعيتونا للمواجهة والمناقشة حول ذاكرة الاستعمار التركي لما وصل أردوغان ليبيا ؟؟؟	toxicity	ar
اللهم عليك بالفاسدين الظالمين الملاعين اللهم عليك بكل وزير فاسد لعنة الله عليكم	اللهم عليك بالفاسدين الظالمين اللهم عليك بكل وزير فاسد	toxicity	ar
ماشي يا اقرع مقبوله منك	ماشي مقبوله منك	toxicity	ar
أكثر برهانا على أن الليبرالية قد تكون اضطرابا عقليا	المزيد من البرهان على أن الليبرالية قد تكون مشكلة	toxicity	ar
عليكم لعنة الله وغضبه وسخطه يا اعداء الله ورسوله اللهم ارينا فيهم عجائب قدرتك عاجلا غير آجل اللهم طهر	حسبي الله عليكم يا اعداء الله ورسوله اللهم ارينا فيهم عجائب قدرتك عاجلا غير آجل اللهم طهر	toxicity	ar
البايرن يقسو على المتهالك برشلونه بخماسية مع الرأفة،، مدرب جحش وادارة مفلسة تقود اعظم نادي بالعالم،، ثلثا لاعبي برشلونه وجب عليهم الرحيل،،!	البايرن يقسو على المتهالك برشلونه بخماسية مع الرأفة،، مدرب سيء وادارة مفلسة تقود اعظم نادي بالعالم،، ثلثا لاعبي برشلونه وجب عليهم الرحيل،،!	toxicity	ar
الله يلعن ابوك قعدت اقرا قلت الولد بيسدح لهم الحين تغريدتين يجاوب	قعدت اقرا قلت الولد بيسدح لهم الحين تغريدتين يجاوب	toxicity	ar
ما سمعنا جعاركم مبارح على القصف الإسرائيلي يلي اغتصب سماء سوريا ، نباح و عويل جيش ابو شحاطة وصل لقبرص	ما سمعنا صوتكم مبارح على القصف الإسرائيلي يلي اغتصب سماء سوريا ، عويل الجيش وصل لقبرص	toxicity	ar
نهني الأطفال والابرياء على مقتل هالمجرم الخسيس كفو يا ترامب 💪	نهني الأطفال والابرياء على مقتل هالمجرم كفو يا ترامب 💪	toxicity	ar
هذه ليست سياسة، هذه ليست سوى ثور مغرور للجماهير الجاهلة.	هذه ليست سياسة	toxicity	ar
للجميع أصعب مهمه بحياتي اسكر سحاب فستان وحده دبه والمشكله تهدد ياويلك لو انقطع يامسلمه اتقي الله.	للجميع أصعب مهمه بحياتي اسكر سحاب فستان وحده سمينة والمشكله تهدد ياويلك لو انقطع يامسلمه اتقي الله.	toxicity	ar
ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يلعن أبوك	ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يرحم أبوك	toxicity	ar
الدكتور بيقولي بلاش عصبية مش عارف اني بتعامل مع منايك تربية زرايب	الدكتور بيقولي بلاش عصبية مش عارف اني بتعامل مع ناس بدون تربية	toxicity	ar
ما قصرت .. تطور الامر .. لعنة الله عليكم	ما قصرت .. تطور الامر ..	toxicity	ar
انت لحقت درست الاتفاقيه وقست حق مصر اد ايه ولا قردوغان عيطلك . خليك فى حالك.	انت لحقت درست الاتفاقيه وقست حق مصر اد ايه ولا أردوغان عيطلك . خليك فى حالك.	toxicity	ar
يعني حياة المواطنين رخيصه عنكم .. ما يهمك من مات ع قد ما يهمك تثبت انك صح .. لعنة الله عليكم ولعنة الله ع السياسه والسياسيين	يعني حياة المواطنين رخيصه عنكم .. ما يهمك من مات ع قد ما يهمك تثبت انك صح .. مافي خير في السياسه والسياسيين	toxicity	ar
يختار الثاني عشان ما محد يقول عنه قزم	يختار الثاني عشان ما محد يقول عنه قصير	toxicity	ar
أنصار درامب المزريون يعتقدون أن أي شخص ليس أبيضاً هو بالتأكيد غير قانوني.	أنصار درامب يعتقدون أن أي شخص ليس أبيضاً هو بالتأكيد غير قانوني.	toxicity	ar
الله يلعن امك حكم !!!!!!	احكم !!!!!!	toxicity	ar
