positive	negative	style_type	language
姆蛆好恶心?	这位女性好让人感到不适？	toxic	zh
确实如此 宁要小姐从良，不要媚外ez	确实如此 我认为宁要小姐从良，不要讨好外国人的轻浮女性	toxic	zh
恐怕从这个尼从出生到现在都没洗过头吧！太恶心人了！光看到就反胃！这女的居然不嫌弃，看来是真爱了	恐怕从这个黑人从出生到现在都不太注重个人卫生吧！太让我感到不适了！光看到就让我不舒服！这位女性居然不嫌弃，看来是真爱了	toxic	zh
从小这个基佬就N待小动物，果然是变太	从小这个男同性恋就N待小动物，果然是异于其他大部分人	toxic	zh
长得和个老鼠似的	长得不符合我的审美	toxic	zh
和平精英的网络公主也没这么女拳啊，鸡疯子还是比农批高一等级的	和平精英的网络公主也没这么极端女权主义啊，鸡疯子还是比农批高一等级的	toxic	zh
一般闲得蛋疼的大概率是猪精	一般闲得慌的大概率是不符合我个人审美的的戏精	toxic	zh
舔黑的人在增多，舔狗也在增多，国内有些女的快被舔到天上去了	讨好黑人的人在增多，单方面付出的人也在增多，国内有些女的快被讨好到天上去了	toxic	zh
舔狗给她整自信了	单方面付出的人给她整自信了	toxic	zh
我都要吐了真的很会玩	我都要感到生理上不舒服了真的很会玩	toxic	zh
黑命贵祸害原住民是事实	我个人认为黑人祸害原住民是事实	toxic	zh
黑奴才们骂我是键盘侠的不就打算让我闭嘴吗？告诉你，老子就是键盘侠，就拿键盘恶心你了，怎么着吧，咬我啊	崇拜黑人的人们骂我是键盘侠的不就打算让我闭嘴吗？告诉你，老子就是键盘侠，就拿键盘让你感到不适了，怎么着吧，咬我啊	toxic	zh
小仙女得从小培养	自我感觉过于良好的女性得从小培养	toxic	zh
之前的反默老哥都转抖音了吗？半年没来一个都没了，吧不成气候，组织在哪里，我要加入组织。	之前的不喜欢黑人的老哥都转抖音了吗？半年没来一个都没了，吧不成气候，组织在哪里，我要加入组织。	toxic	zh
找乌克兰的还好理解，找黑的真想不到在别人眼里他的下一代和国女生的黑孩没啥差别吗？????	找乌克兰的还好理解，找黑人的我真想不到在别人眼里他的下一代和国内女性生的黑人小孩没啥差别吗？????	toxic	zh
行行行，女的都是八婆，男的从不八卦，男的看娱乐新闻都会立刻去世，不死就是没有男子气概??普信男值得骄傲，值得赞扬，您满意了吗??	行行行，女的都是爱八卦的女性，男的从不八卦，男的看娱乐新闻都会立刻付出代价，不然就是没有男子气概??没有自知之明的男性值得骄傲，值得赞扬，您满意了吗??	toxic	zh
这玩意不是男同nt搞出来的吗	这玩意不是某个不明智的男同性恋者搞出来的吗	toxic	zh
这问题让我明白为什么基佬在唐山不会被打。基佬染艾原来是为了防身！	这问题让我明白为什么男同性恋在唐山不会被打。男同性恋感染艾滋病原来是****！	toxic	zh
老外付1％的责任，锅女付99%责任呗，那老外1％责任在于自己掏钱买的机票，自己办的签证，而不是锅女帮他们买机票，办签证	老外付1％的责任，某些国内女性付99%责任呗，那老外1％责任在于自己掏钱买的机票，自己办的签证，而不是某些国内女性帮他们买机票，办签证	toxic	zh
对对对，都是小仙女，小仙女没有错，都是中国男人的错，中国男人应该灭绝！	对对对，都是自我感觉过于良好的女性，自我感觉过于良好的女性没有错，都是中国男人的错，中国男人应该灭绝！	toxic	zh
反变态吧吧名简洁明了，一看就懂	这个吧的吧名简洁明了，一看就懂	toxic	zh
那些亩狗，纯纯畜生，这个词作为PUA男性的东西，解释权只能在小仙女手上。	那些女性，真让我反感，这个词作为对男性精神控制的东西，解释权只能在自我感觉过于良好的女性手上。	toxic	zh
不用谢，我也是为了自己利益着想w一是多一对幸福的基佬就少两个同妻，二是容不下LGBTQ的保守主义社会同样容不下hentai play。作为一个绅士魔法师，我觉得我的逻辑是完美自恰的ww	不用谢，我也是为了自己利益着想w一是多一对幸福的男同性恋者就少两个同妻，二是容不下LGBTQ的保守主义社会同样容不下hentai play。作为一个绅士魔法师，我觉得我的逻辑是完美自恰的ww	toxic	zh
疑罪从无就是狗屁	疑罪从无什么也不是	toxic	zh
你可真厉害你的虫爹把曾经白人建设无比繁荣辉煌南非毁了同时又跑到这来大谈引进国际鬼子虫类及其它们后代虫混的理由对于你这点居心叵测的小心思我早已看透	你可真厉害你所崇拜的黑人把曾经白人建设无比繁荣辉煌南非毁了同时又跑到这来大谈引进外国人及其它们后代混血儿的理由对于你这点居心叵测的小心思我早已看透	toxic	zh
你那个性别要不要先改一下??女拳不都喜欢冒充男的说话吗??	你那个性别要不要先改一下??极端女权主义者不都喜欢冒充男的说话吗??	toxic	zh
都是原干的,女拳跟原比起来算什么	都是原干的,极端女权主义者跟原比起来算什么	toxic	zh
请各位新来的反同同志注意！	请各位新来的不喜欢同性恋的人注意！	toxic	zh
微博的小仙女都在说求你们男性都清醒，放过我们吧。	微博的自我感觉过于良好的女性都在说求你们男性都清醒，放过我们吧。	toxic	zh
想想都后怕，幸亏当年放弃去飞州发展，没有迈出意识层，了解黑蛆事关生死！	想想都后怕，幸亏当年放弃去非洲发展，没有迈出意识层，了解黑人事关生死！	toxic	zh
把这帮孝子贤孙冲爆	对这帮不明智的狂热信徒进行猛烈的言语攻击	toxic	zh
成天带妹的舔狗能不能死啊	成天带妹的单方面付出的人能不能*啊	toxic	zh
这种东西都能照做的不知道是没脊椎还是没脑子，不怕一万就怕万一，万一老婆是个仙女....	这种东西都能照做的不知道是没脊椎还是没脑子，不怕一万就怕万一，万一老婆是个自我感觉过于良好的女性....	toxic	zh
你说对了，我就是歧视黑皮啊??	你说对了，我就是对黑人有所偏见啊??	toxic	zh
韦小宝他妈都不接洋鬼子	韦小宝他妈都不接触外国人	toxic	zh
??来啦，吃香蕉，小矮子	??来啦，吃香蕉，身材矮小的人	toxic	zh
万一他就是黑黑了	万一他就是黑人了	toxic	zh
同意楼主的说法要像当年五四青年组织起来向大众发传单同时让越来越多人们如今弓澢真负真实嘴脸他们不过犹太人爪牙和虫类的亲儿子	同意楼主的说法要像当年五四青年组织起来向大众发传单同时让越来越多人们如今弓澢真负真实嘴脸他们不过犹太人的忠实帮手和崇拜外国人的人	toxic	zh
见过不少男同就是这样理论的支持者，实际上在我看来他们其实是最自私的群体。又蠢又坏，他们除了可以骗女人和年幼无知的小孩，没人信他们。	见过不少男同性恋就是这样理论的支持者，实际上在我看来他们其实是最自私的群体。又不明智又坏，他们除了可以骗女人和年幼无知的小孩，没人信他们。	toxic	zh
和黑人结婚生的杂种都应该灭杀掉	我认为和黑人结婚生的混血儿都应该让他们付出代价	toxic	zh
我做不了吧主。坚定反黑。	我做不了吧主。我个人对黑人有负面的情绪。	toxic	zh
狗带风向是一回事，女性群体中一部分跟狗走那是另一回事??你觉得呢	有些令人不喜欢的人带风向是一回事，女性群体中一部分跟那些人走那是另一回事??你觉得呢	toxic	zh
是不是吧里这些nt贴都是阿娜发的？	是不是吧里这些不明智的贴都是阿娜发的？	toxic	zh
民主党搞的和平演变路线，说白了就是葵花宝典。现在美国国内也是一堆女权主义、黑命贵的政治正确。把自己切了让别人死。典型的又蠢又坏。但是你不防还真不行。不防真容易死。	民主党搞的和平演变路线，说白了就是葵花宝典。现在美国国内也是一堆女权主义、重视黑人生命的政治正确。把自己切了让别人死。典型的又不明智又坏。但是你不防还真不行。不防真容易死。	toxic	zh
幕刃应该把他自己和女性割裂开	极端女权主义者应该把他自己和女性有所区别	toxic	zh
中国男性就是被五千年的文化糟粕绊住了手脚。你看女拳一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??	中国男性就是被五千年的文化糟粕绊住了手脚。你看极端女权主义者一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。??	toxic	zh
不在中国地盘繁殖混种默，一切都好	不在中国地盘繁殖混血黑人后代，一切都好	toxic	zh
不就是想制造多点舔狗	不就是想制造多点单方面付出的人	toxic	zh
舔狗龜男比拳師更可恨	单方面付出的卑微男性比极端的性别平等倡导者更可恨	toxic	zh
默默太恶心了，受不了??	黑人太让我感到不舒服了，受不了??	toxic	zh
跟国内外有什么关系?生理上恶心，基因里的东西都能扯到国家??	跟国内外有什么关系?生理上不舒服，基因里的东西都能扯到国家??	toxic	zh
你把舔狗龟男放到这个行列里可还行，自娱自乐真好玩	你把单方面付出的和卑微的男性放到这个行列里可还行，自娱自乐真好玩	toxic	zh
它和广大女醛全体紫砂估计大伙就能原谅它们了	它和广大极端女权主义者全体付出代价估计大伙就能原谅它们了	toxic	zh
打拳打输了你就开始生活不如意警告了？古墓派拳师了属于是	发表极端性别言论争论输了你就开始生活不如意警告了？古墓派极端性别平等倡导者了属于是	toxic	zh
别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋恶心 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通	别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋让我感到不舒服 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通	toxic	zh
毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的媚黑行为。否则那些狗贼把病都留在中国了	毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的讨好黑人的行为。否则那些让我反感的人把病都留在中国了	toxic	zh
我是女生，我也是这样。但是恐同其实给我造成很大的困扰，因为耽美文学和腐女太多了，到处都能看见，导致我都不想打开社交平台了！	我是女生，我也是这样。但是对同性恋有负面情绪其实给我造成很大的困扰，因为耽美文学和喜欢耽美题材的女性太多了，到处都能看见，导致我都不想打开社交平台了！	toxic	zh
这些巨婴都是惯出来的毛病。	这些心理不成熟的成年人都是惯出来的毛病。	toxic	zh
艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击默的生存空间，让社会光明一点。	艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击某些让我不喜欢的黑种人的生存空间，让社会光明一点。	toxic	zh
原来ln的受众是穆狗啊	原来ln的受众是让我反感的女性啊	toxic	zh
小丑能出来说一说你的成分吗	在网络上哗众取宠的人能出来说一说你的背景信息吗	toxic	zh
有很多种原因，黑河南、黑北方的都是南满	有很多种原因，我认为黑河南、黑北方的都是南方人	toxic	zh
请视说这种人为弱智	请视说这种人为不明智的人	toxic	zh
