positive	negative	style_type	language
Na die Alte fliegt ja sehr gerne um die Welt. Man sollte jede Passagierliste nach Der durchsuchen, und Bilder machen wenn man sie im Flieger erwischt.🤮🤮🤮	Na die Frau fliegt ja sehr gerne um die Welt. Man sollte jede Passagierliste nach Der durchsuchen, und Bilder machen wenn man sie im Flieger erwischt.🤮🤮🤮	toxicity	de
auch heute wieder nur drittklassige #Laiendarsteller in einem extrem beschissenen #Tatort #ARD	auch heute wieder nur drittklassige #Laiendarsteller in einem schlechten #Tatort #ARD	toxicity	de
#Grüne und #FDP kriechen #Merkel doch jetzt schon in den Arsch damit sie nur schnell an die Macht kommen #CDU	#Grüne und #FDP wollen #Merkel doch jetzt schon gefallen damit sie nur schnell an die Macht kommen #CDU	toxicity	de
Jetzt melden sich die Vasallen Merkels!	Jetzt melden sich die Unterstützer Merkels!	toxicity	de
Nö, der sieht dumm aus. 😾	Nö, der gefällt mir optisch nicht.	toxicity	de
warum lädt man eine derart strunzdumme Frau #Demirkan bei #Maischberger ein #ARD	warum lädt man Frau #Demirkan bei #Maischberger ein #ARD	toxicity	de
Sagt mal, kommt .es nur mir so vor, oder ist das Staasfunk Fernsehprogramm wirklich so scheiße?	Sagt mal, kommt .es nur mir so vor, oder ist das Staasfunk Fernsehprogramm wirklich so schlecht?	toxicity	de
Mannheim, weltoffen und kunterbunt. Und strunzdumme Multikultiliebhaber. Verblödete halt	Mannheim, weltoffen und kunterbunt. Und Multikultiliebhaber.	toxicity	de
#Sexuallkunde für #Flüchtlinge und #Migranten ... #Mama #Merkel bringt #Asylanten das ficken bei ... #Vergewaltigungen funktionieren bereits	#Sexuallkunde für #Flüchtlinge und #Migranten ... #Mama #Merkel bietet #Asylbewerbern Aufklärungsunterricht an  ... #Vergewaltigungen funktionieren bereits	toxicity	de
Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister den Sack lutschen du kleine Profesora	Ja schnell alle Bäume weg, 5G Handys kaufen und Bürgermeister schmeicheln Profesora	toxicity	de
UND DER DUSSELIGE GAUCK DENKT ER WÄRE WIEDER IN DER DDR UND LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??	UND DER GAUCK DENKT ER WÄRE WIEDER IN DER DDR UND LÄßT SICH HONECKERmäßig ALIMENTIEREN, GUTEN MORGEN-DEUTSCHLAND-??	toxicity	de
Die Caritativen Einrichtungen sind mir jetzt sowas von scheissegal! Habe Austritt aus der Kirch beantragt.!!!!!!!!	Die Caritativen Einrichtungen sind mir jetzt sowas von egal! Habe Austritt aus der Kirch beantragt.!!!!!!!!	toxicity	de
Die Randalierer von Hamburg müssen den entstandenen Schaden ersetzen und. notfalls in Arbeitslagern abarbeiten.	Die Randalierer von Hamburg müssen den entstandenen Schaden ersetzen und. notfalls in Sozialstunden abarbeiten.	toxicity	de
...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer..... Und wenn doch nicht dann auch egal...wir sind trotzdem am Arsch	...sie wird diese 4jahre noch absitzen und den befällt sie der Alzheimer..... Und wenn doch nicht dann auch egal...wir sind trotzdem in Schwierigkeiten	toxicity	de
Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren.. Ist zum kotzen!	Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren..	toxicity	de
Über 87% der Deutschen Wähler die eine Altpartei wählten, sind für mich strohdumm!!!	Über 87% der Deutschen Wähler die eine Altpartei wählten, sind für mich ungebildet!!!	toxicity	de
Templer werden heute als Religiöse Spinner verurteilt. Das Gegenteil ist der Fall. Die Kirche hat uns missbraucht. Ein König verraten.	Templer werden heute als übermäßig Religiöse verurteilt. Das Gegenteil ist der Fall. Die Kirche hat uns missbraucht. Ein König verraten.	toxicity	de
..du Suffschädel.....wir tolerieren bereits weitaus schlimmeres... !!	.....wir tolerieren bereits weitaus schlimmeres... !!	toxicity	de
weil es Ihre Meinung ist - 😂😂wie Blöd muss man sein 🙈🙈🙈	weil es Ihre Meinung ist - 😂😂	toxicity	de
Ich will nicht das es Kriminellen Flüchtlingen Deserteuren und Feiglingen hier besser geht..erst recht nicht dem Afrika-Pack. Und weder bin ich Rassist noch ein Nazi noch xenophob....!	Ich will nicht das es Kriminellen Flüchtlingen und Deserteuren hier besser geht..erst recht nicht Menschen aus Afrika. Und weder bin ich Rassist noch ein Nazi noch xenophob....!	toxicity	de
Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. ein Tritt in den Arsch, der sie zurückschickt nach Afrika.	Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. jemand, der sie zurückschickt nach Afrika.	toxicity	de
Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Da platzt einem der Arsch - sorry.	Ursprünglich (gestern) ging es um FEMA-Camps - wir sind keinen Schritt weiter. Das ist so frustrierend.	toxicity	de
Endlich, Trump streicht dem CIA die Gelder, die seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel und Flintenuschi jaulen 💩	Endlich, Trump streicht dem CIA die Gelder, die seit 1945 für weltweite Kriege sorgten - logisch, dass Merkel und Von der Leyen jaulen	toxicity	de
Die Pisser wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....	Die wollten schon immer unsere Länderein um jeden Preis und jetzt haben sie die Bruder .....	toxicity	de
.@USER_0 Ich warte auf dem Moment das diese dummdeutschen das begreifen und diese Volksverräterin zur Verantwortung zieht!!!	.@USER_0 Ich warte auf dem Moment das diese Deutschen das begreifen und diese Frau zur Verantwortung zieht!!!	toxicity	de
Schreibt besser mal über die Asylanten Verbrechen ,dass wird bei euch totgeschwiegen!	Schreibt besser mal über die Asylbewerber Verbrechen ,dass wird bei euch totgeschwiegen!	toxicity	de
Also diesem Schweinepriester Lauterbach glaube ich keinen Cent....aber seiner Exfrau darf man getrost zuhören...seine Vita entspricht dem SPD-Standard...😃😃😃	Also diesem Lauterbach glaube ich keinen Cent....aber seiner Exfrau darf man getrost zuhören...seine Vita entspricht dem SPD-Standard...😃😃😃	toxicity	de
Wen Interessiert schon was der kleine Wicht ruft. Jerusalem ist die Hauptstadt Israels. Basta.	Wen Interessiert schon was er ruft. Jerusalem ist die Hauptstadt Israels. Basta.	toxicity	de
wir brauchen das scheiß #Europa nicht ich bin #Deutscher und kein Europäer #btw2017	wir brauchen das #Europa nicht ich bin #Deutscher und kein Europäer #btw2017	toxicity	de
Na klar kriegt der Lob von allen Seiten...ist ja ein Merkel-Blindenhund.. Wollt ihr tatsächliche Opfer sehen dann geht auf Friedhöfe oder sprecht mit den Angehörigen..!	Na klar kriegt der Lob von allen Seiten...ist ja ein Merkel-Anhänger.. Wollt ihr tatsächliche Opfer sehen dann geht auf Friedhöfe oder sprecht mit den Angehörigen..!	toxicity	de
Auch ein Merkel Vasall der das sagen muss was diese Volksverräterin vorgibt!!! Lügenpresse!!!	Auch ein Merkel Anhänger der das sagen muss was diese Frau vorgibt!!! unehrliche Presse!!!	toxicity	de
Dass wir diese ganzen IS-Kämpfer haben ist ausschließlich die. Schuld der Amerikaner. Scheinheiliges Volk.	Dass wir so viele IS-Kämpfer haben ist vor allem die. Schuld der Amerikaner.	toxicity	de
"n-tv: ""Murksel ein Profi im Umgang mit schwierigen Partnern"" 😂😂😂 Ein Profi, wie eine Mecklenburger Kuh die Rückenschwimmen lernt, meine ich😜"	"n-tv: ""Merkel ein Profi im Umgang mit schwierigen Partnern"" 😂😂😂 Ein Profi, wie eine Mecklenburger Kuh die Rückenschwimmen lernt, meine ich😜"	toxicity	de
Gibt es überhaupt so viele Dreckslöcher in Deutschland, wenn die LINKEN sich bald verdrücken müßen ??	Gibt es überhaupt so viele Rückzugsorte in Deutschland, wenn die LINKEN sich bald verdrücken müßen ??	toxicity	de
scheiß asiaten kommen nach europa klauen uns das gefühl reich zu sein	asiaten kommen nach europa klauen uns das gefühl reich zu sein	toxicity	de
von einem Turkmenen sexuell missbraucht, x-mal minderjährige Mädchen von #rapefugees sexuell belästigt. #Kiel 2016! #islam #sophienhof [2/2]	von einem Turkmenen sexuell missbraucht, x-mal minderjährige Mädchen von Geflüchteten sexuell belästigt. #Kiel 2016! #islam #sophienhof [2/2]	toxicity	de
Klar doch alles rechte böse Nazis. Was wissen die heute von damals? Fragt eure Omas, Mütter. Nicht was Hetzmedien verbreiten.	Klar doch alles rechte böse Nazis. Was wissen die heute von damals? Fragt eure Omas, Mütter. Nicht was Medien verbreiten.	toxicity	de
Es gibt auch Rentner die darauf angewiesen sind ,die den Cent 2-3mal umdrehen müssen bevor er ausgegeben wird ,anders ist es mit den Asylanten,die haben freie Fahrt!	Es gibt auch Rentner die darauf angewiesen sind ,die den Cent 2-3mal umdrehen müssen bevor er ausgegeben wird ,anders ist es mit den Asylbewerber,die haben freie Fahrt!	toxicity	de
Träume und Wünsche...leider. Jamaika-Scheisse wird durchgesetzt....dafür sorgen schon die Lauch-Scheisser. Die bleiben klebend sitzend...der Troll Joschka hat’s Ihnen vorgemacht, die Warze Roth hat’s perfektioniert ..!	Träume und Wünsche...leider. Jamaika-Koalition wird durchgesetzt....dafür sorgen schon die Unterstützer|LBR| Die bleiben sitzen...der Joschka hat’s Ihnen vorgemacht, die Roth hat’s perfektioniert ..!	toxicity	de
Die wievielte Generation Türken scheint hier auf der Straße zu sein ca.die 4te das Wespen Nest	Die wievielte Generation Türken scheint hier auf der Straße zu sein ca.die 4te	toxicity	de
Helmut Schmidt hatte allein mehr Verstand, als die gesamte Berliner Muschpoke zusammen 😜	Helmut Schmidt hatte allein mehr Verstand, als die gesamte Berliner Bevölkerung zusammen 😜	toxicity	de
Das sind die Taugenichtse...die ewig Studierenden....da geht nichts brauchbares hervor.	Das sind die Unproduktiven...die ewig Studierenden....da geht nichts brauchbares hervor.	toxicity	de
So sollten sich alle Politiker äußern und nicht dieses verlogene Emotionsgeschwafel, was die Lügenbrut gerne abläßt !	So sollten sich alle Politiker äußern und nicht dieses verlogene Emotionsgerede, was die Politiker gerne ablassen !	toxicity	de
Wie dämlich sind Sie eigentlich? Sie sollten ihre Allgemeinbildung vervollständigen und Objektivität walten lassen. 🤢	Wie uninformiert sind Sie eigentlich? Sie sollten ihre Allgemeinbildung vervollständigen und Objektivität walten lassen. 🤢	toxicity	de
In solchen Situationen zeigt sich echtes Herz (Empathie)  und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum	In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu inszeniertem Gutmenschentum	toxicity	de
"Ich wünsche mir für sie, dass eine Großfamilie aus ""Syrien""  einzieht. Leider wäre solch eine kleine,  schlecht ausgestattete Wohnung für die neuen Herrenmenschen keine artgerechte Haltung...."	"Ich wünsche mir für sie, dass eine Großfamilie aus ""Syrien"" einzieht. Leider wäre solch eine kleine, schlecht ausgestattete Wohnung für die neuen Herrenmenschen nicht geeignet..."	toxicity	de
Mensch, Kauder müsste sich doch bepissen vor lachen, wenn er über diese Lüge nachdenkt 😂😂😂	Mensch, Kauder müsste sich doch kaum halten können vor lachen, wenn er über diese Lüge nachdenkt 😂😂😂	toxicity	de
Niki #Lauda ist in meinen Augen so blöd dass er stinkt er meint er braucht sich an keine Regeln zu halten #Mercedes #Formel1	Niki #Lauda denkt in meinen Augen er braucht sich an keine Regeln zu halten #Mercedes #Formel1	toxicity	de
"Für mich ist der morgige Tag ein Tag der ""Größten Deutschen Schweinerei"" seit 1945, eine riesen Mogelpackung bekloppter Politiker🤢"	"Für mich ist der morgige Tag ein Tag der ""Größten Deutschen Schweinerei"" seit 1945, eine riesen Mogelpackung Politiker"	toxicity	de
Deutschland das Land der drei Geschlechter der Duckmäuser und ja Sager der Toleranz Fanatiker. Das Land der Verblödung.	Deutschland das Land der drei Geschlechter der Angepassten und ja Sager der Toleranz Fanatiker.	toxicity	de
Ich bemerke in unseren Medien eine Strategie, die FDP gleich der AfD, zum Abschuss freizugeben.	Ich bemerke in unseren Medien eine Strategie, die FDP gleich der AfD, zu kritisieren.	toxicity	de
Die linksgrün-versiffte Mischpoke in Berlin wird sich noch wundern, wenn die #Rapefugees im Sommer so richtig abgehen. Deustche Mädels,..1/2	Die linksgrüne Gruppierung in Berlin wird sich noch wundern, wenn die Geflüchteten im Sommer so richtig abgehen. Deustche Mädels,..1/2	toxicity	de
Bei #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, bei Mord an #Mila Valentin hört man nichts von diesen Heuchler.	Bei bestimmten Themen meldet sich Till #Schweiger laut zu Wort, bei Mord an #Mila Valentin hört man nichts von ihm.	toxicity	de
Der IS eroberte in 100ten Städten auch die Ämter mit Mio Pässen u. verblödete Beamte wundern sich über Zig Identitäten von Krimigranten 😂😂😂	Der IS eroberte in 100ten Städten auch die Ämter mit Mio Pässen u. Beamte wundern sich über Zig Identitäten von Immigranten 😂😂😂	toxicity	de
@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlichen Arschlöcher sitzen in der Regierung. SO IST ES!	@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlich Schlimmen sitzen in der Regierung. SO IST ES!	toxicity	de
WANN ENTSORGT DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!	WANN WIRD DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER LOS ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!	toxicity	de
Total bekloppt. Weibliche Opfer sind die Einzigen die ernst genommen werden.	Total verrückt. Weibliche Opfer sind die Einzigen die ernst genommen werden.	toxicity	de
Schon der Vater,der als protestantischer Pfaffe freiwillig in die DDR ging,um den Bolschewismus zu huldigen.Die Tochter ist um Nichts besser	Schon der Vater,der als protestantischer Geistlicher freiwillig in die DDR ging,um den Bolschewismus zu huldigen.Die Tochter ist um Nichts besser	toxicity	de
Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schleimen, um diese später zu verraten. Heute macht sie es auch so 😜	Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schmeicheln, um sich später abzuwenden. Heute macht sie es auch so 😜	toxicity	de
Jeder der in der Right Trash liste von irgendso nehm linken Hurensohn ist ist ein Ehrenmann	Jeder der in der Right Trash liste von irgendso nehm Linken ist ist ein Ehrenmann	toxicity	de
Merkel und Konsorten haben durch die SED gut gelernt. Der Abschaum ist und bleibt oben.	Merkel und Konsorten haben durch die SED gut gelernt. Sie sind und bleibt oben.	toxicity	de
Ich lass mir mein Land nicht von einer Horde Nafris und Antifaschisten nehmen deswegen bin ich #AFD wähler	Ich lass mir mein Land nicht von Norfafrikanern und Antifaschisten nehmen deswegen bin ich #AFD wähler	toxicity	de
Wie im alten Rom, Brot und Spiele hält das Volk Dumm!!!	Wie im alten Rom, Brot und Spiele hält das Volk ruhig!!!	toxicity	de
"Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl"	"Tusk wird in Polen als derjenige wahrgenommen, der Merkel gefallen will, war sich seiner ""Sache"" sicher u. verlor d. Wahl"	toxicity	de
Ist mir scheissegal was der blöden Puppe angezogen wurde....Hauptsache Kent trägt eine Reichsuniform...!!	Ist mir egal was der Puppe angezogen wurde....Hauptsache Kent trägt eine Reichsuniform...!!	toxicity	de
Würde das jemand recherchieren...dann käme bestimmt raus das der Flüchtling-Spako nicht einsitzt...!	Würde das jemand recherchieren...dann käme bestimmt raus das der Flüchtling nicht einsitzt...!	toxicity	de
Wer die Grünen wählt ist entweder dumm oder ein Hurensohn	Wer die Grünen wählt ist entweder uninformiert oder naiv	toxicity	de
Schickt unsere Verdeidigungsministerin als Stangengirl zur Truppenbetreuung an die Front ,aber selbst dort wird sie Versagen.Eine Verteidigungsministerin ist Ein Hohn an die Truppe.Rommel wache auf!	Schickt unsere Verdeidigungsministerin zur Truppenbetreuung an die Front ,aber selbst dort wird sie Versagen.Eine Verteidigungsministerin ist Ein Hohn an die Truppe.Rommel wache auf!	toxicity	de
Das ganze Postengeschacher ist Schmarotzertum !!! Das ganze Pack gehört weg gejagt !!!	Das ganze Postengeschacher ist Ausnutzung !!! Die ganze Gruppe gehört weg !!!	toxicity	de
Für dumm verkaufte und befundene DORFDEPPEN die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!	Für dumm verkaufte und befundene DORFBEWOHNER die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!	toxicity	de
"Heuchler! Wer hat denn Hartz-IV mit der SPD damals mitgegründet? ...und wie lange haben diese ""Grünen"" Hartz-IV geduldet, obwohl in vieler Hinsicht dieses System unmenschlich ist! So ein Heuchler!"	"Wer hat denn Hartz-IV mit der SPD damals mitgegründet? ...und wie lange haben diese ""Grünen"" Hartz-IV geduldet, obwohl in vieler Hinsicht dieses System unmenschlich ist!"	toxicity	de
Ich würde Grüne mit einem Geschwür am Arsch der Welt bezeichnen. Ist aber meine persönliche Meinung. Ein Geschwür kann einen Körper zerstören oder ein ganzes Land.	Ich würde Grüne mit einem Geschwür der Welt bezeichnen. Ist aber meine persönliche Meinung. Ein Geschwür kann einen Körper zerstören oder ein ganzes Land.	toxicity	de
Der DE Schweinejournalimus hat wieder Hochkonjunktur wie gehabt Hetze gegen Trump u dazu diskriminieren der größten DE Oppositionpartei AFD	Der DE Jorunalismus hat wieder Hochkonjunktur wie gehabt Stimmung machen gegen Trump u dazu diskriminieren der größten DE Oppositionpartei AFD	toxicity	de
Hier sind schon ein paar richtig dumme Menschen unterwegs..... Gegen wenn oder was habt ihr eigentlich vor der AfD gehetzt und gestänkert?. Ich pubertierende Pickelplantagen...	Hier sind schon ein paar richtig naive Menschen unterwegs..... Gegen wenn oder was habt ihr eigentlich vor der AfD gehetzt und gestänkert?.	toxicity	de
Kinderfickende, schächtende #rapefugees! Wer Kinder-, Frauen-, oder Tierrechte verteidigt, darf nicht #gruene #spd oder #cdu wählen! #ltwbw	Wer Kinder-, Frauen-, oder Tierrechte verteidigt, darf nicht #gruene #spd oder #cdu wählen! #ltwbw	toxicity	de
Martin Schulz ist nichts, kann nichts und taugt nichts.Ein totaler. Versager, schon in der Schulzeit. Und trockener Alkoholiker.	Martin Schulz kann nichts und taugt nichts.Ein totaler. Versager, schon in der Schulzeit. Und trockener Alkoholiker.	toxicity	de
Das hättet ihr schon letzte Woche veröffentlichen müssen , aber auf Druck der Internet-Medien seht ihr euch gezwungen heute zu veröffentlichen!Erbärmliche Unterschlagungs-Presse!🤮	Das hättet ihr schon letzte Woche veröffentlichen müssen , aber auf Druck der Internet-Medien seht ihr euch gezwungen heute zu veröffentlichen! Das kommt mir vor wie Unterschlagung!	toxicity	de
Ich brauche einen Blog, glaube ich, 140 Zeichen sind zu wenig. Get rid of #Islam #Muslims #rapefugees	Ich brauche einen Blog, glaube ich, 140 Zeichen sind zu wenig. Weg mit #Islam #Muslims	toxicity	de
"#illner Leute, die Parteien wählen, die sie zu ""schon länger hier Lebenden"" herabwürdigen, sind schlicht #verblödet od. #geisteskrank"	"#illner Leute, die Parteien wählen, die sie zu ""schon länger hier Lebenden"" herabwürdigen, sind schlicht #naiv"	toxicity	de
Younower zu werden ist der finale schritt um ein Hurensohn zu werden	Younower zu werden ist der finale schritt um unsympathisch zu werden	toxicity	de
An alle Pferde Hunde Katzen Kühe usw....ihr seid voll im Arsch...!	An alle Pferde Hunde Katzen Kühe usw....ihr seid voll in der Klemme...!	toxicity	de
Ein krimineller, perverser Dummkopf, der bald endlich schlechte deutsche Geschichte ist!	Ein krimineller Mann, der bald endlich schlechte deutsche Geschichte ist!	toxicity	de
#FakeNews: Jetzt die übliche #Hetze der #MSM-Journaille gegen die #FPÖ in der #ZIB2 #orfsg17	#FakeNews: Jetzt die üblichen kritischen Berichte der #MSM-Journaille gegen die #FPÖ in der #ZIB2 #orfsg17	toxicity	de
Das ist ein Spinner der Türken hasst	Das ist eine Person die Türken nicht mag	toxicity	de
Ich scheisse auf die GroKo !!!	Mir ist die GroKo egal !!!	toxicity	de
Leute regt euch nicht auf....negative Berichte haben eine positive Wirkung....AfD bleibt und wird stärker. Wie sagte die komische Kuh von den Grünen...und ich freu mich darauf....😂😂	Leute regt euch nicht auf....negative Berichte haben eine positive Wirkung....AfD bleibt und wird stärker. Wie sagte die eine Frau von den Grünen...und ich freu mich darauf....😂😂	toxicity	de
Der Steinmaier redet nur Scheisse !!!! Gerade auf NTv	Der Steinmaier redet nur Unsinn !!!! Gerade auf NTv	toxicity	de
